,Rk,Player,Pos,Age,Tm,Games,Games Started,Minutes Played,Field Goals Per 100 Team Possessions,Field Goal Attempts Per 100 Team Possessions,Field Goal Percentage,3-Point Field Goals Per 100 Team Possesssions,3-Point Field Goal Attempts Per 100 Team Possessions,3-Point Field Goal Percentage,2-Point Field Goals Per 100 Team Possessions,2-Point Field Goal Attempts Per 100 Team Possessions,2-Point Field Goal Percentage,Free Throws Per 100 Team Possessions,Free Throw Attempts Per 100 Team Possessions,Free Throw Percentage,Offensive Rebounds Per 100 Team Possessions,Defensive Rebounds Per 100 Team Possessions,Total Rebounds Per 100 Team Possessions,Assists Per 100 Team Possessions,Steals Per 100 Team Possessions,Blocks Per 100 Team Possessions,Turnovers Per 100 Team Possessions,Personal Fouls Per 100 Team Possessions,Points Per 100 Team Possessions,,Offensive Rating,Defensive Rating
10,11,Udoka Azubuike,C,21,UTA,1,0,1,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,49.9,49.9,0.0,0.0,0.0,0.0,0.0,0.0,,,102
11,12,Desmond Bane,SG,22,MEM,5,0,99,5.4,9.3,.579,2.9,5.8,.500,2.4,3.4,.714,0.0,0.0,,1.0,7.3,8.3,4.9,1.9,1.0,1.5,2.9,13.6,,138,123
12,13,RJ Barrett,SG,20,NYK,5,5,162,8.2,21.2,.388,2.5,8.9,.286,5.7,12.3,.462,3.8,4.7,.800,1.3,10.1,11.4,4.7,1.3,0.6,0.6,3.5,22.8,,111,110
13,14,Will Barton,SF,30,DEN,3,1,83,11.4,25.8,.442,4.2,12.6,.333,7.2,13.2,.545,2.4,2.4,1.000,0.6,7.2,7.8,4.8,1.2,0.6,2.4,2.4,29.4,,109,123
14,15,Nicolas Batum,SF,32,LAC,19,10,555,4.9,10.2,.486,2.6,6.7,.389,2.3,3.4,.676,1.8,2.1,.826,1.8,8.0,9.8,3.6,2.2,0.9,0.6,2.4,14.3,,140,114
15,16,Bradley Beal,SG,27,WAS,5,5,195,13.5,29.6,.455,1.7,7.7,.219,11.8,21.9,.538,7.5,8.7,.861,1.4,6.0,7.5,5.1,1.0,0.7,4.8,1.4,36.1,,103,122
16,17,Dāvis Bertāns,PF,28,WAS,4,2,106,4.9,12.0,.407,3.5,10.2,.348,1.3,1.8,.750,3.1,3.1,1.000,0.0,4.9,4.9,0.4,0.4,0.9,0.4,5.3,16.4,,124,123
17,18,Patrick Beverley,PG,32,LAC,17,7,323,4.6,10.9,.426,2.1,5.9,.351,2.6,5.0,.516,1.9,2.2,.857,1.8,4.8,6.6,3.8,1.9,1.9,0.6,5.6,13.3,,127,115
18,19,Nemanja Bjelica,PF,32,MIA,2,0,30,8.1,17.8,.455,6.5,12.9,.500,1.6,4.9,.333,6.5,9.7,.667,1.6,6.5,8.1,3.2,3.2,1.6,0.0,8.1,29.1,,136,112
19,20,Keljin Blevins,SF,25,POR,2,0,4,12.6,25.3,.500,0.0,12.6,.000,12.6,12.6,1.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6,25.3,,100,131
20,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
21,21,Bogdan Bogdanović,SG,28,ATL,18,18,598,8.0,20.6,.390,3.9,11.9,.329,4.1,8.8,.472,1.0,1.4,.706,0.9,5.3,6.2,4.3,2.4,0.4,2.2,4.1,21.0,,99,111
22,22,Bojan Bogdanović,SF,31,UTA,11,11,390,8.2,17.5,.467,4.5,9.7,.461,3.7,7.8,.475,4.6,5.2,.878,0.8,5.2,6.0,2.0,1.3,0.0,2.9,3.5,25.4,,119,124
23,23,Bol Bol,PF,21,DEN,3,0,6,0.0,8.3,.000,0.0,8.3,.000,0.0,0.0,,0.0,0.0,,0.0,8.3,8.3,16.6,0.0,0.0,0.0,0.0,0.0,,95,126
24,24,Isaac Bonga,SF,21,WAS,4,0,10,0.0,23.5,.000,0.0,14.1,.000,0.0,9.4,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,4.7,0.0,0.0,0.0,,0,122
25,25,Devin Booker,SG,24,PHO,22,22,889,12.0,26.9,.447,2.5,7.8,.321,9.5,19.1,.499,7.6,8.3,.905,0.9,6.2,7.0,5.7,1.0,0.2,4.6,4.3,34.1,,106,112
26,26,Jarrell Brantley,PF,24,UTA,2,0,3,0.0,16.6,.000,0.0,0.0,,0.0,16.6,.000,16.6,33.2,.500,0.0,16.6,16.6,0.0,0.0,0.0,16.6,0.0,16.6,,37,121
27,27,Mikal Bridges,SF,24,PHO,22,22,707,6.6,13.6,.484,2.5,6.8,.368,4.1,6.8,.600,1.8,2.0,.893,1.4,5.3,6.7,2.6,1.6,1.1,1.1,2.9,17.4,,120,111
28,28,Dillon Brooks,SF,25,MEM,5,5,175,13.8,26.7,.515,2.2,5.5,.400,11.6,21.2,.545,5.8,7.2,.808,1.4,4.4,5.8,3.0,1.9,0.6,2.5,4.7,35.6,,117,125
29,29,Bruce Brown,PG,24,BRK,12,5,277,7.2,14.3,.506,0.4,2.0,.182,6.9,12.3,.559,2.3,2.9,.813,4.1,6.9,11.0,4.5,1.4,0.9,2.0,5.6,17.1,,119,110
30,30,Jalen Brunson,PG,24,DAL,7,0,114,9.2,20.2,.455,2.8,6.0,.462,6.4,14.2,.452,4.6,6.0,.769,2.8,5.5,8.3,4.6,0.0,0.0,1.8,2.8,25.7,,119,126
31,31,Elijah Bryant,SG,25,MIL,11,0,50,6.9,19.8,.350,0.0,7.9,.000,6.9,11.9,.583,0.0,0.0,,2.0,9.9,11.9,4.0,2.0,1.0,2.0,1.0,13.9,,82,106
32,32,Reggie Bullock,SF,29,NYK,5,5,162,4.7,12.3,.385,3.2,9.2,.345,1.6,3.2,.500,1.3,1.6,.800,1.6,3.8,5.4,1.9,0.9,0.3,1.3,3.5,13.9,,108,114
33,33,Trey Burke,PG,28,DAL,2,0,17,0.0,21.5,.000,0.0,9.2,.000,0.0,12.3,.000,3.1,6.2,.500,3.1,0.0,3.1,3.1,0.0,0.0,0.0,3.1,3.1,,34,129
34,34,Alec Burks,SG,29,NYK,5,0,128,9.6,22.4,.429,3.2,9.6,.333,6.4,12.8,.500,5.6,7.6,.737,2.0,8.0,10.0,5.2,0.4,0.0,1.6,4.4,28.0,,116,114
35,35,Jimmy Butler,SF,31,MIA,4,4,154,6.0,20.2,.297,1.3,4.7,.267,4.7,15.4,.306,5.0,6.9,.727,1.9,7.6,9.5,8.8,1.6,0.3,2.8,1.9,18.3,,90,116
36,36,Kentavious Caldwell-Pope,SG,27,LAL,5,5,146,3.9,10.2,.379,1.4,6.7,.211,2.5,3.5,.700,1.8,1.8,1.000,0.7,4.2,4.9,1.8,1.8,0.0,0.7,5.3,10.9,,106,113
37,37,Facundo Campazzo,PG,29,DEN,10,9,270,5.4,13.7,.392,3.5,8.9,.396,1.8,4.8,.385,3.0,3.5,.842,1.3,4.2,5.5,7.6,2.6,0.7,2.8,6.5,17.2,,116,121
38,38,Vlatko Čančar,PF,23,DEN,5,0,21,7.1,7.1,1.000,2.4,2.4,1.000,4.7,4.7,1.000,9.5,11.9,.800,0.0,7.1,7.1,2.4,2.4,2.4,2.4,0.0,26.1,,172,118
39,39,Clint Capela,C,26,ATL,18,18,569,7.1,11.8,.603,0.0,0.0,,7.1,11.8,.603,1.5,3.4,.436,5.3,12.2,17.5,1.5,1.0,1.7,1.6,4.0,15.8,,122,108
40,40,Jevon Carter,PG,25,PHO,7,0,22,6.9,18.4,.375,0.0,4.6,.000,6.9,13.8,.500,0.0,4.6,.000,0.0,4.6,4.6,9.2,0.0,0.0,0.0,0.0,13.8,,90,116
41,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
42,41,Alex Caruso,PG,26,LAL,6,0,121,5.9,16.1,.368,2.1,7.2,.294,3.8,8.9,.429,0.8,0.8,1.000,0.8,2.5,3.4,1.3,0.4,1.7,3.0,5.1,14.8,,82,115
43,42,Willie Cauley-Stein,C,27,DAL,6,0,63,5.0,7.5,.667,0.0,0.0,,5.0,7.5,.667,2.5,2.5,1.000,2.5,10.8,13.3,2.5,1.7,3.3,2.5,6.6,12.5,,126,114
44,43,Chris Chiozza,PG,25,BRK,6,0,19,5.3,18.4,.286,2.6,7.9,.333,2.6,10.5,.250,0.0,0.0,,0.0,2.6,2.6,2.6,2.6,0.0,2.6,5.3,13.2,,70,111
45,44,Brandon Clarke,PF,24,MEM,2,0,9,5.4,10.7,.500,0.0,0.0,,5.4,10.7,.500,0.0,0.0,,0.0,5.4,5.4,0.0,0.0,5.4,0.0,0.0,10.7,,103,123
46,45,Jordan Clarkson,SG,28,UTA,11,0,298,11.2,27.6,.406,5.7,16.2,.351,5.5,11.4,.485,4.2,4.3,.962,1.0,4.7,5.7,2.8,1.2,0.5,3.8,2.5,32.3,,105,124
47,46,Nic Claxton,C,21,BRK,12,0,130,5.4,11.1,.483,0.0,0.0,,5.4,11.1,.483,0.8,1.2,.667,5.4,7.3,12.7,2.7,1.5,4.6,1.5,7.7,11.5,,115,105
48,47,Amir Coffey,SG,23,LAC,10,0,16,9.7,12.9,.750,3.2,3.2,1.000,6.5,9.7,.667,0.0,3.2,.000,0.0,6.5,6.5,3.2,3.2,0.0,3.2,0.0,22.6,,121,114
49,48,John Collins,PF,23,ATL,18,18,576,8.6,15.7,.549,1.7,4.8,.357,6.9,10.8,.635,2.6,3.1,.833,3.1,10.4,13.5,1.4,0.7,0.9,2.0,5.1,21.5,,121,111
50,49,Mike Conley,PG,33,UTA,6,6,176,8.2,19.3,.426,5.1,10.5,.486,3.1,8.8,.355,4.5,4.5,1.000,0.8,5.1,5.9,13.0,0.3,0.8,4.0,4.2,26.1,,129,125
51,50,Pat Connaughton,SG,28,MIL,23,1,546,5.0,10.8,.462,3.4,8.6,.389,1.6,2.2,.750,1.0,1.2,.846,2.6,6.5,9.2,1.8,0.9,0.5,1.1,3.4,14.3,,130,110
52,51,DeMarcus Cousins,C,30,LAC,7,0,58,16.9,37.5,.452,3.6,8.9,.400,13.4,28.5,.469,9.8,12.5,.786,5.4,7.1,12.5,4.5,1.8,2.7,4.5,11.6,47.3,,110,113
53,52,Robert Covington,PF,30,POR,6,6,228,4.0,8.0,.500,2.4,4.9,.500,1.6,3.1,.500,2.0,2.2,.900,2.0,8.4,10.4,1.6,2.0,1.3,1.8,4.4,12.4,,127,120
54,53,Torrey Craig,SF,30,PHO,22,0,266,6.1,14.2,.427,2.8,7.0,.405,3.2,7.2,.447,1.5,2.5,.615,3.6,8.4,12.0,1.7,0.2,1.5,1.9,6.3,16.5,,109,111
55,54,Jae Crowder,PF,30,PHO,22,22,729,5.3,12.7,.413,3.7,9.8,.380,1.5,2.9,.524,2.1,2.4,.886,0.7,8.6,9.3,2.8,1.3,1.2,1.3,4.6,16.4,,116,109
56,55,Seth Curry,SG,30,PHI,12,12,381,10.7,18.5,.578,5.2,10.2,.506,5.5,8.3,.667,1.9,2.4,.789,0.5,3.0,3.5,3.5,1.1,0.4,1.3,4.1,28.4,,138,113
57,56,Anthony Davis,PF,27,LAL,5,5,144,8.9,22.0,.403,0.7,3.9,.182,8.2,18.1,.451,12.4,14.9,.833,2.5,9.2,11.7,4.6,1.1,2.8,2.1,3.2,30.9,,116,108
58,57,Dewayne Dedmon,C,31,MIA,4,0,57,8.5,15.3,.556,0.9,2.6,.333,7.7,12.8,.600,3.4,4.3,.800,6.8,8.5,15.3,2.6,0.0,1.7,5.1,8.5,21.3,,106,117
59,58,Mamadi Diakite,PF,24,MIL,7,0,35,2.8,14.2,.200,1.4,2.8,.500,1.4,11.3,.125,2.8,2.8,1.000,1.4,8.5,9.9,0.0,4.2,1.4,1.4,9.9,9.9,,72,100
60,59,Donte DiVincenzo,SG,24,MIL,3,3,70,2.1,11.3,.188,1.4,8.5,.167,0.7,2.8,.250,0.0,0.0,,1.4,12.0,13.5,5.7,2.1,0.7,4.2,2.8,5.7,,63,105
61,60,Luka Dončić,PG,21,DAL,7,7,281,17.9,36.5,.490,5.8,14.1,.408,12.1,22.3,.542,5.0,9.5,.529,0.7,9.5,10.2,13.4,1.7,0.6,6.0,3.2,46.5,,114,119
62,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
63,61,Goran Dragić,PG,34,MIA,4,2,117,9.5,22.4,.426,3.7,10.8,.346,5.8,11.6,.500,3.7,5.0,.750,0.4,2.5,2.9,4.6,1.7,0.8,2.5,4.6,26.5,,102,119
64,62,Andre Drummond,C,27,LAL,5,5,105,9.3,15.6,.594,0.0,0.0,,9.3,15.6,.594,3.4,4.9,.700,9.3,17.5,26.8,0.0,1.9,1.5,5.4,5.8,21.9,,106,104
65,63,Jared Dudley,PF,35,LAL,2,0,5,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,119
66,64,Kris Dunn,PG,26,ATL,5,0,33,1.5,7.5,.200,0.0,1.5,.000,1.5,6.0,.250,6.0,6.0,1.000,0.0,7.5,7.5,7.5,3.0,3.0,6.0,7.5,9.0,,78,105
67,65,Kevin Durant,PF,32,BRK,12,12,485,14.9,29.1,.514,3.4,8.4,.402,11.5,20.6,.560,9.1,10.4,.871,0.5,10.9,11.4,5.5,1.9,2.0,4.3,3.2,42.3,,118,105
68,66,Carsen Edwards,SG,22,BOS,2,0,5,20.0,30.0,.667,10.0,20.0,.500,10.0,10.0,1.000,0.0,0.0,,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,50.1,,153,132
69,67,CJ Elleby,SF,20,POR,2,0,8,0.0,6.3,.000,0.0,0.0,,0.0,6.3,.000,0.0,0.0,,6.3,12.6,18.9,6.3,0.0,0.0,6.3,0.0,0.0,,61,123
70,68,Joel Embiid,C,26,PHI,11,11,357,13.5,26.4,.513,2.1,5.5,.390,11.4,20.9,.545,12.2,14.6,.835,2.1,13.4,15.6,5.0,1.5,2.1,5.6,4.4,41.5,,115,104
71,69,Tacko Fall,C,25,BOS,1,0,1,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,50.1,50.1,0.0,0.0,0.0,0.0,0.0,0.0,,,106
72,70,Derrick Favors,C,29,UTA,11,0,145,5.5,7.9,.696,0.0,0.0,,5.5,7.9,.696,1.7,3.1,.556,6.5,9.3,15.8,1.0,0.7,3.4,2.1,8.6,12.7,,136,118
73,71,Bruno Fernando,C,22,ATL,6,0,12,8.3,12.4,.667,0.0,0.0,,8.3,12.4,.667,8.3,8.3,1.000,4.1,0.0,4.1,0.0,0.0,0.0,0.0,0.0,24.8,,167,120
74,72,Yogi Ferrell,PG,27,LAC,9,0,15,6.9,17.2,.400,0.0,3.4,.000,6.9,13.8,.500,0.0,0.0,,0.0,10.3,10.3,10.3,0.0,0.0,0.0,0.0,13.8,,110,119
75,73,Dorian Finney-Smith,PF,27,DAL,7,7,271,5.0,12.4,.406,3.1,7.1,.432,1.9,5.2,.370,0.8,1.0,.800,3.3,5.6,8.9,2.9,1.5,0.4,2.3,4.4,13.9,,109,121
76,74,Bryn Forbes,SG,27,MIL,20,0,273,8.4,20.3,.411,6.0,16.2,.371,2.4,4.2,.565,1.1,1.5,.750,0.4,4.7,5.1,1.1,0.4,0.4,1.3,2.9,23.8,,113,113
77,75,Trent Forrest,PG,22,UTA,4,0,10,10.0,19.9,.500,0.0,0.0,,10.0,19.9,.500,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9,,102,130
78,76,Evan Fournier,SF,28,BOS,5,5,167,8.1,18.9,.429,3.9,9.0,.433,4.2,9.9,.424,3.0,3.6,.833,1.5,3.9,5.4,2.1,1.8,0.0,1.5,6.0,23.1,,117,131
79,77,Enes Freedom,C,28,POR,5,0,56,3.6,7.2,.500,0.0,0.0,,3.6,7.2,.500,1.8,1.8,1.000,5.4,6.3,11.7,0.0,0.0,1.8,2.7,8.1,9.0,,109,125
80,78,Daniel Gafford,C,22,WAS,5,2,117,8.8,10.4,.846,0.0,0.0,,8.8,10.4,.846,6.0,9.6,.625,5.6,6.0,11.6,1.2,2.0,4.0,1.2,6.8,23.7,,156,115
81,79,Danilo Gallinari,PF,32,ATL,18,0,442,8.3,19.5,.425,3.8,9.4,.405,4.5,10.1,.444,5.5,5.8,.942,0.9,7.0,7.9,1.6,0.7,0.3,1.7,5.2,25.9,,115,114
82,80,Langston Galloway,SG,29,PHO,2,0,15,3.4,23.6,.143,0.0,6.7,.000,3.4,16.8,.200,0.0,3.4,.000,0.0,6.7,6.7,3.4,0.0,3.4,0.0,3.4,6.7,,38,111
83,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
84,81,Marc Gasol,C,36,LAL,5,1,87,4.7,7.6,.615,4.1,6.5,.636,0.6,1.2,.500,1.8,2.4,.750,2.4,8.8,11.2,8.8,2.4,2.4,2.4,9.4,15.3,,153,106
85,82,Paul George,SF,30,LAC,19,19,776,11.0,24.9,.441,3.4,10.1,.336,7.6,14.8,.514,8.7,10.3,.844,1.1,11.1,12.2,6.8,1.3,0.7,4.5,3.9,34.1,,113,114
86,83,Taj Gibson,C,35,NYK,5,3,138,4.5,7.4,.600,0.0,0.0,,4.5,7.4,.600,0.4,0.4,1.000,5.9,7.1,13.0,1.5,3.0,1.9,1.1,4.8,9.3,,131,106
87,84,Harry Giles,C,22,POR,1,0,4,0.0,12.6,.000,0.0,0.0,,0.0,12.6,.000,0.0,0.0,,25.3,12.6,37.9,0.0,0.0,0.0,37.9,0.0,0.0,,37,123
88,85,Anthony Gill,PF,28,WAS,4,0,33,0.0,4.3,.000,0.0,1.4,.000,0.0,2.8,.000,0.0,0.0,,1.4,4.3,5.7,0.0,0.0,0.0,4.3,10.0,0.0,,13,125
89,86,Rudy Gobert,C,28,UTA,11,11,376,8.0,10.7,.741,0.0,0.1,.000,8.0,10.6,.750,5.6,8.8,.636,5.7,12.2,17.9,1.2,0.8,3.0,2.3,6.1,21.5,,142,117
90,87,Aaron Gordon,PF,25,DEN,10,10,299,7.2,16.5,.434,1.5,3.8,.391,5.7,12.7,.447,2.7,4.2,.640,3.5,5.5,9.0,3.3,0.8,0.5,2.3,3.8,18.5,,106,125
91,88,Danny Green,SF,33,PHI,8,8,199,5.1,11.6,.438,3.4,8.9,.378,1.7,2.6,.636,0.0,0.0,,2.2,2.9,5.1,5.1,2.2,1.9,1.2,3.1,13.5,,124,109
92,89,JaMychal Green,PF,30,DEN,10,0,190,5.2,11.8,.444,1.6,5.2,.300,3.7,6.6,.560,2.1,2.4,.889,4.5,9.2,13.6,2.9,0.5,0.5,0.8,3.1,14.2,,128,124
93,90,Jeff Green,PF,34,BRK,6,1,148,5.4,11.1,.485,3.4,6.1,.556,2.0,5.1,.400,2.4,2.7,.875,1.4,4.4,5.7,3.4,1.0,0.7,1.0,4.7,16.5,,135,113
94,91,Josh Green,SG,20,DAL,1,0,4,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,129
95,92,Blake Griffin,PF,31,BRK,12,12,318,6.6,12.4,.532,2.2,5.7,.389,4.4,6.8,.651,1.6,2.2,.714,2.4,8.8,11.2,3.3,1.6,0.9,0.8,6.3,17.0,,133,108
96,93,Rui Hachimura,PF,22,WAS,5,5,173,7.9,12.8,.617,2.4,4.1,.600,5.4,8.7,.625,1.9,3.3,.583,1.4,8.4,9.8,1.4,0.5,0.3,1.4,4.9,20.1,,130,122
97,94,Tim Hardaway Jr.,SG,28,DAL,7,7,262,8.4,20.2,.416,4.6,11.4,.404,3.8,8.8,.432,2.4,3.2,.750,1.0,3.6,4.6,2.0,0.6,0.0,1.2,3.4,23.8,,113,125
98,95,James Harden,PG,31,BRK,9,9,322,7.9,16.8,.472,3.7,10.2,.364,4.2,6.5,.643,8.7,9.6,.903,1.1,7.8,8.8,11.9,2.3,0.9,4.0,3.6,28.2,,131,107
99,96,Montrezl Harrell,C,27,LAL,4,0,39,10.5,18.4,.571,0.0,0.0,,10.5,18.4,.571,9.2,11.8,.778,6.6,6.6,13.1,0.0,2.6,0.0,2.6,3.9,30.2,,125,110
100,97,Joe Harris,SF,29,BRK,12,12,434,5.6,14.2,.398,3.8,9.4,.402,1.8,4.7,.390,0.3,0.5,.750,0.6,4.4,5.0,2.2,0.5,0.2,1.0,3.9,15.4,,107,115
101,98,Tobias Harris,PF,28,PHI,12,12,438,11.5,23.5,.488,1.7,4.7,.372,9.7,18.8,.517,3.8,4.4,.875,1.1,10.1,11.2,4.6,1.3,0.5,2.0,3.2,28.5,,114,109
102,99,Shaquille Harrison,SG,27,DEN,9,0,40,3.7,5.0,.750,1.2,1.2,1.000,2.5,3.7,.667,2.5,3.7,.667,0.0,10.0,10.0,3.7,3.7,3.7,6.2,3.7,11.2,,88,111
103,100,Tyler Herro,SG,21,MIA,4,0,93,6.3,19.8,.316,3.1,9.9,.316,3.1,9.9,.316,3.7,3.7,1.000,0.5,6.3,6.8,3.7,0.5,0.5,1.6,1.0,19.3,,92,119
104,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
105,101,George Hill,PG,34,PHI,12,0,205,4.4,10.0,.442,1.9,4.4,.421,2.6,5.6,.458,2.3,3.0,.769,1.2,2.6,3.7,4.2,1.9,0.7,2.3,4.2,13.1,,110,111
106,102,Solomon Hill,PF,29,ATL,14,3,145,2.1,8.2,.250,1.0,6.2,.167,1.0,2.1,.500,0.7,1.4,.500,1.0,5.5,6.5,1.0,0.7,0.3,0.3,6.2,5.8,,80,114
107,103,Jrue Holiday,PG,30,MIL,23,23,912,8.6,21.1,.406,2.3,7.7,.303,6.2,13.4,.466,2.2,3.0,.714,1.7,5.4,7.2,10.8,2.1,0.5,3.0,2.6,21.7,,110,108
108,104,Rondae Hollis-Jefferson,PF,26,POR,5,0,36,5.6,7.0,.800,0.0,0.0,,5.6,7.0,.800,2.8,4.2,.667,4.2,7.0,11.2,0.0,1.4,1.4,0.0,7.0,14.0,,173,122
109,105,Talen Horton-Tucker,SG,20,LAL,4,0,48,11.7,25.6,.458,1.1,5.3,.200,10.7,20.3,.526,3.2,5.3,.600,2.1,12.8,14.9,2.1,1.1,0.0,3.2,3.2,27.7,,95,110
110,106,Dwight Howard*,C,35,PHI,12,0,149,5.1,9.6,.533,0.0,0.3,.000,5.1,9.3,.552,7.7,12.9,.600,8.4,15.7,24.1,2.6,0.6,1.9,3.9,10.0,18.0,,118,105
111,107,Markus Howard,SG,21,DEN,9,0,112,6.7,16.5,.405,4.9,11.6,.423,1.8,4.9,.364,0.4,0.9,.500,0.4,2.7,3.1,1.8,0.0,0.4,0.0,4.5,18.7,,119,128
112,108,Kevin Huerter,SG,22,ATL,18,10,558,6.8,16.0,.428,2.9,8.4,.347,3.9,7.6,.518,1.1,1.5,.706,1.0,5.2,6.1,4.5,1.2,1.4,1.7,4.4,17.7,,109,112
113,109,De'Andre Hunter,SF,23,ATL,5,5,152,5.9,14.7,.400,2.0,5.2,.375,3.9,9.5,.414,3.9,5.2,.750,0.7,5.9,6.5,1.0,0.3,1.0,2.3,3.6,17.6,,97,114
114,110,Chandler Hutchison,SF,24,WAS,2,0,18,5.2,13.0,.400,0.0,0.0,,5.2,13.0,.400,5.2,5.2,1.000,0.0,7.8,7.8,2.6,0.0,0.0,2.6,2.6,15.7,,96,124
115,111,Serge Ibaka,C,31,LAC,2,0,18,8.6,17.2,.500,0.0,5.7,.000,8.6,11.5,.750,11.5,11.5,1.000,2.9,8.6,11.5,5.7,2.9,8.6,2.9,2.9,28.7,,132,102
116,112,Andre Iguodala,SF,37,MIA,4,0,71,4.1,7.5,.545,2.1,4.8,.429,2.1,2.7,.750,0.0,0.0,,2.1,6.2,8.2,3.4,2.7,1.4,3.4,5.5,10.3,,101,113
