,Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
19,18,Buddy Hield,26,SAC,SG,82,82,2615,11.1,24.2,.458,4.9,11.6,.427,6.1,12.6,.487,.560,3.0,3.4,.886,1.9,5.4,7.3,3.6,1.0,0.6,2.6,3.6,30.2,113,114,
20,19,Jerami Grant,24,OKC,PF,80,77,2612,7.3,14.7,.497,2.1,5.2,.392,5.3,9.5,.555,.567,2.8,3.9,.710,1.7,5.7,7.5,1.4,1.1,1.8,1.2,3.8,19.5,119,108,
21,20,Justin Holiday,29,2TM,SG,82,77,2607,5.6,14.6,.386,3.0,8.8,.348,2.6,5.9,.442,.490,1.8,2.0,.896,0.9,5.2,6.1,2.7,2.3,0.7,2.0,3.1,16.1,100,111,
22,20,Justin Holiday,29,CHI,SG,38,38,1325,5.5,14.4,.383,3.6,9.9,.359,2.0,4.5,.435,.506,1.5,1.7,.891,0.7,5.5,6.2,3.1,2.5,0.8,1.7,2.9,16.1,103,112,
23,20,Justin Holiday,29,MEM,SG,44,39,1282,5.8,14.8,.389,2.5,7.6,.333,3.3,7.3,.447,.474,2.1,2.3,.900,1.0,4.9,6.0,2.4,2.1,0.6,2.2,3.3,16.2,96,110,
24,21,Collin Sexton,20,CLE,PG,82,72,2605,9.9,23.0,.430,2.3,5.6,.402,7.6,17.4,.440,.480,4.1,4.9,.839,1.1,3.4,4.5,4.6,0.8,0.1,3.5,3.5,26.1,101,121,ROY-5
25,22,Donovan Mitchell,22,UTA,SG,77,77,2598,12.2,28.2,.432,3.5,9.6,.362,8.7,18.6,.468,.493,5.9,7.3,.806,1.1,4.7,5.8,5.9,2.0,0.6,4.0,3.8,33.7,104,107,
26,23,Rudy Gobert,26,UTA,C,81,80,2577,8.8,13.2,.669,0.0,0.0,,8.8,13.2,.669,.669,6.2,9.7,.636,5.7,13.6,19.3,3.0,1.2,3.5,2.4,4.3,23.8,133,100,"MVP-11,DPOY-1,NBA3,DEF1"
27,24,Bojan Bogdanović,29,IND,SF,81,81,2573,9.9,20.0,.497,3.1,7.3,.425,6.8,12.6,.538,.575,4.7,5.8,.807,0.6,5.7,6.3,3.1,1.3,0.0,2.5,2.6,27.6,114,110,
28,25,Joe Ingles,31,UTA,PF,82,82,2568,6.7,14.9,.448,3.5,9.0,.391,3.2,5.9,.533,.565,1.6,2.3,.707,0.7,5.5,6.1,8.7,1.8,0.4,3.6,3.4,18.5,110,107,
29,26,Evan Fournier,26,ORL,SG,81,81,2553,9.0,20.5,.438,2.9,8.6,.340,6.0,11.9,.509,.509,2.6,3.3,.806,0.7,4.2,4.9,5.7,1.4,0.2,3.0,4.3,23.5,104,111,
30,27,Pascal Siakam,24,TOR,PF,80,79,2548,9.8,17.8,.549,1.5,4.0,.369,8.3,13.7,.602,.591,4.5,5.7,.785,2.3,8.0,10.3,4.7,1.4,1.0,2.9,4.5,25.5,120,107,MIP-1
31,28,De'Aaron Fox,21,SAC,PG,81,81,2546,9.2,20.1,.458,1.6,4.2,.371,7.7,15.9,.482,.497,5.5,7.6,.727,0.8,4.8,5.6,10.8,2.4,0.8,4.1,3.7,25.6,110,111,
32,29,Karl-Anthony Towns,23,MIN,C,77,77,2545,12.8,24.7,.518,2.7,6.7,.400,10.1,18.1,.562,.572,7.1,8.5,.836,5.0,13.0,18.0,4.9,1.3,2.4,4.5,5.5,35.4,118,108,AS
33,30,Andrew Wiggins,23,MIN,SF,73,73,2543,9.4,22.8,.412,2.2,6.6,.339,7.2,16.2,.441,.461,3.9,5.6,.699,1.6,5.1,6.6,3.5,1.3,0.9,2.6,2.9,24.9,100,115,
34,31,Josh Richardson,25,MIA,SG,73,73,2539,8.1,19.7,.412,3.2,8.9,.357,5.0,10.9,.458,.492,3.8,4.4,.861,1.0,4.0,5.1,5.7,1.5,0.7,2.2,3.8,23.3,111,110,
35,32,Harrison Barnes,26,2TM,PF,77,77,2533,8.1,19.4,.420,3.3,8.3,.395,4.8,11.0,.439,.504,4.3,5.2,.824,1.1,5.7,6.8,2.2,0.9,0.2,1.8,2.3,23.8,108,114,
36,32,Harrison Barnes,26,DAL,PF,49,49,1584,8.9,22.0,.404,3.7,9.5,.389,5.2,12.4,.416,.489,5.1,6.1,.833,1.1,5.2,6.3,1.9,1.0,0.3,2.1,2.4,26.5,106,113,
37,32,Harrison Barnes,26,SAC,SF,28,28,949,6.9,15.2,.455,2.6,6.4,.408,4.3,8.8,.489,.540,3.1,3.9,.800,1.0,6.5,7.6,2.6,0.8,0.1,1.5,2.1,19.6,115,114,
38,33,Nikola Vučević,28,ORL,C,80,80,2510,13.7,26.4,.518,1.6,4.5,.364,12.0,21.9,.549,.549,3.5,4.4,.789,4.4,14.3,18.7,6.0,1.6,1.7,3.1,3.1,32.5,115,103,AS
39,34,Nikola Jokić,23,DEN,C,80,80,2504,12.1,23.7,.511,1.6,5.3,.307,10.5,18.4,.569,.545,5.7,6.9,.821,4.5,12.5,17.0,11.4,2.1,1.1,4.9,4.5,31.5,119,105,"MVP-4,AS,NBA1"
40,35,Trae Young,20,ATL,PG,81,81,2503,9.7,23.2,.418,2.9,8.9,.324,6.8,14.3,.477,.480,6.3,7.6,.829,1.2,4.4,5.6,12.1,1.3,0.3,5.7,2.6,28.6,107,117,ROY-2
41,36,Thaddeus Young,30,IND,PF,81,81,2489,8.7,16.5,.527,1.0,2.9,.349,7.7,13.7,.564,.557,1.7,2.7,.644,3.8,6.5,10.3,4.0,2.4,0.7,2.4,3.8,20.1,113,106,
42,37,Jayson Tatum,20,BOS,SF,79,79,2455,9.1,20.3,.450,2.3,6.1,.373,6.9,14.2,.483,.506,3.8,4.5,.855,1.4,8.0,9.4,3.3,1.6,1.1,2.4,3.3,24.4,107,107,
43,38,D'Angelo Russell,22,BRK,PG,81,81,2448,12.8,29.5,.434,4.5,12.3,.369,8.3,17.1,.482,.512,3.1,4.0,.780,1.0,5.1,6.1,10.9,1.9,0.4,4.9,2.7,33.3,107,110,AS
44,39,Jamal Murray,21,DEN,PG,75,74,2447,10.3,23.5,.437,3.1,8.3,.367,7.2,15.2,.476,.502,3.8,4.5,.848,1.3,5.1,6.4,7.3,1.3,0.5,3.2,3.1,27.4,110,111,
45,40,Cedi Osman,23,CLE,SF,76,75,2444,7.3,17.2,.427,2.6,7.6,.348,4.7,9.6,.489,.504,2.9,3.7,.779,0.9,6.3,7.3,4.0,1.2,0.2,2.3,4.0,20.1,106,118,
46,41,Marc Gasol,34,2TM,C,79,72,2436,7.9,17.6,.448,2.0,5.5,.363,5.9,12.1,.487,.505,3.9,5.1,.759,1.6,11.1,12.7,7.1,1.7,1.7,3.1,4.4,21.6,108,105,
47,41,Marc Gasol,34,MEM,C,53,53,1788,8.4,19.0,.444,2.1,6.1,.344,6.3,12.8,.491,.499,4.2,5.6,.756,1.6,11.1,12.6,6.9,1.7,1.8,3.3,4.1,23.2,106,106,
48,41,Marc Gasol,34,TOR,C,26,19,648,6.4,13.8,.465,1.7,3.8,.442,4.7,10.0,.474,.527,3.0,3.8,.769,1.8,10.9,12.7,7.5,1.8,1.7,2.7,5.2,17.5,116,104,
49,42,Mikal Bridges,22,PHO,SF,82,56,2417,4.8,11.1,.430,2.1,6.2,.335,2.7,4.9,.548,.523,1.9,2.3,.805,1.1,4.1,5.2,3.4,2.5,0.8,1.4,4.0,13.5,112,115,
50,43,Jrue Holiday,28,NOP,SG,67,67,2402,10.6,22.4,.472,2.3,7.0,.325,8.3,15.4,.539,.523,4.0,5.2,.768,1.5,5.0,6.5,10.0,2.1,1.0,4.1,2.9,27.5,111,112,DEF2
51,44,Khris Middleton,27,MIL,SF,77,77,2393,9.8,22.3,.441,3.5,9.2,.378,6.4,13.1,.485,.519,4.2,5.0,.837,1.0,8.0,9.0,6.4,1.6,0.1,3.4,3.3,27.3,109,106,AS
52,45,JJ Redick,34,PHI,SG,76,63,2379,9.0,20.4,.440,4.8,12.0,.397,4.2,8.4,.502,.557,4.5,5.1,.894,0.4,3.3,3.7,4.1,0.6,0.3,2.0,2.6,27.2,118,115,
53,46,CJ McCollum,27,POR,SG,70,70,2375,11.6,25.3,.459,3.4,9.1,.375,8.2,16.3,.506,.527,3.2,3.9,.828,1.3,4.5,5.8,4.2,1.1,0.6,2.2,3.5,29.9,113,113,
54,47,Giannis Antetokounmpo,24,MIL,PF,72,72,2358,14.2,24.6,.578,1.0,4.0,.256,13.2,20.6,.641,.599,9.9,13.5,.729,3.1,14.6,17.7,8.4,1.8,2.2,5.3,4.6,39.3,121,99,"MVP-1,DPOY-2,AS,NBA1,DEF1"
55,48,Nicolas Batum,30,CHO,SF,75,72,2354,5.2,11.6,.450,2.4,6.2,.389,2.8,5.5,.519,.553,1.6,1.8,.865,1.5,6.6,8.1,5.1,1.5,0.9,2.4,2.9,14.4,112,113,
56,49,Trevor Ariza,33,2TM,SF,69,69,2349,5.9,14.9,.399,2.9,8.8,.334,3.0,6.1,.493,.498,2.6,3.3,.793,1.0,6.5,7.5,5.1,1.8,0.4,2.1,2.6,17.5,107,115,
57,49,Trevor Ariza,33,PHO,SF,26,26,884,4.6,12.3,.379,2.7,7.5,.360,1.9,4.8,.409,.489,1.9,2.3,.837,0.9,7.0,7.8,4.7,2.1,0.4,2.1,2.4,13.9,104,115,
58,49,Trevor Ariza,33,WAS,SF,43,43,1465,6.7,16.5,.409,3.1,9.5,.322,3.7,6.9,.528,.502,3.0,3.9,.777,1.1,6.2,7.3,5.3,1.7,0.4,2.2,2.8,19.6,109,115,
59,50,Mike Conley,31,MEM,PG,70,70,2342,10.4,23.8,.438,3.3,9.0,.364,7.1,14.7,.483,.507,7.3,8.6,.845,0.8,4.2,5.1,9.5,2.0,0.5,2.8,2.6,31.4,117,111,
60,51,Stephen Curry,30,GSW,PG,69,69,2331,12.9,27.3,.472,7.2,16.5,.437,5.7,10.8,.525,.604,5.4,5.9,.916,0.9,6.6,7.5,7.4,1.9,0.5,3.9,3.4,38.4,120,110,"MVP-5,AS,NBA1"
61,52,Brook Lopez,30,MIL,C,81,81,2322,7.1,15.7,.452,3.7,10.2,.365,3.4,5.5,.613,.571,2.2,2.7,.842,0.7,7.3,7.9,2.0,1.0,3.6,1.6,3.8,20.2,113,103,
62,53,Luka Dončić,19,DAL,SG,72,72,2318,10.6,24.8,.427,3.5,10.8,.327,7.1,14.1,.503,.497,7.2,10.1,.713,1.8,10.0,11.8,9.0,1.6,0.5,5.2,2.9,31.9,107,109,ROY-1
63,54,Dennis Schröder,25,OKC,PG,79,14,2314,9.2,22.3,.414,2.5,7.3,.341,6.7,14.9,.450,.470,3.8,4.6,.819,0.8,5.0,5.7,6.5,1.3,0.2,3.5,3.8,24.7,103,110,6MOY-8
64,55,Kyle Kuzma,23,LAL,PF,70,68,2314,10.0,21.9,.456,2.6,8.5,.303,7.4,13.4,.553,.515,3.8,5.0,.752,1.2,6.5,7.7,3.6,0.8,0.5,2.7,3.4,26.3,106,112,
65,56,Bryn Forbes,25,SAS,SG,82,81,2293,7.7,16.8,.456,3.7,8.8,.426,3.9,8.1,.489,.568,1.5,1.7,.885,0.4,4.7,5.1,3.7,1.0,0.1,1.7,3.4,20.6,113,114,
66,57,Joe Harris,27,BRK,SG,76,76,2293,7.8,15.5,.500,3.8,8.0,.474,4.0,7.5,.528,.622,2.3,2.8,.827,1.1,5.0,6.0,3.8,0.8,0.4,2.5,3.8,21.6,119,113,
67,58,Al-Farouq Aminu,28,POR,PF,81,81,2292,5.4,12.5,.433,2.0,5.9,.343,3.4,6.6,.514,.514,3.2,3.7,.867,2.4,10.5,12.9,2.2,1.4,0.7,1.5,3.0,16.1,118,109,
68,59,Reggie Jackson,28,DET,PG,82,82,2289,9.5,22.6,.421,3.7,10.1,.369,5.8,12.4,.464,.504,4.4,5.1,.864,1.0,3.7,4.7,7.4,1.2,0.2,3.2,4.5,27.1,111,112,
69,60,Eric Bledsoe,29,MIL,PG,78,78,2272,9.6,19.9,.484,2.5,7.7,.329,7.1,12.2,.582,.548,3.6,4.8,.750,1.7,5.7,7.4,8.8,2.4,0.6,3.4,3.2,25.4,116,105,DEF1
70,61,D.J. Augustin,31,ORL,PG,81,81,2269,6.9,14.6,.470,2.8,6.7,.421,4.0,7.9,.511,.566,3.9,4.5,.866,0.9,3.5,4.4,9.2,1.1,0.1,2.8,2.5,20.4,122,112,
71,62,Jeremy Lamb,26,CHO,SG,79,55,2250,9.3,21.2,.440,2.5,7.1,.348,6.8,14.0,.487,.499,5.0,5.6,.888,1.4,8.0,9.4,3.7,1.9,0.7,1.7,3.0,26.1,113,111,
72,63,Clint Capela,24,HOU,C,67,67,2249,10.3,16.0,.648,0.0,0.0,,10.3,16.0,.648,.648,3.6,5.7,.636,6.5,12.0,18.5,2.1,1.0,2.2,2.1,3.7,24.3,133,108,
73,64,Devin Booker,22,PHO,SG,64,64,2242,12.5,26.7,.467,2.9,8.8,.326,9.6,17.9,.536,.521,8.4,9.7,.866,0.8,4.8,5.6,9.2,1.2,0.3,5.6,4.3,36.2,109,118,
74,65,Julius Randle,24,NOP,PF,73,49,2232,11.9,22.7,.524,1.4,4.1,.344,10.5,18.6,.564,.555,7.4,10.1,.731,3.4,9.8,13.2,4.8,1.1,0.9,4.3,5.1,32.6,113,112,
75,66,Danny Green,31,TOR,SG,80,80,2216,6.3,13.6,.465,4.3,9.4,.455,2.1,4.2,.487,.622,0.8,1.0,.841,1.3,5.6,6.9,2.7,1.6,1.1,1.6,3.7,17.8,119,108,
76,67,Jordan Clarkson,26,CLE,SG,81,0,2214,11.9,26.5,.448,3.2,10.0,.324,8.6,16.5,.524,.509,3.6,4.3,.844,1.8,4.2,6.1,4.4,1.3,0.3,3.0,2.5,30.6,107,119,
77,68,Kyrie Irving,26,BOS,PG,67,67,2214,13.1,27.0,.487,3.8,9.4,.401,9.4,17.6,.533,.557,4.7,5.3,.873,1.5,5.7,7.3,10.1,2.2,0.7,3.7,3.6,34.7,118,108,"AS,NBA2"
78,69,Willie Cauley-Stein,25,SAC,C,81,81,2213,8.7,15.6,.556,0.0,0.0,.500,8.6,15.5,.556,.557,2.9,5.3,.551,3.8,10.5,14.3,4.1,2.0,1.1,1.8,4.8,20.3,118,108,
79,70,Kyle Lowry,32,TOR,PG,65,65,2213,6.6,16.0,.411,3.4,9.8,.347,3.2,6.2,.514,.518,3.5,4.2,.830,0.9,5.9,6.8,12.2,2.0,0.7,3.9,3.6,20.1,115,108,AS
80,71,Marcus Smart,24,BOS,SG,80,60,2200,5.2,12.4,.422,2.8,7.6,.364,2.5,4.8,.511,.533,2.3,2.8,.806,1.2,3.9,5.1,7.0,3.1,0.6,2.7,4.4,15.5,113,107,"DPOY-8,DEF1"
81,72,Jimmy Butler,29,2TM,SG,65,65,2185,9.1,19.6,.462,1.5,4.2,.347,7.6,15.4,.494,.499,6.8,7.9,.855,2.6,4.8,7.4,5.7,2.7,0.8,2.1,2.4,26.3,121,110,
82,72,Jimmy Butler,29,MIN,SG,10,10,361,9.8,20.8,.471,2.3,6.0,.378,7.6,14.9,.509,.525,6.4,8.1,.787,2.1,4.8,6.9,5.7,3.2,1.3,1.9,2.4,28.3,122,111,
83,72,Jimmy Butler,29,PHI,SF,55,55,1824,8.9,19.3,.461,1.3,3.8,.338,7.6,15.5,.491,.494,6.8,7.9,.868,2.7,4.8,7.5,5.7,2.6,0.8,2.1,2.4,25.9,120,109,
84,73,Deandre Ayton,20,PHO,C,71,70,2183,11.1,19.0,.585,0.0,0.1,.000,11.1,18.9,.588,.585,3.1,4.1,.746,4.9,11.1,15.9,2.7,1.3,1.5,2.8,4.6,25.4,117,113,ROY-3
85,74,Shai Gilgeous-Alexander,20,LAC,PG,82,73,2174,7.4,15.5,.476,1.1,3.0,.367,6.3,12.5,.503,.512,3.4,4.2,.800,1.2,3.8,5.0,5.9,2.1,1.0,3.1,3.8,19.3,108,112,ROY-6
86,75,Zach LaVine,23,CHI,SG,63,62,2171,11.8,25.4,.467,2.7,7.2,.374,9.2,18.2,.504,.520,7.0,8.4,.832,0.9,5.7,6.6,6.3,1.3,0.6,4.8,3.1,33.3,106,115,
87,76,Jae Crowder,28,UTA,SF,80,11,2166,7.0,17.6,.399,3.8,11.5,.331,3.2,6.1,.527,.508,3.1,4.4,.721,1.3,7.2,8.5,2.9,1.4,0.7,1.9,3.8,21.0,107,107,6MOY-11
88,77,Tomáš Satoranský,27,WAS,PG,80,54,2164,5.6,11.6,.485,1.4,3.5,.395,4.2,8.1,.524,.545,2.9,3.5,.819,1.8,4.3,6.1,8.7,1.8,0.3,2.6,3.8,15.5,121,116,
89,78,Montrezl Harrell,25,LAC,C,82,5,2158,11.9,19.4,.615,0.1,0.4,.176,11.9,19.0,.623,.617,5.8,9.1,.643,4.0,7.7,11.7,3.5,1.6,2.4,2.9,5.6,29.8,122,109,6MOY-3
90,79,Kevin Knox,19,NYK,PF,75,57,2158,7.5,20.4,.370,2.8,8.1,.343,4.8,12.3,.387,.438,3.6,5.0,.717,1.4,6.1,7.5,1.8,1.0,0.5,2.5,3.9,21.5,93,116,
91,80,Eric Gordon,30,HOU,SG,68,53,2158,8.7,21.3,.409,4.9,13.6,.360,3.8,7.7,.497,.525,2.7,3.5,.783,0.4,3.0,3.4,2.9,0.9,0.6,2.0,3.3,25.1,108,115,
92,81,Joel Embiid,24,PHI,C,64,64,2154,12.7,26.3,.484,1.7,5.8,.300,11.0,20.5,.535,.517,11.4,14.2,.804,3.5,15.6,19.1,5.1,1.0,2.7,5.0,4.6,38.6,114,104,"MVP-7,DPOY-4,AS,NBA2,DEF2"
93,82,Terrence Ross,27,ORL,SG,81,0,2150,10.0,23.4,.428,4.9,12.9,.383,5.1,10.5,.484,.534,2.9,3.3,.875,0.6,5.8,6.4,3.1,1.6,0.7,2.0,2.7,27.8,108,109,6MOY-5
94,83,Darren Collison,31,IND,PG,76,76,2143,7.0,15.0,.467,1.8,4.4,.407,5.2,10.6,.492,.527,3.6,4.3,.832,0.8,4.5,5.3,10.5,2.5,0.2,2.9,3.1,19.5,118,108,
95,84,Patrick Beverley,30,LAC,PG,78,49,2137,4.3,10.5,.407,2.5,6.2,.397,1.8,4.3,.421,.524,2.1,2.7,.780,1.7,6.9,8.6,6.6,1.5,0.9,1.9,5.9,13.2,119,111,DPOY-9
96,85,Marvin Williams,32,CHO,PF,75,75,2133,6.3,14.9,.422,3.2,8.7,.366,3.1,6.2,.500,.529,1.5,2.0,.767,1.7,7.5,9.3,2.1,1.6,1.4,1.1,3.6,17.2,112,111,
97,86,Myles Turner,22,IND,C,74,74,2119,8.8,18.0,.487,1.8,4.5,.388,7.0,13.5,.521,.536,3.4,4.6,.736,2.3,9.9,12.3,2.7,1.4,4.6,2.3,4.5,22.7,110,101,DPOY-5
98,87,Jeff Green,32,WAS,PF,77,44,2097,7.4,15.5,.475,2.5,7.2,.347,4.9,8.3,.586,.555,4.1,4.7,.888,1.3,5.7,7.0,3.1,1.0,0.9,2.3,3.6,21.4,115,116,
99,88,Jarrett Allen,20,BRK,C,80,80,2096,7.6,12.9,.590,0.1,1.0,.133,7.5,11.9,.629,.595,4.5,6.3,.709,4.3,10.9,15.3,2.5,1.0,2.7,2.3,4.2,19.8,123,106,DPOY-9
100,89,Marcus Morris,29,BOS,PF,75,53,2091,8.7,19.4,.447,3.4,9.0,.375,5.3,10.5,.508,.533,3.4,4.0,.844,1.8,8.8,10.6,2.5,1.0,0.6,2.1,4.2,24.1,110,109,
101,90,Wesley Matthews,32,3TM,SF,69,68,2091,6.5,16.2,.400,3.5,9.4,.372,3.0,6.9,.437,.507,3.1,3.8,.810,0.7,3.2,4.0,3.7,1.3,0.4,2.1,3.7,19.5,107,113,
102,90,Wesley Matthews,32,DAL,SF,44,44,1312,7.2,17.3,.414,3.7,9.7,.380,3.5,7.6,.456,.520,3.2,4.1,.791,0.7,3.0,3.8,3.7,1.2,0.4,2.1,3.8,21.3,109,114,
103,90,Wesley Matthews,32,NYK,SG,2,1,54,3.6,17.0,.211,1.8,8.9,.200,1.8,8.0,.222,.263,3.6,4.5,.800,0.9,1.8,2.7,4.5,0.9,0.9,1.8,1.8,12.5,78,118,
104,90,Wesley Matthews,32,IND,SG,23,23,725,5.5,14.2,.386,3.2,8.8,.369,2.2,5.4,.413,.500,2.8,3.2,.854,0.7,3.6,4.4,3.7,1.3,0.3,2.1,3.8,16.9,106,111,
105,91,Draymond Green,28,GSW,PF,66,66,2065,4.3,9.7,.445,1.1,3.8,.285,3.2,5.9,.549,.501,1.5,2.1,.692,1.4,9.7,11.1,10.5,2.2,1.6,3.9,4.5,11.2,108,106,"DPOY-6,DEF2"
106,92,Cory Joseph,27,IND,PG,82,9,2063,5.4,13.0,.412,1.3,4.1,.322,4.1,8.9,.454,.463,0.7,1.0,.698,0.9,5.7,6.6,7.6,2.2,0.5,1.9,3.1,12.7,105,107,
107,93,Danilo Gallinari,30,LAC,SF,68,68,2059,9.4,20.3,.463,3.7,8.5,.433,5.7,11.7,.484,.554,8.4,9.3,.904,1.2,8.3,9.6,4.1,1.1,0.5,2.3,3.0,30.9,125,112,
108,94,Tim Hardaway Jr.,26,2TM,SG,65,63,2057,9.2,23.3,.393,3.8,11.2,.340,5.4,12.1,.442,.474,5.4,6.5,.841,0.8,4.4,5.2,3.7,1.3,0.2,2.5,3.3,27.6,105,116,
109,94,Tim Hardaway Jr.,26,NYK,SG,46,46,1499,9.1,23.3,.388,3.8,10.8,.347,5.3,12.5,.424,.469,6.4,7.5,.854,0.8,4.3,5.2,3.9,1.4,0.2,2.6,3.4,28.3,106,116,
110,94,Tim Hardaway Jr.,26,DAL,SG,19,17,558,9.4,23.2,.404,3.9,12.2,.321,5.5,11.0,.496,.489,2.9,3.7,.767,0.6,4.7,5.3,3.2,1.0,0.2,2.1,3.0,25.6,102,114,
111,95,Kevin Huerter,20,ATL,SG,75,59,2048,6.2,14.8,.419,3.1,8.0,.385,3.1,6.9,.457,.522,0.9,1.3,.732,1.4,4.2,5.5,4.8,1.5,0.6,2.5,3.5,16.4,106,116,
112,96,DeAndre Jordan,30,2TM,C,69,69,2047,6.8,10.6,.641,0.0,0.0,,6.8,10.6,.641,.641,4.4,6.2,.705,5.3,16.0,21.3,3.7,1.0,1.7,3.6,4.0,17.9,122,106,
113,96,DeAndre Jordan,30,DAL,C,50,50,1554,6.5,10.1,.644,0.0,0.0,,6.5,10.1,.644,.644,4.2,6.2,.682,5.0,16.4,21.4,3.1,1.0,1.7,3.5,3.9,17.2,121,105,
114,96,DeAndre Jordan,30,NYK,C,19,19,493,7.6,12.0,.634,0.0,0.0,,7.6,12.0,.634,.634,5.0,6.5,.773,6.3,14.9,21.1,5.6,0.9,2.0,4.1,4.1,20.2,125,109,
