,Rk,Player,Pos,Age,Tm,Games,Games Started,Minutes Played,Field Goals Per 100 Team Possessions,Field Goal Attempts Per 100 Team Possessions,Field Goal Percentage,3-Point Field Goals Per 100 Team Possesssions,3-Point Field Goal Attempts Per 100 Team Possessions,3-Point Field Goal Percentage,2-Point Field Goals Per 100 Team Possessions,2-Point Field Goal Attempts Per 100 Team Possessions,2-Point Field Goal Percentage,Free Throws Per 100 Team Possessions,Free Throw Attempts Per 100 Team Possessions,Free Throw Percentage,Offensive Rebounds Per 100 Team Possessions,Defensive Rebounds Per 100 Team Possessions,Total Rebounds Per 100 Team Possessions,Assists Per 100 Team Possessions,Steals Per 100 Team Possessions,Blocks Per 100 Team Possessions,Turnovers Per 100 Team Possessions,Personal Fouls Per 100 Team Possessions,Points Per 100 Team Possessions,,Offensive Rating,Defensive Rating
33,33,Corey Brewer,SF,26,DEN,6,0,146,7.1,23.0,.309,3.0,12.2,.250,4.1,10.8,.375,4.7,7.1,.667,1.0,2.7,3.7,2.4,2.0,0.3,2.4,6.4,22.0,,88,112
34,34,Ronnie Brewer,SF,27,OKC,1,0,8,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,6.5,6.5,0.0,0.0,0.0,0.0,6.5,0.0,,,109
35,35,Aaron Brooks,PG,28,HOU,6,0,67,9.8,25.6,.382,0.8,6.8,.111,9.1,18.9,.480,2.3,3.8,.600,2.3,4.5,6.8,8.3,0.8,0.8,4.5,2.3,22.6,,89,115
36,36,MarShon Brooks,SG,24,BRK,7,0,40,4.1,10.9,.375,0.0,1.4,.000,4.1,9.5,.429,2.7,2.7,1.000,1.4,5.4,6.8,4.1,0.0,0.0,4.1,4.1,10.9,,83,111
37,37,Caron Butler,SF,32,LAC,6,6,136,8.8,18.4,.478,1.6,6.4,.250,7.2,12.0,.600,1.2,1.2,1.000,0.4,6.0,6.4,0.0,0.8,0.8,2.4,4.4,20.4,,97,115
38,38,Jimmy Butler,SF,23,CHI,12,12,490,5.6,12.9,.435,1.7,4.1,.405,3.9,8.7,.449,5.0,6.2,.818,1.0,5.9,7.0,3.6,1.7,0.7,1.8,2.9,17.9,,117,111
39,39,Marcus Camby,PF,38,NYK,3,0,3,18.5,18.5,1.000,0.0,0.0,,18.5,18.5,1.000,0.0,0.0,,18.5,18.5,36.9,0.0,0.0,0.0,18.5,18.5,36.9,,92,96
40,40,Mario Chalmers,PG,26,MIA,23,23,650,6.4,15.5,.415,2.0,5.7,.353,4.4,9.7,.452,3.4,4.5,.755,0.8,3.6,4.5,6.0,1.8,0.1,3.2,5.9,18.3,,103,106
41,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
42,41,Tyson Chandler,C,30,NYK,12,12,350,4.4,8.2,.538,0.0,0.0,,4.4,8.2,.538,1.9,2.5,.750,6.3,7.6,13.9,0.6,1.3,2.2,1.7,7.6,10.8,,119,98
43,42,Wilson Chandler,PF,25,DEN,6,6,205,6.5,18.3,.355,2.2,7.0,.310,4.3,11.3,.383,2.2,2.9,.750,1.2,6.7,7.9,1.9,1.9,0.7,1.7,6.0,17.3,,93,109
44,43,Earl Clark,PF,25,LAL,4,1,82,4.4,12.1,.368,0.0,2.5,.000,4.4,9.5,.467,0.0,0.0,,1.3,6.4,7.6,0.6,0.6,0.6,3.8,2.5,8.9,,61,115
45,44,Norris Cole,PG,24,MIA,21,0,418,6.4,13.4,.480,2.2,4.2,.531,4.2,9.2,.457,1.8,2.5,.737,0.8,4.3,5.1,5.5,2.0,0.3,3.0,5.3,17.0,,109,105
46,45,Nick Collison,C,32,OKC,11,0,178,6.4,13.7,.468,0.0,0.0,,6.4,13.7,.468,3.2,3.5,.917,7.3,7.6,14.8,3.5,1.5,3.2,2.9,10.8,16.0,,112,101
47,46,Mike Conley,PG,25,MEM,15,15,575,7.8,20.4,.384,1.7,6.0,.281,6.1,14.4,.428,6.7,8.8,.763,1.1,5.6,6.7,10.1,2.5,0.5,3.2,3.2,24.1,,107,104
48,47,Daequan Cook,SG,25,CHI,6,0,36,1.5,15.3,.100,1.5,12.2,.125,0.0,3.1,.000,0.0,0.0,,0.0,4.6,4.6,6.1,1.5,0.0,6.1,9.2,4.6,,38,112
49,48,Chris Copeland,PF,28,NYK,9,1,93,7.1,17.9,.400,6.6,13.7,.478,0.6,4.2,.143,1.2,1.2,1.000,1.2,4.2,5.4,0.6,3.0,0.0,2.4,5.4,22.0,,110,99
50,49,Jamal Crawford,SG,32,LAC,6,0,161,8.1,21.0,.387,2.0,7.4,.273,6.1,13.5,.450,3.7,3.7,1.000,0.7,3.4,4.1,3.4,1.0,0.3,1.4,3.0,22.0,,104,117
51,50,Jordan Crawford,SG,24,BOS,5,0,59,6.5,21.5,.304,2.8,11.2,.250,3.7,10.3,.364,0.9,1.9,.500,0.0,2.8,2.8,0.0,1.9,0.0,2.8,2.8,16.8,,65,102
52,51,Stephen Curry,PG,24,GSW,12,12,497,10.5,24.1,.434,4.3,10.9,.396,6.2,13.3,.465,3.6,3.9,.921,0.5,4.2,4.7,10.0,2.1,0.2,4.1,3.6,28.9,,113,108
53,52,Samuel Dalembert,C,31,MIL,1,0,9,0.0,11.8,.000,0.0,0.0,,0.0,11.8,.000,5.9,23.5,.250,5.9,11.8,17.6,0.0,5.9,0.0,11.8,17.6,5.9,,29,98
54,53,Marquis Daniels,SF,32,MIL,3,0,33,9.6,17.6,.545,0.0,3.2,.000,9.6,14.4,.667,0.0,0.0,,0.0,6.4,6.4,6.4,1.6,0.0,1.6,4.8,19.2,,109,112
55,54,Ed Davis,PF,23,MEM,8,0,48,5.7,13.6,.417,0.0,0.0,,5.7,13.6,.417,3.4,4.5,.750,4.5,7.9,12.4,0.0,0.0,1.1,2.3,7.9,14.7,,97,107
56,55,Austin Daye,SF,24,MEM,4,0,20,8.1,21.7,.375,0.0,2.7,.000,8.1,19.0,.429,2.7,2.7,1.000,0.0,2.7,2.7,0.0,0.0,2.7,2.7,5.4,19.0,,78,108
57,56,Nando De Colo,SG,25,SAS,5,0,14,3.8,15.3,.250,0.0,11.5,.000,3.8,3.8,1.000,7.7,7.7,1.000,7.7,7.7,15.3,7.7,0.0,0.0,0.0,3.8,15.3,,122,106
58,57,Carlos Delfino,SF,30,HOU,5,0,120,6.3,16.8,.375,4.6,13.1,.355,1.7,3.8,.444,1.7,1.7,1.000,0.4,4.6,5.1,4.2,1.3,0.4,2.1,4.2,19.0,,108,114
59,58,Luol Deng,SF,27,CHI,5,5,224,7.8,20.6,.381,0.2,4.4,.056,7.6,16.2,.470,1.0,2.5,.400,1.2,8.1,9.3,4.7,1.2,0.7,2.9,2.9,16.9,,83,110
60,59,Boris Diaw,PF,30,SAS,16,1,273,4.7,10.6,.444,1.0,2.6,.385,3.7,8.0,.463,2.4,2.7,.857,1.6,6.3,7.8,5.5,0.8,0.6,2.6,5.5,12.8,,107,104
61,60,Keyon Dooling,PG,32,MEM,14,0,114,3.8,11.4,.333,2.4,6.2,.385,1.4,5.2,.273,2.9,2.9,1.000,0.0,2.4,2.4,1.9,0.5,0.0,1.4,6.7,12.9,,102,111
62,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
63,61,Chris Duhon,PG,30,LAL,2,0,68,3.1,8.4,.364,2.3,6.1,.375,0.8,2.3,.333,0.0,0.0,,0.8,1.5,2.3,5.4,1.5,0.8,3.8,3.1,8.4,,83,116
64,62,Tim Duncan*,C,36,SAS,21,21,735,11.0,23.4,.470,0.0,0.1,.000,11.0,23.3,.472,5.8,7.1,.806,3.9,11.7,15.6,2.9,1.3,2.5,3.1,3.9,27.8,,106,98
65,63,Mike Dunleavy,SF,32,MIL,4,0,91,9.9,17.5,.567,4.1,9.3,.438,5.8,8.1,.714,4.7,5.2,.889,1.7,7.6,9.3,4.7,1.2,0.0,1.7,2.9,28.5,,137,112
66,64,Kevin Durant,SF,24,OKC,11,11,485,11.9,26.2,.455,2.3,7.5,.314,9.6,18.8,.511,9.9,11.9,.830,0.7,9.8,10.6,7.4,1.5,1.3,4.6,2.8,36.2,,112,102
67,65,Monta Ellis,SG,27,MIL,4,4,152,8.4,19.2,.436,1.0,6.6,.158,7.3,12.5,.583,2.1,5.6,.375,0.7,3.8,4.5,7.7,3.5,0.3,4.9,2.8,19.9,,86,109
68,66,Reggie Evans,PF,32,BRK,7,7,209,2.9,6.0,.478,0.0,0.0,,2.9,6.0,.478,2.6,4.7,.556,4.2,18.2,22.4,1.6,1.8,0.5,1.6,5.5,8.3,,110,99
69,67,Festus Ezeli,C,23,GSW,12,3,134,2.3,5.0,.462,0.0,0.0,,2.3,5.0,.462,4.6,8.0,.571,5.0,6.5,11.4,0.8,1.1,2.7,4.6,9.1,9.1,,88,105
70,68,Kenneth Faried,PF,23,DEN,5,4,145,6.8,10.9,.625,0.0,0.0,,6.8,10.9,.625,3.7,5.1,.733,4.1,10.2,14.3,0.3,1.7,0.3,1.7,7.5,17.4,,126,108
71,69,Raymond Felton,PG,28,NYK,12,12,454,8.8,19.8,.444,1.1,3.4,.321,7.7,16.4,.470,2.0,2.9,.667,2.1,2.9,5.0,6.8,2.4,0.6,2.4,3.2,20.6,,105,101
72,70,Derek Fisher,SG,38,OKC,11,0,261,6.3,13.9,.457,4.8,10.1,.471,1.6,3.8,.421,1.6,2.4,.667,0.2,3.2,3.4,1.6,1.4,0.2,1.6,6.5,19.0,,117,108
73,71,Evan Fournier,SG,20,DEN,4,4,53,5.6,15.8,.353,0.0,7.5,.000,5.6,8.4,.667,6.5,7.5,.875,0.0,0.0,0.0,3.7,1.9,0.0,5.6,5.6,17.7,,81,115
74,72,Francisco García,SF,31,HOU,6,3,164,6.8,15.4,.440,5.2,11.4,.459,1.5,4.0,.385,0.9,1.5,.600,0.9,5.2,6.2,2.8,1.2,1.5,1.2,6.5,19.7,,122,112
75,73,Kevin Garnett*,C,36,BOS,6,6,212,7.8,15.6,.500,0.0,0.5,.000,7.8,15.1,.517,4.2,4.4,.941,2.3,19.0,21.3,5.5,1.3,1.6,4.9,6.0,19.8,,98,90
76,74,Marc Gasol,C,28,MEM,15,15,609,8.3,18.3,.454,0.0,0.0,,8.3,18.3,.454,6.4,8.0,.800,2.2,9.1,11.3,4.3,1.2,2.9,1.6,4.7,23.0,,114,102
77,75,Pau Gasol*,PF,32,LAL,4,4,146,8.9,18.6,.481,0.0,0.0,,8.9,18.6,.481,2.1,3.9,.545,2.5,13.9,16.4,9.3,0.7,1.1,4.6,1.4,20.0,,96,111
78,76,Paul George,SF,22,IND,19,19,780,8.4,19.5,.430,2.4,7.3,.327,6.0,12.2,.491,6.6,9.0,.727,1.1,8.8,9.9,6.8,1.8,0.6,5.3,5.1,25.7,,104,103
79,77,Taj Gibson,PF,27,CHI,12,0,206,8.3,17.6,.470,0.0,0.5,.000,8.3,17.1,.484,4.3,5.9,.727,4.0,5.6,9.6,1.1,1.1,1.6,2.4,9.9,20.8,,104,111
80,78,Manu Ginóbili*,SG,35,SAS,21,3,560,7.4,18.5,.399,2.8,9.2,.302,4.6,9.3,.495,5.6,7.7,.738,0.9,6.6,7.5,10.0,2.3,0.6,5.3,5.0,23.1,,102,101
81,79,Andrew Goudelock,SG,24,LAL,3,2,80,10.4,23.4,.444,1.3,6.5,.200,9.1,16.9,.538,1.3,1.3,1.000,0.7,2.6,3.3,2.0,3.3,0.0,2.6,4.6,23.4,,91,112
82,80,Danny Green,SG,25,SAS,21,21,669,6.6,14.9,.446,4.4,9.1,.482,2.2,5.8,.389,1.0,1.2,.800,1.4,5.5,7.0,2.6,1.8,1.8,1.5,4.1,18.7,,117,102
83,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
84,81,Draymond Green,SF,22,GSW,12,1,223,5.5,12.8,.429,2.1,5.3,.391,3.4,7.6,.455,3.0,3.9,.765,3.2,8.5,11.7,4.3,1.4,2.3,2.7,8.0,16.0,,111,104
85,82,Gerald Green,SF,27,IND,9,0,105,11.0,26.2,.420,5.8,17.3,.333,5.2,8.9,.588,1.0,1.0,1.000,1.0,5.2,6.3,1.6,0.0,0.5,3.1,5.2,28.8,,104,109
86,83,Jeff Green,PF,26,BOS,6,6,258,7.9,18.2,.435,2.1,4.7,.455,5.8,13.5,.429,8.1,9.6,.844,1.3,5.6,6.8,3.0,0.4,0.9,4.1,4.7,26.1,,103,102
87,84,Willie Green,SG,31,LAC,3,0,20,5.5,8.2,.667,0.0,2.7,.000,5.5,5.5,1.000,5.5,5.5,1.000,0.0,8.2,8.2,5.5,2.7,0.0,0.0,0.0,16.4,,171,111
88,85,Blake Griffin,PF,23,LAC,6,5,158,10.0,22.1,.453,0.0,0.0,,10.0,22.1,.453,7.2,9.0,.808,2.8,8.6,11.4,5.2,0.0,1.7,4.5,8.3,27.3,,103,114
89,86,Jordan Hamilton,SF,22,DEN,1,0,2,0.0,24.7,.000,0.0,0.0,,0.0,24.7,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,119
90,87,Richard Hamilton,SG,34,CHI,4,0,68,8.1,21.8,.370,2.4,5.7,.429,5.7,16.2,.350,2.4,3.2,.750,0.0,2.4,2.4,4.0,0.8,1.6,4.0,4.0,21.0,,86,113
91,88,Ben Hansbrough,PG,25,IND,6,0,22,0.0,12.5,.000,0.0,7.5,.000,0.0,5.0,.000,0.0,0.0,,2.5,5.0,7.5,7.5,0.0,2.5,5.0,5.0,0.0,,32,107
92,89,Tyler Hansbrough,PF,27,IND,19,0,241,5.9,14.1,.419,0.0,0.0,,5.9,14.1,.419,5.9,10.0,.591,8.2,5.7,13.9,1.1,1.4,0.0,3.4,9.4,17.8,,102,106
93,90,James Harden,SG,23,HOU,6,6,243,9.4,23.9,.391,3.1,9.2,.341,6.2,14.8,.423,11.0,13.7,.803,1.0,7.3,8.3,5.6,2.5,1.2,5.6,3.7,32.9,,105,109
94,91,Devin Harris,SG,29,ATL,6,6,225,5.4,14.7,.365,1.2,5.8,.200,4.2,8.9,.474,4.0,5.8,.680,0.5,3.5,4.0,5.1,2.3,0.2,2.8,4.2,15.9,,90,105
95,92,Udonis Haslem,PF,32,MIA,22,19,357,7.9,13.2,.593,0.0,0.0,,7.9,13.2,.593,1.2,2.2,.571,4.0,8.3,12.3,0.9,2.3,0.8,2.2,8.3,16.9,,113,101
96,93,John Henson,PF,22,MIL,4,0,33,4.8,17.6,.273,0.0,1.6,.000,4.8,16.0,.300,0.0,0.0,,0.0,12.8,12.8,1.6,3.2,0.0,3.2,8.0,9.6,,51,104
97,94,Roy Hibbert,C,26,IND,19,19,694,9.5,18.6,.511,0.0,0.0,,9.5,18.6,.511,6.6,8.2,.806,7.1,7.8,14.9,2.1,0.2,2.9,3.4,5.9,25.6,,117,104
98,95,George Hill,PG,26,IND,18,18,685,6.7,16.6,.401,2.7,7.6,.358,3.9,9.0,.438,5.1,6.1,.829,0.4,5.0,5.4,6.2,1.8,0.3,3.2,3.3,21.1,,111,106
99,96,Grant Hill*,SF,40,LAC,1,0,20,5.5,10.9,.500,0.0,0.0,,5.5,10.9,.500,0.0,0.0,,5.5,5.5,10.9,5.5,0.0,0.0,2.7,13.6,10.9,,109,118
100,97,Jordan Hill,PF,25,LAL,3,0,31,8.4,16.8,.500,0.0,0.0,,8.4,16.8,.500,0.0,0.0,,3.4,15.1,18.5,1.7,0.0,3.4,0.0,3.4,16.8,,111,109
101,98,Kirk Hinrich,PG,32,CHI,4,4,162,5.4,12.5,.432,1.4,3.7,.364,4.1,8.8,.462,3.1,4.7,.643,0.3,3.4,3.7,7.8,2.7,0.3,2.7,4.7,15.3,,107,110
102,99,Ryan Hollins,C,28,LAC,5,0,37,7.4,13.3,.556,0.0,0.0,,7.4,13.3,.556,1.5,2.9,.500,4.4,2.9,7.4,2.9,0.0,2.9,2.9,14.7,16.2,,108,116
103,100,Al Horford,C,26,ATL,6,6,218,9.9,20.0,.494,0.0,0.0,,9.9,20.0,.494,4.3,6.5,.667,2.9,9.9,12.8,4.3,1.4,1.2,2.2,4.1,24.1,,106,101
104,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
105,101,Dwight Howard*,C,27,LAL,4,4,126,10.8,17.4,.619,0.0,0.0,,10.8,17.4,.619,6.6,14.9,.444,4.1,13.6,17.8,1.7,0.8,3.3,6.6,7.0,28.1,,95,108
106,102,Kris Humphries,PF,27,BRK,7,0,83,9.2,20.3,.452,0.0,0.0,,9.2,20.3,.452,2.0,4.6,.429,6.6,8.5,15.1,0.7,0.7,2.0,1.3,9.8,20.3,,103,105
107,103,Serge Ibaka,PF,23,OKC,11,11,366,8.3,19.1,.437,0.6,1.3,.444,7.8,17.8,.437,2.7,3.4,.792,5.5,7.5,13.0,1.1,0.0,4.7,1.0,5.4,19.9,,109,103
108,104,Andre Iguodala,SG,29,DEN,6,6,243,7.7,15.4,.500,2.8,5.9,.483,4.9,9.5,.511,3.7,5.1,.720,1.8,7.9,9.7,6.5,2.4,0.4,3.5,1.8,21.9,,116,108
109,105,Ersan İlyasova,PF,25,MIL,4,4,117,9.0,20.8,.435,1.8,4.5,.400,7.2,16.3,.444,0.9,0.9,1.000,4.5,8.6,13.1,3.2,2.3,0.5,2.7,3.6,20.8,,98,109
110,106,Jarrett Jack,SG,29,GSW,12,4,426,9.3,18.5,.506,0.8,2.9,.292,8.5,15.6,.546,5.2,5.8,.896,0.8,5.5,6.4,6.7,1.3,0.5,4.6,3.1,24.7,,110,108
111,107,Reggie Jackson,PG,22,OKC,11,9,368,8.0,16.7,.479,1.8,6.0,.302,6.2,10.7,.579,3.7,4.1,.897,0.6,7.0,7.6,5.6,0.7,0.8,3.0,4.8,21.5,,111,106
112,108,LeBron James,PF,28,MIA,23,23,960,12.1,24.7,.491,2.1,5.5,.375,10.1,19.2,.524,7.8,10.0,.777,2.1,8.9,11.0,8.7,2.3,1.0,4.0,2.5,34.1,,118,101
113,109,Antawn Jamison,PF,36,LAL,4,0,79,6.6,15.2,.435,3.3,7.9,.417,3.3,7.3,.455,2.6,4.0,.667,0.7,4.0,4.6,0.7,0.7,1.3,2.0,5.9,19.1,,102,115
114,110,Richard Jefferson,SF,32,GSW,7,0,39,5.2,11.8,.444,2.6,3.9,.667,2.6,7.9,.333,3.9,11.8,.333,2.6,6.5,9.2,1.3,1.3,1.3,0.0,6.5,17.0,,113,106
115,111,John Jenkins,SG,21,ATL,4,0,24,0.0,6.6,.000,0.0,2.2,.000,0.0,4.4,.000,0.0,0.0,,0.0,4.4,4.4,6.6,0.0,0.0,4.4,4.4,0.0,,28,110
116,112,Brandon Jennings,PG,23,MIL,4,4,133,6.8,22.7,.298,2.4,11.1,.214,4.4,11.5,.379,5.2,7.2,.722,0.4,3.2,3.6,6.4,3.6,0.4,4.4,2.4,21.1,,82,109
117,113,Ivan Johnson,PF,28,ATL,6,0,108,5.8,12.7,.462,0.0,0.0,,5.8,12.7,.462,5.8,8.8,.667,4.4,5.4,9.7,1.5,1.9,1.5,2.9,11.2,17.5,,102,103
