,Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
114,107,Blake Griffin,28,DET,PF,25,25,831,10.9,25.1,.433,2.8,8.1,.348,8.0,17.0,.473,.489,5.2,6.7,.784,1.6,8.3,10.0,9.3,0.7,0.5,4.0,3.7,29.8,108,109,
115,108,Markieff Morris,28,WAS,PF,73,73,1968,8.3,17.3,.480,1.9,5.2,.367,6.4,12.1,.529,.536,2.7,3.2,.820,1.9,8.4,10.3,3.6,1.4,1.0,3.2,5.5,21.2,105,108,
116,109,Jeremy Lamb,25,CHO,SG,80,18,1967,9.4,20.6,.457,2.3,6.3,.370,7.1,14.3,.495,.513,4.4,5.2,.861,1.2,6.8,8.0,4.6,1.5,0.8,2.3,3.4,25.6,112,109,
117,110,Josh Jackson,20,PHO,SF,77,35,1959,9.5,22.8,.417,1.4,5.3,.263,8.1,17.5,.464,.448,4.3,6.8,.634,2.3,6.3,8.6,2.9,2.0,0.9,3.6,5.3,24.7,93,112,
118,111,Marco Belinelli,31,2TM,SG,80,2,1947,8.4,19.1,.441,3.7,9.9,.377,4.7,9.2,.509,.539,3.7,4.1,.908,0.5,3.3,3.8,3.7,1.6,0.3,2.3,2.3,24.2,110,112,6MOY-12
119,111,Marco Belinelli,31,ATL,SG,52,1,1210,8.0,19.6,.410,3.7,10.0,.372,4.3,9.6,.450,.505,4.1,4.4,.927,0.6,3.5,4.0,4.2,1.9,0.1,2.2,1.7,23.9,109,113,
120,111,Marco Belinelli,31,PHI,SG,28,1,737,9.0,18.2,.495,3.7,9.7,.385,5.3,8.5,.618,.597,3.1,3.5,.870,0.4,2.9,3.3,2.9,1.3,0.6,2.6,3.3,24.8,114,109,
121,112,Darius Miller,27,NOP,SF,82,3,1944,5.3,12.0,.444,3.6,8.8,.411,1.7,3.2,.535,.594,1.4,1.6,.866,0.4,3.6,4.0,2.7,0.7,0.4,1.4,3.9,15.6,115,113,
122,113,James Johnson,30,MIA,PF,73,41,1943,8.0,15.9,.503,1.5,4.8,.308,6.5,11.1,.587,.550,2.9,4.2,.698,1.6,7.7,9.3,7.2,1.8,1.3,3.6,5.0,20.4,109,105,
123,114,Kyrie Irving,25,BOS,PG,60,60,1931,13.8,28.1,.491,4.3,10.5,.408,9.5,17.6,.541,.568,6.0,6.8,.889,0.9,5.0,5.9,7.9,1.7,0.4,3.6,3.2,37.9,118,106,AS
124,115,Rondae Hollis-Jefferson,23,BRK,SF,68,59,1920,8.6,18.3,.472,0.3,1.4,.241,8.3,16.9,.491,.481,6.3,8.0,.788,2.6,9.1,11.6,4.2,1.6,1.2,3.1,3.7,23.9,108,109,
125,116,Joel Embiid,23,PHI,C,63,63,1912,12.8,26.6,.483,1.7,5.4,.308,11.2,21.2,.527,.514,9.0,11.7,.769,3.6,13.8,17.4,5.0,1.0,2.8,5.9,5.3,36.3,106,100,"MVP-12,DPOY-2,AS,NBA2,DEF2"
126,117,Aaron Gordon,22,ORL,PF,58,57,1909,9.6,22.2,.434,2.9,8.8,.336,6.7,13.4,.497,.500,4.0,5.8,.698,2.2,9.5,11.7,3.5,1.5,1.2,2.7,2.8,26.2,103,109,
127,118,Dirk Nowitzki,39,DAL,C,77,77,1900,9.1,20.0,.456,3.6,8.9,.409,5.5,11.1,.494,.547,2.6,2.9,.898,0.6,11.0,11.6,3.2,1.1,1.2,1.3,3.9,24.5,112,108,
128,119,Stanley Johnson,21,DET,SF,69,50,1894,5.5,14.8,.375,1.8,6.2,.286,3.8,8.6,.439,.435,3.0,3.8,.772,0.9,5.8,6.6,3.0,2.5,0.4,2.0,4.5,15.8,97,107,
129,120,Jordan Clarkson,25,2TM,SG,81,2,1888,11.0,24.4,.451,2.9,8.1,.352,8.1,16.2,.500,.509,3.9,4.9,.800,1.5,4.1,5.5,5.6,1.5,0.2,3.2,2.7,28.7,106,112,6MOY-7
130,120,Jordan Clarkson,25,LAL,SG,53,2,1256,11.4,25.4,.448,2.6,8.0,.324,8.8,17.4,.505,.499,4.0,5.0,.795,1.7,4.4,6.1,6.6,1.5,0.1,3.6,2.4,29.4,105,111,
131,120,Jordan Clarkson,25,CLE,SG,28,0,632,10.2,22.2,.456,3.4,8.4,.407,6.7,13.9,.486,.533,3.6,4.5,.810,1.0,3.5,4.5,3.7,1.5,0.2,2.5,3.4,27.4,109,115,
132,121,Tim Hardaway Jr.,25,NYK,SG,57,54,1885,9.5,22.5,.421,3.4,10.8,.317,6.0,11.7,.516,.496,3.8,4.7,.816,0.8,5.0,5.9,4.1,1.6,0.3,2.4,3.2,26.2,106,113,
133,122,Devin Booker,21,PHO,SG,54,54,1865,11.7,27.1,.432,3.8,9.9,.383,7.9,17.2,.460,.501,7.4,8.4,.878,0.7,5.6,6.3,6.5,1.2,0.4,5.0,4.3,34.6,105,115,
134,123,Caris LeVert,23,BRK,SF,71,10,1864,8.3,19.1,.435,2.2,6.4,.347,6.1,12.8,.480,.493,3.5,4.9,.711,1.4,5.4,6.8,7.8,2.1,0.6,4.0,4.1,22.3,103,110,
135,124,Lance Stephenson,27,IND,SG,82,7,1850,8.2,19.2,.427,1.8,6.3,.289,6.4,12.9,.495,.475,2.3,3.4,.661,1.7,9.8,11.5,6.3,1.2,0.5,3.5,4.8,20.5,99,108,
136,125,Michael Kidd-Gilchrist,24,CHO,SF,74,74,1850,7.4,14.8,.504,0.0,0.1,.000,7.4,14.7,.505,.504,3.1,4.5,.684,2.2,5.7,8.0,1.9,1.3,0.8,1.4,3.8,18.0,110,110,
137,126,Chris Paul,32,HOU,PG,58,58,1847,9.8,21.3,.460,3.8,10.1,.380,5.9,11.2,.532,.550,5.4,5.9,.919,1.0,7.4,8.3,12.2,2.6,0.4,3.4,3.8,28.8,126,105,
138,127,Evan Fournier,25,ORL,SF,57,57,1837,9.8,21.4,.459,3.4,8.9,.379,6.4,12.4,.516,.538,4.0,4.6,.867,0.6,4.2,4.8,4.4,1.3,0.4,2.5,3.7,27.0,110,113,
139,128,Myles Turner,21,IND,C,65,62,1836,8.3,17.4,.479,1.5,4.3,.357,6.8,13.1,.519,.523,4.4,5.6,.777,2.5,8.8,11.4,2.4,1.0,3.2,2.6,5.1,22.5,110,106,
140,129,Frank Kaminsky,24,CHO,PF,79,4,1835,8.2,19.0,.429,2.8,7.3,.380,5.4,11.7,.459,.501,4.1,5.2,.799,1.2,6.4,7.7,3.4,1.0,0.5,1.8,2.5,23.2,110,111,
141,130,Enes Freedom,25,NYK,C,71,71,1830,11.4,19.3,.592,0.0,0.1,.000,11.4,19.3,.594,.592,4.2,5.0,.848,7.4,13.7,21.1,2.8,1.0,1.0,3.3,5.1,27.1,122,108,
142,131,Jeff Green,31,CLE,PF,78,14,1828,7.9,16.6,.477,1.4,4.6,.312,6.5,12.0,.540,.520,5.4,6.3,.868,1.6,5.0,6.6,2.7,1.1,0.9,2.0,4.0,22.7,115,114,
143,132,Rudy Gobert,25,UTA,C,56,56,1816,7.6,12.3,.622,0.0,0.0,,7.6,12.3,.622,.622,5.6,8.3,.682,4.6,12.0,16.6,2.2,1.2,3.6,3.0,4.2,20.9,122,99,"DPOY-1,DEF1"
144,133,Pau Gasol,37,SAS,C,77,63,1812,8.0,17.5,.458,1.2,3.3,.358,6.8,14.1,.481,.492,4.4,5.8,.756,3.6,13.7,17.3,6.6,0.7,2.2,3.0,3.4,21.6,112,102,
145,134,George Hill,31,2TM,PG,67,60,1812,6.5,14.1,.460,2.3,5.7,.415,4.2,8.5,.490,.543,3.0,3.9,.786,1.2,3.8,5.0,5.1,1.7,0.7,2.4,3.5,18.4,113,113,
146,134,George Hill,31,SAC,PG,43,36,1143,6.8,14.4,.469,2.6,5.7,.453,4.2,8.8,.480,.558,3.4,4.4,.778,1.0,4.2,5.2,5.3,1.7,0.5,2.7,3.3,19.5,113,113,
147,134,George Hill,31,CLE,PG,24,24,669,6.1,13.7,.444,2.0,5.6,.351,4.1,8.1,.509,.516,2.4,3.0,.805,1.5,3.2,4.7,4.9,1.6,1.1,2.1,3.9,16.5,112,113,
148,135,Domantas Sabonis,21,IND,C,74,19,1810,9.4,18.3,.514,0.4,1.0,.351,9.0,17.2,.524,.524,4.6,6.2,.750,4.6,11.2,15.8,4.2,1.1,0.9,3.8,6.1,23.8,110,107,
149,136,Elfrid Payton,23,2TM,PG,63,63,1808,8.8,17.9,.493,0.8,2.5,.326,8.0,15.5,.520,.516,2.9,4.5,.649,1.7,5.6,7.4,10.6,2.2,0.6,4.5,4.0,21.4,105,111,
150,136,Elfrid Payton,23,ORL,PG,44,44,1257,9.3,17.8,.520,1.0,2.6,.373,8.3,15.2,.545,.547,2.8,4.4,.632,1.8,4.9,6.8,10.7,2.5,0.6,4.4,3.8,22.3,109,110,
151,136,Elfrid Payton,23,PHO,PG,19,19,551,7.9,18.2,.435,0.4,2.2,.200,7.5,16.0,.467,.447,3.2,4.7,.685,1.5,7.2,8.7,10.3,1.7,0.5,4.7,4.3,19.5,97,113,
152,137,Danny Green,30,SAS,SG,70,60,1791,6.1,15.8,.387,3.3,9.0,.363,2.8,6.8,.419,.490,1.4,1.8,.769,1.2,5.9,7.0,3.1,1.8,2.3,2.1,3.4,16.9,100,104,
153,138,Kent Bazemore,28,ATL,SG,65,65,1789,7.8,18.5,.420,2.9,7.5,.394,4.8,11.0,.438,.500,4.4,5.5,.796,0.7,6.1,6.8,6.2,2.7,1.2,4.3,4.0,22.8,101,108,
154,139,John Collins,20,ATL,PF,74,26,1785,8.6,14.9,.576,0.4,1.3,.340,8.2,13.6,.598,.591,3.6,5.1,.715,4.8,10.0,14.8,2.7,1.3,2.2,2.9,5.9,21.3,117,108,
155,140,Lonzo Ball,20,LAL,PG,52,50,1780,5.5,15.2,.360,2.4,7.9,.305,3.0,7.2,.420,.440,0.9,1.9,.451,1.9,7.8,9.7,10.1,2.4,1.2,3.7,3.1,14.2,97,106,
156,141,Kelly Olynyk,26,MIA,PF,76,22,1779,8.9,18.0,.497,3.0,7.9,.379,5.9,10.0,.590,.580,3.8,4.9,.770,2.5,9.7,12.2,5.8,1.7,1.0,4.1,6.3,24.6,112,105,6MOY-6
157,142,Doug McDermott,26,2TM,SF,81,4,1768,6.7,14.3,.467,2.6,6.1,.426,4.1,8.2,.497,.557,1.8,2.3,.790,1.1,4.5,5.6,2.2,0.5,0.5,1.6,3.4,17.7,111,115,
158,142,Doug McDermott,26,NYK,SF,55,1,1172,6.4,13.9,.460,2.2,5.8,.387,4.1,8.1,.513,.541,1.7,2.2,.755,1.4,4.3,5.7,2.1,0.4,0.5,1.4,3.1,16.7,111,115,
159,142,Doug McDermott,26,DAL,SF,26,3,596,7.2,15.2,.478,3.3,6.7,.494,4.0,8.5,.465,.586,2.0,2.4,.857,0.6,5.0,5.6,2.4,0.8,0.3,1.9,4.1,19.8,112,113,
160,143,D.J. Augustin,30,ORL,PG,75,36,1760,6.8,15.0,.452,3.2,7.6,.419,3.6,7.5,.485,.557,4.6,5.3,.868,0.8,3.6,4.5,8.0,1.5,0.0,3.4,2.6,21.3,116,114,
161,144,Anthony Tolliver,32,DET,PF,79,14,1757,6.2,13.4,.464,4.5,10.4,.436,1.7,3.0,.561,.632,3.0,3.8,.797,1.4,5.4,6.8,2.6,0.9,0.6,1.6,4.1,20.0,126,110,
162,145,Dejounte Murray,21,SAS,PG,81,48,1743,7.8,17.7,.443,0.3,1.0,.265,7.6,16.7,.454,.451,3.0,4.3,.709,3.2,10.1,13.3,6.7,2.8,0.9,3.9,4.4,19.0,99,101,DEF2
163,146,DeMarcus Cousins,27,NOP,C,48,48,1737,11.2,23.7,.470,2.9,8.1,.354,8.3,15.7,.530,.530,8.1,10.8,.746,2.9,14.1,17.0,7.1,2.2,2.1,6.7,5.0,33.3,104,102,AS
164,147,Brook Lopez,29,LAL,C,74,72,1735,10.2,21.9,.465,3.1,9.0,.345,7.1,12.9,.549,.536,3.1,4.4,.703,2.0,6.1,8.1,3.5,0.8,2.7,2.7,5.4,26.5,108,108,
165,148,Reggie Bullock,26,DET,SF,62,52,1732,7.7,15.7,.489,3.6,8.1,.445,4.1,7.6,.536,.603,1.1,1.4,.796,0.8,3.7,4.4,2.7,1.4,0.4,1.4,2.0,20.1,118,110,
166,149,Ersan İlyasova,30,2TM,PF,69,43,1729,7.8,17.2,.452,2.6,7.1,.360,5.2,10.1,.517,.526,3.0,3.8,.778,3.3,8.1,11.4,2.5,1.7,0.7,2.0,4.4,21.1,111,108,
167,149,Ersan İlyasova,30,ATL,PF,46,40,1175,7.6,16.7,.459,2.5,7.1,.359,5.1,9.6,.532,.535,3.0,3.7,.800,3.1,7.4,10.4,2.1,1.8,0.7,1.8,3.8,20.8,113,110,
168,149,Ersan İlyasova,30,PHI,PF,23,3,554,8.1,18.4,.439,2.6,7.2,.361,5.5,11.2,.488,.509,2.9,3.9,.733,3.8,9.5,13.4,3.4,1.5,0.8,2.5,5.6,21.6,109,104,
169,150,Jonas Valančiūnas,25,TOR,C,77,77,1727,11.1,19.6,.568,0.9,2.1,.405,10.3,17.5,.587,.590,4.9,6.0,.806,5.2,13.6,18.8,2.3,0.8,2.0,3.3,5.5,28.0,120,103,
170,151,Ryan Anderson,29,HOU,PF,66,50,1725,5.9,13.7,.431,3.7,9.7,.386,2.2,4.0,.539,.568,2.1,2.7,.774,2.7,6.8,9.4,1.7,0.7,0.6,1.2,3.6,17.6,121,109,
171,152,Frank Ntilikina,19,NYK,PG,78,9,1706,5.3,14.5,.364,1.5,4.6,.318,3.8,10.0,.385,.414,1.4,2.0,.721,1.1,4.1,5.1,7.3,1.9,0.5,3.8,5.3,13.5,89,112,
172,153,T.J. McConnell,25,PHI,PG,76,1,1706,5.9,11.9,.499,0.8,1.7,.435,5.2,10.1,.510,.531,0.9,1.1,.795,1.0,5.3,6.4,8.5,2.6,0.4,3.2,3.4,13.5,109,105,
173,154,Rajon Rondo,31,NOP,PG,65,63,1705,6.5,13.8,.468,1.4,4.2,.333,5.1,9.6,.526,.518,0.7,1.3,.543,0.9,6.5,7.4,14.9,2.0,0.3,4.2,3.3,15.0,109,109,
174,155,Robin Lopez,29,CHI,C,64,64,1690,9.9,18.6,.530,0.1,0.4,.286,9.8,18.2,.536,.533,2.0,2.6,.756,3.9,4.5,8.4,3.6,0.4,1.5,3.1,3.1,21.8,106,114,
175,156,Jerian Grant,25,CHI,PG,74,26,1686,6.1,14.6,.416,1.8,5.4,.326,4.3,9.1,.468,.476,4.1,5.4,.745,0.9,4.1,5.0,9.9,1.8,0.2,2.6,3.8,17.9,112,112,
176,157,Nikola Vučević,27,ORL,C,57,57,1683,11.6,24.4,.475,1.9,5.9,.314,9.7,18.5,.527,.513,2.2,2.7,.819,2.9,12.3,15.2,5.6,1.6,1.8,3.2,4.2,27.3,105,106,
177,158,Justise Winslow,21,MIA,PF,68,25,1680,6.2,14.6,.424,1.5,3.9,.380,4.7,10.7,.440,.474,2.0,3.1,.635,1.9,9.1,11.1,4.4,1.6,1.0,2.3,4.2,15.8,101,105,
178,159,Pascal Siakam,23,TOR,PF,81,5,1679,7.4,14.6,.508,0.9,3.9,.220,6.6,10.7,.612,.537,1.6,2.6,.621,2.3,8.4,10.7,4.7,1.8,1.2,2.0,4.9,17.3,113,105,
179,160,Dwight Powell,26,DAL,C,79,24,1672,7.7,12.9,.593,0.8,2.5,.333,6.8,10.4,.656,.626,4.0,5.6,.719,4.1,9.3,13.3,2.7,2.0,1.0,1.8,5.6,20.1,129,107,
180,161,Jarell Martin,23,MEM,PF,73,36,1661,6.7,15.1,.446,1.0,3.0,.347,5.7,12.1,.470,.480,2.7,3.5,.767,3.0,6.7,9.7,2.2,1.2,1.5,2.6,6.4,17.2,101,111,
181,162,Tyler Ulis,22,PHO,PG,71,43,1658,6.2,15.9,.388,1.2,4.2,.288,5.0,11.7,.425,.426,2.4,2.9,.832,0.7,3.0,3.7,9.0,2.0,0.2,3.7,3.5,16.0,96,115,
182,163,Mario Hezonja,22,ORL,SF,75,30,1657,8.1,18.2,.442,2.7,7.9,.337,5.4,10.3,.523,.515,2.5,3.1,.819,1.2,7.1,8.3,3.1,2.4,0.9,2.5,4.0,21.3,103,108,
183,164,Jamal Crawford,37,MIN,SG,80,0,1653,9.3,22.4,.415,3.1,9.5,.331,6.2,12.9,.477,.485,3.1,3.4,.903,0.6,2.4,3.0,5.6,1.2,0.3,2.9,2.6,24.9,104,116,
184,165,Michael Beasley,29,NYK,PF,74,30,1653,12.3,24.2,.507,1.0,2.6,.395,11.2,21.6,.520,.528,3.7,4.8,.780,2.9,9.5,12.4,3.7,1.1,1.3,4.3,4.3,29.3,103,110,
185,166,Kevin Love,29,CLE,C,59,59,1651,9.9,21.6,.458,4.1,9.8,.415,5.8,11.8,.494,.552,6.9,7.9,.880,3.0,13.2,16.2,3.1,1.3,0.7,2.7,3.6,30.8,120,109,AS
186,167,Jerami Grant,23,OKC,PF,81,1,1647,7.4,13.7,.535,1.0,3.3,.291,6.4,10.4,.613,.570,4.9,7.2,.675,2.6,7.0,9.6,1.7,0.9,2.3,1.6,4.7,20.6,122,108,
187,168,David Nwaba,25,CHI,SG,70,21,1646,6.0,12.5,.478,0.5,1.5,.346,5.5,11.0,.496,.499,3.9,6.0,.655,2.6,7.0,9.7,3.1,1.7,0.9,2.3,4.7,16.5,107,110,
188,169,Bobby Portis,22,CHI,PF,73,4,1643,11.4,24.1,.471,2.4,6.6,.359,9.0,17.5,.514,.520,3.6,4.6,.769,4.7,10.1,14.8,3.7,1.5,0.7,3.1,3.9,28.6,108,110,
189,170,Tomáš Satoranský,26,WAS,SG,73,30,1643,6.1,11.6,.523,1.4,3.1,.465,4.7,8.6,.544,.585,2.3,2.9,.781,2.2,4.9,7.0,8.6,1.6,0.5,2.5,4.0,15.8,124,111,6MOY-12
190,171,Stephen Curry,29,GSW,PG,51,51,1631,12.6,25.5,.495,6.3,14.8,.423,6.4,10.7,.595,.618,8.2,8.9,.921,1.1,6.6,7.7,9.2,2.4,0.2,4.5,3.4,39.8,125,108,"MVP-10,AS,NBA3"
191,172,Troy Daniels,26,PHO,SG,79,15,1622,6.8,17.0,.403,5.4,13.5,.400,1.4,3.5,.419,.563,1.7,1.9,.875,0.4,3.4,3.7,1.4,0.8,0.1,1.7,4.0,20.7,109,117,
192,173,Andre Iguodala,34,GSW,SF,64,7,1622,4.4,9.5,.463,1.0,3.5,.282,3.4,6.0,.567,.514,1.6,2.6,.632,1.5,5.8,7.3,6.2,1.6,1.1,2.0,2.9,11.4,113,109,
193,174,Rodney Hood,25,2TM,SG,60,23,1616,9.9,23.1,.429,3.9,10.3,.381,6.0,12.9,.467,.513,3.4,4.0,.860,0.7,4.4,5.1,2.9,1.4,0.4,2.2,3.2,27.2,106,110,6MOY-12
194,174,Rodney Hood,25,UTA,SG,39,12,1084,10.8,25.5,.424,4.7,12.1,.389,6.1,13.4,.455,.516,3.9,4.5,.876,0.6,4.5,5.1,3.0,1.4,0.3,2.9,3.0,30.3,104,107,
195,174,Rodney Hood,25,CLE,SG,21,11,532,8.1,18.3,.442,2.3,6.5,.352,5.8,11.8,.492,.505,2.4,2.9,.813,0.7,4.2,5.0,2.8,1.4,0.5,0.6,3.8,20.9,111,114,
196,175,Garrett Temple,31,SAC,SG,65,35,1615,6.2,14.9,.418,2.8,7.1,.392,3.4,7.8,.442,.512,1.9,2.4,.769,0.7,4.1,4.8,3.9,1.8,0.8,2.5,4.2,17.1,102,113,
197,176,Marcus Smart,23,BOS,SG,54,11,1614,5.9,15.9,.367,2.3,7.7,.301,3.5,8.2,.429,.440,3.0,4.1,.729,1.3,4.5,5.9,8.0,2.2,0.7,4.0,4.1,17.0,97,104,
198,177,Tyreke Evans,28,MEM,PG,52,32,1607,11.5,25.5,.452,3.6,9.0,.399,7.9,16.5,.482,.523,5.2,6.6,.785,1.4,7.0,8.3,8.5,1.8,0.5,3.7,3.0,31.8,111,111,
199,178,James Ennis III,27,2TM,SF,72,22,1604,5.7,12.0,.474,1.6,4.8,.333,4.1,7.2,.567,.540,3.0,3.6,.836,2.3,4.7,7.0,2.2,1.5,0.6,1.8,4.2,16.1,115,112,
200,178,James Ennis III,27,MEM,SF,45,14,1053,5.2,10.7,.486,1.4,4.0,.357,3.7,6.6,.565,.554,3.1,3.5,.877,2.5,5.0,7.5,2.4,1.5,0.6,1.8,3.9,14.9,118,113,
201,178,James Ennis III,27,DET,SF,27,8,551,6.7,14.7,.457,1.9,6.2,.304,4.8,8.4,.570,.522,3.0,3.9,.767,1.8,4.3,6.1,2.0,1.4,0.5,1.6,4.8,18.3,111,110,
202,179,J.J. Barea,33,DAL,PG,69,11,1603,9.5,21.6,.439,3.6,9.8,.367,5.9,11.8,.499,.522,2.5,3.2,.784,0.5,5.8,6.3,13.6,1.1,0.1,4.5,2.6,25.1,109,112,6MOY-12
203,180,Kyle Korver,36,CLE,SG,73,4,1574,6.9,15.1,.459,5.1,11.7,.436,1.8,3.4,.537,.628,2.0,2.2,.889,0.3,4.9,5.1,2.7,1.0,0.8,1.7,4.0,20.9,120,114,
204,181,Luc Mbah a Moute,31,HOU,PF,61,15,1564,5.2,10.9,.481,2.0,5.4,.364,3.2,5.4,.599,.572,2.0,3.0,.684,0.7,5.2,5.9,1.7,2.3,0.8,2.1,3.1,14.5,107,106,6MOY-12
205,182,Dante Cunningham,30,2TM,SF,73,25,1562,5.0,11.2,.451,1.8,5.2,.345,3.3,6.0,.541,.530,1.0,1.6,.596,2.4,6.8,9.2,1.5,1.2,0.9,1.0,3.4,12.8,110,110,
206,182,Dante Cunningham,30,NOP,SF,51,24,1115,4.2,9.6,.440,1.5,4.6,.324,2.7,5.0,.547,.518,0.9,1.5,.556,2.1,6.1,8.3,1.1,1.2,0.7,0.7,3.2,10.8,110,111,
207,182,Dante Cunningham,30,BRK,SF,22,1,447,7.1,15.1,.468,2.5,6.5,.383,4.6,8.6,.532,.550,1.2,1.7,.688,3.0,8.4,11.4,2.4,1.3,1.5,1.8,3.9,17.8,110,109,
208,183,Kristaps Porziņģis,22,NYK,PF,48,48,1553,12.4,28.4,.439,2.9,7.3,.395,9.6,21.1,.454,.489,7.0,8.8,.793,2.0,8.1,10.1,1.8,1.1,3.7,3.0,4.5,34.7,105,108,AS
209,184,Jarrett Jack,34,NYK,PG,62,56,1548,6.1,14.2,.427,0.8,2.8,.291,5.3,11.4,.459,.455,2.0,2.4,.840,0.7,5.4,6.1,11.1,1.1,0.1,3.7,3.1,14.9,103,114,
210,185,Dewayne Dedmon,28,ATL,C,62,46,1542,7.9,15.1,.524,1.6,4.5,.355,6.3,10.6,.595,.577,2.1,2.7,.779,3.2,12.3,15.5,2.9,1.3,1.6,2.7,5.1,19.5,111,107,
211,186,JaMychal Green,27,MEM,PF,55,54,1542,7.3,16.0,.457,1.4,4.2,.339,5.9,11.8,.499,.501,2.6,3.6,.721,4.8,10.4,15.2,2.6,1.0,0.8,2.5,5.0,18.7,108,110,
212,187,Dwyane Wade,36,2TM,SG,67,3,1536,9.6,21.9,.438,1.0,3.6,.288,8.6,18.3,.468,.462,4.3,6.1,.714,1.6,6.5,8.1,7.3,2.0,1.5,4.5,4.0,24.6,98,109,6MOY-10
213,187,Dwyane Wade,36,CLE,SG,46,3,1069,9.1,19.9,.455,1.1,3.2,.329,8.0,16.7,.479,.482,4.3,6.1,.701,1.8,6.5,8.3,7.5,1.9,1.5,4.2,3.8,23.5,102,110,
214,187,Dwyane Wade,36,MIA,SG,21,0,467,10.9,26.6,.409,1.0,4.4,.220,9.9,22.1,.447,.427,4.4,5.9,.745,1.2,6.5,7.6,7.0,2.0,1.6,5.2,4.3,27.1,90,105,
215,188,Shabazz Napier,26,POR,PG,74,9,1535,7.2,17.2,.420,2.7,7.1,.376,4.6,10.1,.450,.497,3.8,4.5,.841,0.8,4.7,5.5,4.9,2.6,0.5,2.9,2.7,20.9,107,106,
216,189,Marquese Chriss,20,PHO,PF,72,49,1527,6.3,15.0,.423,1.8,6.0,.295,4.6,9.0,.509,.482,3.0,5.0,.608,2.4,10.0,12.4,2.6,1.6,2.2,3.4,6.4,17.4,95,109,
217,190,Kris Dunn,23,CHI,PG,52,43,1525,9.2,21.3,.429,1.4,4.3,.321,7.8,17.0,.457,.462,2.7,3.6,.737,0.8,6.3,7.1,9.9,3.3,0.9,4.8,5.6,22.4,96,107,
218,191,Jakob Poeltl,22,TOR,C,82,0,1524,8.2,12.4,.659,0.0,0.1,.500,8.2,12.4,.660,.660,1.9,3.3,.594,5.3,7.4,12.7,1.8,1.3,3.2,2.7,6.9,18.3,122,104,6MOY-12
219,192,Fred VanVleet,23,TOR,PG,76,0,1520,7.5,17.7,.426,3.5,8.5,.414,4.0,9.2,.437,.525,2.7,3.3,.832,0.8,5.2,6.0,7.9,2.2,0.6,2.4,4.2,21.3,115,106,6MOY-3
220,193,Bryn Forbes,24,SAS,SG,80,12,1517,7.0,16.6,.421,3.0,7.6,.390,4.0,9.0,.446,.510,1.6,2.4,.667,0.4,3.3,3.7,2.7,0.9,0.1,1.2,3.6,18.5,106,110,
221,194,Zach Randolph,36,SAC,PF,59,58,1508,12.1,25.6,.473,1.7,4.9,.347,10.4,20.7,.503,.507,2.8,3.6,.785,3.3,10.1,13.3,4.3,1.4,0.3,3.9,4.0,28.7,101,111,
222,195,Justin Jackson,22,SAC,SF,68,41,1506,6.2,14.1,.442,1.9,6.2,.308,4.3,7.9,.547,.510,0.9,1.2,.722,0.9,5.4,6.3,2.5,0.9,0.4,1.3,2.7,15.2,103,114,
223,196,Bismack Biyombo,25,ORL,C,82,25,1495,6.0,11.5,.520,0.0,0.0,.000,6.0,11.5,.521,.520,3.3,5.1,.650,4.7,10.6,15.3,2.2,0.7,3.1,2.8,5.2,15.3,108,107,
224,197,Nikola Mirotić,26,2TM,PF,55,14,1494,9.9,22.1,.447,4.4,11.5,.377,5.5,10.5,.525,.546,3.6,4.4,.818,1.9,11.2,13.1,2.6,1.4,1.3,2.0,3.5,27.7,111,107,6MOY-7
225,197,Nikola Mirotić,26,CHI,PF,25,3,622,11.2,23.7,.474,5.4,12.6,.429,5.8,11.1,.525,.588,5.1,6.2,.823,1.4,11.1,12.5,3.1,1.2,1.0,2.4,3.5,33.0,117,110,
226,197,Nikola Mirotić,26,NOP,PF,30,11,872,8.9,20.9,.427,3.6,10.8,.335,5.3,10.1,.524,.513,2.6,3.2,.810,2.2,11.2,13.5,2.2,1.6,1.4,1.7,3.4,24.0,107,106,
227,198,Pat Connaughton,25,POR,SG,82,5,1488,5.5,13.0,.423,2.5,7.0,.352,3.0,6.0,.506,.518,1.2,1.5,.841,1.2,4.2,5.4,3.0,0.8,0.7,1.4,4.0,14.7,110,110,
228,199,Wesley Johnson,30,LAC,SF,74,40,1486,4.9,12.0,.408,2.0,5.8,.339,2.9,6.2,.471,.489,1.4,1.9,.741,0.9,6.1,7.1,2.0,2.5,2.0,1.8,4.8,13.2,99,107,
229,200,Aron Baynes,31,BOS,C,81,67,1485,7.1,15.0,.471,0.1,0.7,.143,7.0,14.3,.487,.474,2.0,2.6,.756,4.4,10.2,14.6,3.1,0.7,1.7,2.7,6.7,16.2,103,103,
230,201,OG Anunoby,20,TOR,SF,74,62,1481,5.4,11.5,.471,2.4,6.6,.371,3.0,5.0,.604,.577,1.3,2.1,.629,1.5,4.7,6.1,1.8,1.7,0.5,1.5,4.3,14.6,113,108,
231,202,Ed Davis,28,POR,C,78,0,1471,5.7,9.9,.582,0.0,0.0,.000,5.7,9.8,.584,.582,2.5,3.8,.667,6.2,13.3,19.4,1.4,1.1,1.8,2.2,6.4,14.0,121,103,
