,Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
115,103,Patrick Beverley,28,HOU,SG,67,67,2058,5.3,12.7,.420,2.6,6.7,.382,2.8,5.9,.463,.521,1.7,2.2,.768,2.2,6.9,9.2,6.6,2.3,0.6,2.3,5.2,14.9,116,108,"DPOY-8,DEF1"
116,104,Austin Rivers,24,LAC,SG,74,29,2054,7.9,17.8,.442,2.7,7.3,.371,5.2,10.5,.491,.518,3.2,4.6,.691,0.5,3.4,3.9,5.0,1.2,0.2,2.8,4.5,21.6,105,112,
117,105,T.J. Warren,23,PHO,SF,66,59,2048,9.4,19.0,.495,0.6,2.3,.265,8.8,16.7,.527,.511,2.8,3.6,.773,2.9,5.0,7.9,1.8,1.8,0.9,1.3,4.1,22.2,113,113,
118,106,Jameer Nelson,34,DEN,PG,75,39,2045,6.4,14.4,.444,2.5,6.5,.388,3.9,7.9,.489,.531,1.1,1.5,.714,0.7,3.9,4.6,9.2,1.3,0.2,3.1,4.7,16.4,111,115,
119,107,Nikola Jokić,21,DEN,C,73,59,2038,11.8,20.5,.578,1.1,3.3,.324,10.8,17.1,.628,.605,4.5,5.5,.825,5.1,12.1,17.2,8.6,1.5,1.3,4.1,5.1,29.3,126,109,
120,108,Seth Curry,26,DAL,PG,70,42,2029,8.7,18.0,.481,3.5,8.3,.425,5.2,9.8,.528,.578,2.2,2.6,.850,0.6,4.0,4.6,4.8,2.0,0.2,2.4,3.2,23.0,113,110,
121,109,Cory Joseph,25,TOR,PG,80,22,2003,7.6,16.7,.452,1.2,3.4,.356,6.4,13.3,.477,.489,2.4,3.1,.770,1.3,4.7,5.9,6.7,1.7,0.3,2.7,3.5,18.7,108,110,
122,110,Andre Iguodala,33,GSW,SF,76,0,1998,5.3,10.0,.528,1.5,4.3,.362,3.7,5.7,.651,.605,1.7,2.5,.706,1.2,6.1,7.3,6.3,1.8,0.9,1.4,2.3,13.8,129,105,6MOY-2
123,111,Monta Ellis,31,IND,SG,74,33,1998,6.2,14.0,.443,1.1,3.4,.319,5.1,10.6,.483,.482,2.3,3.2,.727,0.5,4.6,5.1,5.9,2.0,0.7,3.4,3.7,15.8,97,110,
124,112,Lou Williams,30,2TM,SG,81,1,1994,10.4,24.3,.429,4.0,10.8,.365,6.4,13.4,.480,.511,9.8,11.1,.880,0.6,4.3,4.9,5.8,1.9,0.5,3.9,2.2,34.6,115,113,6MOY-3
125,112,Lou Williams,30,LAL,SG,58,1,1403,11.3,25.5,.444,4.2,11.0,.385,7.1,14.5,.489,.527,10.6,11.9,.884,0.5,4.1,4.6,6.4,2.3,0.4,4.2,2.3,37.4,118,114,
126,112,Lou Williams,30,HOU,SG,23,0,591,8.3,21.4,.386,3.3,10.5,.318,5.0,11.0,.452,.464,8.0,9.2,.867,1.0,4.7,5.7,4.5,1.2,0.7,3.2,2.0,27.9,109,112,
127,113,Taj Gibson,31,2TM,PF,78,71,1989,9.2,17.8,.515,0.1,0.3,.231,9.1,17.5,.520,.517,2.8,4.0,.715,4.0,8.2,12.2,1.8,1.0,1.6,2.6,4.1,21.3,107,107,
128,113,Taj Gibson,31,CHI,PF,55,55,1502,9.3,17.8,.521,0.1,0.4,.167,9.2,17.4,.529,.523,2.9,4.0,.714,4.0,8.8,12.8,2.0,0.9,1.7,2.6,4.1,21.4,108,107,
129,113,Taj Gibson,31,OKC,PF,23,16,487,9.0,18.0,.497,0.1,0.1,1.000,8.9,17.9,.494,.500,2.8,3.9,.718,3.8,6.5,10.4,1.3,1.4,1.5,2.8,4.0,20.9,104,108,
130,114,Matthew Dellavedova,26,MIL,PG,76,54,1986,5.3,13.7,.390,2.0,5.5,.367,3.3,8.2,.404,.463,2.1,2.5,.854,0.6,3.1,3.8,9.1,1.4,0.0,3.4,3.9,14.8,102,114,
131,115,Malcolm Brogdon,24,MIL,SG,75,28,1982,7.4,16.3,.457,2.0,4.9,.404,5.4,11.3,.480,.518,2.8,3.2,.865,1.2,4.3,5.5,8.1,2.2,0.3,2.9,3.6,19.7,111,111,"ROY-1,6MOY-11"
132,116,Joe Ingles,29,UTA,SF,82,26,1972,5.4,12.0,.452,3.3,7.4,.441,2.2,4.6,.471,.589,1.3,1.8,.735,0.6,6.3,6.9,6.0,2.6,0.2,2.8,4.3,15.4,112,105,
133,117,Rodney McGruder,25,MIA,SG,78,65,1966,4.9,11.8,.413,1.9,5.6,.332,3.0,6.2,.488,.492,1.1,1.8,.620,2.4,4.2,6.6,3.2,1.2,0.5,1.4,3.6,12.7,108,110,ROY-8
134,118,Kent Bazemore,27,ATL,SF,73,64,1963,7.4,18.1,.409,2.3,6.7,.346,5.1,11.4,.446,.473,3.0,4.2,.708,1.1,4.7,5.8,4.4,2.3,1.3,3.1,4.1,20.1,97,106,
135,119,Ish Smith,28,DET,PG,81,32,1955,8.5,19.4,.439,0.7,2.7,.267,7.8,16.6,.467,.458,1.9,2.6,.706,0.5,5.5,6.1,10.8,1.6,0.9,2.9,3.3,19.6,103,108,
136,120,Terrence Ross,25,2TM,SF,78,24,1955,8.4,19.2,.437,3.6,10.1,.363,4.7,9.1,.518,.532,1.6,2.0,.831,0.5,4.8,5.3,2.3,2.2,0.8,1.7,3.7,22.1,107,109,
137,120,Terrence Ross,25,TOR,SF,54,0,1207,8.9,20.1,.441,4.0,10.8,.375,4.8,9.4,.516,.541,1.7,2.1,.820,0.6,5.2,5.8,1.9,2.2,0.8,1.4,3.4,23.5,112,108,
138,120,Terrence Ross,25,ORL,SF,24,24,748,7.6,17.7,.431,3.0,8.9,.341,4.6,8.7,.523,.517,1.5,1.8,.852,0.3,4.2,4.5,2.8,2.3,0.9,2.3,4.0,19.8,99,110,
139,121,Frank Kaminsky,23,CHO,C,75,16,1954,8.2,20.6,.399,3.0,9.1,.328,5.2,11.5,.455,.471,3.0,4.0,.756,1.5,7.2,8.6,4.2,1.2,0.9,2.0,3.6,22.4,102,110,
140,122,Jon Leuer,27,DET,PF,75,34,1944,8.1,16.8,.480,1.3,4.3,.293,6.8,12.4,.545,.518,2.5,2.9,.867,2.7,7.8,10.4,2.9,0.8,0.7,1.7,3.8,19.9,113,109,
141,123,Iman Shumpert,26,CLE,SG,76,31,1937,5.2,12.6,.411,2.4,6.7,.360,2.8,5.9,.469,.507,1.8,2.3,.789,1.0,4.6,5.6,2.8,1.6,0.7,2.0,3.9,14.6,104,112,
142,124,Chris Paul,31,LAC,PG,61,61,1921,9.7,20.4,.476,3.2,7.9,.411,6.5,12.6,.518,.555,6.0,6.8,.892,1.0,6.9,7.9,14.6,3.1,0.2,3.8,3.8,28.7,126,106,DEF1
143,125,Tony Allen,35,MEM,SG,71,66,1914,7.4,16.2,.461,0.4,1.5,.278,7.0,14.7,.479,.473,2.2,3.5,.615,4.5,6.1,10.6,2.7,3.1,0.8,2.7,4.8,17.5,101,105,DEF2
144,126,Buddy Hield,24,2TM,SG,82,55,1888,8.6,20.1,.426,3.9,10.0,.391,4.7,10.2,.461,.523,1.7,2.0,.842,0.9,6.1,7.1,3.2,1.0,0.2,2.7,3.0,22.7,100,112,ROY-4
145,126,Buddy Hield,24,NOP,SG,57,37,1161,7.8,19.9,.393,3.8,10.2,.369,4.0,9.7,.417,.487,1.2,1.4,.879,0.8,6.2,7.0,3.2,0.8,0.3,2.0,3.4,20.6,97,111,
146,126,Buddy Hield,24,SAC,SG,25,18,727,9.9,20.6,.480,4.1,9.6,.428,5.8,11.0,.525,.579,2.4,3.0,.814,1.1,6.1,7.2,3.1,1.4,0.1,3.7,2.4,26.3,105,113,
147,127,Kevin Love,28,CLE,PF,60,60,1885,9.8,23.0,.427,3.8,10.3,.373,6.0,12.7,.471,.510,6.8,7.8,.871,3.9,13.7,17.6,3.1,1.4,0.6,3.2,3.3,30.2,114,107,AS
148,128,DeMarre Carroll,30,TOR,SF,72,72,1882,5.9,14.8,.400,2.9,8.6,.341,3.0,6.2,.483,.499,2.4,3.2,.761,1.7,5.7,7.4,2.0,2.2,0.7,1.5,3.9,17.2,110,108,
149,129,Joe Johnson,35,UTA,SF,78,14,1843,7.8,17.8,.436,3.0,7.3,.411,4.8,10.5,.454,.521,1.8,2.2,.818,0.9,6.0,6.9,4.1,1.0,0.5,2.0,2.6,20.3,109,108,
150,130,Rajon Rondo,30,CHI,PG,69,42,1843,6.3,15.3,.408,1.4,3.6,.376,4.9,11.7,.418,.453,0.8,1.4,.600,2.0,7.7,9.7,12.6,2.7,0.3,4.6,3.9,14.7,98,105,
151,131,Avery Bradley,26,BOS,SG,55,55,1835,9.7,20.9,.463,2.9,7.5,.390,6.8,13.5,.504,.533,1.8,2.5,.731,1.8,7.3,9.0,3.3,1.8,0.3,2.4,3.8,24.2,105,108,
152,132,Greg Monroe,26,MIL,C,81,0,1823,10.8,20.2,.533,0.0,0.1,.000,10.8,20.1,.536,.533,4.9,6.7,.741,4.7,10.2,14.8,5.2,2.6,1.1,3.9,4.7,26.5,111,105,6MOY-6
153,133,E'Twaun Moore,27,NOP,SG,73,22,1820,7.6,16.7,.457,2.1,5.6,.370,5.5,11.1,.501,.519,1.5,2.0,.770,0.9,3.2,4.1,4.4,1.3,0.9,1.7,3.5,18.8,107,111,
154,134,D'Angelo Russell,20,LAL,PG,63,60,1811,9.4,23.3,.405,3.6,10.3,.352,5.8,13.0,.447,.483,4.0,5.1,.782,0.8,5.1,5.9,8.2,2.3,0.4,4.7,3.5,26.5,101,113,
155,135,Danny Green,29,SAS,SG,68,68,1807,5.0,12.7,.392,3.3,8.8,.379,1.6,3.9,.420,.523,0.8,0.9,.844,0.9,5.4,6.3,3.5,2.0,1.6,2.1,3.4,14.0,103,104,DEF2
156,136,Brandon Jennings,27,2TM,PG,81,13,1802,5.3,14.8,.359,2.2,7.0,.313,3.1,7.8,.399,.433,3.2,4.2,.750,0.8,4.6,5.4,10.9,1.9,0.1,3.5,3.2,16.0,104,113,
157,136,Brandon Jennings,27,NYK,PG,58,11,1428,5.7,15.0,.380,2.4,7.0,.340,3.3,8.0,.415,.459,3.6,4.7,.756,0.7,4.6,5.3,10.1,1.9,0.1,3.7,2.9,17.4,105,113,
158,136,Brandon Jennings,27,WAS,PG,23,2,374,3.8,14.0,.274,1.5,6.9,.212,2.4,7.1,.333,.325,1.6,2.2,.706,1.1,4.7,5.8,14.2,2.0,0.0,2.9,4.2,10.7,98,111,
159,137,Vince Carter,40,MEM,SF,73,15,1799,5.6,14.2,.394,3.2,8.6,.378,2.3,5.6,.418,.508,2.5,3.3,.765,1.0,5.5,6.6,3.8,1.7,1.0,1.4,4.7,16.9,112,108,6MOY-11
160,138,Bismack Biyombo,24,ORL,C,81,27,1793,4.9,9.4,.528,0.0,0.0,,4.9,9.4,.528,.528,3.5,6.5,.534,4.3,11.3,15.7,2.0,0.7,2.5,2.6,5.6,13.4,106,108,
161,139,Dwyane Wade,35,CHI,SG,60,59,1792,11.6,26.8,.434,1.3,4.1,.310,10.4,22.8,.456,.457,6.3,7.9,.794,1.8,5.8,7.6,6.4,2.4,1.2,3.9,3.1,30.8,103,106,
162,140,Luc Mbah a Moute,30,LAC,SF,80,76,1787,5.3,10.6,.505,1.2,3.1,.391,4.1,7.5,.552,.562,1.6,2.4,.678,1.2,3.5,4.8,1.1,2.3,1.0,1.3,3.4,13.5,111,109,
163,141,Zach Randolph,35,MEM,PF,73,5,1786,12.6,28.1,.449,0.6,2.7,.223,12.0,25.3,.474,.460,4.1,5.6,.731,5.3,12.1,17.4,3.6,1.1,0.3,2.9,4.0,29.9,103,106,6MOY-4
164,142,Gary Harris,22,DEN,SG,57,56,1782,8.8,17.5,.502,2.9,7.0,.420,5.8,10.5,.558,.586,2.8,3.7,.776,1.3,3.6,4.9,4.5,1.9,0.2,2.1,2.5,23.3,121,114,
165,143,Marco Belinelli,30,CHO,SG,74,0,1778,7.4,17.4,.429,2.9,8.0,.360,4.6,9.4,.488,.512,4.2,4.7,.893,0.4,4.6,5.0,4.1,1.2,0.3,2.0,2.5,22.0,110,112,
166,144,Matt Barnes,36,2TM,SF,74,18,1777,5.2,13.3,.391,2.4,7.4,.331,2.8,5.9,.467,.483,2.0,2.5,.787,2.0,8.8,10.8,5.5,1.4,0.7,3.0,5.2,14.8,102,109,
167,144,Matt Barnes,36,SAC,SF,54,13,1367,5.4,14.2,.384,2.6,7.8,.327,2.9,6.4,.453,.474,1.9,2.4,.758,2.0,8.8,10.8,5.6,1.3,0.6,3.1,5.1,15.3,100,111,
168,144,Matt Barnes,36,GSW,SF,20,5,410,4.5,10.6,.422,2.1,6.1,.346,2.3,4.5,.526,.522,2.3,2.7,.870,1.8,8.9,10.7,5.3,1.4,1.1,2.8,5.5,13.4,110,104,
169,145,C.J. Miles,29,IND,SF,76,29,1776,7.9,18.2,.434,4.8,11.5,.413,3.2,6.7,.471,.565,2.4,2.6,.903,0.8,5.6,6.5,1.4,1.3,0.7,1.1,4.3,23.0,115,111,
170,146,Al-Farouq Aminu,26,POR,PF,61,25,1773,5.1,13.1,.393,2.0,5.9,.330,3.2,7.1,.445,.468,2.7,3.8,.706,2.2,10.5,12.6,2.8,1.7,1.2,2.6,2.9,14.9,100,108,
171,147,Jamal Murray,19,DEN,SG,82,10,1764,8.2,20.2,.404,3.2,9.5,.334,5.0,10.7,.466,.483,2.9,3.3,.883,1.1,4.8,5.9,4.7,1.4,0.7,3.1,3.4,22.5,103,114,ROY-5
172,148,Rondae Hollis-Jefferson,22,BRK,SF,78,50,1761,6.3,14.6,.434,0.4,1.8,.224,5.9,12.8,.463,.447,5.1,6.8,.751,2.6,9.6,12.2,4.1,2.2,1.2,3.1,4.8,18.2,102,107,
173,149,Patty Mills,28,SAS,PG,80,8,1754,7.9,18.0,.440,4.3,10.3,.414,3.7,7.7,.474,.558,1.9,2.3,.825,0.7,3.4,4.1,8.1,1.9,0.1,2.9,3.2,22.1,114,107,6MOY-8
174,150,Trevor Booker,29,BRK,PF,71,43,1754,8.2,16.0,.516,0.7,2.1,.321,7.6,13.9,.546,.537,2.0,3.0,.673,3.9,11.6,15.4,3.7,2.0,0.8,3.4,4.1,19.2,105,107,
175,151,Sean Kilpatrick,27,BRK,SG,70,24,1754,8.2,19.9,.415,2.8,8.3,.341,5.4,11.5,.468,.486,5.5,6.5,.843,0.6,7.0,7.6,4.2,1.2,0.2,3.6,3.2,24.8,102,112,
176,152,Kyle Korver,35,2TM,SG,67,22,1753,6.8,14.6,.464,4.6,10.2,.451,2.2,4.4,.494,.621,1.1,1.2,.905,0.2,5.1,5.3,3.1,1.0,0.6,2.0,3.0,19.2,116,111,
177,152,Kyle Korver,35,ATL,SG,32,21,894,6.0,13.6,.439,3.6,8.8,.409,2.4,4.8,.494,.571,1.3,1.5,.889,0.0,4.9,4.9,4.1,1.3,0.7,2.2,2.6,16.8,109,109,
178,152,Kyle Korver,35,CLE,SG,35,1,859,7.6,15.6,.487,5.6,11.6,.485,2.0,4.0,.493,.667,0.8,0.9,.933,0.4,5.2,5.6,2.0,0.6,0.5,1.7,3.5,21.7,122,114,
179,153,Zach LaVine,21,MIN,SG,47,47,1749,9.5,20.6,.459,3.5,9.0,.387,6.0,11.6,.515,.544,3.4,4.1,.836,0.6,4.1,4.6,4.0,1.2,0.3,2.5,3.0,25.8,112,115,
180,154,Marquese Chriss,19,PHO,PF,82,75,1743,7.8,17.4,.449,2.0,6.2,.321,5.8,11.2,.520,.506,3.1,5.0,.624,2.6,6.9,9.6,1.6,1.8,1.9,3.0,7.2,20.7,102,110,ROY-7
181,155,Ty Lawson,29,SAC,PG,69,24,1732,6.9,15.2,.454,1.0,3.4,.288,5.9,11.8,.502,.487,5.1,6.3,.797,1.3,3.9,5.2,9.8,2.2,0.2,3.8,3.5,19.9,110,113,
182,156,Garrett Temple,30,SAC,SG,65,20,1728,5.4,12.6,.424,2.4,6.4,.373,3.0,6.2,.476,.519,1.7,2.2,.784,0.9,4.5,5.4,4.9,2.5,0.8,2.3,4.1,14.8,106,111,
183,157,Jabari Parker,21,MIL,PF,51,50,1728,11.7,23.9,.490,1.9,5.2,.365,9.8,18.7,.525,.530,4.8,6.4,.743,2.3,6.9,9.2,4.2,1.5,0.6,2.7,3.3,30.1,110,110,
184,158,Cody Zeller,24,CHO,C,62,58,1725,7.4,12.9,.571,0.0,0.0,.000,7.4,12.9,.572,.571,3.9,5.7,.679,3.9,7.9,11.8,2.9,1.8,1.7,1.9,5.5,18.6,121,107,
185,159,Will Barton,26,DEN,SG,60,19,1705,8.4,19.1,.443,2.5,6.7,.370,6.0,12.3,.483,.508,4.1,5.4,.753,1.7,5.8,7.4,5.9,1.4,0.8,2.8,3.2,23.5,112,114,
186,160,Raymond Felton,32,LAC,PG,80,11,1700,6.5,15.1,.430,1.4,4.2,.319,5.1,10.9,.473,.475,1.5,1.9,.781,1.0,5.4,6.4,5.6,1.9,0.6,2.4,3.7,15.8,101,109,
187,161,Nikola Mirotić,25,CHI,PF,70,15,1679,7.7,18.8,.413,3.9,11.3,.342,3.9,7.4,.520,.516,3.0,3.8,.773,1.8,9.7,11.5,2.3,1.6,1.7,2.4,3.8,22.3,107,105,
188,162,Gerald Henderson,29,PHI,SG,72,41,1667,6.8,16.2,.423,1.8,5.1,.353,5.1,11.1,.455,.478,3.9,4.8,.806,1.0,4.4,5.4,3.3,1.2,0.4,1.8,3.8,19.3,106,112,
189,163,Evan Turner,28,POR,SF,65,12,1658,7.0,16.5,.426,0.9,3.5,.263,6.1,13.0,.470,.454,2.5,3.1,.825,1.1,6.3,7.4,6.1,1.6,0.7,3.0,3.6,17.5,100,111,
190,164,Deron Williams,32,2TM,PG,64,44,1657,8.2,18.6,.438,2.6,7.3,.363,5.5,11.4,.486,.509,2.8,3.4,.826,0.4,4.1,4.6,11.2,1.0,0.2,4.3,4.3,21.7,106,113,
191,164,Deron Williams,32,DAL,PG,40,40,1171,8.7,20.1,.430,2.8,8.0,.348,5.9,12.1,.485,.500,3.1,3.7,.821,0.6,4.0,4.5,12.2,1.1,0.1,4.4,4.3,23.2,106,112,
192,164,Deron Williams,32,CLE,PG,24,4,486,7.0,15.1,.463,2.3,5.4,.415,4.7,9.7,.489,.537,2.2,2.6,.840,0.1,4.5,4.6,8.8,0.6,0.6,4.1,4.3,18.4,107,114,
193,165,Dante Cunningham,29,NOP,PF,66,35,1649,5.2,10.7,.485,2.1,5.4,.392,3.1,5.3,.579,.584,0.5,0.8,.593,1.7,6.6,8.2,1.1,1.2,0.8,0.8,3.0,12.9,114,109,
194,166,Isaiah Whitehead,21,BRK,PG,73,26,1643,5.9,14.7,.402,1.3,4.3,.295,4.6,10.4,.446,.445,2.6,3.3,.805,0.9,4.4,5.3,5.5,1.2,1.0,4.1,5.0,15.7,91,113,
195,167,Dorian Finney-Smith,23,DAL,PF,81,35,1642,3.9,10.6,.372,1.8,6.1,.293,2.2,4.5,.479,.456,1.5,1.9,.754,1.7,5.3,7.0,2.1,1.6,0.8,1.4,4.0,11.1,99,110,
196,168,Justin Holiday,27,NYK,SG,82,4,1639,7.1,16.4,.433,3.0,8.3,.355,4.1,8.1,.513,.523,2.0,2.4,.825,0.8,6.0,6.9,3.1,2.0,0.9,2.0,3.3,19.2,108,111,
197,169,Domantas Sabonis,20,OKC,PF,81,66,1632,5.8,14.5,.399,1.5,4.8,.321,4.2,9.7,.438,.452,1.3,2.0,.657,1.4,7.3,8.7,2.5,1.2,1.0,2.5,6.0,14.4,93,108,
198,170,Pau Gasol,36,SAS,C,64,39,1627,9.5,18.9,.502,1.8,3.3,.538,7.7,15.7,.494,.548,4.1,5.8,.707,3.4,12.3,15.7,4.7,0.8,2.2,2.5,3.4,24.8,116,102,
199,171,Richard Jefferson,36,CLE,SF,79,13,1614,4.7,10.6,.446,1.9,5.8,.333,2.8,4.9,.580,.536,2.5,3.3,.741,0.9,5.4,6.3,2.4,0.8,0.3,1.6,4.7,13.9,111,113,
200,172,Josh Richardson,23,MIA,SG,53,34,1614,6.3,16.0,.394,2.3,7.1,.330,4.0,8.9,.444,.467,1.9,2.4,.779,1.1,4.2,5.2,4.4,1.9,1.2,2.0,4.1,16.8,102,108,
201,173,Amir Johnson,29,BOS,PF,80,77,1608,6.6,11.4,.576,0.8,2.0,.409,5.7,9.4,.612,.612,2.1,3.1,.670,3.6,7.6,11.3,4.3,1.6,1.9,2.4,6.5,16.0,121,107,
202,174,Kelly Oubre Jr.,21,WAS,SF,79,5,1605,5.7,13.6,.421,1.7,5.8,.287,4.1,7.8,.520,.482,2.3,3.0,.758,1.9,6.1,8.0,1.4,1.8,0.5,1.5,6.0,15.4,104,110,
203,175,Patrick Patterson,27,TOR,PF,65,8,1599,4.9,12.2,.401,3.0,8.0,.372,1.9,4.2,.458,.523,1.4,1.9,.717,2.0,7.3,9.3,2.4,1.3,0.7,1.2,3.8,14.1,115,109,
204,176,Thabo Sefolosha,32,ATL,SF,62,42,1596,5.4,12.2,.441,1.3,3.7,.342,4.1,8.5,.484,.492,1.7,2.3,.733,1.7,6.7,8.3,3.3,3.0,1.0,1.8,3.0,13.7,105,103,
205,177,Rodney Hood,24,UTA,SG,59,55,1593,9.0,21.9,.408,3.8,10.1,.371,5.2,11.8,.440,.494,3.0,3.8,.783,0.5,6.1,6.6,3.2,1.3,0.4,2.1,4.3,24.6,104,107,
206,178,Tony Parker,34,SAS,PG,63,63,1587,8.5,18.3,.466,0.7,2.2,.333,7.8,16.1,.484,.486,2.7,3.8,.726,0.3,3.3,3.6,9.2,1.1,0.1,2.9,3.0,20.5,107,109,
207,179,Arron Afflalo,31,SAC,SG,61,45,1580,5.9,13.5,.440,2.0,4.8,.411,3.9,8.6,.457,.514,2.7,3.0,.892,0.3,3.7,4.0,2.5,0.7,0.2,1.3,3.3,16.5,109,116,
208,180,Alex Len,23,PHO,C,77,34,1560,7.1,14.2,.497,0.1,0.4,.250,7.0,13.8,.503,.500,4.6,6.4,.721,4.8,10.9,15.6,1.4,1.2,3.0,3.1,7.4,18.8,108,108,
209,181,Nick Young,31,LAL,SG,60,60,1556,8.5,19.8,.430,5.3,13.2,.404,3.2,6.6,.481,.564,2.4,2.8,.856,0.8,3.5,4.3,1.8,1.2,0.4,1.1,4.3,24.8,118,116,
210,182,Clint Capela,22,HOU,C,65,59,1551,11.2,17.4,.643,0.0,0.0,,11.2,17.4,.643,.643,2.9,5.5,.531,5.5,10.8,16.3,1.9,1.1,2.4,2.7,5.5,25.3,122,106,
211,183,George Hill,30,UTA,PG,49,49,1544,9.8,20.6,.477,3.2,7.9,.403,6.6,12.7,.523,.554,5.3,6.7,.801,0.8,4.9,5.7,6.9,1.7,0.4,2.9,3.9,28.1,119,107,
212,184,D.J. Augustin,29,ORL,PG,78,20,1538,6.3,16.7,.377,3.1,8.8,.347,3.2,7.8,.412,.469,4.2,5.2,.814,0.5,3.3,3.8,6.7,1.0,0.0,2.9,3.3,19.9,104,115,
213,185,Kelly Olynyk,25,BOS,C,75,6,1538,8.4,16.4,.512,2.2,6.2,.354,6.2,10.2,.608,.579,2.9,4.0,.732,2.4,9.3,11.6,4.8,1.4,0.9,3.1,6.7,21.9,113,107,
214,186,Jeff Green,30,ORL,PF,69,11,1534,7.1,18.0,.394,1.7,6.2,.275,5.4,11.8,.458,.442,4.7,5.4,.863,1.3,5.7,6.9,2.6,1.2,0.4,2.4,3.3,20.6,99,113,
215,187,Enes Freedom,24,OKC,C,72,0,1533,12.9,23.6,.545,0.2,1.2,.132,12.7,22.4,.568,.549,7.2,9.1,.786,6.2,9.2,15.4,2.1,1.0,1.2,3.9,4.9,33.1,116,107,6MOY-8
216,188,Jerami Grant,22,2TM,PF,80,4,1531,4.9,10.5,.463,1.4,3.7,.371,3.5,6.8,.514,.529,2.9,4.7,.612,1.2,5.4,6.6,1.5,1.1,2.5,1.4,4.8,14.0,111,108,
217,188,Jerami Grant,22,PHI,PF,2,0,41,7.1,20.2,.353,0.0,2.4,.000,7.1,17.8,.400,.353,4.8,9.5,.500,0.0,7.1,7.1,0.0,0.0,4.8,3.6,5.9,19.0,70,108,
218,188,Jerami Grant,22,OKC,PF,78,4,1490,4.8,10.2,.469,1.4,3.8,.377,3.4,6.5,.523,.539,2.8,4.6,.619,1.3,5.3,6.6,1.5,1.1,2.5,1.4,4.7,13.9,113,108,
219,189,Tim Frazier,26,NOP,PG,65,35,1525,5.2,13.0,.403,1.3,4.1,.313,3.9,8.9,.446,.453,3.1,4.1,.760,1.1,4.5,5.6,10.8,1.8,0.2,3.2,4.3,14.9,106,110,
220,190,Sergio Rodríguez,30,PHI,PG,68,30,1518,6.7,17.2,.392,3.0,8.1,.365,3.8,9.1,.415,.478,0.6,0.9,.667,0.7,4.4,5.0,11.0,1.6,0.1,4.1,3.0,17.0,99,112,
221,191,Shabazz Muhammad,24,MIN,SF,78,1,1516,9.6,20.0,.482,1.6,4.9,.338,8.0,15.2,.528,.523,4.9,6.4,.774,2.8,4.5,7.4,1.2,0.7,0.2,1.9,2.9,25.8,114,116,
222,192,Doug McDermott,25,2TM,SF,66,5,1508,7.4,16.5,.447,2.6,6.9,.370,4.8,9.6,.502,.524,2.4,2.8,.845,0.7,5.3,5.9,1.9,0.4,0.2,1.3,2.6,19.6,112,112,
223,192,Doug McDermott,25,CHI,SF,44,4,1078,7.8,17.4,.445,2.6,7.0,.373,5.1,10.4,.493,.520,2.8,3.1,.881,0.7,5.4,6.1,2.1,0.5,0.2,1.5,2.7,20.9,111,112,
224,192,Doug McDermott,25,OKC,SF,22,1,430,6.4,14.2,.452,2.4,6.6,.362,4.0,7.5,.530,.536,1.4,1.9,.706,0.7,4.9,5.6,1.5,0.2,0.1,0.7,2.5,16.5,116,113,
225,193,James Ennis III,26,MEM,SF,64,28,1501,5.1,11.1,.455,1.8,4.7,.372,3.3,6.4,.516,.534,3.0,3.8,.782,2.4,6.6,9.0,2.2,1.6,0.7,2.0,5.7,14.9,113,108,
226,194,Wayne Ellington,29,MIA,SG,62,13,1500,7.8,18.7,.416,5.0,13.2,.378,2.8,5.4,.509,.550,1.2,1.4,.860,0.6,3.8,4.4,2.4,1.2,0.1,1.0,2.4,21.8,114,111,
227,195,Langston Galloway,25,2TM,PG,74,2,1495,6.8,18.0,.380,4.0,10.2,.390,2.9,7.8,.367,.490,1.7,2.1,.797,0.9,4.3,5.2,3.1,1.5,0.2,1.5,3.2,19.3,101,111,
228,195,Langston Galloway,25,NOP,PG,55,0,1120,7.2,19.3,.374,4.4,11.7,.377,2.8,7.6,.370,.489,1.7,2.3,.769,0.9,4.4,5.3,2.8,1.7,0.2,1.2,3.3,20.6,102,110,
229,195,Langston Galloway,25,SAC,PG,19,2,375,5.7,14.0,.404,2.6,5.4,.475,3.1,8.6,.359,.495,1.5,1.6,.917,0.9,3.8,4.7,3.8,0.8,0.1,2.4,2.7,15.4,100,116,
230,196,Luol Deng,31,LAL,SF,56,49,1486,5.4,13.9,.387,1.7,5.4,.309,3.7,8.5,.436,.447,1.5,2.1,.730,2.1,7.6,9.7,2.4,1.6,0.7,1.4,2.0,13.9,101,113,
231,197,David Lee,33,SAS,PF,79,10,1477,8.6,14.5,.590,0.0,0.0,,8.6,14.5,.590,.590,2.8,3.9,.708,5.1,10.1,15.2,4.3,1.1,1.4,2.8,4.3,19.9,120,103,
232,198,Anthony Tolliver,31,SAC,PF,65,9,1477,5.3,12.0,.442,3.1,7.9,.391,2.2,4.1,.537,.570,2.1,2.8,.744,1.7,6.4,8.1,2.6,1.2,0.7,1.9,3.7,15.8,113,113,
