,Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
33,30,LeBron James,30,CLE,SF,69,69,2493,13.0,26.7,.488,2.5,7.1,.354,10.5,19.6,.536,.535,7.8,11.0,.710,1.1,7.6,8.7,10.7,2.3,1.0,5.7,2.8,36.3,112,105,"MVP-3,DPOY-13,AS,NBA1"
34,31,Draymond Green,24,GSW,PF,79,79,2490,6.7,15.0,.443,2.2,6.5,.337,4.5,8.6,.523,.516,2.6,3.9,.660,2.2,10.5,12.7,5.7,2.4,1.9,2.6,5.0,18.1,110,97,"DPOY-2,DEF1"
35,32,Elfrid Payton,20,ORL,PG,82,63,2489,6.2,14.5,.425,0.2,0.9,.262,6.0,13.7,.435,.433,2.4,4.4,.551,2.2,5.0,7.2,11.0,2.9,0.4,4.2,4.0,15.0,97,107,ROY-4
36,33,Wilson Chandler,27,DEN,SF,78,75,2471,8.4,19.7,.429,2.8,8.2,.342,5.6,11.5,.490,.500,2.2,2.9,.775,1.9,7.7,9.6,2.7,1.2,0.6,2.2,4.7,21.9,104,109,
37,34,Klay Thompson,24,GSW,SG,77,77,2455,12.0,25.8,.463,4.8,10.8,.439,7.2,15.0,.481,.555,4.5,5.1,.879,0.5,4.4,4.9,4.4,1.7,1.2,3.0,2.4,33.2,112,104,"MVP-10,AS,NBA3"
38,35,Anthony Davis,21,NOP,PF,68,68,2455,13.7,25.7,.535,0.0,0.3,.083,13.7,25.4,.540,.536,7.9,9.9,.805,3.7,11.2,14.9,3.2,2.1,4.3,2.0,3.0,35.4,122,100,"MVP-5,DPOY-4,AS,NBA1,DEF2"
39,36,Jeff Green,28,2TM,SF,78,70,2454,8.7,20.2,.430,2.0,6.1,.332,6.7,14.1,.473,.480,5.0,6.0,.833,1.3,5.5,6.8,2.8,1.1,0.7,2.3,3.1,24.4,106,106,
40,36,Jeff Green,28,BOS,SF,33,33,1093,9.4,21.8,.434,2.2,7.1,.305,7.3,14.7,.495,.483,5.5,6.6,.840,1.0,5.5,6.5,2.4,1.2,0.6,2.6,3.0,26.6,104,107,
41,36,Jeff Green,28,MEM,SF,45,37,1361,8.1,18.9,.427,1.9,5.3,.362,6.1,13.6,.452,.478,4.5,5.5,.825,1.6,5.5,7.2,3.1,1.0,0.8,2.0,3.1,22.6,108,105,
42,37,Marcin Gortat,30,WAS,C,82,82,2453,9.2,16.2,.566,0.0,0.1,.000,9.2,16.1,.569,.566,2.6,3.7,.703,3.8,11.2,15.0,2.0,1.0,2.3,2.1,4.0,20.9,114,100,
43,38,Thaddeus Young,26,2TM,PF,76,68,2434,9.5,20.3,.466,0.8,2.4,.330,8.7,17.9,.484,.486,2.8,4.2,.655,2.7,6.0,8.6,3.6,2.6,0.5,2.5,3.6,22.5,102,109,
44,38,Thaddeus Young,26,MIN,PF,48,48,1605,9.2,20.3,.451,0.6,2.1,.292,8.6,18.2,.469,.466,2.8,4.1,.682,2.4,5.4,7.8,4.3,2.7,0.5,2.4,3.6,21.7,101,111,
45,38,Thaddeus Young,26,BRK,PF,28,20,829,10.1,20.4,.495,1.2,3.1,.380,8.9,17.3,.516,.524,2.7,4.4,.606,3.2,7.1,10.4,2.4,2.4,0.5,2.6,3.5,24.1,105,106,
46,39,Avery Bradley,24,BOS,SG,77,77,2428,9.0,20.9,.429,2.6,7.3,.352,6.4,13.6,.470,.490,1.6,2.1,.790,0.9,4.0,5.0,2.8,1.7,0.3,2.2,3.7,22.1,99,107,
47,40,Luol Deng,29,MIA,SF,72,72,2421,8.0,17.2,.469,1.7,4.8,.355,6.3,12.4,.513,.518,4.2,5.5,.761,2.2,6.0,8.2,3.0,1.4,0.5,2.4,2.4,22.0,110,109,
48,41,Kyle Korver,33,ATL,SG,75,75,2418,6.2,12.7,.487,4.7,9.5,.492,1.5,3.2,.470,.671,2.2,2.5,.898,0.3,6.1,6.4,4.1,1.1,0.9,2.3,3.0,19.3,122,106,AS
49,42,Kyle Lowry,28,TOR,PG,70,70,2414,9.2,22.3,.412,2.8,8.4,.338,6.4,14.0,.457,.476,5.4,6.7,.808,1.2,5.9,7.0,10.1,2.3,0.3,3.7,4.5,26.6,110,107,AS
50,43,JJ Redick,30,LAC,SG,78,78,2409,9.4,19.7,.477,4.2,9.6,.437,5.2,10.1,.515,.583,3.9,4.3,.901,0.5,3.1,3.5,2.9,0.8,0.2,2.0,2.8,26.9,118,111,
51,44,Rudy Gay,28,SAC,SF,68,67,2408,10.6,23.3,.455,1.7,4.6,.359,9.0,18.7,.479,.491,7.0,8.2,.858,2.0,6.3,8.3,5.2,1.5,0.9,3.8,3.3,29.9,110,110,
52,45,Paul Millsap,29,ATL,PF,73,73,2390,9.5,19.9,.476,1.6,4.6,.356,7.8,15.3,.513,.518,5.5,7.2,.757,3.0,9.2,12.2,4.8,2.8,1.5,3.5,4.3,26.0,109,99,AS
53,46,P.J. Tucker,29,PHO,SF,78,63,2383,5.5,12.5,.438,1.8,5.3,.345,3.6,7.2,.506,.511,2.2,3.0,.727,2.4,8.1,10.5,2.6,2.2,0.5,2.0,3.7,14.9,108,105,
54,47,Solomon Hill,23,IND,SF,82,78,2381,5.4,13.7,.396,1.5,4.5,.327,4.0,9.2,.430,.450,3.4,4.2,.824,1.5,5.3,6.8,4.0,1.4,0.4,2.5,3.8,15.8,101,105,
55,48,Nicolas Batum,26,POR,SF,71,71,2380,5.1,12.8,.400,2.1,6.6,.324,3.0,6.2,.481,.483,1.8,2.1,.857,1.3,7.6,8.9,7.3,1.7,0.9,2.8,2.3,14.2,106,103,
56,49,Khris Middleton,23,MIL,SF,79,58,2378,8.7,18.6,.467,2.3,5.7,.407,6.4,12.9,.494,.530,2.9,3.3,.859,1.0,6.4,7.4,3.9,2.6,0.2,2.4,3.9,22.6,109,102,
57,50,Tobias Harris,22,ORL,SF,68,63,2369,9.5,20.5,.466,1.9,5.2,.364,7.7,15.3,.500,.512,4.2,5.3,.788,1.6,7.7,9.3,2.7,1.5,0.8,2.5,2.9,25.1,107,108,
58,51,Mario Chalmers,28,MIA,PG,80,37,2368,6.0,14.8,.403,1.6,5.5,.294,4.3,9.3,.467,.458,4.6,5.9,.774,0.5,4.1,4.6,6.8,2.7,0.2,3.9,5.6,18.1,100,107,
59,52,Blake Griffin,25,LAC,PF,67,67,2356,12.3,24.6,.502,0.2,0.5,.400,12.1,24.1,.504,.506,6.7,9.2,.728,2.7,8.2,10.9,7.6,1.4,0.8,3.3,4.2,31.6,113,106,"MVP-8,AS,NBA3"
60,53,Courtney Lee,29,MEM,SG,77,74,2354,6.4,14.3,.448,2.0,5.0,.402,4.4,9.3,.473,.518,2.5,2.9,.860,0.5,3.5,3.9,3.3,1.7,0.3,1.7,2.9,17.2,109,106,
61,54,Harrison Barnes,22,GSW,SF,82,82,2318,6.7,13.8,.482,1.8,4.5,.405,4.8,9.3,.519,.548,2.3,3.2,.720,2.5,7.1,9.5,2.4,1.3,0.4,1.5,3.1,17.4,116,104,
62,55,Al Horford,28,ATL,C,76,76,2318,11.4,21.3,.538,0.2,0.8,.306,11.2,20.5,.547,.544,2.4,3.1,.759,2.9,9.1,12.0,5.4,1.5,2.2,2.2,2.7,25.5,114,102,AS
63,56,Gerald Henderson,27,CHO,SG,80,72,2315,8.3,18.9,.437,1.0,3.0,.331,7.2,15.9,.457,.463,4.1,4.8,.848,0.8,5.3,6.1,4.6,1.1,0.5,2.5,3.0,21.6,102,106,
64,57,Danny Green,27,SAS,SG,81,80,2312,7.1,16.3,.436,4.2,10.1,.418,2.9,6.2,.466,.566,2.5,2.8,.874,1.2,6.4,7.6,3.5,2.2,1.9,2.1,3.6,20.9,114,100,
65,58,Nerlens Noel,20,PHI,C,75,71,2311,6.6,14.2,.462,0.0,0.0,,6.6,14.2,.462,.462,3.0,5.0,.609,4.0,9.2,13.3,2.8,2.9,3.1,3.2,4.5,16.1,96,99,"ROY-3,DPOY-15"
66,59,Zach Randolph,33,MEM,PF,71,71,2304,10.3,21.1,.487,0.2,0.5,.350,10.1,20.7,.490,.491,5.2,6.8,.765,5.1,11.8,16.9,3.5,1.6,0.3,3.5,4.0,25.9,107,101,
67,60,Russell Westbrook,26,OKC,PG,67,67,2302,13.7,32.0,.426,1.9,6.3,.299,11.8,25.8,.457,.455,11.9,14.2,.835,2.7,7.9,10.6,12.5,3.0,0.3,6.4,4.0,41.1,111,103,"MVP-4,AS,NBA2"
68,61,Josh Smith,29,2TM,PF,83,35,2300,9.1,21.7,.419,1.6,5.0,.316,7.5,16.7,.451,.456,2.8,5.6,.498,3.3,8.3,11.6,6.1,1.9,2.5,4.5,5.0,22.5,94,102,
69,61,Josh Smith,29,DET,PF,28,28,896,8.8,22.6,.391,0.5,2.1,.243,8.3,20.4,.407,.403,3.0,6.4,.468,3.0,8.7,11.7,7.6,2.1,2.8,4.2,4.7,21.2,90,102,
70,61,Josh Smith,29,HOU,PF,55,7,1404,9.2,21.1,.438,2.2,6.8,.330,7.0,14.3,.489,.491,2.7,5.1,.521,3.5,8.1,11.6,5.1,1.8,2.4,4.7,5.2,23.4,97,102,
71,62,Trey Burke,22,UTA,PG,76,43,2288,8.6,23.3,.368,2.9,9.1,.318,5.7,14.3,.400,.430,2.5,3.4,.752,0.7,4.0,4.7,7.6,1.5,0.3,2.9,2.8,22.6,100,108,
72,63,Tyson Chandler,32,DAL,C,75,75,2286,6.5,9.7,.666,0.0,0.0,,6.5,9.7,.666,.666,4.1,5.7,.720,6.5,12.6,19.1,1.9,0.9,2.0,2.3,3.7,17.0,133,103,
73,64,Dirk Nowitzki,36,DAL,PF,77,77,2282,10.8,23.5,.459,2.3,6.1,.380,8.5,17.4,.486,.508,5.6,6.4,.882,1.0,9.1,10.1,3.2,0.9,0.7,1.8,3.5,29.5,113,107,AS
74,65,Derrick Favors,23,UTA,PF,74,74,2280,11.2,21.4,.525,0.0,0.1,.167,11.2,21.2,.527,.526,5.2,7.7,.669,4.6,9.6,14.1,2.6,1.4,2.9,2.8,4.9,27.6,113,102,
75,66,Matt Barnes,34,LAC,SF,76,74,2271,6.2,13.9,.444,3.0,8.4,.362,3.1,5.5,.569,.553,1.7,2.1,.779,1.1,5.6,6.7,2.5,1.5,1.1,1.9,5.4,17.1,108,107,
76,67,Reggie Jackson,24,2TM,PG,77,40,2268,9.7,22.3,.434,1.6,5.4,.299,8.1,16.9,.477,.470,4.0,4.9,.830,1.3,6.1,7.3,10.3,1.4,0.2,4.2,3.7,25.0,106,108,
77,67,Reggie Jackson,24,OKC,PG,50,13,1398,8.9,20.7,.432,1.6,5.7,.278,7.4,15.0,.490,.470,3.6,4.1,.861,1.0,6.2,7.2,7.7,1.5,0.2,3.3,3.4,23.0,107,107,
78,67,Reggie Jackson,24,DET,PG,27,27,870,10.9,25.0,.436,1.7,4.9,.337,9.2,20.0,.460,.469,4.9,6.1,.796,1.7,5.8,7.5,14.7,1.2,0.2,5.6,4.3,28.3,106,109,
79,68,Evan Turner,26,BOS,SG,82,57,2260,7.1,16.5,.429,0.7,2.6,.277,6.4,13.9,.458,.451,2.3,3.1,.752,0.9,8.4,9.2,9.9,1.8,0.4,4.4,4.0,17.3,96,104,
80,69,Wesley Johnson,27,LAL,SF,76,59,2245,6.5,15.7,.414,2.1,5.9,.351,4.4,9.8,.451,.480,2.0,2.5,.804,1.5,5.7,7.3,2.8,1.3,1.0,2.0,3.7,17.1,102,112,
81,70,Jarrett Jack,31,BRK,PG,80,27,2241,8.3,18.9,.439,0.9,3.4,.267,7.4,15.5,.477,.463,4.6,5.2,.881,0.4,5.2,5.7,8.6,1.7,0.3,4.4,3.3,22.1,101,109,
82,71,Jeff Teague,26,ATL,PG,73,72,2228,9.4,20.3,.460,1.6,4.7,.343,7.7,15.6,.496,.500,6.3,7.3,.862,0.7,3.5,4.2,11.8,2.9,0.7,4.7,3.2,26.7,111,104,AS
83,72,Tim Duncan,38,SAS,C,77,77,2227,9.6,18.8,.512,0.0,0.2,.286,9.6,18.7,.514,.513,5.3,7.1,.740,3.9,12.3,16.2,5.3,1.4,3.5,3.0,3.8,24.6,113,97,"MVP-10,DPOY-8,AS,NBA3,DEF2"
84,73,Mike Conley,27,MEM,PG,70,70,2225,9.2,20.7,.446,2.5,6.5,.386,6.7,14.2,.473,.506,5.0,5.8,.859,0.7,4.2,4.9,8.8,2.1,0.3,3.7,3.3,26.0,110,104,
85,74,Dion Waiters,23,2TM,SG,80,23,2208,8.6,21.8,.396,1.7,5.7,.297,6.9,16.1,.431,.435,2.7,4.0,.680,0.9,3.5,4.4,3.7,2.1,0.5,2.6,3.6,21.6,95,108,
86,74,Dion Waiters,23,CLE,SG,33,3,786,9.1,22.6,.404,1.5,5.7,.256,7.7,16.9,.453,.436,3.1,4.0,.783,0.8,3.0,3.8,4.9,2.9,0.7,3.3,3.9,22.8,95,106,
87,74,Dion Waiters,23,OKC,SG,47,20,1422,8.4,21.3,.392,1.8,5.6,.319,6.6,15.7,.419,.435,2.5,3.9,.625,1.0,3.7,4.8,3.1,1.6,0.4,2.2,3.4,21.0,95,108,
88,75,Tristan Thompson,23,CLE,PF,82,15,2194,6.3,11.6,.547,0.0,0.0,,6.3,11.6,.547,.547,3.8,5.9,.641,6.5,9.1,15.6,0.9,0.8,1.4,2.0,4.5,16.4,121,106,6MOY-5
89,76,Gorgui Dieng,25,MIN,C,73,49,2193,6.0,11.9,.506,0.0,0.1,.167,6.0,11.7,.510,.507,4.4,5.7,.783,5.2,8.9,14.1,3.4,1.6,2.9,2.9,4.4,16.5,113,108,
90,77,DeMarre Carroll,28,ATL,SF,70,69,2189,7.4,15.2,.487,2.8,7.1,.395,4.6,8.1,.567,.579,3.0,4.2,.702,2.3,6.4,8.7,2.8,2.2,0.4,1.8,3.6,20.6,117,104,DPOY-15
91,78,Chandler Parsons,26,DAL,SF,66,66,2186,8.8,19.1,.462,3.0,8.0,.380,5.8,11.1,.521,.542,3.2,4.5,.720,1.5,6.0,7.5,3.7,1.6,0.4,2.2,3.2,23.9,112,108,
92,79,Rudy Gobert,22,UTA,C,82,37,2158,6.3,10.5,.604,0.0,0.0,.000,6.3,10.5,.607,.604,4.2,6.7,.623,6.5,12.5,19.1,2.7,1.6,4.7,2.7,4.3,16.9,122,98,DPOY-5
93,80,Patrick Patterson,25,TOR,PF,81,4,2156,5.8,12.8,.449,2.5,6.8,.371,3.2,6.0,.536,.547,1.5,1.9,.788,3.0,7.3,10.4,3.7,1.4,1.1,1.3,3.6,15.5,122,108,
94,81,Michael Carter-Williams,23,2TM,PG,66,63,2149,8.5,21.6,.396,0.8,3.6,.235,7.7,18.0,.428,.416,4.7,6.8,.694,1.5,6.8,8.3,10.4,2.6,0.7,5.9,3.9,22.7,91,103,
95,81,Michael Carter-Williams,23,PHI,PG,41,38,1391,8.4,22.0,.380,1.2,4.5,.256,7.2,17.5,.412,.406,4.2,6.6,.643,1.5,7.6,9.2,10.9,2.2,0.6,6.3,3.7,22.1,88,105,
96,81,Michael Carter-Williams,23,MIL,PG,25,25,758,8.9,20.7,.429,0.3,1.9,.143,8.6,18.8,.457,.435,5.7,7.3,.780,1.4,5.2,6.7,9.4,3.4,0.8,5.3,4.3,23.8,97,101,
97,82,Greg Monroe,24,DET,PF,69,57,2137,10.2,20.6,.496,0.0,0.0,,10.2,20.6,.496,.496,6.1,8.1,.750,5.5,11.5,17.0,3.4,1.9,0.8,3.6,3.6,26.6,110,103,
98,83,Enes Freedom,22,2TM,C,75,74,2135,11.7,22.6,.519,0.4,1.1,.356,11.3,21.5,.528,.528,4.5,5.7,.782,6.7,9.6,16.3,1.3,0.9,0.7,3.5,4.6,28.3,111,106,
99,83,Enes Freedom,22,UTA,C,49,48,1326,11.5,23.3,.491,0.5,1.6,.317,10.9,21.7,.505,.503,3.7,4.7,.788,5.9,9.5,15.4,1.0,0.9,0.6,3.7,4.6,27.2,104,106,
100,83,Enes Freedom,22,OKC,C,26,26,809,12.1,21.4,.566,0.2,0.2,.750,12.0,21.2,.564,.571,5.6,7.2,.776,8.1,9.7,17.8,1.8,0.8,0.8,3.2,4.6,30.1,122,106,
101,84,Kemba Walker,24,CHO,PG,62,58,2119,9.2,23.9,.385,2.1,6.8,.304,7.1,17.1,.418,.429,5.7,6.9,.827,0.9,4.5,5.4,7.7,2.2,0.8,2.4,2.2,26.2,103,104,
102,85,Serge Ibaka,25,OKC,PF,64,64,2116,8.9,18.6,.476,1.8,4.9,.376,7.0,13.8,.511,.525,2.2,2.6,.836,3.2,8.6,11.8,1.3,0.7,3.7,2.3,4.6,21.7,109,104,
103,86,Deron Williams,30,BRK,PG,68,55,2114,7.3,18.9,.387,2.1,5.8,.367,5.2,13.1,.395,.443,4.9,5.9,.834,0.7,5.1,5.8,11.0,1.6,0.4,3.8,3.8,21.6,105,109,
104,87,Bradley Beal,21,WAS,SG,63,59,2107,8.8,20.7,.427,2.6,6.3,.409,6.2,14.4,.434,.489,3.2,4.0,.783,1.4,4.5,5.9,4.7,1.8,0.4,3.0,3.3,23.4,102,105,
105,88,Brook Lopez,26,BRK,C,72,44,2100,12.5,24.3,.513,0.0,0.2,.100,12.4,24.1,.517,.513,5.5,6.8,.814,5.3,7.9,13.2,1.2,1.1,3.1,2.6,5.1,30.5,112,105,
106,89,DeMar DeRozan,25,TOR,SG,60,60,2100,10.1,24.4,.413,0.6,2.2,.284,9.5,22.2,.426,.426,8.9,10.7,.832,1.0,5.8,6.8,5.2,1.8,0.3,3.4,3.0,29.6,104,109,
107,90,Jonas Valančiūnas,22,TOR,C,80,80,2096,9.2,16.1,.572,0.0,0.0,.000,9.2,16.1,.573,.572,5.4,6.8,.786,5.3,11.8,17.1,1.0,0.8,2.3,2.7,5.5,23.8,121,105,
108,91,Terrence Ross,23,TOR,SF,82,61,2092,7.6,18.6,.410,3.6,9.6,.372,4.1,9.0,.452,.507,1.1,1.4,.786,0.8,4.8,5.6,2.1,1.3,0.6,1.7,3.4,19.9,103,110,
109,92,Corey Brewer,28,2TM,SF,80,17,2087,8.2,19.3,.426,1.5,5.6,.268,6.7,13.7,.491,.465,4.0,5.4,.743,1.9,5.2,7.1,4.2,2.7,0.5,3.1,4.2,22.0,101,106,6MOY-8
110,92,Corey Brewer,28,MIN,SF,24,16,680,7.0,16.8,.418,0.6,3.1,.195,6.4,13.8,.467,.436,4.1,5.8,.705,2.4,4.6,7.0,5.8,4.0,0.3,3.7,4.6,18.8,97,109,
111,92,Corey Brewer,28,HOU,SF,56,1,1407,8.8,20.5,.429,1.9,6.9,.284,6.9,13.6,.503,.477,4.0,5.2,.764,1.7,5.5,7.2,3.4,2.1,0.5,2.9,3.9,23.5,103,105,
112,93,Kenneth Faried,25,DEN,PF,75,71,2086,8.9,17.6,.507,0.0,0.2,.125,8.9,17.4,.511,.507,4.8,6.9,.691,5.8,10.2,16.0,2.1,1.5,1.4,2.8,5.1,22.6,111,106,
113,94,J.R. Smith,29,2TM,SG,70,51,2080,7.9,18.9,.417,4.1,10.7,.383,3.8,8.3,.462,.525,1.4,1.8,.750,0.8,4.7,5.5,4.9,2.1,0.6,2.4,4.1,21.2,107,108,
114,94,J.R. Smith,29,NYK,SG,24,6,619,8.6,21.3,.402,2.7,7.7,.356,5.9,13.7,.429,.466,2.3,3.3,.692,0.3,4.6,4.9,6.9,1.5,0.3,3.8,3.7,22.2,94,112,
