,Rk,Player,Pos,Age,Tm,Games,Games Started,Minutes Played,Field Goals Per 100 Team Possessions,Field Goal Attempts Per 100 Team Possessions,Field Goal Percentage,3-Point Field Goals Per 100 Team Possesssions,3-Point Field Goal Attempts Per 100 Team Possessions,3-Point Field Goal Percentage,2-Point Field Goals Per 100 Team Possessions,2-Point Field Goal Attempts Per 100 Team Possessions,2-Point Field Goal Percentage,Free Throws Per 100 Team Possessions,Free Throw Attempts Per 100 Team Possessions,Free Throw Percentage,Offensive Rebounds Per 100 Team Possessions,Defensive Rebounds Per 100 Team Possessions,Total Rebounds Per 100 Team Possessions,Assists Per 100 Team Possessions,Steals Per 100 Team Possessions,Blocks Per 100 Team Possessions,Turnovers Per 100 Team Possessions,Personal Fouls Per 100 Team Possessions,Points Per 100 Team Possessions,,Offensive Rating,Defensive Rating
117,113,Meyers Leonard,C,25,POR,2,0,8,24.3,24.3,1.000,0.0,0.0,,24.3,24.3,1.000,0.0,0.0,,0.0,24.3,24.3,0.0,0.0,0.0,0.0,0.0,48.6,,200,114
118,114,DeAndre Liggins,SG,29,NOP,3,0,14,0.0,3.3,.000,0.0,0.0,,0.0,3.3,.000,3.3,6.7,.500,0.0,3.3,3.3,0.0,0.0,0.0,6.7,0.0,3.3,,26,115
119,115,Damian Lillard,PG,27,POR,4,4,162,7.5,21.3,.352,2.7,9.0,.300,4.8,12.3,.390,4.5,5.1,.882,0.9,4.5,5.4,5.7,1.5,0.0,4.8,2.4,22.2,,92,118
120,116,Shaun Livingston,PG,32,GSW,21,0,362,8.1,15.1,.536,0.0,0.1,.000,8.1,15.0,.541,3.0,3.4,.880,1.5,4.9,6.5,4.3,1.0,0.1,2.2,4.5,19.2,,114,108
121,117,Kevon Looney,C,21,GSW,21,5,387,5.0,9.3,.542,0.0,0.3,.000,5.0,9.0,.557,1.0,2.7,.381,5.4,6.0,11.4,2.4,1.8,1.0,1.0,6.4,11.1,,122,104
122,118,Kevin Love,C,29,CLE,21,21,660,8.7,22.1,.392,2.9,8.4,.340,5.8,13.7,.424,4.7,5.1,.922,3.9,13.2,17.1,2.7,1.2,0.6,3.3,4.6,24.8,,104,109
123,119,Kyle Lowry,PG,31,TOR,10,10,361,8.4,16.5,.508,3.9,8.8,.444,4.5,7.7,.582,3.6,4.5,.813,0.3,5.7,6.0,11.9,2.1,0.0,4.3,4.6,24.4,,123,117
124,120,Ian Mahinmi,C,31,WAS,6,0,52,9.5,13.3,.714,0.0,0.0,,9.5,13.3,.714,9.5,10.4,.909,3.8,6.6,10.4,0.9,3.8,4.7,0.9,9.5,28.5,,160,103
125,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
126,121,Thon Maker,C,20,MIL,6,2,130,4.4,11.2,.393,2.4,8.0,.300,2.0,3.2,.625,2.0,2.8,.714,2.4,6.8,9.2,2.0,0.8,4.4,1.6,6.8,13.2,,106,107
127,122,Luc Mbah a Moute,PF,31,HOU,9,0,149,3.0,12.1,.250,1.0,5.0,.200,2.0,7.1,.286,1.3,2.4,.571,1.0,6.4,7.4,1.0,2.0,1.3,2.0,2.7,8.4,,66,107
128,123,Patrick McCaw,SG,22,GSW,6,0,16,3.1,6.2,.500,0.0,3.1,.000,3.1,3.1,1.000,6.2,6.2,1.000,3.1,6.2,9.3,0.0,6.2,0.0,0.0,3.1,12.4,,159,96
129,124,CJ McCollum,SG,26,POR,4,4,155,12.5,24.2,.519,3.5,8.2,.423,9.1,16.0,.569,3.1,4.1,.769,0.0,2.5,2.5,4.4,1.6,0.3,2.8,3.5,31.7,,117,119
130,125,T.J. McConnell,PG,25,PHI,10,2,155,7.9,11.4,.694,0.6,1.0,.667,7.3,10.5,.697,1.0,1.6,.600,1.9,6.4,8.3,7.3,1.9,0.0,1.9,4.1,17.5,,138,108
131,126,JaVale McGee,C,30,GSW,13,9,158,12.3,18.3,.672,0.0,0.3,.000,12.3,18.0,.684,1.9,2.8,.667,5.0,8.2,13.2,1.3,0.9,3.5,1.6,6.3,26.5,,131,102
132,127,Rodney McGruder,SG,26,MIA,4,0,16,3.0,11.9,.250,0.0,6.0,.000,3.0,6.0,.500,0.0,0.0,,0.0,11.9,11.9,0.0,0.0,0.0,0.0,9.0,6.0,,53,115
133,128,Khris Middleton,SF,26,MIL,7,7,275,12.7,21.2,.598,4.7,7.8,.610,7.9,13.4,.592,2.6,3.6,.737,0.2,6.6,6.8,4.2,1.1,0.9,3.0,5.7,32.7,,125,111
134,129,C.J. Miles,SF,30,TOR,10,1,227,7.1,15.8,.451,4.2,10.0,.422,2.9,5.8,.500,2.9,3.6,.813,1.3,4.0,5.4,1.8,1.6,0.7,2.0,4.7,21.4,,116,118
135,130,Darius Miller,SF,27,NOP,9,0,162,4.0,9.8,.412,2.6,6.9,.375,1.4,2.9,.500,1.7,1.7,1.000,0.6,5.2,5.8,3.2,1.4,0.0,1.7,2.9,12.4,,109,111
136,131,Patty Mills,PG,29,SAS,5,5,165,7.8,17.8,.439,4.1,10.9,.371,3.7,6.9,.545,1.2,1.6,.800,0.6,2.5,3.1,4.1,0.9,0.3,2.8,4.7,20.9,,103,118
137,132,Nikola Mirotić,PF,26,NOP,9,9,320,7.2,14.9,.480,3.2,7.4,.431,3.9,7.4,.529,2.2,2.8,.789,1.3,11.2,12.6,2.2,1.5,1.8,1.5,3.5,19.7,,115,105
138,133,Donovan Mitchell,SG,21,UTA,11,11,411,12.2,29.0,.420,3.0,9.6,.313,9.2,19.5,.472,4.7,5.1,.907,1.1,6.7,7.8,5.5,1.9,0.5,3.8,4.2,32.0,,101,108
139,134,Greg Monroe,C,27,BOS,11,0,105,9.3,18.7,.500,0.0,0.0,,9.3,18.7,.500,7.4,10.8,.682,6.9,10.3,17.2,2.5,1.0,1.0,6.9,4.4,26.0,,98,106
140,135,E'Twaun Moore,SG,28,NOP,9,9,284,6.7,14.5,.466,1.5,4.1,.360,5.3,10.4,.508,1.8,2.6,.688,1.0,2.8,3.8,2.5,1.0,0.2,1.8,3.3,16.8,,102,113
141,136,Marcus Morris,PF,28,BOS,19,4,562,7.5,20.5,.368,2.8,6.6,.417,4.8,13.9,.344,3.9,5.4,.712,1.8,7.6,9.4,1.9,0.6,0.5,1.7,5.5,21.7,,97,109
142,137,Markieff Morris,PF,28,WAS,6,6,181,6.5,13.4,.490,0.5,3.3,.167,6.0,10.1,.595,2.5,2.7,.900,3.8,8.5,12.3,2.7,1.1,1.4,1.6,6.0,16.1,,116,112
143,138,Shabazz Muhammad,SG,25,MIL,4,0,29,16.1,35.9,.450,7.2,9.0,.800,9.0,26.9,.333,5.4,9.0,.600,0.0,7.2,7.2,0.0,3.6,1.8,3.6,3.6,44.8,,95,104
144,139,Dejounte Murray,PG,21,SAS,5,5,96,7.5,16.6,.452,2.1,3.2,.667,5.4,13.4,.400,3.7,4.8,.778,2.1,9.1,11.2,4.8,2.7,1.1,2.7,5.9,20.9,,108,109
145,140,Abdel Nader,SF,24,BOS,11,0,33,7.8,23.4,.333,0.0,6.2,.000,7.8,17.2,.455,3.1,6.2,.500,1.6,3.1,4.7,4.7,1.6,1.6,3.1,3.1,18.7,,76,108
146,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
147,141,Larry Nance Jr.,C,25,CLE,20,0,307,7.0,10.2,.683,0.0,0.2,.000,7.0,10.1,.695,2.4,5.3,.452,6.0,9.4,15.4,3.1,2.7,2.4,2.0,6.0,16.4,,130,105
148,142,Shabazz Napier,PG,26,POR,2,0,35,6.9,15.3,.455,0.0,5.6,.000,6.9,9.7,.714,1.4,2.8,.500,0.0,2.8,2.8,4.2,4.2,0.0,8.3,1.4,15.3,,68,113
149,143,Raul Neto,PG,25,UTA,8,0,72,4.8,15.7,.304,1.4,4.8,.286,3.4,10.9,.313,3.4,3.4,1.000,1.4,5.5,6.8,6.8,1.4,0.0,2.7,4.8,14.3,,93,110
150,144,Lucas Nogueira,C,25,TOR,5,0,24,0.0,2.1,.000,0.0,0.0,,0.0,2.1,.000,2.1,4.2,.500,0.0,2.1,2.1,2.1,0.0,0.0,6.3,12.7,2.1,,32,123
151,145,Jusuf Nurkić,C,23,POR,4,4,94,9.8,20.2,.487,0.0,0.0,,9.8,20.2,.487,4.7,5.7,.818,6.2,10.3,16.6,2.1,3.1,2.6,1.6,7.2,24.3,,118,109
152,146,Royce O'Neale,SF,24,UTA,11,5,259,5.3,10.6,.500,1.9,5.3,.357,3.4,5.3,.643,2.3,3.6,.632,0.6,6.6,7.2,2.8,1.9,0.8,3.0,5.7,14.8,,103,107
153,147,Semi Ojeleye,PF,23,BOS,17,3,230,2.2,7.4,.303,1.3,4.9,.273,0.9,2.5,.364,1.3,1.6,.857,0.9,5.4,6.3,0.4,0.7,0.0,0.4,4.7,7.2,,95,111
154,148,Emeka Okafor,C,35,NOP,1,0,4,0.0,11.7,.000,0.0,0.0,,0.0,11.7,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7,0.0,,0,116
155,149,Victor Oladipo,SG,25,IND,7,7,261,10.7,25.8,.417,4.7,11.6,.404,6.1,14.2,.429,6.1,8.3,.732,0.6,11.2,11.8,8.5,3.4,0.6,4.9,2.2,32.2,,106,99
156,150,Kelly Olynyk,PF,26,MIA,5,0,146,6.9,14.4,.477,2.6,6.2,.421,4.3,8.2,.520,4.6,6.5,.700,2.3,5.2,7.5,6.2,2.3,2.0,2.6,6.2,21.0,,119,113
157,151,Chinanu Onuaku,C,21,HOU,1,0,3,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,16.7,0.0,16.7,16.7,16.7,0.0,0.0,16.7,0.0,,233,79
158,152,Cedi Osman,SF,22,CLE,14,0,62,5.1,15.2,.333,0.8,5.9,.143,4.2,9.3,.455,0.8,3.4,.250,0.8,5.1,5.9,2.5,2.5,0.0,0.0,4.2,11.8,,86,111
159,153,Kelly Oubre Jr.,SF,22,WAS,6,1,148,6.0,16.0,.375,1.3,6.3,.211,4.7,9.7,.483,5.3,6.0,.889,0.3,7.3,7.7,1.3,2.0,1.0,1.7,5.3,18.7,,99,111
160,154,Zaza Pachulia,C,33,GSW,7,0,26,7.7,13.4,.571,0.0,0.0,,7.7,13.4,.571,17.2,23.0,.750,11.5,11.5,23.0,1.9,5.7,1.9,5.7,1.9,32.5,,130,91
161,155,Jabari Parker,PF,22,MIL,7,0,167,8.7,19.3,.452,1.9,5.9,.316,6.9,13.4,.512,2.5,4.0,.615,2.5,10.9,13.4,3.1,2.2,1.2,1.9,4.7,21.8,,104,106
162,156,Tony Parker*,PG,35,SAS,5,0,67,10.7,28.4,.378,0.0,3.8,.000,10.7,24.6,.438,3.8,5.4,.714,0.0,3.1,3.1,4.6,1.5,0.0,3.1,1.5,25.3,,81,117
163,157,Patrick Patterson,PF,28,OKC,6,0,58,2.5,5.1,.500,1.7,3.4,.500,0.8,1.7,.500,0.0,0.0,,0.8,8.5,9.3,2.5,0.8,0.0,2.5,6.8,6.8,,100,110
164,158,Brandon Paul,SG,26,SAS,1,0,3,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,17.1,17.1,17.1,0.0,0.0,0.0,0.0,0.0,,224,111
165,159,Chris Paul,PG,32,HOU,15,15,517,11.4,24.9,.459,3.6,9.6,.374,7.9,15.3,.513,4.3,5.1,.830,0.9,7.8,8.6,8.4,2.9,0.4,2.7,4.6,30.7,,116,106
166,160,Jakob Poeltl,C,22,TOR,9,0,140,6.1,11.2,.548,0.0,0.4,.000,6.1,10.8,.567,5.4,6.9,.789,5.4,7.6,13.0,2.2,1.1,1.4,2.9,9.0,17.7,,121,116
167,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
168,161,Otto Porter Jr.,SF,24,WAS,5,5,158,6.3,12.8,.488,1.6,3.8,.417,4.7,9.1,.517,1.6,2.5,.625,0.3,7.5,7.8,2.5,1.9,1.6,0.9,1.9,15.6,,111,111
169,162,Norman Powell,SG,24,TOR,6,0,40,5.1,17.7,.286,1.3,8.9,.143,3.8,8.9,.429,3.8,5.1,.750,0.0,2.5,2.5,2.5,0.0,0.0,1.3,5.1,15.2,,83,123
170,163,Zhou Qi,C,22,HOU,3,0,6,8.4,8.4,1.000,0.0,0.0,,8.4,8.4,1.000,0.0,0.0,,0.0,8.4,8.4,0.0,0.0,0.0,0.0,0.0,16.7,,200,113
171,164,JJ Redick,SG,33,PHI,10,10,342,8.6,19.4,.444,3.7,10.8,.347,4.9,8.6,.567,5.2,6.0,.857,0.4,1.7,2.2,3.7,1.2,0.1,1.6,3.0,26.2,,121,111
172,165,Josh Richardson,SF,24,MIA,5,5,130,5.5,14.7,.375,2.2,7.0,.316,3.3,7.7,.429,2.2,2.6,.857,1.5,4.0,5.5,5.1,4.0,1.8,1.8,6.2,15.4,,103,110
173,166,Glenn Robinson III,SF,24,IND,2,0,6,8.8,8.8,1.000,0.0,0.0,,8.8,8.8,1.000,0.0,0.0,,0.0,8.8,8.8,0.0,0.0,0.0,0.0,0.0,17.6,,200,109
174,167,Rajon Rondo,PG,31,NOP,9,9,302,5.9,14.2,.413,1.2,2.9,.421,4.6,11.3,.411,1.4,2.2,.643,1.4,9.1,10.5,17.0,2.0,0.3,5.1,3.1,14.4,,103,107
175,168,Derrick Rose,PG,29,MIN,5,0,119,12.3,24.2,.509,3.0,4.2,.700,9.3,20.0,.468,2.5,3.0,.857,0.4,3.4,3.8,5.5,0.8,0.0,3.4,3.8,30.2,,109,120
176,169,Terry Rozier,PG,23,BOS,19,19,696,8.0,19.7,.406,3.8,10.9,.347,4.2,8.8,.479,3.4,4.1,.821,0.6,6.8,7.4,8.1,1.8,0.4,1.6,2.8,23.2,,115,107
177,170,Ricky Rubio,PG,27,UTA,6,6,181,7.6,21.4,.354,2.7,8.7,.313,4.9,12.7,.383,4.9,6.2,.783,1.4,10.6,11.9,11.4,2.2,0.8,4.9,3.5,22.8,,99,104
178,171,Domantas Sabonis,C,21,IND,7,0,166,11.5,19.8,.581,0.3,2.2,.143,11.2,17.5,.636,4.5,5.7,.778,4.5,5.7,10.2,1.6,0.3,0.6,2.2,7.0,27.7,,122,109
179,172,Dario Šarić,PF,23,PHI,10,10,329,8.8,20.9,.421,3.0,7.8,.385,5.8,13.2,.443,5.1,6.0,.850,4.8,6.1,10.9,5.2,1.5,0.6,2.2,4.2,25.7,,119,108
180,173,Tomáš Satoranský,SG,26,WAS,6,0,60,1.6,10.7,.154,0.0,2.5,.000,1.6,8.2,.200,2.5,3.3,.750,4.1,3.3,7.4,2.5,0.0,0.0,2.5,3.3,5.8,,68,119
181,174,Mike Scott,PF,29,WAS,6,0,126,10.2,16.1,.634,2.7,4.3,.636,7.4,11.8,.633,2.4,2.4,1.000,2.4,5.9,8.2,1.6,0.8,0.4,2.0,3.9,25.5,,134,116
182,175,Pascal Siakam,PF,23,TOR,10,0,179,7.1,11.6,.610,0.8,1.1,.750,6.2,10.5,.595,3.7,5.7,.650,2.5,7.6,10.2,2.3,0.3,1.7,2.0,7.6,18.7,,125,117
183,176,Ben Simmons,PG,21,PHI,10,10,369,8.1,16.7,.488,0.0,0.1,.000,8.1,16.5,.492,5.5,7.7,.707,2.1,10.4,12.5,10.3,2.3,1.1,5.9,4.5,21.7,,103,103
184,177,Marcus Smart,SG,23,BOS,15,4,449,5.5,16.4,.336,1.7,7.8,.221,3.8,8.6,.440,4.1,5.6,.735,1.6,4.8,6.4,9.2,3.0,1.1,4.1,5.1,16.9,,94,104
185,178,J.R. Smith,SG,32,CLE,22,21,706,4.8,13.9,.348,3.3,8.9,.367,1.6,5.0,.313,1.3,1.6,.773,0.7,3.7,4.5,1.9,1.6,0.3,1.4,4.0,14.2,,98,113
186,179,Jason Smith,C,31,WAS,1,0,2,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,121
187,180,Tony Snell,SG,26,MIL,7,2,134,2.7,9.3,.292,1.9,8.2,.238,0.8,1.2,.667,0.0,0.0,,0.4,4.7,5.0,1.6,1.2,1.6,1.2,3.9,7.4,,78,111
188,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
189,181,Lance Stephenson,SG,27,IND,7,0,149,10.7,23.1,.462,2.8,9.2,.308,7.8,13.9,.564,1.8,3.2,.556,1.1,5.7,6.7,7.1,0.7,0.4,3.2,7.1,25.9,,105,108
190,182,David Stockton,PG,26,UTA,2,0,6,8.2,24.5,.333,0.0,8.2,.000,8.2,16.4,.500,0.0,0.0,,0.0,8.2,8.2,0.0,0.0,0.0,0.0,8.2,16.4,,70,112
191,183,Caleb Swanigan,PF,20,POR,1,0,8,0.0,12.2,.000,0.0,6.1,.000,0.0,6.1,.000,18.2,24.3,.750,0.0,12.2,12.2,6.1,0.0,0.0,6.1,6.1,18.2,,79,119
192,184,Jayson Tatum,SF,19,BOS,19,19,683,9.3,19.7,.471,1.7,5.4,.324,7.5,14.3,.526,6.2,7.3,.845,0.8,5.5,6.3,3.9,1.7,0.8,3.1,3.8,26.5,,109,107
193,185,Jeff Teague,PG,29,MIN,5,5,153,7.6,16.8,.451,2.3,5.9,.389,5.3,10.9,.485,4.0,5.6,.706,1.0,5.0,5.9,9.6,1.0,0.7,4.6,6.3,21.5,,105,118
194,186,Jason Terry,SG,40,MIL,3,0,44,2.4,5.9,.400,2.4,5.9,.400,0.0,0.0,,0.0,0.0,,1.2,1.2,2.4,2.4,1.2,0.0,1.2,2.4,7.1,,113,116
195,187,Klay Thompson,SG,27,GSW,21,21,794,10.0,21.4,.465,4.2,9.8,.427,5.8,11.6,.497,1.7,1.9,.871,0.7,4.7,5.4,2.4,1.0,0.4,1.9,3.0,25.8,,109,108
196,188,Tristan Thompson,C,26,CLE,19,11,416,6.2,10.5,.590,0.0,0.1,.000,6.2,10.3,.598,2.5,3.4,.741,5.5,8.6,14.1,1.4,0.3,1.0,1.4,3.3,14.9,,130,113
197,189,Karl-Anthony Towns,C,22,MIN,5,5,170,8.3,17.8,.467,0.9,3.3,.273,7.4,14.6,.510,5.1,6.8,.739,4.5,15.5,19.9,3.3,0.6,1.5,3.6,4.2,22.6,,106,112
198,190,P.J. Tucker,PF,32,HOU,17,17,569,4.6,9.5,.481,3.1,6.6,.467,1.5,2.9,.515,1.1,1.6,.667,2.0,7.8,9.8,1.9,1.0,1.1,1.2,4.1,13.3,,126,109
199,191,Evan Turner,SF,29,POR,3,3,87,6.7,18.4,.364,1.1,3.9,.286,5.6,14.5,.385,1.1,1.1,1.000,2.8,3.9,6.7,5.6,1.7,0.6,3.4,4.5,15.6,,90,117
200,192,Myles Turner,C,21,IND,7,7,196,8.9,14.6,.611,1.6,3.5,.462,7.3,11.1,.659,4.1,5.1,.789,1.6,8.1,9.7,1.1,0.5,1.1,3.0,6.8,23.5,,120,106
201,193,Ekpe Udoh,C,30,UTA,6,0,21,2.3,2.3,1.000,0.0,0.0,,2.3,2.3,1.000,0.0,9.4,.000,2.3,4.7,7.0,0.0,0.0,4.7,2.3,4.7,4.7,,57,107
202,194,Jonas Valančiūnas,C,25,TOR,10,9,244,12.0,22.2,.542,0.4,1.0,.400,11.6,21.2,.549,5.8,7.1,.824,6.2,15.6,21.8,2.5,0.8,3.1,3.9,4.6,30.3,,116,111
203,195,Fred VanVleet,PG,23,TOR,6,1,114,5.8,17.3,.333,3.6,12.4,.286,2.2,4.9,.455,3.1,3.6,.875,0.0,4.4,4.4,5.8,0.0,0.0,1.8,3.6,18.2,,104,122
204,196,Dwyane Wade*,SG,36,MIA,5,0,127,11.7,26.3,.443,0.0,1.5,.000,11.7,24.8,.470,7.9,9.8,.808,1.1,6.8,7.9,6.8,2.6,0.4,4.1,4.1,31.2,,100,112
205,197,John Wall,PG,27,WAS,6,6,234,11.8,26.8,.441,0.8,4.4,.190,11.0,22.4,.491,8.4,9.9,.851,0.6,6.5,7.2,14.6,3.0,1.7,5.7,3.4,32.9,,108,109
206,198,David West,C,37,GSW,18,0,175,7.7,12.8,.600,0.3,0.6,.500,7.4,12.2,.605,1.1,1.1,1.000,3.1,7.4,10.5,9.1,1.7,2.8,2.8,6.5,16.8,,127,102
207,199,Russell Westbrook,PG,29,OKC,6,6,235,13.4,33.6,.398,3.1,8.8,.357,10.2,24.9,.412,6.9,8.4,.825,2.3,12.7,15.0,9.4,1.9,0.0,6.5,4.4,36.8,,99,105
208,200,Derrick White,PG,23,SAS,3,0,18,8.6,17.1,.500,2.9,5.7,.500,5.7,11.4,.500,0.0,0.0,,0.0,0.0,0.0,2.9,2.9,5.7,0.0,0.0,20.0,,119,109
209,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
210,201,Hassan Whiteside,C,28,MIA,5,5,77,5.6,12.4,.450,0.0,0.0,,5.6,12.4,.450,5.0,8.1,.615,6.2,12.4,18.6,0.6,0.0,3.7,7.4,9.9,16.1,,81,110
211,202,Andrew Wiggins,SF,22,MIN,5,5,164,9.2,21.0,.441,2.2,6.5,.333,7.1,14.5,.489,3.7,6.2,.600,1.5,6.5,8.0,3.1,0.6,0.6,2.8,4.3,24.3,,99,118
212,203,Justise Winslow,PF,21,MIA,5,0,125,5.7,16.1,.357,2.7,7.3,.368,3.1,8.8,.348,4.6,6.5,.706,2.7,9.9,12.6,5.0,1.5,1.5,3.1,6.5,18.7,,100,111
213,204,Delon Wright,PG,25,TOR,10,0,215,7.3,16.0,.456,2.1,4.9,.429,5.2,11.1,.468,3.5,3.8,.938,0.7,4.5,5.2,5.4,3.5,2.1,2.1,2.4,20.2,,116,111
214,205,Guerschon Yabusele,PF,22,BOS,12,0,48,1.1,9.7,.111,0.0,6.4,.000,1.1,3.2,.333,2.1,5.4,.400,3.2,8.6,11.8,3.2,2.1,0.0,0.0,9.7,4.3,,70,106
215,206,Joe Young,PG,25,IND,1,0,3,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,0.0,,,113
216,207,Nick Young,SG,32,GSW,20,2,205,3.9,12.9,.302,3.4,11.4,.298,0.5,1.5,.333,1.5,1.9,.750,0.2,2.7,2.9,1.0,0.2,0.0,0.5,4.4,12.6,,96,111
217,208,Thaddeus Young,PF,29,IND,7,7,237,8.0,13.4,.600,0.4,1.6,.286,7.6,11.8,.642,1.1,2.9,.385,4.9,7.1,12.1,2.2,2.7,1.3,1.6,4.9,17.6,,123,102
218,209,Tyler Zeller,C,28,MIL,7,3,66,3.2,3.9,.800,0.0,0.0,,3.2,3.9,.800,2.4,3.2,.750,1.6,9.5,11.0,2.4,3.2,2.4,0.8,8.7,8.7,,155,103
219,210,Ante Žižić,C,21,CLE,8,0,23,11.4,22.8,.500,0.0,0.0,,11.4,22.8,.500,6.8,13.7,.500,2.3,11.4,13.7,2.3,0.0,2.3,4.6,4.6,29.6,,95,110
