,league,season,rank,player,team,position,salary
0,mlb,2015,1,Clayton Kershaw,LAD,SP,"$30,000,000"
1,mlb,2015,,Jon Lester,CHC,SP,"$30,000,000"
2,mlb,2015,3,Hector Olivera,ATL,LF,"$28,732,240"
3,mlb,2015,4,Justin Verlander,DET,SP,"$28,000,000"
4,mlb,2015,5,Ryan Howard,PHI,1B,"$25,000,000"
5,mlb,2015,,Cliff Lee,PHI,SP,"$25,000,000"
6,mlb,2015,7,Felix Hernandez,SEA,SP,"$24,907,142"
7,mlb,2015,8,Prince Fielder,TEX,DH/1B,"$24,050,000"
8,mlb,2015,,Albert Pujols,LAA,1B/DH,"$24,050,000"
9,mlb,2015,10,Robinson Canó,SEA,2B,"$24,000,000"
10,mlb,2015,11,Zack Greinke,LAD,SP,"$23,000,000"
11,mlb,2015,,Joe Mauer,MIN,1B,"$23,000,000"
12,mlb,2015,,CC Sabathia,NYY,SP,"$23,000,000"
13,mlb,2015,14,Mark Teixeira,NYY,1B,"$22,500,000"
14,mlb,2015,15,Miguel Cabrera,DET,1B,"$22,000,000"
15,mlb,2015,,Hanley Ramirez,BOS,DH,"$22,000,000"
16,mlb,2015,,Masahiro Tanaka,NYY,SP,"$22,000,000"
17,mlb,2015,18,Jacoby Ellsbury,NYY,CF,"$21,142,857"
18,mlb,2015,19,Adrián González,LAD,1B,"$21,000,000"
19,mlb,2015,,Álex Rodríguez,NYY,DH,"$21,000,000"
20,mlb,2015,,Jayson Werth,WSH,LF,"$21,000,000"
21,mlb,2015,22,Matt Cain,SF,RP,"$20,833,333"
22,mlb,2015,23,Carl Crawford,LAD,LF,"$20,500,000"
23,mlb,2015,24,Pablo Sandoval,BOS,3B,"$20,000,000"
24,mlb,2015,,David Wright,NYM,3B,"$20,000,000"
25,mlb,2015,26,Adam Wainwright,STL,SP,"$19,500,000"
26,mlb,2015,27,Mark Buehrle,TOR,SP,"$19,000,000"
27,mlb,2015,28,Hunter Pence,SF,LF,"$18,500,000"
28,mlb,2015,29,Andre Ethier,LAD,CF,"$18,000,000"
29,mlb,2015,,Tim Lincecum,SF,RP,"$18,000,000"
30,mlb,2015,,Jered Weaver,LAA,SP,"$18,000,000"
31,mlb,2015,,C.J. Wilson,LAA,SP,"$18,000,000"
32,mlb,2015,33,Elvis Andrus,TEX,SS,"$17,000,000"
33,mlb,2015,,Brian McCann,NYY,C,"$17,000,000"
34,mlb,2015,,Brandon McCarthy,LAD,SP,"$17,000,000"
35,mlb,2015,36,Buster Posey,SF,C,"$16,575,000"
36,mlb,2015,37,Jordan Zimmermann,WSH,SP,"$16,500,000"
37,mlb,2015,38,Carlos Gonzalez,COL,RF,"$16,050,000"
38,mlb,2015,39,Adrián Beltré,TEX,3B,"$16,000,000"
39,mlb,2015,,Curtis Granderson,NYM,RF,"$16,000,000"
40,mlb,2015,,Ian Kinsler,DET,2B,"$16,000,000"
41,mlb,2015,,David Ortiz,BOS,DH,"$16,000,000"
42,mlb,2015,,Aníbal Sánchez,DET,RP,"$16,000,000"
43,mlb,2015,44,Yasmany Tomas,ARI,LF,"$15,879,781"
44,mlb,2015,45,Max Scherzer,WSH,SP,"$15,175,000"
45,mlb,2015,46,Nelson Cruz,SEA,DH,"$15,125,000"
46,mlb,2015,47,Yadier Molina,STL,C,"$15,100,000"
47,mlb,2015,48,Matt Holliday,STL,DH,"$15,025,000"
48,mlb,2015,49,Carlos Beltrán,NYY,OF/DH,"$15,000,000"
49,mlb,2015,,Jhonny Peralta,STL,3B,"$15,000,000"
50,mlb,2015,51,Ryan Braun,MIL,RF,"$14,500,000"
51,mlb,2015,52,B.J. Upton,SD,LF,"$14,450,000"
52,mlb,2015,53,John Danks,CHW,SP,"$14,250,000"
53,mlb,2015,54,José Bautista,TOR,RF,"$14,000,000"
54,mlb,2015,,Shin-Soo Choo,TEX,RF,"$14,000,000"
55,mlb,2015,,Brett Gardner,NYY,LF,"$14,000,000"
56,mlb,2015,,Alex Gordon,KC,LF,"$14,000,000"
57,mlb,2015,,Chase Headley,NYY,3B,"$14,000,000"
58,mlb,2015,,Victor Martinez,DET,DH,"$14,000,000"
59,mlb,2015,,Joey Votto,CIN,1B,"$14,000,000"
60,mlb,2015,,Ryan Zimmerman,WSH,1B,"$14,000,000"
61,mlb,2015,62,Adam Jones,BAL,CF,"$13,075,000"
62,mlb,2015,63,Melky Cabrera,CHW,LF,"$13,000,000"
63,mlb,2015,,Francisco Liriano,PIT,RP,"$13,000,000"
64,mlb,2015,65,Ubaldo Jiménez,BAL,SP,"$12,650,000"
