,league,season,rank,player,team,position,salary
0,mlb,2023,1,Aaron Judge,NYY,CF,"$40,000,000"
1,mlb,2023,2,Anthony Rendon,LAA,3B,"$37,182,796"
2,mlb,2023,3,Gerrit Cole,NYY,SP,"$36,000,000"
3,mlb,2023,,Carlos Correa,MIN,SS,"$36,000,000"
4,mlb,2023,5,Mike Trout,LAA,CF,"$35,450,000"
5,mlb,2023,6,Corey Seager,TEX,SS,"$35,000,000"
6,mlb,2023,7,Miguel Cabrera,DET,DH,"$32,000,000"
7,mlb,2023,8,Xander Bogaerts,SD,SS,"$30,000,000"
8,mlb,2023,,Yu Darvish,SD,SP,"$30,000,000"
9,mlb,2023,,Shohei Ohtani,LAA,SP/DH,"$30,000,000"
10,mlb,2023,,Jacob deGrom,TEX,SP,"$30,000,000"
11,mlb,2023,12,Alex Bregman,HOU,3B,"$28,500,000"
12,mlb,2023,13,Chris Sale,BOS,SP,"$27,500,000"
13,mlb,2023,14,Trea Turner,PHI,SS,"$27,272,727"
14,mlb,2023,15,Francisco Lindor,NYM,SS,"$27,050,000"
15,mlb,2023,16,Kris Bryant,COL,RF,"$27,000,000"
16,mlb,2023,,Carlos Rodon,NYY,SP,"$27,000,000"
17,mlb,2023,18,Jose Altuve,HOU,2B,"$26,000,000"
18,mlb,2023,,Paul Goldschmidt,STL,1B,"$26,000,000"
19,mlb,2023,,Bryce Harper,PHI,1B,"$26,000,000"
20,mlb,2023,,Marcus Semien,TEX,2B,"$26,000,000"
21,mlb,2023,22,Marcus Stroman,CHC,SP,"$25,000,000"
22,mlb,2023,,Joey Votto,CIN,1B,"$25,000,000"
23,mlb,2023,24,Zack Wheeler,PHI,SP,"$24,500,000"
24,mlb,2023,25,Patrick Corbin,WSH,SP,"$24,000,000"
25,mlb,2023,26,J.T. Realmuto,PHI,C,"$23,875,000"
26,mlb,2023,27,Edwin Diaz,NYM,RP,"$23,750,000"
27,mlb,2023,,Miles Mikolas,STL,SP,"$23,750,000"
28,mlb,2023,29,Stephen Strasburg,WSH,SP,"$23,571,428"
29,mlb,2023,30,Manny Machado,SD,3B,"$23,000,000"
30,mlb,2023,,Juan Soto,SD,LF,"$23,000,000"
31,mlb,2023,32,Rafael Devers,BOS,3B,"$22,500,000"
32,mlb,2023,,George Springer,TOR,RF,"$22,500,000"
33,mlb,2023,34,Javier Báez,DET,SS,"$22,000,000"
34,mlb,2023,,Starling Marte,NYM,RF,"$22,000,000"
35,mlb,2023,,Giancarlo Stanton,NYY,DH/RF,"$22,000,000"
36,mlb,2023,,Christian Yelich,MIL,LF,"$22,000,000"
37,mlb,2023,38,Chris Bassitt,TOR,SP,"$21,000,000"
38,mlb,2023,,Kevin Gausman,TOR,SP,"$21,000,000"
39,mlb,2023,,Matt Olson,ATL,1B,"$21,000,000"
40,mlb,2023,,Robbie Ray,SEA,SP,"$21,000,000"
41,mlb,2023,42,Brandon Nimmo,NYM,CF,"$20,250,000"
42,mlb,2023,43,Nick Castellanos,PHI,RF,"$20,000,000"
43,mlb,2023,,Freddie Freeman,LAD,1B,"$20,000,000"
44,mlb,2023,,Clayton Kershaw,LAD,SP,"$20,000,000"
45,mlb,2023,,Charlie Morton,ATL,SP,"$20,000,000"
46,mlb,2023,,Joe Musgrove,SD,SP,"$20,000,000"
47,mlb,2023,,Salvador Perez,KC,C/DH/1B,"$20,000,000"
48,mlb,2023,,Hyun-Jin Ryu,TOR,SP,"$20,000,000"
49,mlb,2023,,Kyle Schwarber,PHI,LF,"$20,000,000"
50,mlb,2023,,Trevor Story,BOS,SS,"$20,000,000"
51,mlb,2023,,Dansby Swanson,CHC,SS,"$20,000,000"
52,mlb,2023,53,Joc Pederson,SF,LF,"$19,650,000"
53,mlb,2023,,Martín Pérez,TEX,RP,"$19,650,000"
54,mlb,2023,55,Nathan Eovaldi,TEX,SP,"$19,600,000"
55,mlb,2023,56,Jose Abreu,HOU,1B,"$19,500,000"
56,mlb,2023,57,Julio Rodriguez,SEA,CF,"$19,325,000"
57,mlb,2023,58,Kodai Senga,NYM,SP,"$19,000,000"
58,mlb,2023,,Jorge Soler,MIA,DH,"$19,000,000"
59,mlb,2023,60,Yasmani Grandal,CHW,C,"$18,250,000"
60,mlb,2023,61,Michael Conforto,SF,RF,"$18,000,000"
61,mlb,2023,,Yoan Moncada,CHW,3B,"$18,000,000"
62,mlb,2023,,Taijuan Walker,PHI,SP,"$18,000,000"
63,mlb,2023,,Masataka Yoshida,BOS,LF,"$18,000,000"
64,mlb,2023,65,Luis Castillo,SEA,SP,"$17,025,000"
65,mlb,2023,66,Ronald Acuña Jr.,ATL,RF,"$17,000,000"
66,mlb,2023,,Mookie Betts,LAD,RF/2B/SS,"$17,000,000"
67,mlb,2023,,Anthony Rizzo,NYY,1B,"$17,000,000"
68,mlb,2023,,Seiya Suzuki,CHC,RF,"$17,000,000"
69,mlb,2023,70,Brandon Crawford,SF,SS,"$16,000,000"
70,mlb,2023,,Raisel Iglesias,ATL,RP,"$16,000,000"
71,mlb,2023,,Kenley Jansen,BOS,RP,"$16,000,000"
72,mlb,2023,,Aaron Nola,PHI,SP,"$16,000,000"
73,mlb,2023,,Marcell Ozuna,ATL,LF,"$16,000,000"
74,mlb,2023,,Blake Snell,SD,SP,"$16,000,000"
75,mlb,2023,76,Lance McCullers,HOU,SP,"$15,250,000"
76,mlb,2023,77,José Berríos,TOR,SP,"$15,000,000"
77,mlb,2023,,Charlie Blackmon,COL,DH/RF,"$15,000,000"
78,mlb,2023,,Byron Buxton,MIN,CF,"$15,000,000"
79,mlb,2023,,Jon Gray,TEX,SP,"$15,000,000"
80,mlb,2023,,D.J. LeMahieu,NYY,3B,"$15,000,000"
81,mlb,2023,,Germán Márquez,COL,SP,"$15,000,000"
