,league,season,rank,player,team,position,salary
41,mlb,2011,42,Justin Verlander,DET,SP,"$13,250,000"
42,mlb,2011,43,Tim Lincecum,SF,RP,"$13,100,000"
43,mlb,2011,,Jorge Posada,NYY,C,"$13,100,000"
44,mlb,2011,45,Carlos Guillén,DET,1B,"$13,000,000"
45,mlb,2011,,Travis Hafner,CLE,DH,"$13,000,000"
46,mlb,2011,47,Dan Haren,LAA,SP,"$12,750,000"
47,mlb,2011,48,David Ortiz,BOS,DH,"$12,650,000"
48,mlb,2011,49,Hiroki Kuroda,LAD,SP,"$12,500,000"
49,mlb,2011,50,Kevin Youkilis,BOS,3B,"$12,250,000"
50,mlb,2011,51,Raúl Ibañez,PHI,DH,"$12,166,668"
51,mlb,2011,52,Adam Dunn,CHW,DH,"$12,000,000"
52,mlb,2011,,Scott Kazmir,LAA,SP,"$12,000,000"
53,mlb,2011,,Paul Konerko,CHW,1B,"$12,000,000"
54,mlb,2011,,Brad Lidge,PHI,RP,"$12,000,000"
55,mlb,2011,,Victor Martinez,DET,DH,"$12,000,000"
56,mlb,2011,,Jonathan Papelbon,BOS,RP,"$12,000,000"
57,mlb,2011,,Álex Ríos,CHW,RF,"$12,000,000"
58,mlb,2011,59,Felix Hernandez,SEA,SP,"$11,950,000"
59,mlb,2011,60,Kyle Lohse,STL,SP,"$11,875,000"
60,mlb,2011,61,Joe Nathan,MIN,RP,"$11,250,000"
61,mlb,2011,,Brandon Phillips,CIN,2B,"$11,250,000"
62,mlb,2011,63,Cliff Lee,PHI,SP,"$11,050,000"
63,mlb,2011,,Jose Reyes,NYM,3B,"$11,050,000"
64,mlb,2011,65,Hanley Ramirez,FLA,DH,"$11,000,000"
65,mlb,2011,66,Aaron Cook,COL,SP,"$10,708,334"
66,mlb,2011,67,Todd Helton,COL,1B,"$10,600,000"
67,mlb,2011,68,Michael Cuddyer,MIN,LF,"$10,525,000"
68,mlb,2011,69,Joe Blanton,PHI,RP,"$10,500,000"
69,mlb,2011,,Jorge De La Rosa,COL,RP,"$10,500,000"
70,mlb,2011,71,Daisuke Matsuzaka,BOS,SP,"$10,333,333"
71,mlb,2011,72,Nick Markakis,BAL,RF,"$10,325,000"
72,mlb,2011,73,Josh Hamilton,TEX,LF,"$10,250,000"
73,mlb,2011,74,Robinson Canó,NYY,2B,"$10,000,000"
74,mlb,2011,,Magglio Ordóñez,DET,RF,"$10,000,000"
75,mlb,2011,,Brian Roberts,BAL,2B,"$10,000,000"
76,mlb,2011,,Rafael Soriano,NYY,RP,"$10,000,000"
77,mlb,2011,,Dan Uggla,ATL,2B,"$10,000,000"
78,mlb,2011,79,Carlos Peña,CHC,1B,"$9,959,996"
79,mlb,2011,80,Cole Hamels,PHI,SP,"$9,550,000"
80,mlb,2011,81,Andre Ethier,LAD,CF,"$9,500,000"
81,mlb,2011,,Randy Wolf,MIL,SP,"$9,500,000"
82,mlb,2011,83,Chone Figgins,SEA,3B,"$9,000,000"
83,mlb,2011,,Tim Hudson,ATL,SP,"$9,000,000"
84,mlb,2011,,Roy Oswalt,PHI,SP,"$9,000,000"
85,mlb,2011,,Nick Swisher,NYY,OF,"$9,000,000"
86,mlb,2011,87,Ryan Zimmerman,WSH,1B,"$8,925,000"
87,mlb,2011,88,Jimmy Rollins,PHI,SS,"$8,500,000"
88,mlb,2011,89,Curtis Granderson,NYY,RF,"$8,325,000"
89,mlb,2011,90,Ted Lilly,LAD,SP,"$8,166,666"
90,mlb,2011,,Scott Rolen,CIN,3B,"$8,166,666"
91,mlb,2011,92,Joey Votto,CIN,1B,"$8,100,000"
92,mlb,2011,93,José Bautista,TOR,RF,"$8,000,000"
93,mlb,2011,,Brett Myers,HOU,SP,"$8,000,000"
94,mlb,2011,,Ervin Santana,LAA,SP,"$8,000,000"
95,mlb,2011,96,Josh Johnson,FLA,SP,"$7,750,000"
96,mlb,2011,97,Shane Victorino,PHI,RF,"$7,550,000"
97,mlb,2011,98,Heath Bell,SD,RP,"$7,500,000"
98,mlb,2011,,Corey Hart,MIL,RF,"$7,500,000"
99,mlb,2011,,Jason Marquis,WSH,SP,"$7,500,000"
100,mlb,2011,,Wandy Rodriguez,HOU,RP,"$7,500,000"
101,mlb,2011,,Grady Sizemore,CLE,RF,"$7,500,000"
102,mlb,2011,,Rickie Weeks,MIL,1B,"$7,500,000"
103,mlb,2011,104,Jered Weaver,LAA,SP,"$7,365,000"
104,mlb,2011,105,Kenshin Kawakami,ATL,SP,"$7,333,667"
105,mlb,2011,106,Matt Cain,SF,RP,"$7,333,333"
106,mlb,2011,107,Huston Street,COL,RP,"$7,300,000"
107,mlb,2011,108,Carlos Silva,CHC,SP,"$7,250,000"
108,mlb,2011,109,Matt Capps,MIN,RP,"$7,150,000"
109,mlb,2011,,C.J. Wilson,TEX,SP,"$7,150,000"
110,mlb,2011,111,Matt Kemp,LAD,RF,"$7,100,000"
111,mlb,2011,112,Jonathan Broxton,LAD,RP,"$7,000,000"
112,mlb,2011,,Adam LaRoche,WSH,DH,"$7,000,000"
113,mlb,2011,,Javier Vázquez,FLA,SP,"$7,000,000"
114,mlb,2011,115,Hunter Pence,HOU,LF,"$6,900,000"
115,mlb,2011,116,Ryan Ludwick,SD,LF,"$6,775,000"
116,mlb,2011,117,Bronson Arroyo,CIN,SP,"$6,500,000"
117,mlb,2011,,Brian McCann,ATL,C,"$6,500,000"
118,mlb,2011,,Nate McLouth,ATL,LF,"$6,500,000"
119,mlb,2011,,Adam Wainwright,STL,SP,"$6,500,000"
120,mlb,2011,,Brian Wilson,SF,RP,"$6,500,000"
121,mlb,2011,122,Luke Scott,BAL,DH,"$6,400,000"
122,mlb,2011,123,Adrián González,BOS,1B,"$6,375,000"
123,mlb,2011,124,Cody Ross,SF,RF,"$6,300,000"
124,mlb,2011,125,Roberto Hernandez,CLE,RP,"$6,287,500"
125,mlb,2011,126,Chad Billingsley,LAD,SP,"$6,275,000"
126,mlb,2011,127,Ian Kinsler,TEX,2B,"$6,200,000"
127,mlb,2011,128,John Buck,FLA,C,"$6,000,000"
128,mlb,2011,,John Danks,CHW,SP,"$6,000,000"
129,mlb,2011,,David DeJesus,OAK,LF,"$6,000,000"
130,mlb,2011,,Mark Ellis,OAK,2B,"$6,000,000"
131,mlb,2011,,Mike Gonzalez,BAL,RP,"$6,000,000"
132,mlb,2011,,Ricky Nolasco,FLA,SP,"$6,000,000"
133,mlb,2011,,Freddy Sánchez,SF,2B,"$6,000,000"
134,mlb,2011,,Josh Willingham,OAK,LF,"$6,000,000"
135,mlb,2011,136,Matt Garza,CHC,SP,"$5,950,000"
136,mlb,2011,137,J.J. Hardy,BAL,SS,"$5,850,000"
137,mlb,2011,138,Jon Lester,BOS,SP,"$5,800,000"
138,mlb,2011,,Mike Napoli,TEX,1B,"$5,800,000"
139,mlb,2011,140,Coco Crisp,OAK,CF,"$5,750,000"
140,mlb,2011,,Jeremy Guthrie,BAL,SP,"$5,750,000"
141,mlb,2011,,Paul Maholm,PIT,RP,"$5,750,000"
142,mlb,2011,,Dustin Pedroia,BOS,2B,"$5,750,000"
143,mlb,2011,144,Troy Tulowitzki,COL,SS,"$5,575,000"
144,mlb,2011,145,Joaquin Benoit,DET,RP,"$5,500,000"
145,mlb,2011,,Marlon Byrd,CHC,LF,"$5,500,000"
146,mlb,2011,,Brandon Inge,DET,3B,"$5,500,000"
147,mlb,2011,,Leonys Martin,TEX,CF,"$5,500,000"
148,mlb,2011,,Fernando Rodney,LAA,RP,"$5,500,000"
149,mlb,2011,,Marco Scutaro,BOS,2B,"$5,500,000"
150,mlb,2011,151,Yadier Molina,STL,C,"$5,412,500"
151,mlb,2011,152,Mark Reynolds,BAL,3B,"$5,333,333"
152,mlb,2011,153,Jhonny Peralta,DET,3B,"$5,300,000"
153,mlb,2011,154,Casey Blake,LAD,3B,"$5,250,000"
154,mlb,2011,,Jason Kubel,MIN,LF,"$5,250,000"
155,mlb,2011,,Brandon Lyon,HOU,RP,"$5,250,000"
156,mlb,2011,,Plácido Polanco,PHI,3B,"$5,250,000"
157,mlb,2011,158,Ryan Doumit,PIT,C,"$5,200,000"
158,mlb,2011,,Chris Young,ARI,RF,"$5,200,000"
159,mlb,2011,160,Carlos Quentin,CHW,LF,"$5,050,000"
160,mlb,2011,161,Scott Baker,MIN,SP,"$5,000,000"
161,mlb,2011,,Billy Butler,KC,DH/1B,"$5,000,000"
162,mlb,2011,,Scott Downs,LAA,RP,"$5,000,000"
163,mlb,2011,,Gavin Floyd,CHW,RP,"$5,000,000"
164,mlb,2011,,Brian Fuentes,OAK,RP,"$5,000,000"
165,mlb,2011,,Jon Garland,LAD,SP,"$5,000,000"
166,mlb,2011,,Vladimir Guerrero,BAL,RF,"$5,000,000"
167,mlb,2011,,Aaron Hill,TOR,3B,"$5,000,000"
168,mlb,2011,,Lyle Overbay,PIT,1B,"$5,000,000"
169,mlb,2011,,Juan Pierre,CHW,LF,"$5,000,000"
170,mlb,2011,,Juan Uribe,LAD,3B,"$5,000,000"
171,mlb,2011,172,James Loney,LAD,1B,"$4,875,000"
172,mlb,2011,173,B.J. Upton,TB,LF,"$4,825,000"
173,mlb,2011,174,John Grabow,CHC,RP,"$4,800,000"
174,mlb,2011,175,Kevin Kouzmanoff,OAK,3B,"$4,750,000"
175,mlb,2011,176,Stephen Drew,ARI,2B,"$4,650,000"
176,mlb,2011,177,Jeremy Affeldt,SF,RP,"$4,500,000"
177,mlb,2011,,Matt Guerrier,LAD,RP,"$4,500,000"
178,mlb,2011,,Ryan Madson,PHI,RP,"$4,500,000"
179,mlb,2011,,Ben Zobrist,TB,2B,"$4,500,000"
180,mlb,2011,181,Scott Feldman,TEX,SP,"$4,400,000"
181,mlb,2011,182,Francisco Liriano,MIN,RP,"$4,300,000"
182,mlb,2011,183,James Shields,TB,SP,"$4,250,000"
183,mlb,2011,,Justin Upton,ARI,LF,"$4,250,000"
184,mlb,2011,185,Kevin Gregg,BAL,RP,"$4,200,000"
185,mlb,2011,186,Russell Martin,NYY,C,"$4,075,000"
186,mlb,2011,187,Ryan Braun,MIL,LF,"$4,000,000"
187,mlb,2011,,Jesse Crain,CHW,RP,"$4,000,000"
188,mlb,2011,,Franklin Gutierrez,SEA,CF,"$4,000,000"
189,mlb,2011,,LaTroy Hawkins,MIL,RP,"$4,000,000"
190,mlb,2011,,Orlando Hudson,SD,3B,"$4,000,000"
191,mlb,2011,,Kei Igawa,NYY,RP,"$4,000,000"
192,mlb,2011,,Dámaso Marté,NYY,RP,"$4,000,000"
193,mlb,2011,,J.J. Putz,ARI,RP,"$4,000,000"
194,mlb,2011,,Joakim Soria,KC,RP,"$4,000,000"
195,mlb,2011,196,Shin-Soo Choo,CLE,RF,"$3,975,000"
196,mlb,2011,197,Shaun Marcum,MIL,SP,"$3,950,000"
197,mlb,2011,198,Clint Barmes,HOU,SS,"$3,925,000"
198,mlb,2011,,Mike Pelfrey,NYM,RP,"$3,925,000"
199,mlb,2011,200,Hisanori Takahashi,LAA,RP,"$3,800,000"
200,mlb,2011,201,Grant Balfour,OAK,RP,"$3,750,000"
201,mlb,2011,,Pedro Feliciano,NYY,RP,"$3,750,000"
202,mlb,2011,,Jason Kendall,KC,C,"$3,750,000"
203,mlb,2011,204,Aníbal Sánchez,FLA,RP,"$3,700,000"
204,mlb,2011,205,Nelson Cruz,TEX,DH,"$3,650,000"
205,mlb,2011,,Juan Carlos Oviedo,FLA,RP,"$3,650,000"
206,mlb,2011,207,Zach Duke,ARI,RP,"$3,500,000"
207,mlb,2011,,Ryan Franklin,STL,RP,"$3,500,000"
208,mlb,2011,,Aaron Harang,SD,SP,"$3,500,000"
209,mlb,2011,,Ángel Pagán,NYM,LF,"$3,500,000"
210,mlb,2011,,Jeff Samardzija,CHC,SP,"$3,500,000"
211,mlb,2011,,Ty Wigginton,COL,3B,"$3,500,000"
212,mlb,2011,213,Johnny Cueto,CIN,SP,"$3,400,000"
213,mlb,2011,,Kurt Suzuki,OAK,C,"$3,400,000"
214,mlb,2011,215,Howie Kendrick,LAA,LF,"$3,350,000"
215,mlb,2011,216,Yovani Gallardo,MIL,RP,"$3,250,000"
216,mlb,2011,,Adam Jones,BAL,CF,"$3,250,000"
217,mlb,2011,,Darren Oliver,TEX,RP,"$3,250,000"
218,mlb,2011,219,Kyle Davies,KC,SP,"$3,200,000"
219,mlb,2011,,Miguel Montero,ARI,C,"$3,200,000"
220,mlb,2011,,Carlos Mármol,CHC,RP,"$3,200,000"
221,mlb,2011,222,Maicer Izturis,LAA,2B,"$3,100,000"
222,mlb,2011,,Martín Prado,ATL,3B,"$3,100,000"
223,mlb,2011,224,Erick Aybar,LAA,SS,"$3,075,000"
224,mlb,2011,225,Edwin Jackson,STL,SP,"$3,007,795"
225,mlb,2011,226,Nick Blackburn,MIN,SP,"$3,000,000"
226,mlb,2011,,Jay Bruce,CIN,RF,"$3,000,000"
227,mlb,2011,,Bill Hall,HOU,3B,"$3,000,000"
228,mlb,2011,,Jason Hammel,COL,SP,"$3,000,000"
229,mlb,2011,,Bryce Harper,WSH,RF,"$3,000,000"
230,mlb,2011,,Colby Lewis,TEX,SP,"$3,000,000"
231,mlb,2011,,Tsuyoshi Nishioka,MIN,2B,"$3,000,000"
232,mlb,2011,,Brad Penny,DET,SP,"$3,000,000"
233,mlb,2011,,Kelly Shoppach,TB,C,"$3,000,000"
234,mlb,2011,,Geovany Soto,CHC,C,"$3,000,000"
235,mlb,2011,,Matt Thornton,CHW,RP,"$3,000,000"
236,mlb,2011,,Yorvit Torrealba,TEX,C,"$3,000,000"
237,mlb,2011,,Brandon Webb,TEX,SP,"$3,000,000"
238,mlb,2011,239,Kendrys Morales,LAA,DH,"$2,975,000"
239,mlb,2011,240,Carlos Ruiz,PHI,C,"$2,950,000"
240,mlb,2011,241,Yunel Escobar,TOR,3B,"$2,900,000"
241,mlb,2011,242,Alexei Ramírez,CHW,SS,"$2,875,000"
242,mlb,2011,243,Mike Wuertz,OAK,RP,"$2,800,000"
243,mlb,2011,244,Danys Baez,PHI,RP,"$2,750,000"
244,mlb,2011,,R.A. Dickey,NYM,SP,"$2,750,000"
245,mlb,2011,,Miguel Olivo,SEA,C,"$2,750,000"
246,mlb,2011,247,Phil Hughes,NYY,RP,"$2,700,000"
247,mlb,2011,,Skip Schumaker,STL,LF,"$2,700,000"
248,mlb,2011,249,Chris Iannetta,COL,C,"$2,633,333"
249,mlb,2011,250,Mike Adams,SD,RP,"$2,535,000"
250,mlb,2011,251,Jamey Carroll,LAD,2B,"$2,500,000"
251,mlb,2011,,Jack Cust,SEA,DH,"$2,500,000"
252,mlb,2011,,Rajai Davis,TOR,CF,"$2,500,000"
253,mlb,2011,,Jacoby Ellsbury,BOS,CF,"$2,500,000"
254,mlb,2011,,Jeff Francoeur,KC,LF,"$2,500,000"
255,mlb,2011,,Álex González,ATL,SS,"$2,500,000"
256,mlb,2011,,Omar Infante,FLA,2B,"$2,500,000"
257,mlb,2011,,Evan Longoria,TB,3B,"$2,500,000"
258,mlb,2011,,Stephen Strasburg,WSH,SP,"$2,500,000"
259,mlb,2011,260,Carlos Beltrán,SF,DH,"$2,468,852"
260,mlb,2011,261,Francisco Rodriguez,MIL,RP,"$2,450,819"
261,mlb,2011,262,Kyle Kendrick,PHI,SP,"$2,450,000"
262,mlb,2011,,Jason Vargas,SEA,SP,"$2,450,000"
263,mlb,2011,264,David Murphy,TEX,DH,"$2,400,000"
264,mlb,2011,265,Javier Lopez,SF,RP,"$2,375,000"
265,mlb,2011,266,Matt Belisle,COL,RP,"$2,350,000"
266,mlb,2011,,Melvin Mora,ARI,3B,"$2,350,000"
267,mlb,2011,268,Chase Headley,SD,3B,"$2,325,000"
268,mlb,2011,269,Armando Galarraga,ARI,SP,"$2,300,000"
269,mlb,2011,,Brandon Morrow,TOR,RP,"$2,300,000"
270,mlb,2011,271,Brandon League,SEA,RP,"$2,250,000"
271,mlb,2011,272,Juan Rivera,LAD,LF,"$2,237,704"
272,mlb,2011,273,Chris Pérez,CLE,RP,"$2,225,000"
273,mlb,2011,274,David Price,TB,SP,"$2,183,333"
274,mlb,2011,275,Tom Gorzelanny,WSH,RP,"$2,100,000"
275,mlb,2011,276,Asdrubal Cabrera,CLE,2B,"$2,075,000"
276,mlb,2011,277,Édgar Rentería,CIN,SS,"$2,068,391"
277,mlb,2011,278,Ross Ohlendorf,PIT,RP,"$2,025,000"
278,mlb,2011,279,Yuniesky Betancourt,MIL,1B,"$2,000,000"
279,mlb,2011,,Alberto Callaspo,LAA,3B,"$2,000,000"
280,mlb,2011,,Bruce Chen,KC,RP,"$2,000,000"
281,mlb,2011,,Edwin Encarnacion,TOR,DH/3B/1B,"$2,000,000"
282,mlb,2011,,Jeff Francis,KC,SP,"$2,000,000"
283,mlb,2011,,Adeiny Hechavarria,TOR,SS,"$2,000,000"
284,mlb,2011,,Aaron Heilman,ARI,RP,"$2,000,000"
285,mlb,2011,,Scott Linebrink,ATL,RP,"$2,000,000"
286,mlb,2011,,Yunesky Maya,WSH,RP,"$2,000,000"
287,mlb,2011,,Peter Moylan,ATL,RP,"$2,000,000"
288,mlb,2011,,A.J. Pierzynski,CHW,C,"$2,000,000"
289,mlb,2011,,Jason Varitek,BOS,C,"$2,000,000"
290,mlb,2011,291,Ryan Spilborghs,COL,CF,"$1,950,000"
291,mlb,2011,292,Michael Bourn,ATL,CF,"$1,923,497"
292,mlb,2011,293,Ronny Cedeno,PIT,SS,"$1,850,000"
293,mlb,2011,294,Anthony Rendon,WSH,3B,"$1,800,000"
294,mlb,2011,295,Luke Hochevar,KC,RP,"$1,760,000"
295,mlb,2011,296,Joe Beimel,PIT,RP,"$1,750,000"
296,mlb,2011,,Jonny Gomes,CIN,LF,"$1,750,000"
297,mlb,2011,,Ryota Igarashi,NYM,RP,"$1,750,000"
298,mlb,2011,,Xavier Nady,ARI,1B,"$1,750,000"
299,mlb,2011,,Omar Vizquel,CHW,2B,"$1,750,000"
300,mlb,2011,301,Nick Masset,CIN,RP,"$1,725,000"
301,mlb,2011,302,Danny Hultzen,SEA,RP,"$1,700,000"
302,mlb,2011,,Jeff Mathis,LAA,C,"$1,700,000"
303,mlb,2011,304,David Ross,ATL,C,"$1,675,000"
304,mlb,2011,305,Mark Teahen,TOR,RF,"$1,661,202"
305,mlb,2011,306,Brian Schneider,PHI,C,"$1,625,000"
306,mlb,2011,307,Jack Wilson,ATL,2B,"$1,612,021"
307,mlb,2011,308,Ross Gload,PHI,1B,"$1,600,000"
308,mlb,2011,,Sean Marshall,CHC,RP,"$1,600,000"
309,mlb,2011,,Tony Pena,CHW,RP,"$1,600,000"
310,mlb,2011,311,Rick Porcello,DET,SP,"$1,536,000"
311,mlb,2011,312,Dustin Ackley,SEA,2B,"$1,500,000"
312,mlb,2011,,Rick Ankiel,WSH,CF,"$1,500,000"
313,mlb,2011,,Chris Capuano,NYM,RP,"$1,500,000"
314,mlb,2011,,Eric Chávez,NYY,3B,"$1,500,000"
315,mlb,2011,,Carlos Gomez,MIL,CF,"$1,500,000"
316,mlb,2011,,Rich Harden,OAK,SP,"$1,500,000"
317,mlb,2011,,Andruw Jones,NYY,LF,"$1,500,000"
318,mlb,2011,,Will Ohman,CHW,RP,"$1,500,000"
319,mlb,2011,,Chad Qualls,SD,RP,"$1,500,000"
320,mlb,2011,,Chris Snyder,PIT,C,"$1,500,000"
321,mlb,2011,,Jose Tabata,PIT,RF,"$1,500,000"
322,mlb,2011,,Tim Wakefield,BOS,SP,"$1,500,000"
323,mlb,2011,324,Carlos Gonzalez,COL,RF,"$1,428,571"
324,mlb,2011,325,Craig Breslow,OAK,RP,"$1,425,000"
325,mlb,2011,326,Carlos Villanueva,TOR,RP,"$1,415,000"
326,mlb,2011,327,Sean Burnett,WSH,RP,"$1,400,000"
327,mlb,2011,,Joba Chamberlain,NYY,RP,"$1,400,000"
328,mlb,2011,,Craig Counsell,MIL,3B,"$1,400,000"
329,mlb,2011,,Aaron Crow,KC,RP,"$1,400,000"
330,mlb,2011,,Rafael Furcal,STL,SS,"$1,400,000"
331,mlb,2011,,Alex Gordon,KC,LF,"$1,400,000"
332,mlb,2011,,Joel Hanrahan,PIT,RP,"$1,400,000"
333,mlb,2011,,Ryan Sweeney,OAK,CF,"$1,400,000"
334,mlb,2011,,Joel Zumaya,DET,RP,"$1,400,000"
335,mlb,2011,336,Noel Argüelles,KC,SP,"$1,380,000"
336,mlb,2011,337,Ronny Paulino,NYM,C,"$1,350,000"
337,mlb,2011,,Ramon Santiago,DET,2B,"$1,350,000"
338,mlb,2011,339,Santiago Casilla,SF,RP,"$1,300,000"
339,mlb,2011,,Austin Kearns,CLE,LF,"$1,300,000"
340,mlb,2011,,Andrew Miller,BOS,RP,"$1,300,000"
341,mlb,2011,,Ryan Raburn,DET,LF,"$1,300,000"
342,mlb,2011,343,Delmon Young,DET,LF,"$1,292,349"
343,mlb,2011,344,Darren O'Day,TEX,RP,"$1,251,000"
344,mlb,2011,345,Melky Cabrera,KC,LF,"$1,250,000"
345,mlb,2011,,Endy Chavez,TEX,LF,"$1,250,000"
346,mlb,2011,,Brendan Harris,BAL,2B,"$1,250,000"
347,mlb,2011,,Dayan Viciedo,CHW,RF,"$1,250,000"
348,mlb,2011,349,Dylan Bundy,BAL,SP,"$1,245,000"
349,mlb,2011,350,Jason Frasor,CHW,RP,"$1,224,043"
350,mlb,2011,351,Lance Cormier,LAD,RP,"$1,200,000"
351,mlb,2011,,Boone Logan,NYY,RP,"$1,200,000"
352,mlb,2011,,Jose Molina,TOR,C,"$1,200,000"
353,mlb,2011,,Manny Parra,MIL,RP,"$1,200,000"
354,mlb,2011,,George Sherrill,ATL,RP,"$1,200,000"
355,mlb,2011,356,Jeff Baker,CHC,1B,"$1,175,000"
356,mlb,2011,,Ben Francisco,PHI,LF,"$1,175,000"
357,mlb,2011,,Brendan Ryan,SEA,1B,"$1,175,000"
358,mlb,2011,,Jacob Turner,DET,RP,"$1,175,000"
359,mlb,2011,360,Junichi Tazawa,BOS,RP,"$1,150,000"
360,mlb,2011,361,Neal Cotts,NYY,RP,"$1,100,000"
361,mlb,2011,,Scott Hairston,NYM,RF,"$1,100,000"
362,mlb,2011,,J.P. Howell,TB,RP,"$1,100,000"
363,mlb,2011,,Jeff Karstens,PIT,SP,"$1,100,000"
364,mlb,2011,,Gerald Laird,STL,C,"$1,100,000"
365,mlb,2011,,Chris Young,NYM,RP,"$1,100,000"
366,mlb,2011,367,Casey Janssen,TOR,RP,"$1,095,000"
367,mlb,2011,368,Jeremy Accardo,BAL,RP,"$1,080,000"
368,mlb,2011,369,Tim Stauffer,SD,RP,"$1,075,000"
369,mlb,2011,370,Mike Fontenot,SF,2B,"$1,050,000"
370,mlb,2011,,Mike Morse,WSH,LF,"$1,050,000"
371,mlb,2011,372,Yonder Alonso,CIN,1B,"$1,000,000"
372,mlb,2011,,Brett Anderson,OAK,SP,"$1,000,000"
373,mlb,2011,,Henry Blanco,ARI,C,"$1,000,000"
374,mlb,2011,,Dave Bush,TEX,SP,"$1,000,000"
375,mlb,2011,,Miguel Cairo,CIN,3B,"$1,000,000"
376,mlb,2011,,Aroldis Chapman,CIN,RP,"$1,000,000"
377,mlb,2011,,Randy Choate,FLA,RP,"$1,000,000"
378,mlb,2011,,Wade Davis,TB,RP,"$1,000,000"
379,mlb,2011,,Jason Giambi,COL,DH,"$1,000,000"
380,mlb,2011,,Wes Helms,FLA,3B,"$1,000,000"
381,mlb,2011,,Livan Hernandez,WSH,SP,"$1,000,000"
382,mlb,2011,,Dan Johnson,TB,1B,"$1,000,000"
383,mlb,2011,,Gary Matthews Jr.,NYM,CF,"$1,000,000"
384,mlb,2011,,Brandon McCarthy,OAK,SP,"$1,000,000"
385,mlb,2011,,Dioner Navarro,LAD,C,"$1,000,000"
386,mlb,2011,,Scott Podsednik,TOR,CF,"$1,000,000"
387,mlb,2011,,Humberto Quintero,HOU,C,"$1,000,000"
388,mlb,2011,,Chris Ray,SEA,RP,"$1,000,000"
389,mlb,2011,,Ricky Romero,TOR,SP,"$1,000,000"
390,mlb,2011,,Denard Span,MIN,CF,"$1,000,000"
391,mlb,2011,,Chien-Ming Wang,WSH,RP,"$1,000,000"
392,mlb,2011,393,Félix Pié,BAL,CF,"$985,000"
393,mlb,2011,394,Matt Lindstrom,COL,RP,"$979,234"
394,mlb,2011,395,Octavio Dotel,STL,RP,"$961,748"
395,mlb,2011,396,Ubaldo Jiménez,CLE,SP,"$933,333"
396,mlb,2011,397,Joel Peralta,TB,RP,"$925,000"
397,mlb,2011,398,Andy Sonnanstine,TB,SP,"$912,500"
398,mlb,2011,399,Trevor Bauer,ARI,SP,"$900,000"
399,mlb,2011,,Bartolo Colon,NYY,SP,"$900,000"
400,mlb,2011,,Alex Cora,WSH,2B,"$900,000"
401,mlb,2011,,Nelson Figueroa,HOU,SP,"$900,000"
