,league,season,rank,player,team,position,salary
29,mlb,2024,30,Aaron Nola,PHI,SP/SP2,"$24,571,428"
30,mlb,2024,31,Teoscar Hernandez,LAD,LF/RF,"$24,500,000"
31,mlb,2024,32,Nolan Arenado,STL,3B,"$24,000,000"
32,mlb,2024,,Kevin Gausman,TOR,SP,"$24,000,000"
33,mlb,2024,,Yoan Moncada,CHW,3B,"$24,000,000"
34,mlb,2024,35,J.T. Realmuto,PHI,C,"$23,875,000"
35,mlb,2024,36,Stephen Strasburg,WSH,SP,"$23,571,428"
36,mlb,2024,37,Zack Wheeler,PHI,SP,"$23,500,000"
37,mlb,2024,38,Robbie Ray,SF,SP,"$23,000,000"
38,mlb,2024,39,Luis Castillo,SEA,SP,"$22,750,000"
39,mlb,2024,40,George Springer,TOR,RF,"$22,500,000"
40,mlb,2024,,Trevor Story,BOS,SS,"$22,500,000"
41,mlb,2024,42,Christian Yelich,MIL,LF,"$22,050,000"
42,mlb,2024,43,Mookie Betts,LAD,SS/RF/2B,"$22,000,000"
43,mlb,2024,,Matt Olson,ATL,1B,"$22,000,000"
44,mlb,2024,45,Chris Bassitt,TOR,SP,"$21,000,000"
45,mlb,2024,,Austin Riley,ATL,3B,"$21,000,000"
46,mlb,2024,47,Pete Alonso,NYM,1B,"$20,500,000"
47,mlb,2024,48,Brandon Nimmo,NYM,LF,"$20,250,000"
48,mlb,2024,49,Nick Castellanos,PHI,RF,"$20,000,000"
49,mlb,2024,,Freddie Freeman,LAD,1B,"$20,000,000"
50,mlb,2024,,Ian Happ,CHC,LF,"$20,000,000"
51,mlb,2024,,Charlie Morton,ATL,SP,"$20,000,000"
52,mlb,2024,,Joe Musgrove,SD,SP,"$20,000,000"
53,mlb,2024,,Salvador Perez,KC,C/1B/DH,"$20,000,000"
54,mlb,2024,,Kyle Schwarber,PHI,DH,"$20,000,000"
55,mlb,2024,,Seiya Suzuki,CHC,DH,"$20,000,000"
56,mlb,2024,57,Vladimir Guerrero Jr.,TOR,1B/3B,"$19,900,000"
57,mlb,2024,58,Starling Marte,NYM,RF,"$19,500,000"
58,mlb,2024,59,Nathan Eovaldi,TEX,SP,"$19,000,000"
59,mlb,2024,,Josh Hader,HOU,RP/CL,"$19,000,000"
60,mlb,2024,,Marcus Stroman,NYY,SP/SP1,"$19,000,000"
61,mlb,2024,62,Justin Verlander,HOU,SP,"$18,333,333"
62,mlb,2024,63,Jeimer Candelario,CIN,3B,"$18,000,000"
63,mlb,2024,,Matt Chapman,SF,3B,"$18,000,000"
64,mlb,2024,,Michael Conforto,SF,DH,"$18,000,000"
65,mlb,2024,,Willson Contreras,STL,C,"$18,000,000"
66,mlb,2024,,Lucas Giolito,BOS,SP/SP2,"$18,000,000"
67,mlb,2024,,Jameson Taillon,CHC,SP,"$18,000,000"
68,mlb,2024,,Taijuan Walker,PHI,RP,"$18,000,000"
69,mlb,2024,,Masataka Yoshida,BOS,DH,"$18,000,000"
70,mlb,2024,71,José Ramírez,CLE,3B,"$17,225,000"
71,mlb,2024,72,Ronald Acuña Jr.,ATL,RF,"$17,000,000"
72,mlb,2024,,José Berríos,TOR,SP,"$17,000,000"
73,mlb,2024,,Lance McCullers,HOU,SP,"$17,000,000"
74,mlb,2024,,Anthony Rizzo,NYY,1B,"$17,000,000"
75,mlb,2024,76,Andrew Benintendi,CHW,LF,"$16,500,000"
76,mlb,2024,,Kyle Hendricks,CHC,SP,"$16,500,000"
77,mlb,2024,78,Michael Wacha,KC,SP/SP5,"$16,450,000"
78,mlb,2024,79,Raisel Iglesias,ATL,RP/CL,"$16,000,000"
79,mlb,2024,,Kenley Jansen,BOS,RP,"$16,000,000"
80,mlb,2024,,Miles Mikolas,STL,SP,"$16,000,000"
81,mlb,2024,,Marcell Ozuna,ATL,DH,"$16,000,000"
82,mlb,2024,83,Corbin Burnes,BAL,SP/SP1,"$15,637,000"
83,mlb,2024,84,Seth Lugo,KC,SP,"$15,100,000"
84,mlb,2024,85,Byron Buxton,MIN,CF,"$15,000,000"
85,mlb,2024,,Yu Darvish,SD,SP,"$15,000,000"
86,mlb,2024,,Kyle Freeland,COL,SP,"$15,000,000"
87,mlb,2024,,Max Fried,ATL,SP/SP1,"$15,000,000"
88,mlb,2024,,D.J. LeMahieu,NYY,3B,"$15,000,000"
89,mlb,2024,,Luis Severino,NYM,SP/SP3,"$15,000,000"
90,mlb,2024,91,Charlie Blackmon,COL,DH/RF,"$14,500,000"
91,mlb,2024,,Sean Manaea,NYM,SP,"$14,500,000"
92,mlb,2024,93,Gleyber Torres,NYY,2B,"$14,200,000"
93,mlb,2024,94,Kenta Maeda,DET,RP,"$14,000,000"
94,mlb,2024,,Nick Martinez,CIN,SP,"$14,000,000"
95,mlb,2024,,Ryan Pressly,HOU,RP,"$14,000,000"
96,mlb,2024,,Eduardo Rodriguez,ARI,SP/SP1,"$14,000,000"
97,mlb,2024,,Kodai Senga,NYM,SP,"$14,000,000"
98,mlb,2024,99,Shane Bieber,CLE,SP/SP1,"$13,125,000"
99,mlb,2024,100,Tyler Anderson,LAA,SP,"$13,000,000"
100,mlb,2024,,Jon Gray,TEX,SP,"$13,000,000"
101,mlb,2024,,Andrew Heaney,TEX,SP,"$13,000,000"
102,mlb,2024,,Manny Machado,SD,3B,"$13,000,000"
103,mlb,2024,,Ketel Marte,ARI,2B,"$13,000,000"
104,mlb,2024,,Jose Quintana,NYM,SP,"$13,000,000"
105,mlb,2024,,Robert Suarez,SD,RP/CL,"$13,000,000"
106,mlb,2024,,Chris Taylor,LAD,2B,"$13,000,000"
107,mlb,2024,108,Luis Robert Jr.,CHW,CF,"$12,500,000"
108,mlb,2024,,Max Scherzer,TEX,SP,"$12,500,000"
109,mlb,2024,110,Willy Adames,MIL,SS,"$12,250,000"
110,mlb,2024,111,Framber Valdez,HOU,SP/SP3,"$12,100,000"
111,mlb,2024,112,Kyle Gibson,STL,SP/SP4,"$12,000,000"
112,mlb,2024,,Mitch Haniger,SEA,RF,"$12,000,000"
113,mlb,2024,,Rhys Hoskins,MIL,DH,"$12,000,000"
114,mlb,2024,,Jung Hoo Lee,SF,CF,"$12,000,000"
115,mlb,2024,,Steven Matz,STL,SP,"$12,000,000"
116,mlb,2024,,Ryan McMahon,COL,3B,"$12,000,000"
117,mlb,2024,,Max Muncy,LAD,3B,"$12,000,000"
118,mlb,2024,,Taylor Rogers,SF,RP,"$12,000,000"
119,mlb,2024,,Antonio Senzatela,COL,SP,"$12,000,000"
120,mlb,2024,,Kyle Tucker,HOU,RF,"$12,000,000"
121,mlb,2024,122,Edwin Diaz,NYM,RP,"$11,750,000"
122,mlb,2024,123,Anthony Santander,BAL,RF,"$11,700,000"
123,mlb,2024,124,Mitch Garver,SEA,DH,"$11,500,000"
124,mlb,2024,,Nico Hoerner,CHC,2B,"$11,500,000"
125,mlb,2024,,Rafael Montero,HOU,RP,"$11,500,000"
126,mlb,2024,127,Bo Bichette,TOR,SS,"$11,000,000"
127,mlb,2024,,Robert Stephenson,LAA,RP/SU7,"$11,000,000"
128,mlb,2024,,Eugenio Suarez,ARI,3B,"$11,000,000"
129,mlb,2024,,Fernando Tatis Jr.,SD,RF,"$11,000,000"
130,mlb,2024,131,Christian Walker,ARI,1B,"$10,900,000"
131,mlb,2024,132,Harrison Bader,NYM,CF,"$10,500,000"
132,mlb,2024,,Aroldis Chapman,PIT,RP/SU8,"$10,500,000"
133,mlb,2024,,Chad Green,TOR,RP,"$10,500,000"
134,mlb,2024,,Jorge Polanco,SEA,2B,"$10,500,000"
135,mlb,2024,,Drew Smyly,CHC,RP,"$10,500,000"
136,mlb,2024,137,Jeff McNeil,NYM,2B,"$10,250,000"
137,mlb,2024,138,Bryan Reynolds,PIT,RF,"$10,050,000"
138,mlb,2024,139,Zac Gallen,ARI,SP/SP2,"$10,011,000"
139,mlb,2024,140,Yordan Alvarez,HOU,DH/LF,"$10,000,000"
140,mlb,2024,,J.P. Crawford,SEA,SS,"$10,000,000"
141,mlb,2024,,Sonny Gray,STL,SP,"$10,000,000"
142,mlb,2024,,Lourdes Gurriel Jr.,ARI,LF,"$10,000,000"
143,mlb,2024,,Shota Imanaga,CHC,SP,"$10,000,000"
144,mlb,2024,,Max Kepler,MIN,RF,"$10,000,000"
145,mlb,2024,,Lance Lynn,STL,SP/SP1,"$10,000,000"
146,mlb,2024,,Germán Márquez,COL,SP/SP1,"$10,000,000"
147,mlb,2024,,Julio Rodriguez,SEA,CF,"$10,000,000"
148,mlb,2024,,Yariel Rodriguez,TOR,RP,"$10,000,000"
149,mlb,2024,,Christian Vazquez,MIN,C,"$10,000,000"
150,mlb,2024,151,Bobby Witt Jr.,KC,SS,"$9,877,777"
151,mlb,2024,152,Daniel Bard,COL,RP,"$9,500,000"
152,mlb,2024,,Joc Pederson,ARI,DH,"$9,500,000"
153,mlb,2024,154,Ross Stripling,OAK,RP,"$9,250,000"
154,mlb,2024,155,Alex Verdugo,NYY,LF,"$9,200,000"
155,mlb,2024,156,Sandy Alcantara,MIA,SP,"$9,000,000"
156,mlb,2024,,Jake Cronenworth,SD,1B,"$9,000,000"
157,mlb,2024,,Pablo López,MIN,SP,"$9,000,000"
158,mlb,2024,,Matt Moore,LAA,RP/SU7,"$9,000,000"
159,mlb,2024,,Sean Murphy,ATL,C,"$9,000,000"
160,mlb,2024,161,Brandon Lowe,TB,2B,"$8,750,000"
161,mlb,2024,162,Brandon Drury,LAA,2B,"$8,500,000"
162,mlb,2024,,Alex Wood,OAK,SP/SP3,"$8,500,000"
163,mlb,2024,164,Jordan Hicks,SF,RP,"$8,083,333"
164,mlb,2024,165,Walker Buehler,LAD,SP/SP1,"$8,025,000"
165,mlb,2024,166,Dylan Cease,SD,SP/SP3,"$8,000,000"
166,mlb,2024,,Yandy Diaz,TB,1B,"$8,000,000"
167,mlb,2024,,Kendall Graveman,HOU,RP,"$8,000,000"
168,mlb,2024,,Joe Jimenez,ATL,RP,"$8,000,000"
169,mlb,2024,,Joe Kelly,LAD,RP,"$8,000,000"
170,mlb,2024,,Merrill Kelly,ARI,SP,"$8,000,000"
171,mlb,2024,,Emilio Pagan,CIN,RP,"$8,000,000"
172,mlb,2024,,Logan Webb,SF,SP,"$8,000,000"
173,mlb,2024,,Travis d'Arnaud,ATL,C,"$8,000,000"
174,mlb,2024,175,Mike Yastrzemski,SF,RF,"$7,900,000"
175,mlb,2024,176,Jordan Romano,TOR,RP/CL,"$7,750,000"
176,mlb,2024,177,Matt Strahm,PHI,RP,"$7,550,000"
177,mlb,2024,178,Mitch Keller,PIT,SP,"$7,500,000"
178,mlb,2024,,Clayton Kershaw,LAD,SP/SP1,"$7,500,000"
179,mlb,2024,,Nathaniel Lowe,TEX,1B,"$7,500,000"
180,mlb,2024,,Chris Martin,BOS,RP,"$7,500,000"
181,mlb,2024,,Nick Pivetta,BOS,SP,"$7,500,000"
182,mlb,2024,183,Paul Sewald,ARI,RP/CL,"$7,350,000"
183,mlb,2024,184,Ozzie Albies,ATL,2B,"$7,000,000"
184,mlb,2024,,Ke'Bryan Hayes,PIT,3B,"$7,000,000"
185,mlb,2024,,Cristian Javier,HOU,SP,"$7,000,000"
186,mlb,2024,,Pierce Johnson,ATL,RP/SU8,"$7,000,000"
187,mlb,2024,,Ha-seong Kim,SD,SS,"$7,000,000"
188,mlb,2024,,Wade Miley,MIL,SP/SP2,"$7,000,000"
189,mlb,2024,,Evan White,LAA,1B,"$7,000,000"
190,mlb,2024,,Devin Williams,MIL,RP/CL,"$7,000,000"
191,mlb,2024,,Trevor Williams,WSH,SP,"$7,000,000"
192,mlb,2024,193,Cal Quantrill,COL,SP/SP2,"$6,550,000"
193,mlb,2024,194,Wilmer Flores,SF,1B,"$6,500,000"
194,mlb,2024,,Josh Naylor,CLE,1B/OF,"$6,500,000"
195,mlb,2024,,Brooks Raley,NYM,RP,"$6,500,000"
196,mlb,2024,197,Cedric Mullins,BAL,CF,"$6,325,000"
197,mlb,2024,198,Kyle Farmer,MIN,SS,"$6,250,000"
198,mlb,2024,,Jose Leclerc,TEX,RP,"$6,250,000"
199,mlb,2024,200,A.J. Minter,ATL,RP,"$6,220,000"
200,mlb,2024,201,Clay Holmes,NYY,RP/CL,"$6,050,000"
201,mlb,2024,202,Victor Caratini,HOU,C,"$6,000,000"
202,mlb,2024,,David Fletcher,ATL,SS,"$6,000,000"
203,mlb,2024,,Keibert Ruiz,WSH,C,"$6,000,000"
204,mlb,2024,205,Tyler O'Neill,BOS,LF,"$5,850,000"
205,mlb,2024,206,Frankie Montas,MIL,SP/SP3,"$5,831,935"
206,mlb,2024,207,Tommy Kahnle,NYY,RP,"$5,750,000"
207,mlb,2024,208,Daulton Varsho,TOR,CF,"$5,650,000"
208,mlb,2024,209,Will Smith,KC,RP/CL,"$5,625,000"
209,mlb,2024,210,Hunter Renfroe,KC,RF,"$5,570,000"
210,mlb,2024,211,David Bote,CHC,2B,"$5,500,000"
211,mlb,2024,,Aaron Bummer,ATL,RP,"$5,500,000"
212,mlb,2024,,Trent Grisham,NYY,CF,"$5,500,000"
213,mlb,2024,,Jesús Luzardo,MIA,SP/SP5,"$5,500,000"
214,mlb,2024,,Tyler Mahle,TEX,SP/SP2,"$5,500,000"
215,mlb,2024,,Freddy Peralta,MIL,SP,"$5,500,000"
216,mlb,2024,,Carlos Santana,MIN,1B/DH,"$5,500,000"
217,mlb,2024,218,Tony Gonsolin,LAD,SP,"$5,400,000"
218,mlb,2024,219,Jeffrey Springs,TB,SP,"$5,250,000"
219,mlb,2024,220,Jack Flaherty,LAD,SP/SP2,"$5,166,666"
220,mlb,2024,221,Jose Alvarado,PHI,RP,"$5,129,022"
221,mlb,2024,222,Kyle Finnegan,WSH,RP/CL,"$5,100,000"
222,mlb,2024,223,Andres Gimenez,CLE,2B,"$5,050,000"
223,mlb,2024,,Ranger Suarez,PHI,SP,"$5,050,000"
224,mlb,2024,225,Patrick Sandoval,LAA,SP/SP3,"$5,025,000"
225,mlb,2024,226,Michael Harris II,ATL,CF,"$5,000,000"
226,mlb,2024,,Andrew McCutchen,PIT,DH,"$5,000,000"
227,mlb,2024,,Keynan Middleton,STL,RP,"$5,000,000"
228,mlb,2024,,David Robertson,TEX,RP/CL,"$5,000,000"
229,mlb,2024,,Miguel Rojas,LAD,SS,"$5,000,000"
230,mlb,2024,,Luis Urias,SEA,3B,"$5,000,000"
231,mlb,2024,232,Brady Singer,KC,SP/SP3,"$4,850,000"
232,mlb,2024,233,Taylor Ward,LAA,LF,"$4,800,000"
233,mlb,2024,234,Adolis García,TEX,RF,"$4,750,000"
234,mlb,2024,235,Thairo Estrada,SF,2B,"$4,700,000"
235,mlb,2024,236,David Bednar,PIT,RP/CL,"$4,510,000"
236,mlb,2024,237,Ryan Brasier,LAD,RP,"$4,500,000"
237,mlb,2024,,Colt Keith,DET,2B,"$4,500,000"
238,mlb,2024,,J.D. Martinez,NYM,DH/RF,"$4,500,000"
239,mlb,2024,,Adam Ottavino,NYM,RP/SU8,"$4,500,000"
240,mlb,2024,,Myles Straw,CLE,CF,"$4,500,000"
241,mlb,2024,,Kirby Yates,TEX,RP,"$4,500,000"
242,mlb,2024,243,Luis Rengifo,LAA,2B,"$4,400,000"
243,mlb,2024,244,Nicky Lopez,CHW,SS,"$4,300,000"
244,mlb,2024,245,Ryan Mountcastle,BAL,1B,"$4,137,500"
245,mlb,2024,246,Logan Gilbert,SEA,SP/SP4,"$4,050,000"
246,mlb,2024,247,Alec Bohm,PHI,3B,"$4,000,000"
247,mlb,2024,,Jackson Chourio,MIL,LF/RF,"$4,000,000"
248,mlb,2024,,Anthony DeSclafani,MIN,RP,"$4,000,000"
249,mlb,2024,,Austin Hedges,CLE,C,"$4,000,000"
250,mlb,2024,,Enrique Hernandez,LAD,SS/OF,"$4,000,000"
251,mlb,2024,,Reynaldo López,ATL,SP,"$4,000,000"
252,mlb,2024,,Manuel Margot,MIN,RF,"$4,000,000"
253,mlb,2024,,James McCann,BAL,C,"$4,000,000"
254,mlb,2024,,Tom Murphy,SF,C,"$4,000,000"
255,mlb,2024,,Evan Phillips,LAD,RP/CL,"$4,000,000"
256,mlb,2024,,Colin Rea,MIL,SP,"$4,000,000"
257,mlb,2024,,Justin Steele,CHC,SP/SP5,"$4,000,000"
258,mlb,2024,259,Nestor Cortes,NYY,SP/SP4,"$3,950,000"
259,mlb,2024,260,Zach Eflin,BAL,SP,"$3,844,100"
260,mlb,2024,261,Pete Fairbanks,TB,RP,"$3,816,666"
261,mlb,2024,262,Ryan Helsley,STL,RP/CL,"$3,800,000"
262,mlb,2024,,Jonathan India,CIN,2B,"$3,800,000"
263,mlb,2024,264,José Urquidy,HOU,SP/SP5,"$3,750,000"
264,mlb,2024,265,Mark Canha,SF,1B/DH/LF,"$3,709,680"
265,mlb,2024,266,Jon Berti,NYY,2B,"$3,625,000"
266,mlb,2024,267,Shane McClanahan,TB,SP/SP1,"$3,600,000"
267,mlb,2024,268,Austin Barnes,LAD,C,"$3,500,000"
268,mlb,2024,,Mauricio Dubon,HOU,RF,"$3,500,000"
269,mlb,2024,,Ryan O'Hearn,BAL,1B/DH/OF,"$3,500,000"
270,mlb,2024,,Chris Stratton,KC,RP,"$3,500,000"
271,mlb,2024,,LaMonte Wade Jr.,SF,1B,"$3,500,000"
272,mlb,2024,273,Yusei Kikuchi,HOU,SP,"$3,387,097"
273,mlb,2024,274,Shintaro Fujinami,NYM,RP,"$3,350,000"
274,mlb,2024,,Wandy Peralta,SD,RP/SU7,"$3,350,000"
275,mlb,2024,276,Alex Cobb,CLE,SP,"$3,333,333"
276,mlb,2024,277,Dane Dunning,TEX,SP,"$3,325,000"
277,mlb,2024,,John Means,BAL,SP/SP1,"$3,325,000"
278,mlb,2024,279,Willi Castro,MIN,CF,"$3,300,000"
279,mlb,2024,280,Yuki Matsui,SD,RP,"$3,250,000"
280,mlb,2024,,Andrew Vaughn,CHW,1B/OF,"$3,250,000"
281,mlb,2024,,Garrett Whitlock,BOS,SP,"$3,250,000"
282,mlb,2024,283,Caleb Thielbar,MIN,RP,"$3,225,000"
283,mlb,2024,284,Brendan Rodgers,COL,2B,"$3,200,000"
284,mlb,2024,,Tyler Rogers,SF,RP/SU7,"$3,200,000"
285,mlb,2024,286,Austin Gomber,COL,SP/SP4,"$3,150,000"
286,mlb,2024,,Michael King,SD,SP,"$3,150,000"
287,mlb,2024,288,Josh Rojas,SEA,3B/OF/2B,"$3,100,000"
288,mlb,2024,289,Jonah Heim,TEX,C,"$3,050,000"
289,mlb,2024,,Dylan Moore,SEA,2B,"$3,050,000"
290,mlb,2024,291,Corbin Carroll,ARI,RF,"$3,000,000"
291,mlb,2024,,Mike Clevinger,CHW,SP/SP4,"$3,000,000"
292,mlb,2024,,Adam Duvall,ATL,RF,"$3,000,000"
293,mlb,2024,,Marco Gonzales,PIT,SP,"$3,000,000"
294,mlb,2024,,Hunter Greene,CIN,SP,"$3,000,000"
295,mlb,2024,,Luke Maile,CIN,C,"$3,000,000"
296,mlb,2024,,Scott McGough,ARI,RP,"$3,000,000"
297,mlb,2024,,Ceddanne Rafaela,BOS,CF,"$3,000,000"
298,mlb,2024,,Michael Soroka,CHW,SP,"$3,000,000"
299,mlb,2024,,Gary Sánchez,MIL,DH/C,"$3,000,000"
300,mlb,2024,,Ezequiel Tovar,COL,SS,"$3,000,000"
301,mlb,2024,302,Justin Turner,SEA,DH/1B,"$2,903,226"
302,mlb,2024,303,Emmanuel Clase,CLE,RP,"$2,850,000"
303,mlb,2024,,Chas McCormick,HOU,CF,"$2,850,000"
304,mlb,2024,305,Randy Arozarena,SEA,LF,"$2,830,620"
305,mlb,2024,306,Michael Lorenzen,KC,SP,"$2,800,028"
306,mlb,2024,307,Alejandro Kirk,TOR,C,"$2,800,000"
307,mlb,2024,308,Phil Maton,NYM,RP,"$2,755,364"
308,mlb,2024,309,Chris Flexen,CHW,SP,"$2,750,000"
309,mlb,2024,,Erik Swanson,TOR,RP/SU8,"$2,750,000"
310,mlb,2024,311,Jose Trevino,NYY,C,"$2,730,000"
311,mlb,2024,312,Santiago Espinal,CIN,3B,"$2,725,000"
312,mlb,2024,,Patrick Wisdom,CHC,3B,"$2,725,000"
313,mlb,2024,314,Joey Gallo,WSH,1B/OF,"$2,700,000"
314,mlb,2024,,Brusdar Graterol,LAD,RP,"$2,700,000"
315,mlb,2024,,Jorge Mateo,BAL,SS,"$2,700,000"
316,mlb,2024,317,Tarik Skubal,DET,SP/SP3,"$2,650,000"
317,mlb,2024,318,Andrew Kittredge,STL,RP,"$2,630,000"
318,mlb,2024,319,Seth Brown,OAK,LF/1B/RF,"$2,600,000"
319,mlb,2024,,Griffin Canning,LAA,SP/SP4,"$2,600,000"
320,mlb,2024,321,Buck Farmer,CIN,RP,"$2,550,000"
321,mlb,2024,,Leody Taveras,TEX,CF,"$2,550,000"
322,mlb,2024,323,Chris Paddack,MIN,SP,"$2,525,000"
323,mlb,2024,,Tyler Stephenson,CIN,C,"$2,525,000"
324,mlb,2024,325,Erick Fedde,STL,SP,"$2,500,026"
325,mlb,2024,326,Yasmani Grandal,PIT,C,"$2,500,000"
326,mlb,2024,,Jonathan Loaisiga,NYY,RP,"$2,500,000"
327,mlb,2024,,Jurickson Profar,SD,LF,"$2,500,000"
328,mlb,2024,,Brent Suter,CIN,RP,"$2,500,000"
329,mlb,2024,,Brandon Woodruff,MIL,SP/SP2,"$2,500,000"
330,mlb,2024,331,James Paxton,BOS,SP/SP2,"$2,483,871"
331,mlb,2024,332,Tommy Edman,LAD,CF,"$2,470,968"
332,mlb,2024,333,Ryan Jeffers,MIN,C,"$2,425,000"
333,mlb,2024,334,Scott Alexander,OAK,RP,"$2,400,000"
334,mlb,2024,335,Colin Poche,TB,RP/SU7,"$2,375,000"
335,mlb,2024,336,Kris Bubic,KC,RP,"$2,350,000"
336,mlb,2024,337,Carlos Estevez,PHI,RP,"$2,322,560"
337,mlb,2024,338,Aaron Civale,MIL,SP/SP4,"$2,318,272"
338,mlb,2024,339,Danny Coulombe,BAL,RP,"$2,300,000"
339,mlb,2024,340,Jorge Soler,ATL,RF/DH,"$2,295,674"
340,mlb,2024,341,JT Brubaker,NYY,SP/SP2,"$2,275,000"
341,mlb,2024,342,Josh Bell,ARI,1B,"$2,250,000"
342,mlb,2024,,Randy Dobnak,MIN,RP,"$2,250,000"
343,mlb,2024,,Luke Weaver,NYY,RP,"$2,250,000"
344,mlb,2024,345,Drew Smith,NYM,RP,"$2,225,000"
345,mlb,2024,346,Austin Hays,PHI,LF,"$2,201,615"
346,mlb,2024,347,Jeff Hoffman,PHI,RP,"$2,200,000"
347,mlb,2024,,Spencer Turnbull,PHI,SP,"$2,200,000"
348,mlb,2024,349,Kyle Higashioka,SD,C,"$2,180,000"
349,mlb,2024,350,Jake Fraley,CIN,DH,"$2,150,000"
350,mlb,2024,,David Peterson,NYM,SP,"$2,150,000"
351,mlb,2024,352,Dustin May,LAD,SP,"$2,135,000"
352,mlb,2024,353,Luke Jackson,ATL,RP,"$2,131,706"
353,mlb,2024,354,Connor Joe,PIT,1B/RF,"$2,125,000"
354,mlb,2024,355,Adbert Alzolay,CHC,RP/CL,"$2,110,000"
355,mlb,2024,356,Jesús Sánchez,MIA,LF,"$2,100,000"
356,mlb,2024,,Ramon Urias,BAL,3B/SS,"$2,100,000"
357,mlb,2024,358,Yimi Garcia,SEA,RP,"$2,096,770"
358,mlb,2024,359,Hoby Milner,MIL,RP,"$2,050,000"
359,mlb,2024,360,Clarke Schmidt,NYY,SP,"$2,025,000"
360,mlb,2024,,Tyrone Taylor,NYM,CF,"$2,025,000"
361,mlb,2024,362,Orlando Arcia,ATL,SS,"$2,000,000"
362,mlb,2024,,Brayan Bello,BOS,SP,"$2,000,000"
363,mlb,2024,,Carlos Carrasco,CLE,SP/SP4,"$2,000,000"
364,mlb,2024,,Adam Frazier,KC,2B,"$2,000,000"
365,mlb,2024,,Garrett Hampson,KC,SS,"$2,000,000"
366,mlb,2024,,Liam Hendriks,BOS,RP/CL,"$2,000,000"
367,mlb,2024,,Daniel Hudson,LAD,RP,"$2,000,000"
368,mlb,2024,,Derek Law,WSH,RP,"$2,000,000"
369,mlb,2024,,Andres Munoz,SEA,RP/CL,"$2,000,000"
370,mlb,2024,,Shohei Ohtani,LAD,DH,"$2,000,000"
371,mlb,2024,,Jesse Winker,NYM,LF,"$2,000,000"
372,mlb,2024,373,Andrew Chafin,TEX,RP/CL,"$1,995,940"
373,mlb,2024,374,Tyler Wells,BAL,SP,"$1,962,500"
374,mlb,2024,375,Tyler Alexander,TB,RP,"$1,950,000"
375,mlb,2024,,Luis Garcia,WSH,2B,"$1,950,000"
376,mlb,2024,,Mike Tauchman,CHC,CF,"$1,950,000"
377,mlb,2024,378,Ryne Stanek,NYM,RP,"$1,919,355"
378,mlb,2024,379,Yency Almonte,CHC,RP,"$1,900,000"
379,mlb,2024,,James Karinchak,CLE,RP/SU8,"$1,900,000"
380,mlb,2024,381,Luis Garcia,HOU,SP/SP4,"$1,875,000"
381,mlb,2024,382,Drew Rasmussen,TB,RP,"$1,862,500"
382,mlb,2024,383,Zack Littell,TB,SP,"$1,850,000"
383,mlb,2024,,Rob Refsnyder,BOS,RF,"$1,850,000"
384,mlb,2024,385,Kevin Kiermaier,LAD,CF,"$1,840,000"
385,mlb,2024,386,Tanner Scott,SD,RP/SU7,"$1,838,700"
386,mlb,2024,387,Danny Jansen,BOS,C,"$1,817,204"
387,mlb,2024,388,Lane Thomas,CLE,CF,"$1,816,662"
388,mlb,2024,389,Nick Madrigal,CHC,2B,"$1,810,000"
389,mlb,2024,390,Kyle Wright,KC,SP,"$1,800,000"
