,league,season,rank,player,team,position,salary
186,nhl,2017,187,Troy Brouwer,CGY,RW,"$4,500,000"
187,nhl,2017,,Shayne Gostisbehere,PHI,D,"$4,500,000"
188,nhl,2017,,Jaroslav Halak,NYI,G,"$4,500,000"
189,nhl,2017,,Nazem Kadri,TOR,C,"$4,500,000"
190,nhl,2017,,Max Pacioretty,MTL,LW,"$4,500,000"
191,nhl,2017,,Anton Stralman,TBL,D,"$4,500,000"
192,nhl,2017,,Justin Williams,CAR,RW,"$4,500,000"
193,nhl,2017,,Nikita Zaitsev,TOR,D,"$4,500,000"
194,nhl,2017,,Mats Zuccarello-Aasen,NYR,RW,"$4,500,000"
195,nhl,2017,196,Alexander Killorn,TBL,C,"$4,450,000"
196,nhl,2017,,Chris Tanev,VAN,D,"$4,450,000"
197,nhl,2017,198,Brandon Sutter,VAN,C,"$4,375,000"
198,nhl,2017,199,Jack Johnson,CBJ,D,"$4,357,143"
199,nhl,2017,200,Jake Allen,STL,G,"$4,350,000"
200,nhl,2017,201,Sean Couturier,PHI,C,"$4,333,333"
201,nhl,2017,,Devan Dubnyk,MIN,G,"$4,333,333"
202,nhl,2017,,Dmitry Kulikov,WPG,D,"$4,333,333"
203,nhl,2017,204,Michael Frolik,CGY,RW,"$4,300,000"
204,nhl,2017,205,Justin Abdelkader,DET,LW,"$4,250,000"
205,nhl,2017,,Viktor Arvidsson,NSH,LW,"$4,250,000"
206,nhl,2017,,Jonathan Ericsson,DET,D,"$4,250,000"
207,nhl,2017,,Patric Hornqvist,PIT,RW,"$4,250,000"
208,nhl,2017,,John Klingberg,DAL,D,"$4,250,000"
209,nhl,2017,,David Savard,CBJ,D,"$4,250,000"
210,nhl,2017,,Craig Smith,NSH,C,"$4,250,000"
211,nhl,2017,,James Van Riemsdyk,TOR,LW,"$4,250,000"
212,nhl,2017,,Marc-Edouard Vlasic,SJS,D,"$4,250,000"
213,nhl,2017,214,Craig Anderson,OTT,G,"$4,200,000"
214,nhl,2017,,Tyler Bozak,TOR,C,"$4,200,000"
215,nhl,2017,216,Nikolai Kulemin,NYI,LW,"$4,187,500"
216,nhl,2017,217,Oscar Klefbom,EDM,D,"$4,167,000"
217,nhl,2017,218,Jonas Brodin,MIN,D,"$4,166,666"
218,nhl,2017,,Adam Larsson,EDM,D,"$4,166,666"
219,nhl,2017,,Damon Severson,NJD,D,"$4,166,666"
220,nhl,2017,,Cameron Talbot,EDM,G,"$4,166,666"
221,nhl,2017,222,Scott Darling,CAR,G,"$4,150,000"
222,nhl,2017,223,Mathieu Perreault,WPG,C,"$4,125,000"
223,nhl,2017,224,Nick Bjugstad,FLA,C,"$4,100,000"
224,nhl,2017,,Nick Bonino,NSH,C,"$4,100,000"
225,nhl,2017,,Brian Dumoulin,PIT,D,"$4,100,000"
226,nhl,2017,,Alexei Emelin,NSH,D,"$4,100,000"
227,nhl,2017,,Niklas Hjalmarsson,ARI,D,"$4,100,000"
228,nhl,2017,,Steve Mason,WPG,G,"$4,100,000"
229,nhl,2017,230,Olli Maatta,PIT,D,"$4,083,333"
230,nhl,2017,231,Jake Gardiner,TOR,D,"$4,050,000"
231,nhl,2017,232,Kevin Bieksa,ANA,D,"$4,000,000"
232,nhl,2017,,Mikkel Boedker,SJS,LW,"$4,000,000"
233,nhl,2017,,Zdeno Chara,BOS,D,"$4,000,000"
234,nhl,2017,,Evgenii Dadonov,FLA,LW,"$4,000,000"
235,nhl,2017,,Cam Fowler,ANA,D,"$4,000,000"
236,nhl,2017,,Carl Hagelin,PIT,LW,"$4,000,000"
237,nhl,2017,,Adam Henrique,ANA,C,"$4,000,000"
238,nhl,2017,,Roman Josi,NSH,D,"$4,000,000"
239,nhl,2017,,Robin Lehner,BUF,G,"$4,000,000"
240,nhl,2017,,Alec Martinez,LAK,D,"$4,000,000"
241,nhl,2017,,Petr Mrazek,PHI,G,"$4,000,000"
242,nhl,2017,,Jacob Muzzin,LAK,D,"$4,000,000"
243,nhl,2017,,Victor Rask,CAR,C,"$4,000,000"
244,nhl,2017,,Kris Russell,EDM,D,"$4,000,000"
245,nhl,2017,,Marco Scandella,BUF,D,"$4,000,000"
246,nhl,2017,247,Wayne Simmonds,PHI,RW,"$3,975,000"
247,nhl,2017,248,John Carlson,WAS,D,"$3,966,667"
248,nhl,2017,249,Johan Franzen,DET,LW,"$3,954,545"
249,nhl,2017,250,Jason Demers,ARI,D,"$3,937,500"
250,nhl,2017,,Colin Wilson,COL,C,"$3,937,500"
251,nhl,2017,252,Josh Gorges,BUF,D,"$3,900,000"
252,nhl,2017,,Andrew Shaw,MTL,C,"$3,900,000"
253,nhl,2017,254,Travis Hamonic,CGY,D,"$3,857,143"
254,nhl,2017,255,Patrik Berglund,STL,C,"$3,850,000"
255,nhl,2017,,Cody Eakin,VGK,C,"$3,850,000"
256,nhl,2017,,Darren Helm,DET,C,"$3,850,000"
257,nhl,2017,,Connor Murphy,CHI,D,"$3,850,000"
258,nhl,2017,259,Matt Beleskey,NYR,LW,"$3,800,000"
259,nhl,2017,,Justin Braun,SJS,D,"$3,800,000"
260,nhl,2017,261,Rickard Rakell,ANA,C,"$3,789,444"
261,nhl,2017,262,Mattias Ekholm,NSH,D,"$3,750,000"
262,nhl,2017,,Brendan Gallagher,MTL,RW,"$3,750,000"
263,nhl,2017,,Dan Hamhuis,DAL,D,"$3,750,000"
264,nhl,2017,,Anders Lee,NYI,C,"$3,750,000"
265,nhl,2017,,Matthew Murray,PIT,G,"$3,750,000"
266,nhl,2017,,Tanner Pearson,LAK,LW,"$3,750,000"
267,nhl,2017,,David Perron,VGK,LW,"$3,750,000"
268,nhl,2017,,Jakob Silfverberg,ANA,RW,"$3,750,000"
269,nhl,2017,270,Braydon Coburn,TBL,D,"$3,700,000"
270,nhl,2017,271,Jacob Markstrom,VAN,G,"$3,666,666"
271,nhl,2017,272,Matt Read,PHI,RW,"$3,625,000"
272,nhl,2017,273,Luca Sbisa,VGK,D,"$3,600,000"
273,nhl,2017,274,Mikael Backlund,CGY,C,"$3,575,000"
274,nhl,2017,275,Cameron Atkinson,CBJ,RW,"$3,500,000"
275,nhl,2017,,Cal Clutterbuck,NYI,RW,"$3,500,000"
276,nhl,2017,,Lars Eller,WAS,C,"$3,500,000"
277,nhl,2017,,Erik Gudbranson,VAN,D,"$3,500,000"
278,nhl,2017,,Vladimir Sobotka,STL,LW,"$3,500,000"
279,nhl,2017,,Eric Staal,MIN,C,"$3,500,000"
280,nhl,2017,,Mark Stone,OTT,RW,"$3,500,000"
281,nhl,2017,,Michael Stone,CGY,D,"$3,500,000"
282,nhl,2017,,Kyle Turris,NSH,C,"$3,500,000"
283,nhl,2017,,Andrei Vasilevskiy,TBL,G,"$3,500,000"
284,nhl,2017,285,James Reimer,FLA,G,"$3,400,000"
285,nhl,2017,286,Casey Cizikas,NYI,C,"$3,350,000"
286,nhl,2017,,Radko Gudas,PHI,D,"$3,350,000"
287,nhl,2017,288,Thomas Greiss,NYI,G,"$3,333,333"
288,nhl,2017,,Jamie McGinn,FLA,LW,"$3,333,333"
289,nhl,2017,290,Josh Bailey,NYI,LW,"$3,300,000"
290,nhl,2017,,Cam Ward,CAR,G,"$3,300,000"
291,nhl,2017,,Calvin de Haan,NYI,D,"$3,300,000"
292,nhl,2017,293,Joel Ward,SJS,RW,"$3,275,000"
293,nhl,2017,294,Brenden Dillon,SJS,D,"$3,270,000"
294,nhl,2017,295,Zack Smith,OTT,C,"$3,250,000"
295,nhl,2017,,Clayton Stoner,VGK,D,"$3,250,000"
296,nhl,2017,297,Charlie Coyle,MIN,C,"$3,200,000"
297,nhl,2017,298,Trevor Daley,DET,D,"$3,166,667"
298,nhl,2017,299,Patrick Eaves,ANA,RW,"$3,150,000"
299,nhl,2017,,Sam Gagner,VAN,C,"$3,150,000"
300,nhl,2017,301,Matt Stajan,CGY,C,"$3,125,000"
301,nhl,2017,302,Jean-Gabriel Pageau,OTT,C,"$3,100,000"
302,nhl,2017,303,Andre Burakovsky,WAS,LW,"$3,000,000"
303,nhl,2017,,Andrew Cogliano,ANA,LW,"$3,000,000"
304,nhl,2017,,Michael Del Zotto,VAN,D,"$3,000,000"
305,nhl,2017,,Dan Girardi,TBL,D,"$3,000,000"
306,nhl,2017,,Ron Hainsey,TOR,D,"$3,000,000"
307,nhl,2017,,Tomas Hertl,SJS,C,"$3,000,000"
308,nhl,2017,,Martin Jones,SJS,G,"$3,000,000"
309,nhl,2017,,Conor Sheary,PIT,LW,"$3,000,000"
310,nhl,2017,,Jacob Trouba,WPG,D,"$3,000,000"
311,nhl,2017,312,Leo Komarov,TOR,LW,"$2,950,000"
312,nhl,2017,313,Carl Gunnarsson,STL,D,"$2,900,000"
313,nhl,2017,,Boone Jenner,CBJ,C,"$2,900,000"
314,nhl,2017,315,Marcus Foligno,MIN,LW,"$2,875,000"
315,nhl,2017,316,Teuvo Teravainen,CAR,C,"$2,860,000"
316,nhl,2017,317,Ryan Murray,CBJ,D,"$2,825,000"
317,nhl,2017,,Ryan Spooner,NYR,C,"$2,825,000"
318,nhl,2017,319,Cody Ceci,OTT,D,"$2,800,000"
319,nhl,2017,,Ben Hutton,VAN,D,"$2,800,000"
320,nhl,2017,,Richard Panik,ARI,RW,"$2,800,000"
321,nhl,2017,322,Jonathan Bernier,COL,G,"$2,750,000"
322,nhl,2017,,Brian Boyle,NJD,C,"$2,750,000"
323,nhl,2017,,Brian Elliott,PHI,G,"$2,750,000"
324,nhl,2017,,Erik Haula,VGK,C,"$2,750,000"
325,nhl,2017,,Eddie Lack,NJD,G,"$2,750,000"
326,nhl,2017,,Adam McQuaid,BOS,D,"$2,750,000"
327,nhl,2017,,J.T. Miller,TBL,C,"$2,750,000"
328,nhl,2017,329,Mark Pysyk,FLA,D,"$2,733,333"
329,nhl,2017,330,Elias Lindholm,CAR,C,"$2,700,000"
330,nhl,2017,331,Ben Lovejoy,NJD,D,"$2,666,666"
331,nhl,2017,332,Derek Dorsett,VAN,RW,"$2,650,000"
332,nhl,2017,333,Kevin Hayes,NYR,C,"$2,600,000"
333,nhl,2017,334,Mathew Dumba,MIN,D,"$2,550,000"
334,nhl,2017,335,Alexandre Burrows,OTT,RW,"$2,500,000"
335,nhl,2017,,Ryan Ellis,NSH,D,"$2,500,000"
336,nhl,2017,,Chad Johnson,BUF,G,"$2,500,000"
337,nhl,2017,,Matt Martin,TOR,LW,"$2,500,000"
338,nhl,2017,,Kevan Miller,BOS,D,"$2,500,000"
339,nhl,2017,,Brock Nelson,NYI,C,"$2,500,000"
340,nhl,2017,,Michal Neuvirth,PHI,G,"$2,500,000"
341,nhl,2017,,Anders Nilsson,VAN,G,"$2,500,000"
342,nhl,2017,,Lee Stempniak,CAR,RW,"$2,500,000"
343,nhl,2017,,Ryan Strome,EDM,C,"$2,500,000"
344,nhl,2017,,Radim Vrbata,FLA,RW,"$2,500,000"
345,nhl,2017,346,Nathan Beaulieu,BUF,D,"$2,400,000"
346,nhl,2017,,Blake Comeau,COL,LW,"$2,400,000"
347,nhl,2017,,Michael Condon,OTT,G,"$2,400,000"
348,nhl,2017,349,Michael Raffl,PHI,LW,"$2,350,000"
349,nhl,2017,,Dale Weise,PHI,RW,"$2,350,000"
350,nhl,2017,351,John Gibson,ANA,G,"$2,300,000"
351,nhl,2017,352,Jason Chimera,ANA,LW,"$2,250,000"
352,nhl,2017,,Connor Hellebuyck,WPG,G,"$2,250,000"
353,nhl,2017,,Matt Hunwick,PIT,D,"$2,250,000"
354,nhl,2017,,Zach Hyman,TOR,C,"$2,250,000"
355,nhl,2017,356,Tobias Rieder,LAK,RW,"$2,225,000"
356,nhl,2017,,Nate Schmidt,VGK,D,"$2,225,000"
357,nhl,2017,358,Matt Calvert,CBJ,LW,"$2,200,000"
358,nhl,2017,,Radek Faksa,DAL,C,"$2,200,000"
359,nhl,2017,,Thomas Hickey,NYI,D,"$2,200,000"
360,nhl,2017,,Esa Lindell,DAL,D,"$2,200,000"
361,nhl,2017,362,Nikita Zadorov,COL,D,"$2,150,000"
362,nhl,2017,363,Shawn Matthias,WPG,C,"$2,125,000"
363,nhl,2017,364,Connor Brown,TOR,RW,"$2,100,000"
364,nhl,2017,,Ian Cole,CBJ,D,"$2,100,000"
365,nhl,2017,,David Schlemko,MTL,D,"$2,100,000"
366,nhl,2017,367,Brad Richardson,ARI,RW,"$2,083,333"
367,nhl,2017,368,Riley Sheahan,PIT,LW,"$2,075,000"
368,nhl,2017,369,Eric Fehr,SJS,C,"$2,000,000"
369,nhl,2017,,Jannik Hansen,SJS,RW,"$2,000,000"
370,nhl,2017,,Calle Jarnkrok,NSH,C,"$2,000,000"
371,nhl,2017,,Melker Karlsson,SJS,C,"$2,000,000"
372,nhl,2017,,Chris Kunitz,TBL,LW,"$2,000,000"
373,nhl,2017,,Trevor Lewis,LAK,C,"$2,000,000"
374,nhl,2017,,Ryan Miller,ANA,G,"$2,000,000"
375,nhl,2017,,Antoine Roussel,DAL,LW,"$2,000,000"
376,nhl,2017,,Thomas Vanek,CBJ,LW,"$2,000,000"
377,nhl,2017,,Thomas Wilson,WAS,RW,"$2,000,000"
378,nhl,2017,,Jason Zucker,MIN,LW,"$2,000,000"
379,nhl,2017,380,Sam Bennett,CGY,C,"$1,950,000"
380,nhl,2017,,Zack Kassian,EDM,RW,"$1,950,000"
381,nhl,2017,,Andrej Sustr,TBL,D,"$1,950,000"
382,nhl,2017,383,Vladislav Namestnikov,NYR,LW,"$1,937,500"
383,nhl,2017,384,Joonas Donskoi,SJS,RW,"$1,900,000"
384,nhl,2017,385,Josh Anderson,CBJ,RW,"$1,850,000"
385,nhl,2017,,Sven Baertschi,VAN,LW,"$1,850,000"
386,nhl,2017,,Jesper Fast,NYR,RW,"$1,850,000"
387,nhl,2017,,Alex Petrovic,FLA,D,"$1,850,000"
388,nhl,2017,389,Ryan Dzingel,OTT,C,"$1,800,000"
389,nhl,2017,,Luke Glendening,DET,C,"$1,800,000"
390,nhl,2017,,Mark Letestu,CBJ,C,"$1,800,000"
391,nhl,2017,,Jordan Martinook,ARI,LW,"$1,800,000"
392,nhl,2017,393,Jay Beagle,WAS,C,"$1,750,000"
393,nhl,2017,,Micheal Ferland,CGY,LW,"$1,750,000"
394,nhl,2017,,Brett Ritchie,DAL,RW,"$1,750,000"
395,nhl,2017,,Antoine Vermette,ANA,C,"$1,750,000"
396,nhl,2017,,Kris Versteeg,CGY,LW,"$1,750,000"
397,nhl,2017,,Jordan Weal,PHI,C,"$1,750,000"
398,nhl,2017,399,Oscar Lindberg,VGK,C,"$1,700,000"
399,nhl,2017,,Brayden McNabb,VGK,D,"$1,700,000"
400,nhl,2017,401,John Moore,NJD,D,"$1,666,668"
401,nhl,2017,402,Michael Grabner,NJD,RW,"$1,650,000"
402,nhl,2017,,Nick Holden,BOS,D,"$1,650,000"
403,nhl,2017,,Nate Thompson,LAK,C,"$1,650,000"
404,nhl,2017,405,Kyle Clifford,LAK,C,"$1,600,000"
