,league,season,rank,player,team,position,salary
0,nhl,2012,1,Alex Ovechkin,WAS,LW,"$9,538,462"
1,nhl,2012,2,Sidney Crosby,PIT,C,"$8,700,000"
2,nhl,2012,,Evgeni Malkin,PIT,C,"$8,700,000"
3,nhl,2012,4,Eric Staal,CAR,C,"$8,250,000"
4,nhl,2012,5,Shea Weber,NSH,D,"$7,857,143"
5,nhl,2012,6,Rick Nash,NYR,LW,"$7,800,000"
6,nhl,2012,7,Vincent Lecavalier,TBL,RW,"$7,727,237"
7,nhl,2012,8,Zach Parise,MIN,LW,"$7,538,462"
8,nhl,2012,,Ryan Suter,MIN,D,"$7,538,462"
9,nhl,2012,10,Marian Gaborik,CBJ,RW,"$7,500,000"
10,nhl,2012,,Dany Heatley,MIN,LW,"$7,500,000"
11,nhl,2012,,Steven Stamkos,TBL,C,"$7,500,000"
12,nhl,2012,13,Brian Campbell,FLA,D,"$7,142,875"
13,nhl,2012,14,Thomas Vanek,BUF,LW,"$7,142,857"
14,nhl,2012,15,Drew Doughty,LAK,D,"$7,000,000"
15,nhl,2012,,Jarome Iginla,PIT,RW,"$7,000,000"
16,nhl,2012,,Pekka Rinne,NSH,G,"$7,000,000"
17,nhl,2012,,Alexander Semin,CAR,RW,"$7,000,000"
18,nhl,2012,,Jason Spezza,OTT,C,"$7,000,000"
19,nhl,2012,,Joe Thornton,SJS,C,"$7,000,000"
20,nhl,2012,21,Zdeno Chara,BOS,D,"$6,916,667"
21,nhl,2012,22,Patrick Marleau,SJS,LW,"$6,900,000"
22,nhl,2012,23,Henrik Lundqvist,NYR,G,"$6,875,000"
23,nhl,2012,24,Anze Kopitar,LAK,C,"$6,800,000"
24,nhl,2012,25,Mikko Koivu,MIN,C,"$6,750,000"
25,nhl,2012,26,Nicklas Backstrom,WAS,C,"$6,700,000"
26,nhl,2012,,Pavel Datsyuk,DET,C,"$6,700,000"
27,nhl,2012,28,Jay Bouwmeester,STL,D,"$6,680,000"
28,nhl,2012,29,Dan Boyle,SJS,D,"$6,666,667"
29,nhl,2012,,Ilya Kovalchuk,NJD,LW,"$6,666,667"
30,nhl,2012,,Brad Richards,NYR,C,"$6,666,667"
31,nhl,2012,32,Paul Stastny,COL,C,"$6,600,000"
32,nhl,2012,33,Daniel Briere,PHI,RW,"$6,500,000"
33,nhl,2012,,Erik Karlsson,OTT,D,"$6,500,000"
34,nhl,2012,,Dion Phaneuf,TOR,D,"$6,500,000"
35,nhl,2012,,Carey Price,MTL,G,"$6,500,000"
36,nhl,2012,37,Kimmo Timonen,PHI,D,"$6,333,333"
37,nhl,2012,38,Patrick Kane,CHI,RW,"$6,300,000"
38,nhl,2012,,Jonathan Toews,CHI,C,"$6,300,000"
39,nhl,2012,,Cam Ward,CAR,G,"$6,300,000"
40,nhl,2012,41,Ryan Miller,BUF,G,"$6,250,000"
41,nhl,2012,42,Daniel Sedin,VAN,LW,"$6,100,000"
42,nhl,2012,,Henrik Sedin,VAN,C,"$6,100,000"
43,nhl,2012,44,Mike Green,WAS,D,"$6,083,333"
44,nhl,2012,,Henrik Zetterberg,DET,LW,"$6,083,333"
45,nhl,2012,46,Niklas Backstrom,MIN,G,"$6,000,000"
46,nhl,2012,,Michael Cammalleri,CGY,LW,"$6,000,000"
47,nhl,2012,,Patrik Elias,NJD,C,"$6,000,000"
48,nhl,2012,49,Patrick Sharp,CHI,LW,"$5,900,000"
49,nhl,2012,50,Miikka Kiprusoff,CGY,G,"$5,833,333"
50,nhl,2012,51,Brent Seabrook,CHI,D,"$5,800,000"
51,nhl,2012,52,Brent Burns,SJS,D,"$5,760,000"
52,nhl,2012,53,Andrei Markov,MTL,D,"$5,750,000"
53,nhl,2012,,Mike Richards,LAK,C,"$5,750,000"
54,nhl,2012,55,Ilya Bryzgalov,PHI,G,"$5,666,667"
55,nhl,2012,56,Martin St. Louis,TBL,RW,"$5,625,000"
56,nhl,2012,57,Lubomir Visnovsky,NYI,D,"$5,600,000"
57,nhl,2012,58,Duncan Keith,CHI,D,"$5,538,462"
58,nhl,2012,59,Matt Carle,TBL,D,"$5,500,000"
59,nhl,2012,,Sergei Gonchar,OTT,D,"$5,500,000"
60,nhl,2012,,Mikhail Grabovski,TOR,C,"$5,500,000"
61,nhl,2012,,Shawn Horcoff,EDM,LW,"$5,500,000"
62,nhl,2012,,Tyler Myers,BUF,D,"$5,500,000"
63,nhl,2012,,John Tavares,NYI,C,"$5,500,000"
64,nhl,2012,,James Wisniewski,CBJ,D,"$5,500,000"
65,nhl,2012,66,Philip Kessel,TOR,RW,"$5,400,000"
66,nhl,2012,67,Roberto Luongo,VAN,G,"$5,333,333"
67,nhl,2012,68,Ryan Getzlaf,ANA,C,"$5,325,000"
68,nhl,2012,,Corey Perry,ANA,RW,"$5,325,000"
69,nhl,2012,70,Shane Doan,PHX,RW,"$5,300,000"
70,nhl,2012,,Jason Pominville,MIN,RW,"$5,300,000"
71,nhl,2012,72,Marian Hossa,CHI,RW,"$5,275,000"
72,nhl,2012,73,Jeff Carter,LAK,C,"$5,272,727"
73,nhl,2012,74,Jamie Benn,DAL,LW,"$5,250,000"
74,nhl,2012,,Evander Kane,WPG,LW,"$5,250,000"
75,nhl,2012,,David Krejci,BOS,C,"$5,250,000"
76,nhl,2012,,Dennis Wideman,CGY,D,"$5,250,000"
77,nhl,2012,,Keith Yandle,PHX,D,"$5,250,000"
78,nhl,2012,79,Dustin Byfuglien,WPG,D,"$5,200,000"
79,nhl,2012,80,Bobby Ryan,ANA,RW,"$5,100,000"
80,nhl,2012,81,Patrice Bergeron,BOS,C,"$5,000,000"
81,nhl,2012,,Marc-Andre Fleury,PIT,G,"$5,000,000"
82,nhl,2012,,Brian Gionta,MTL,RW,"$5,000,000"
83,nhl,2012,,Martin Havlat,SJS,LW,"$5,000,000"
84,nhl,2012,,Ales Hemsky,EDM,RW,"$5,000,000"
85,nhl,2012,,Ryan Kesler,VAN,C,"$5,000,000"
86,nhl,2012,,Paul Martin,PIT,D,"$5,000,000"
87,nhl,2012,,James Neal,PIT,LW,"$5,000,000"
88,nhl,2012,,Ryan O'Reilly,COL,C,"$5,000,000"
89,nhl,2012,,Tomas Plekanec,MTL,C,"$5,000,000"
90,nhl,2012,,Mike Ribeiro,WAS,C,"$5,000,000"
91,nhl,2012,,Tim Thomas,NYI,G,"$5,000,000"
