,league,season,rank,player,team,position,salary
321,nhl,2024,,Justin Holl,DET,D,"$3,400,000"
322,nhl,2024,,Jonas Siegenthaler,NJD,D,"$3,400,000"
323,nhl,2024,,Vitek Vanecek,FLA,G,"$3,400,000"
324,nhl,2024,,Jake Walman,EDM,D,"$3,400,000"
325,nhl,2024,326,Janis Moser,TBL,D,"$3,375,000"
326,nhl,2024,,Aliaksei Protas,WAS,C,"$3,375,000"
327,nhl,2024,328,Kirby Dach,MTL,C,"$3,362,500"
328,nhl,2024,329,Connor Clifton,BUF,D,"$3,333,333"
329,nhl,2024,330,Laurent Brossoit,CHI,G,"$3,300,000"
330,nhl,2024,331,Ivan Fedotov,PHI,G,"$3,275,000"
331,nhl,2024,332,Cody Ceci,DAL,D,"$3,250,000"
332,nhl,2024,,Radek Faksa,STL,C,"$3,250,000"
333,nhl,2024,,Mario Ferraro,SJS,D,"$3,250,000"
334,nhl,2024,,Dakota Joshua,VAN,C,"$3,250,000"
335,nhl,2024,,Adam Lowry,WPG,LW,"$3,250,000"
336,nhl,2024,,Ilya Lyubushkin,DAL,D,"$3,250,000"
337,nhl,2024,,Cole Perfetti,WPG,C,"$3,250,000"
338,nhl,2024,,Carson Soucy,NYR,D,"$3,250,000"
339,nhl,2024,340,Shayne Gostisbehere,CAR,D,"$3,200,000"
340,nhl,2024,,Michael Rasmussen,DET,C,"$3,200,000"
341,nhl,2024,342,Gustav Nyquist,MIN,RW,"$3,185,000"
342,nhl,2024,343,Brian Dumoulin,NJD,D,"$3,150,000"
343,nhl,2024,,Erik Haula,NJD,C,"$3,150,000"
344,nhl,2024,,Samuel Montembeault,MTL,G,"$3,150,000"
345,nhl,2024,,Nicholas Paul,TBL,C,"$3,150,000"
346,nhl,2024,347,Ian Cole,UTA,D,"$3,100,000"
347,nhl,2024,,Henri Jokiharju,BOS,D,"$3,100,000"
348,nhl,2024,,Yegor Sharangovich,CGY,C,"$3,100,000"
349,nhl,2024,350,Jordan Martinook,CAR,LW,"$3,050,000"
350,nhl,2024,351,Jalen Chatfield,CAR,D,"$3,000,000"
351,nhl,2024,,Matt Duchene,DAL,C/LW,"$3,000,000"
352,nhl,2024,,Pierre Engvall,NYI,LW,"$3,000,000"
353,nhl,2024,,Jordan Greenway,BUF,LW,"$3,000,000"
354,nhl,2024,,Adam Henrique,EDM,C,"$3,000,000"
355,nhl,2024,,Scott Laughton,TOR,C,"$3,000,000"
356,nhl,2024,,Timothy Liljegren,SJS,D,"$3,000,000"
357,nhl,2024,,Eetu Luostarinen,FLA,C,"$3,000,000"
358,nhl,2024,,Olli Maatta,UTA,D,"$3,000,000"
359,nhl,2024,,Tyler Myers,VAN,D,"$3,000,000"
360,nhl,2024,,Evan Rodrigues,FLA,LW,"$3,000,000"
361,nhl,2024,,Nicolas Roy,VGK,C,"$3,000,000"
362,nhl,2024,,Jeff Skinner,EDM,LW/RW,"$3,000,000"
363,nhl,2024,,Trevor Van Riemsdyk,WAS,D,"$3,000,000"
364,nhl,2024,365,Mathieu Joseph,STL,RW,"$2,950,000"
365,nhl,2024,366,Alex Newhook,MTL,C,"$2,900,000"
366,nhl,2024,,Jordan Staal,CAR,C,"$2,900,000"
367,nhl,2024,368,Colton Sissons,NSH,C,"$2,857,412"
368,nhl,2024,369,Brayden McNabb,VGK,D,"$2,850,000"
369,nhl,2024,370,Jack Roslovic,CAR,C,"$2,800,000"
370,nhl,2024,371,Anton Forsberg,OTT,G,"$2,750,000"
371,nhl,2024,,Matthew Grzelcyk,PIT,D,"$2,750,000"
372,nhl,2024,,Brett Kulak,EDM,D,"$2,750,000"
373,nhl,2024,,Luke Kunin,CBJ,C,"$2,750,000"
374,nhl,2024,,Brock McGinn,ANA,LW,"$2,750,000"
375,nhl,2024,,Stefan Noesen,NJD,RW,"$2,750,000"
376,nhl,2024,,Andrew Peeke,BOS,D,"$2,750,000"
377,nhl,2024,,Jan Rutta,SJS,D,"$2,750,000"
378,nhl,2024,,Luke Schenn,WPG,D,"$2,750,000"
379,nhl,2024,,Semyon Varlamov,NYI,G,"$2,750,000"
380,nhl,2024,,Zach Whitecloud,VGK,D,"$2,750,000"
381,nhl,2024,382,Karel Vejmelka,UTA,G,"$2,725,000"
382,nhl,2024,383,William Borgen,NYR,D,"$2,700,000"
383,nhl,2024,,Nick Seeler,PHI,D,"$2,700,000"
384,nhl,2024,385,Martin Fehervary,WAS,D,"$2,675,000"
385,nhl,2024,386,Tanner Jeannot,LAK,LW,"$2,665,000"
386,nhl,2024,387,Barrett Hayton,UTA,C,"$2,650,000"
387,nhl,2024,388,Noah Cates,PHI,LW,"$2,625,000"
388,nhl,2024,389,Michael Amadio,OTT,C,"$2,600,000"
389,nhl,2024,,Stuart Skinner,EDM,G,"$2,600,000"
390,nhl,2024,391,Casey Cizikas,NYI,C,"$2,500,000"
391,nhl,2024,,Jonathan Drouin,COL,LW,"$2,500,000"
392,nhl,2024,,Dante Fabbro,CBJ,D,"$2,500,000"
393,nhl,2024,,Marc-Andre Fleury,MIN,G,"$2,500,000"
394,nhl,2024,,Cody Glass,NJD,C,"$2,500,000"
395,nhl,2024,,Sean Kuraly,CBJ,C,"$2,500,000"
396,nhl,2024,,Niko Mikkola,FLA,D,"$2,500,000"
397,nhl,2024,,Alex Nedeljkovic,PIT,G,"$2,500,000"
398,nhl,2024,,Tucker Poolman,COL,D,"$2,500,000"
399,nhl,2024,,Alexander Romanov,NYI,D,"$2,500,000"
400,nhl,2024,,Anthony Stolarz,TOR,G,"$2,500,000"
401,nhl,2024,,Cameron Talbot,DET,G,"$2,500,000"
402,nhl,2024,,Miles Wood,COL,LW,"$2,500,000"
