,league,season,rank,player,team,position,salary
247,nhl,2022,,Nikita Zaitsev,CHI,D,"$4,500,000"
248,nhl,2022,249,Christian Dvorak,MTL,C,"$4,450,000"
249,nhl,2022,,Alexander Killorn,TBL,C,"$4,450,000"
250,nhl,2022,251,Sam Bennett,FLA,C,"$4,425,000"
251,nhl,2022,252,Filip Hronek,VAN,D,"$4,400,000"
252,nhl,2022,,John Marino,NJD,D,"$4,400,000"
253,nhl,2022,,Connor Murphy,CHI,D,"$4,400,000"
254,nhl,2022,255,Lawson Crouse,ARI,LW,"$4,300,000"
255,nhl,2022,256,Viktor Arvidsson,LAK,LW,"$4,250,000"
256,nhl,2022,,Tyler Toffoli,CGY,RW,"$4,250,000"
257,nhl,2022,258,Oscar Klefbom,EDM,D,"$4,167,000"
258,nhl,2022,259,Carter Verhaeghe,FLA,C,"$4,166,667"
259,nhl,2022,260,Damon Severson,NJD,D,"$4,166,666"
260,nhl,2022,261,Anthony Beauvillier,VAN,LW,"$4,150,000"
261,nhl,2022,262,Jonathan Bernier,NJD,G,"$4,125,000"
262,nhl,2022,263,Brandon Carlo,BOS,D,"$4,100,000"
263,nhl,2022,,Brian Dumoulin,PIT,D,"$4,100,000"
264,nhl,2022,,Devon Toews,COL,D,"$4,100,000"
265,nhl,2022,266,Jake Gardiner,CAR,D,"$4,050,000"
266,nhl,2022,267,Marcus Pettersson,PIT,D,"$4,025,175"
267,nhl,2022,268,Brett Pesce,CAR,D,"$4,025,000"
268,nhl,2022,269,Jake DeBrusk,BOS,LW,"$4,000,000"
269,nhl,2022,,Noah Dobson,NYI,D,"$4,000,000"
270,nhl,2022,,Vince Dunn,SEA,D,"$4,000,000"
271,nhl,2022,,Robby Fabbri,DET,C,"$4,000,000"
272,nhl,2022,,Erik Gudbranson,CBJ,D,"$4,000,000"
273,nhl,2022,,Alex Iafallo,LAK,C,"$4,000,000"
274,nhl,2022,,Adam Larsson,SEA,D,"$4,000,000"
275,nhl,2022,,Nick Leddy,STL,D,"$4,000,000"
276,nhl,2022,,Jake McCabe,TOR,D,"$4,000,000"
277,nhl,2022,,Nino Niederreiter,WPG,RW,"$4,000,000"
278,nhl,2022,,Jake Oettinger,DAL,G,"$4,000,000"
279,nhl,2022,,Jack Roslovic,CBJ,C,"$4,000,000"
280,nhl,2022,,Ilya Sorokin,NYI,G,"$4,000,000"
281,nhl,2022,282,Carter Hart,PHI,G,"$3,979,000"
282,nhl,2022,283,Brenden Dillon,WPG,D,"$3,900,000"
283,nhl,2022,,Joonas Donskoi,SEA,RW,"$3,900,000"
284,nhl,2022,,Kevin Shattenkirk,ANA,D,"$3,900,000"
285,nhl,2022,286,Nick Foligno,BOS,LW,"$3,800,000"
286,nhl,2022,,Petr Mrazek,CHI,G,"$3,800,000"
287,nhl,2022,288,Boone Jenner,CBJ,C,"$3,750,000"
288,nhl,2022,,Nikita Zadorov,CGY,D,"$3,750,000"
289,nhl,2022,290,Matthew Grzelcyk,BOS,D,"$3,687,500"
290,nhl,2022,291,Cameron Talbot,OTT,G,"$3,666,667"
291,nhl,2022,292,Ryan Suter,DAL,D,"$3,650,000"
292,nhl,2022,,Frank Vatrano,ANA,LW,"$3,650,000"
293,nhl,2022,294,Barclay Goodrow,NYR,LW,"$3,641,666"
294,nhl,2022,295,Connor Brown,WAS,RW,"$3,600,000"
295,nhl,2022,296,J.T Compher,COL,C,"$3,500,000"
296,nhl,2022,,Joel Edmundson,MTL,D,"$3,500,000"
297,nhl,2022,,Lars Eller,COL,C,"$3,500,000"
298,nhl,2022,,Micheal Ferland,VAN,LW,"$3,500,000"
299,nhl,2022,,Marc-Andre Fleury,MIN,G,"$3,500,000"
300,nhl,2022,,Tristan Jarry,PIT,G,"$3,500,000"
301,nhl,2022,,Alexander Kerfoot,TOR,C,"$3,500,000"
302,nhl,2022,,Brandon Montour,FLA,D,"$3,500,000"
303,nhl,2022,,David Savard,MTL,D,"$3,500,000"
304,nhl,2022,,Dylan Strome,WAS,C,"$3,500,000"
305,nhl,2022,,Brandon Tanev,SEA,C,"$3,500,000"
306,nhl,2022,,Pavel Zacha,BOS,C,"$3,500,000"
307,nhl,2022,308,Joel Armia,MTL,RW,"$3,400,000"
308,nhl,2022,,Paul Byron,MTL,C,"$3,400,000"
309,nhl,2022,,Alexander Georgiev,COL,G,"$3,400,000"
310,nhl,2022,,Andreas Johnsson,SJS,LW,"$3,400,000"
311,nhl,2022,,Vitek Vanecek,NJD,G,"$3,400,000"
312,nhl,2022,313,Kirby Dach,MTL,C,"$3,362,500"
313,nhl,2022,314,Anton Khudobin,CHI,G,"$3,333,334"
314,nhl,2022,315,Marco Scandella,STL,D,"$3,275,000"
315,nhl,2022,316,Cody Ceci,EDM,D,"$3,250,000"
316,nhl,2022,,Radek Faksa,DAL,C,"$3,250,000"
317,nhl,2022,,Mario Ferraro,SJS,D,"$3,250,000"
318,nhl,2022,,Adam Lowry,WPG,LW,"$3,250,000"
319,nhl,2022,,Tanner Pearson,VAN,LW,"$3,250,000"
320,nhl,2022,,Pius Suter,DET,C,"$3,250,000"
321,nhl,2022,,MacKenzie Weegar,CGY,D,"$3,250,000"
322,nhl,2022,323,Kasperi Kapanen,STL,RW,"$3,200,000"
323,nhl,2022,,Zack Kassian,ARI,RW,"$3,200,000"
324,nhl,2022,,Miles Wood,NJD,LW,"$3,200,000"
325,nhl,2022,326,Ryan Graves,NJD,D,"$3,166,666"
326,nhl,2022,327,Roope Hintz,DAL,LW,"$3,150,000"
327,nhl,2022,,Nicholas Paul,TBL,C,"$3,150,000"
328,nhl,2022,,Matt Roy,LAK,D,"$3,150,000"
329,nhl,2022,330,Jeff Carter,PIT,C,"$3,125,000"
330,nhl,2022,331,Marcus Foligno,MIN,LW,"$3,100,000"
331,nhl,2022,,Craig Smith,WAS,C,"$3,100,000"
332,nhl,2022,,Kailer Yamamoto,EDM,C,"$3,100,000"
333,nhl,2022,334,Andreas Athanasiou,CHI,C,"$3,000,000"
334,nhl,2022,,Ian Cole,TBL,D,"$3,000,000"
335,nhl,2022,,Dylan Demelo,WPG,D,"$3,000,000"
336,nhl,2022,,Max Domi,DAL,LW,"$3,000,000"
337,nhl,2022,,Anthony Duclair,FLA,LW,"$3,000,000"
338,nhl,2022,,Derek Forbort,BOS,D,"$3,000,000"
339,nhl,2022,,Jordan Greenway,BUF,LW,"$3,000,000"
340,nhl,2022,,Travis Hamonic,OTT,D,"$3,000,000"
341,nhl,2022,,Scott Laughton,PHI,C,"$3,000,000"
342,nhl,2022,,Ryan Lindgren,NYR,D,"$3,000,000"
343,nhl,2022,,Martin Necas,CAR,C,"$3,000,000"
344,nhl,2022,,Jesse Puljujarvi,CAR,RW,"$3,000,000"
345,nhl,2022,,Nicolas Roy,VGK,C,"$3,000,000"
346,nhl,2022,,Justin Schultz,SEA,D,"$3,000,000"
347,nhl,2022,348,Erik Cernak,TBL,D,"$2,950,000"
348,nhl,2022,,Mathieu Joseph,OTT,RW,"$2,950,000"
349,nhl,2022,350,Denis Gurianov,MTL,RW,"$2,900,000"
350,nhl,2022,351,Jake Allen,MTL,G,"$2,875,000"
351,nhl,2022,352,Colton Sissons,NSH,C,"$2,857,412"
352,nhl,2022,353,Brayden McNabb,VGK,D,"$2,850,000"
353,nhl,2022,354,MacKenzie Blackwood,NJD,G,"$2,800,000"
354,nhl,2022,,Vladislav Gavrikov,LAK,D,"$2,800,000"
355,nhl,2022,,Jordan Kyrou,STL,C,"$2,800,000"
356,nhl,2022,,Robert Thomas,STL,C,"$2,800,000"
357,nhl,2022,358,Warren Foegele,EDM,LW,"$2,750,000"
358,nhl,2022,,Anton Forsberg,OTT,G,"$2,750,000"
359,nhl,2022,,Carl Hagelin,WAS,LW,"$2,750,000"
360,nhl,2022,,Kaapo Kahkonen,SJS,G,"$2,750,000"
361,nhl,2022,,Brett Kulak,EDM,D,"$2,750,000"
362,nhl,2022,,Luke Kunin,SJS,C,"$2,750,000"
363,nhl,2022,,Ilya Lyubushkin,BUF,D,"$2,750,000"
364,nhl,2022,,Brock McGinn,ANA,LW,"$2,750,000"
365,nhl,2022,,John Moore,ANA,D,"$2,750,000"
366,nhl,2022,,Jan Rutta,PIT,D,"$2,750,000"
367,nhl,2022,,Carson Soucy,SEA,D,"$2,750,000"
368,nhl,2022,,Chandler Stephenson,VGK,C,"$2,750,000"
369,nhl,2022,,Oskar Sundqvist,MIN,C,"$2,750,000"
370,nhl,2022,,Zach Whitecloud,VGK,D,"$2,750,000"
371,nhl,2022,372,Karel Vejmelka,ARI,G,"$2,725,000"
372,nhl,2022,373,Gustav Forsling,FLA,D,"$2,666,667"
373,nhl,2022,374,Jason Dickinson,CHI,C,"$2,650,000"
374,nhl,2022,,Sean Walker,LAK,D,"$2,650,000"
375,nhl,2022,376,Adam Boqvist,CBJ,D,"$2,600,000"
376,nhl,2022,377,Alexander Barabanov,SJS,RW,"$2,500,000"
377,nhl,2022,,Patrice Bergeron,BOS,C,"$2,500,000"
378,nhl,2022,,Casey Cizikas,NYI,C,"$2,500,000"
379,nhl,2022,,Radko Gudas,FLA,D,"$2,500,000"
380,nhl,2022,,Nick Jensen,WAS,D,"$2,500,000"
381,nhl,2022,,Henri Jokiharju,BUF,D,"$2,500,000"
382,nhl,2022,,Dominik Kubalik,DET,LW,"$2,500,000"
383,nhl,2022,,Sean Kuraly,CBJ,C,"$2,500,000"
384,nhl,2022,,Oliver Kylington,CGY,D,"$2,500,000"
385,nhl,2022,,Oskar Lindblom,SJS,LW,"$2,500,000"
386,nhl,2022,,Casey Mittelstadt,BUF,C,"$2,500,000"
387,nhl,2022,,Vladislav Namestnikov,WPG,C,"$2,500,000"
388,nhl,2022,,Patrik Nemeth,ARI,D,"$2,500,000"
389,nhl,2022,,Tucker Poolman,VAN,D,"$2,500,000"
390,nhl,2022,,Nicholas Ritchie,CGY,LW,"$2,500,000"
391,nhl,2022,,Alexander Romanov,NYI,D,"$2,500,000"
392,nhl,2022,,Artem Zub,OTT,D,"$2,500,000"
393,nhl,2022,394,Jacob Middleton,MIN,D,"$2,450,000"
394,nhl,2022,395,Dante Fabbro,NSH,D,"$2,400,000"
395,nhl,2022,396,Erik Haula,NJD,C,"$2,375,000"
396,nhl,2022,397,Jake Bean,CBJ,D,"$2,333,333"
397,nhl,2022,398,Laurent Brossoit,VGK,G,"$2,325,000"
398,nhl,2022,399,Filip Chytil,NYR,LW,"$2,300,000"
399,nhl,2022,,Dillon Dube,CGY,C,"$2,300,000"
400,nhl,2022,401,Nicolas Hague,VGK,D,"$2,294,150"
401,nhl,2022,402,Ivan Barbashev,VGK,C,"$2,250,000"
402,nhl,2022,,Pierre Engvall,NYI,LW,"$2,250,000"
