,league,season,rank,player,team,position,salary
0,nhl,2019,1,Connor McDavid,EDM,C,"$12,500,000"
1,nhl,2019,2,Artemi Panarin,NYR,LW,"$11,642,857"
2,nhl,2019,3,Auston Matthews,TOR,C,"$11,640,250"
3,nhl,2019,4,Erik Karlsson,SJS,D,"$11,500,000"
4,nhl,2019,5,Drew Doughty,LAK,D,"$11,000,000"
5,nhl,2019,,John Tavares,TOR,C,"$11,000,000"
6,nhl,2019,7,Mitchell Marner,TOR,RW,"$10,903,000"
7,nhl,2019,8,Patrick Kane,CHI,RW,"$10,500,000"
8,nhl,2019,,Carey Price,MTL,G,"$10,500,000"
9,nhl,2019,,Jonathan Toews,CHI,C,"$10,500,000"
10,nhl,2019,11,Sergei Bobrovsky,FLA,G,"$10,000,000"
11,nhl,2019,,Jack Eichel,BUF,C,"$10,000,000"
12,nhl,2019,,Anze Kopitar,LAK,C,"$10,000,000"
13,nhl,2019,14,Tyler Seguin,DAL,C,"$9,850,000"
14,nhl,2019,15,Alex Ovechkin,WAS,LW,"$9,538,462"
15,nhl,2019,16,Jamie Benn,DAL,LW,"$9,500,000"
16,nhl,2019,,Nikita Kucherov,TBL,RW,"$9,500,000"
17,nhl,2019,,Evgeni Malkin,PIT,C,"$9,500,000"
18,nhl,2019,,Mark Stone,VGK,RW,"$9,500,000"
19,nhl,2019,20,Mikko Rantanen,COL,RW,"$9,250,000"
20,nhl,2019,21,Jeff Skinner,BUF,LW,"$9,000,000"
21,nhl,2019,,P.K. Subban,NJD,D,"$9,000,000"
22,nhl,2019,23,Sidney Crosby,PIT,C,"$8,700,000"
23,nhl,2019,24,Leon Draisaitl,EDM,C,"$8,500,000"
24,nhl,2019,,Henrik Lundqvist,NYR,G,"$8,500,000"
25,nhl,2019,,Steven Stamkos,TBL,C,"$8,500,000"
26,nhl,2019,27,Sebastian Aho,CAR,LW,"$8,454,000"
27,nhl,2019,28,Claude Giroux,PHI,C,"$8,275,000"
28,nhl,2019,29,Jakub Voracek,PHI,RW,"$8,250,063"
29,nhl,2019,30,Oliver Ekman-Larsson,ARI,D,"$8,250,000"
30,nhl,2019,,Ryan Getzlaf,ANA,C,"$8,250,000"
31,nhl,2019,,Blake Wheeler,WPG,RW,"$8,250,000"
32,nhl,2019,33,Brent Burns,SJS,D,"$8,000,000"
33,nhl,2019,,John Carlson,WAS,D,"$8,000,000"
34,nhl,2019,,Logan Couture,SJS,C,"$8,000,000"
35,nhl,2019,,Matt Duchene,NSH,C,"$8,000,000"
36,nhl,2019,,Ryan Johansen,NSH,C,"$8,000,000"
37,nhl,2019,,Jacob Trouba,NYR,D,"$8,000,000"
38,nhl,2019,39,Victor Hedman,TBL,D,"$7,875,000"
39,nhl,2019,40,Shea Weber,MTL,D,"$7,857,143"
40,nhl,2019,41,Evgeny Kuznetsov,WAS,C,"$7,800,000"
41,nhl,2019,42,Zach Parise,MIN,LW,"$7,538,462"
42,nhl,2019,,Ryan Suter,MIN,D,"$7,538,462"
43,nhl,2019,44,Aaron Ekblad,FLA,D,"$7,500,000"
44,nhl,2019,,Ryan O'Reilly,STL,C,"$7,500,000"
45,nhl,2019,,Vladimir Tarasenko,STL,RW,"$7,500,000"
46,nhl,2019,47,David Krejci,BOS,C,"$7,250,000"
47,nhl,2019,,Kris Letang,PIT,D,"$7,250,000"
48,nhl,2019,,Bobby Ryan,OTT,RW,"$7,250,000"
49,nhl,2019,50,Kyle Connor,WPG,LW,"$7,142,857"
50,nhl,2019,,Kevin Hayes,PHI,C,"$7,142,857"
51,nhl,2019,52,Marc-Andre Fleury,VGK,G,"$7,000,000"
52,nhl,2019,,Evander Kane,SJS,LW,"$7,000,000"
53,nhl,2019,,Anders Lee,NYI,C,"$7,000,000"
54,nhl,2019,,Max Pacioretty,VGK,LW,"$7,000,000"
55,nhl,2019,,Joe Pavelski,DAL,C,"$7,000,000"
56,nhl,2019,,Tuukka Rask,BOS,G,"$7,000,000"
57,nhl,2019,,Matthew Tkachuk,CGY,LW,"$7,000,000"
58,nhl,2019,,James Van Riemsdyk,PHI,LW,"$7,000,000"
59,nhl,2019,,Marc-Edouard Vlasic,SJS,D,"$7,000,000"
60,nhl,2019,61,William Nylander,TOR,C,"$6,962,366"
61,nhl,2019,62,Patrice Bergeron,BOS,C,"$6,875,000"
62,nhl,2019,,Ryan Kesler,ANA,C,"$6,875,000"
63,nhl,2019,,Brent Seabrook,CHI,D,"$6,875,000"
64,nhl,2019,65,Philip Kessel,ARI,RW,"$6,800,000"
65,nhl,2019,66,Johnny Gaudreau,CGY,LW,"$6,750,000"
66,nhl,2019,,Mark Giordano,CGY,D,"$6,750,000"
67,nhl,2019,,Patrik Laine,WPG,RW,"$6,750,000"
68,nhl,2019,,Ryan McDonagh,TBL,D,"$6,750,000"
69,nhl,2019,,Brayden Point,TBL,C,"$6,750,000"
70,nhl,2019,,Ivan Provorov,PHI,D,"$6,750,000"
71,nhl,2019,72,Nicklas Backstrom,WAS,C,"$6,700,000"
72,nhl,2019,73,David Pastrnak,BOS,RW,"$6,666,666"
73,nhl,2019,74,Cam Fowler,ANA,D,"$6,500,000"
74,nhl,2019,,Alex Pietrangelo,STL,D,"$6,500,000"
75,nhl,2019,,Paul Stastny,VGK,C,"$6,500,000"
76,nhl,2019,,Derek Stepan,ARI,C,"$6,500,000"
77,nhl,2019,78,John Gibson,ANA,G,"$6,400,000"
78,nhl,2019,79,Sean Monahan,CGY,C,"$6,375,000"
79,nhl,2019,80,Keith Yandle,FLA,D,"$6,350,000"
80,nhl,2019,81,Nathan MacKinnon,COL,C,"$6,300,000"
81,nhl,2019,82,Ryan Ellis,NSH,D,"$6,250,000"
82,nhl,2019,,Alexander Radulov,DAL,RW,"$6,250,000"
83,nhl,2019,84,Connor Hellebuyck,WPG,G,"$6,166,666"
84,nhl,2019,85,Brad Marchand,BOS,LW,"$6,125,000"
85,nhl,2019,,Mark Scheifele,WPG,C,"$6,125,000"
86,nhl,2019,87,Braden Holtby,WAS,G,"$6,100,000"
87,nhl,2019,,Dylan Larkin,DET,C,"$6,100,000"
88,nhl,2019,89,Henrik Zetterberg,DET,LW,"$6,083,333"
89,nhl,2019,90,David Backes,ANA,C,"$6,000,000"
