,league,season,rank,player,team,position,salary
34,epl,2020,35,Ilkay Gundogan,MCI,M,"£7,280,000"
35,epl,2020,,Jordan Henderson,LIV,M,"£7,280,000"
36,epl,2020,,James Milner,LIV,M,"£7,280,000"
37,epl,2020,,Heung-Min Son,TOT,F,"£7,280,000"
38,epl,2020,,Jamie Vardy,LEI,F,"£7,280,000"
39,epl,2020,40,Kasper Schmeichel,LEI,GK,"£6,760,000"
40,epl,2020,,Wilfried Zaha,CRY,F,"£6,760,000"
41,epl,2020,42,Rodrigo Hernández Cascante,MCI,M,"£6,300,000"
42,epl,2020,43,Bernard Anicio Caldeira Duarte,EVE,F,"£6,240,000"
43,epl,2020,,Christian Benteke,CRY,F,"£6,240,000"
44,epl,2020,,Danny Drinkwater,CHE,M,"£6,240,000"
45,epl,2020,,Jack Grealish,AVA,M,"£6,240,000"
46,epl,2020,,Callum Hudson-Odoi,CHE,F,"£6,240,000"
47,epl,2020,,Naby Keita,LIV,M,"£6,240,000"
48,epl,2020,,Aymeric Laporte,MCI,D,"£6,240,000"
49,epl,2020,,Victor Lindelof,MUN,D,"£6,240,000"
50,epl,2020,,Riyad Mahrez,MCI,M,"£6,240,000"
51,epl,2020,,Nemanja Matic,MUN,M,"£6,240,000"
52,epl,2020,,Yerry Mina,EVE,D,"£6,240,000"
53,epl,2020,,Alex Oxlade-Chamberlain,LIV,M,"£6,240,000"
54,epl,2020,,Malang Sarr,CHE,D,"£6,240,000"
55,epl,2020,,Frederico de Paula Santos,MUN,M,"£6,240,000"
56,epl,2020,,Donny van de Beek,MUN,M,"£6,240,000"
57,epl,2020,58,Lucas Digne,EVE,D,"£6,188,000"
58,epl,2020,59,Sebastien Haller,WHU,F,"£6,000,000"
59,epl,2020,60,Andriy Yarmolenko,WHU,F,"£5,980,000"
60,epl,2020,61,Andre Gomes,EVE,M,"£5,835,000"
61,epl,2020,62,Tiemoué Bakayoko,CHE,M,"£5,720,000"
62,epl,2020,,Hector Bellerin,ARS,D,"£5,720,000"
63,epl,2020,,Jorge Luiz Frello Filho,CHE,M,"£5,720,000"
64,epl,2020,,Olivier Giroud,CHE,F,"£5,720,000"
65,epl,2020,,James Maddison,LEI,M,"£5,720,000"
66,epl,2020,,Thiago Silva,CHE,D,"£5,720,000"
67,epl,2020,,Kyle Walker,MCI,D,"£5,720,000"
68,epl,2020,69,David Luiz,ARS,D,"£5,250,000"
69,epl,2020,70,Odion Ighalo,MUN,F,"£5,240,000"
70,epl,2020,71,Dele Alli,TOT,M,"£5,200,000"
71,epl,2020,,Marcos Alonso,CHE,D,"£5,200,000"
72,epl,2020,,Dean Henderson,MUN,GK,"£5,200,000"
73,epl,2020,,Pierre-Emile Hojbjerg,TOT,M,"£5,200,000"
74,epl,2020,,Sead Kolasinac,ARS,D,"£5,200,000"
75,epl,2020,,Bernd Leno,ARS,GK,"£5,200,000"
76,epl,2020,,Hugo Lloris,TOT,GK,"£5,200,000"
77,epl,2020,,Rodrigo Machado,LEE,F,"£5,200,000"
78,epl,2020,,Sadio Mane,LIV,F,"£5,200,000"
79,epl,2020,,Joel Matip,LIV,D,"£5,200,000"
80,epl,2020,,Jose Moutinho,WLV,M,"£5,200,000"
81,epl,2020,,Rui Patricio,WLV,GK,"£5,200,000"
82,epl,2020,,Nicolas Pepe,ARS,F,"£5,200,000"
83,epl,2020,,Jordan Pickford,EVE,GK,"£5,200,000"
84,epl,2020,,Antonio Rudiger,CHE,D,"£5,200,000"
85,epl,2020,,Mamadou Sakho,CRY,D,"£5,200,000"
86,epl,2020,,Gylfi Sigurdsson,EVE,M,"£5,200,000"
87,epl,2020,,John Stones,MCI,D,"£5,200,000"
88,epl,2020,,Fabinho Tavares,LIV,M,"£5,200,000"
89,epl,2020,,Theo Walcott,EVE,F,"£5,200,000"
90,epl,2020,,Granit Xhaka,ARS,M,"£5,200,000"
91,epl,2020,,Hakim Ziyech,CHE,M,"£5,200,000"
92,epl,2020,93,Ross Barkley,CHE,M,"£5,000,000"
93,epl,2020,94,Baba Rahman,CHE,D,"£4,919,200"
94,epl,2020,95,Cengiz Ünder,LEI,M,"£4,900,000"
95,epl,2020,96,Alex Telles,MUN,D,"£4,840,000"
96,epl,2020,97,Nathan Ake,MCI,D,"£4,800,000"
97,epl,2020,98,Diogo Jota,LIV,F,"£4,700,000"
98,epl,2020,,Adam Lallana,BRH,M,"£4,700,000"
99,epl,2020,100,Michy Batshuayi,CHE,F,"£4,680,000"
100,epl,2020,,Alisson Becker,LIV,GK,"£4,680,000"
101,epl,2020,,Leander Dendoncker,WLV,M,"£4,680,000"
102,epl,2020,,Gabriel Jesus,MCI,F,"£4,680,000"
103,epl,2020,,Gabriel Martinelli,ARS,F,"£4,680,000"
104,epl,2020,,Benjamin Mendy,MCI,D,"£4,680,000"
105,epl,2020,,James Rodriguez,EVE,F,"£4,680,000"
106,epl,2020,,Aaron Wan-Bissaka,MUN,D,"£4,680,000"
107,epl,2020,,Georginio Wijnaldum,LIV,M,"£4,680,000"
108,epl,2020,,Richarlison de Andrade,EVE,F,"£4,680,000"
109,epl,2020,110,Joelinton Cassio Apolinário de Lira,NEW,F,"£4,500,000"
110,epl,2020,111,Felipe Anderson,WHU,F,"£4,420,000"
111,epl,2020,,Pablo Marí,ARS,D,"£4,420,000"
112,epl,2020,113,Nathaniel Clyne,CRY,D,"£4,200,000"
113,epl,2020,,Kieran Tierney,ARS,D,"£4,200,000"
114,epl,2020,115,Toby Alderweireld,TOT,D,"£4,160,000"
115,epl,2020,,Eric Bailly,MUN,D,"£4,160,000"
116,epl,2020,,Saido Berahino,STK,F,"£4,160,000"
117,epl,2020,,Joao Cancelo,MCI,D,"£4,160,000"
118,epl,2020,,Andreas Christensen,CHE,D,"£4,160,000"
119,epl,2020,,Fabian Delph,EVE,M,"£4,160,000"
120,epl,2020,,Jonny Evans,LEI,D,"£4,160,000"
121,epl,2020,,Erik Lamela,TOT,M,"£4,160,000"
122,epl,2020,,Tyrone Mings,AVA,D,"£4,160,000"
123,epl,2020,,Mason Mount,CHE,M,"£4,160,000"
124,epl,2020,,Lucas Moura,TOT,F,"£4,160,000"
125,epl,2020,,Nelson Semedo,WLV,D,"£4,160,000"
126,epl,2020,,Xherdan Shaqiri,LIV,M,"£4,160,000"
127,epl,2020,,Fabio Silva,WLV,F,"£4,160,000"
128,epl,2020,,Moussa Sissoko,TOT,M,"£4,160,000"
129,epl,2020,130,Bertrand Traoré,AVA,F,"£4,056,000"
130,epl,2020,131,Vicente Guaita,CRY,GK,"£4,004,000"
131,epl,2020,132,Ben Godfrey,EVE,D,"£4,000,000"
132,epl,2020,133,Trent Alexander-Arnold,LIV,D,"£3,900,000"
133,epl,2020,,Alphonse Areola,FUL,GK,"£3,900,000"
134,epl,2020,,Yannick Bolasie,EVE,F,"£3,900,000"
135,epl,2020,,Andy Carroll,NEW,F,"£3,900,000"
136,epl,2020,,Abdoulaye Doucouré,EVE,M,"£3,900,000"
137,epl,2020,,Jean-Philippe Gbamin,EVE,M,"£3,900,000"
138,epl,2020,,Joe Gomez,LIV,D,"£3,900,000"
139,epl,2020,,Mason Greenwood,MUN,F,"£3,900,000"
140,epl,2020,,Danny Ings,SOU,F,"£3,900,000"
141,epl,2020,,Phil Jones,MUN,D,"£3,900,000"
142,epl,2020,,Jesse Lingard,MUN,M,"£3,900,000"
143,epl,2020,,Takumi Minamino,LIV,F,"£3,900,000"
144,epl,2020,,Victor Moses,CHE,D,"£3,900,000"
145,epl,2020,,Onyinye Ndidi,LEI,M,"£3,900,000"
146,epl,2020,,Dennis Praet,LEI,M,"£3,900,000"
147,epl,2020,,Cedric Soares,ARS,D,"£3,900,000"
148,epl,2020,,Lucas Torreira,ARS,M,"£3,900,000"
149,epl,2020,,Ollie Watkins,AVA,F,"£3,900,000"
150,epl,2020,151,Steven Bergwijn,TOT,F,"£3,800,000"
151,epl,2020,152,Eric Dier,TOT,M,"£3,755,200"
152,epl,2020,153,Michail Antonio,WHU,F,"£3,640,000"
153,epl,2020,,Serge Aurier,TOT,D,"£3,640,000"
154,epl,2020,,Charlie Austin,WBA,F,"£3,640,000"
155,epl,2020,,Asmir Begovic,BOU,GK,"£3,640,000"
156,epl,2020,,Ryan Bertrand,SOU,D,"£3,640,000"
157,epl,2020,,Fraser Forster,SOU,GK,"£3,640,000"
158,epl,2020,,Andre Gray,WAT,F,"£3,640,000"
159,epl,2020,,Manuel Lanzini,WHU,M,"£3,640,000"
160,epl,2020,,Giovani Lo Celso,TOT,M,"£3,640,000"
161,epl,2020,,Allan Loureiro,EVE,M,"£3,640,000"
162,epl,2020,,Angelo Ogbonna,WHU,D,"£3,640,000"
163,epl,2020,,Ricardo Pereira,LEI,D,"£3,640,000"
164,epl,2020,,Winston Reid,WHU,D,"£3,640,000"
165,epl,2020,,Sergio Romero,MUN,GK,"£3,640,000"
166,epl,2020,,Jonjo Shelvey,NEW,M,"£3,640,000"
167,epl,2020,,Kevin Wimmer,STK,D,"£3,640,000"
168,epl,2020,,Davide Zappacosta,CHE,D,"£3,640,000"
169,epl,2020,170,Issa Diop,WHU,D,"£3,484,000"
170,epl,2020,,Andre-Frank Zambo Anguissa,FUL,M,"£3,484,000"
171,epl,2020,172,Matt Doherty,TOT,D,"£3,400,000"
172,epl,2020,173,Gary Cahill,CRY,D,"£3,380,000"
173,epl,2020,,Matty Cash,AVA,D,"£3,380,000"
174,epl,2020,,Troy Deeney,WAT,F,"£3,380,000"
175,epl,2020,,Lukasz Fabianski,WHU,GK,"£3,380,000"
176,epl,2020,,Pablo Fornals,WHU,M,"£3,380,000"
177,epl,2020,,Ozan Kabak,LIV,D,"£3,380,000"
178,epl,2020,,Michael Keane,EVE,D,"£3,380,000"
179,epl,2020,,Cheikhou Kouyate,CRY,M,"£3,380,000"
180,epl,2020,,Ederson Moraes,MCI,GK,"£3,380,000"
181,epl,2020,,Oriol Romeu,SOU,M,"£3,380,000"
182,epl,2020,,Davinson Sanchez,TOT,D,"£3,380,000"
183,epl,2020,,Jean Michael Seri,FUL,M,"£3,380,000"
184,epl,2020,,Tomas Soucek,WHU,M,"£3,380,000"
185,epl,2020,,Brandon Williams,MUN,D,"£3,380,000"
186,epl,2020,187,Nathaniel Phillips,LIV,D,"£3,360,000"
187,epl,2020,188,Raphael Belloli,LEE,F,"£3,302,000"
188,epl,2020,189,Timothy Castagne,LEI,D,"£3,276,000"
189,epl,2020,,Ismaila Sarr,WAT,F,"£3,276,000"
190,epl,2020,191,Patrick Cutrone,WLV,F,"£3,272,000"
191,epl,2020,192,Ola Aina,FUL,D,"£3,120,000"
192,epl,2020,,Miguel Almiron,NEW,F,"£3,120,000"
193,epl,2020,,Jared Bowen,WHU,F,"£3,120,000"
194,epl,2020,,Scott Dann,CRY,D,"£3,120,000"
195,epl,2020,,Ben Davies,TOT,D,"£3,120,000"
196,epl,2020,,Ben Davies,LIV,D,"£3,120,000"
197,epl,2020,,Mohamed Elyounoussi,SOU,F,"£3,120,000"
198,epl,2020,,Wesley Hoedt,SOU,D,"£3,120,000"
199,epl,2020,,Kelechi Iheanacho,LEI,F,"£3,120,000"
200,epl,2020,,Ruben Loftus-Cheek,CHE,M,"£3,120,000"
201,epl,2020,,Shane Long,SOU,F,"£3,120,000"
202,epl,2020,,Bruno Martins Indi,STK,D,"£3,120,000"
203,epl,2020,,Scott McTominay,MUN,M,"£3,120,000"
204,epl,2020,,Aleksandar Mitrovic,FUL,F,"£3,120,000"
205,epl,2020,,Wes Morgan,LEI,D,"£3,120,000"
206,epl,2020,,Divock Origi,LIV,F,"£3,120,000"
207,epl,2020,,Daniel Podence,WLV,M,"£3,120,000"
208,epl,2020,,Nathan Redmond,SOU,M,"£3,120,000"
209,epl,2020,,Declan Rice,WHU,M,"£3,120,000"
210,epl,2020,,Danny Rose,TOT,D,"£3,120,000"
211,epl,2020,,Cenk Tosun,EVE,F,"£3,120,000"
212,epl,2020,,Jannik Vestergaard,SOU,D,"£3,120,000"
213,epl,2020,,Connor Wickham,CRY,F,"£3,120,000"
214,epl,2020,215,Reece James,CHE,D,"£3,016,000"
215,epl,2020,216,Tammy Abraham,CHE,F,"£3,000,000"
216,epl,2020,217,Jeffrey Schlupp,CRY,M,"£2,912,000"
217,epl,2020,218,Seamus Coleman,EVE,D,"£2,860,000"
218,epl,2020,,Ibrahima Diallo,SOU,M,"£2,860,000"
219,epl,2020,,Moussa Djenepo,SOU,M,"£2,860,000"
220,epl,2020,,Bjorn Engels,AVA,D,"£2,860,000"
221,epl,2020,,Kieran Gibbs,WBA,D,"£2,860,000"
222,epl,2020,,Emil Krafth,NEW,D,"£2,860,000"
223,epl,2020,,James McArthur,CRY,M,"£2,860,000"
224,epl,2020,,Ben Mee,BUR,D,"£2,860,000"
225,epl,2020,,Nampalys Mendy,LEI,M,"£2,860,000"
226,epl,2020,,Luka Milivojevic,CRY,M,"£2,860,000"
227,epl,2020,,Jairo Riedewald,CRY,M,"£2,860,000"
228,epl,2020,,Ryan Sessegnon,TOT,M,"£2,860,000"
229,epl,2020,,Ryan Shawcross,STK,D,"£2,860,000"
230,epl,2020,,Andros Townsend,CRY,M,"£2,860,000"
231,epl,2020,,Patrick Van Aanholt,CRY,D,"£2,860,000"
232,epl,2020,233,Yoshinori Muto,NEW,F,"£2,808,000"
233,epl,2020,234,Jean-Philippe Mateta,CRY,F,"£2,775,000"
234,epl,2020,235,Moise Kean,EVE,F,"£2,765,000"
235,epl,2020,236,Mohamed Elneny,ARS,M,"£2,730,000"
236,epl,2020,237,Ainsley Maitland-Niles,ARS,M,"£2,704,000"
237,epl,2020,,Edouard Mendy,CHE,GK,"£2,704,000"
238,epl,2020,239,Dani Ceballos,ARS,M,"£2,700,000"
239,epl,2020,,Joe Hart,TOT,GK,"£2,700,000"
240,epl,2020,241,Kenny Tete,FUL,D,"£2,650,000"
241,epl,2020,242,Joe Allen,STK,M,"£2,600,000"
242,epl,2020,,Stuart Armstrong,SOU,M,"£2,600,000"
243,epl,2020,,Willy Boly,WLV,D,"£2,600,000"
244,epl,2020,,Calum Chambers,ARS,D,"£2,600,000"
245,epl,2020,,Tom Cleverley,WAT,M,"£2,600,000"
246,epl,2020,,Sam Clucas,SWA,M,"£2,600,000"
247,epl,2020,,Aaron Cresswell,WHU,D,"£2,600,000"
248,epl,2020,,Christian Fuchs,LEI,D,"£2,600,000"
249,epl,2020,,Pascal Gross,BRH,M,"£2,600,000"
250,epl,2020,,Michael Hector,FUL,D,"£2,600,000"
251,epl,2020,,Giannelli Imbula,STK,M,"£2,600,000"
252,epl,2020,,Alex Iwobi,EVE,F,"£2,600,000"
253,epl,2020,,Phil Jagielka,SHU,D,"£2,600,000"
254,epl,2020,,Alireza Jahanbakhsh,BRH,M,"£2,600,000"
255,epl,2020,,Jefferson Lerma,BOU,M,"£2,600,000"
256,epl,2020,,Gabriel Magalhães,ARS,D,"£2,600,000"
257,epl,2020,,Neal Maupay,BRH,F,"£2,600,000"
258,epl,2020,,Alex McCarthy,SOU,GK,"£2,600,000"
259,epl,2020,,James McCarthy,CRY,M,"£2,600,000"
260,epl,2020,,John McGinn,AVA,M,"£2,600,000"
261,epl,2020,,Pedro Neto,WLV,F,"£2,600,000"
262,epl,2020,,Ruben Neves,WLV,M,"£2,600,000"
263,epl,2020,,Mark Noble,WHU,M,"£2,600,000"
264,epl,2020,,Andrew Robertson,LIV,D,"£2,600,000"
265,epl,2020,,Adrian San Miguel del Castillo,LIV,GK,"£2,600,000"
266,epl,2020,,James Tarkowski,BUR,D,"£2,600,000"
267,epl,2020,,James Tomkins,CRY,D,"£2,600,000"
268,epl,2020,,Konstantinos Tsimikas,LIV,D,"£2,600,000"
269,epl,2020,,Axel Tuanzebe,MUN,D,"£2,600,000"
270,epl,2020,,Adam Webster,BRH,D,"£2,600,000"
271,epl,2020,,Danny Welbeck,BRH,F,"£2,600,000"
272,epl,2020,,Harry Winks,TOT,M,"£2,600,000"
273,epl,2020,,Chris Wood,BUR,F,"£2,600,000"
274,epl,2020,275,Roque Mesa,SWA,M,"£2,548,000"
275,epl,2020,276,Erik Pieters,BUR,D,"£2,500,000"
276,epl,2020,,Sergio Reguilón,TOT,D,"£2,500,000"
277,epl,2020,278,Jack Stephens,SOU,D,"£2,496,000"
278,epl,2020,279,Federico Fernandez,NEW,D,"£2,459,600"
279,epl,2020,280,Emiliano Martinez,AVA,GK,"£2,444,000"
280,epl,2020,281,Ferran Torres,MCI,F,"£2,400,000"
281,epl,2020,,Callum Wilson,NEW,F,"£2,400,000"
282,epl,2020,283,Jake Livermore,WBA,M,"£2,392,000"
283,epl,2020,,Zack Steffen,MCI,GK,"£2,392,000"
284,epl,2020,285,Fabricio Agosto Ramírez,FUL,GK,"£2,340,000"
285,epl,2020,,Marc Albrighton,LEI,M,"£2,340,000"
286,epl,2020,,Steve Cook,BOU,D,"£2,340,000"
287,epl,2020,,Keinan Davis,AVA,F,"£2,340,000"
288,epl,2020,,Lewis Dunk,BRH,D,"£2,340,000"
289,epl,2020,,Richad Ghezzal,LEI,M,"£2,340,000"
290,epl,2020,,Jose Izquierdo,BRH,M,"£2,340,000"
291,epl,2020,,Daniel James,MUN,M,"£2,340,000"
292,epl,2020,,Joshua King,EVE,F,"£2,340,000"
293,epl,2020,,Jurgen Locadia,BRH,F,"£2,340,000"
294,epl,2020,,Marlos Moreno,MCI,F,"£2,340,000"
295,epl,2020,,Edward Nketiah,ARS,F,"£2,340,000"
296,epl,2020,,Roberto Pereyra,WAT,M,"£2,340,000"
297,epl,2020,,Ayoze Perez,LEI,F,"£2,340,000"
298,epl,2020,,Sebastian Prodl,WAT,D,"£2,340,000"
299,epl,2020,,Davy Propper,BRH,M,"£2,340,000"
300,epl,2020,,Matt Ritchie,NEW,M,"£2,340,000"
301,epl,2020,,Caglar Soyuncu,LEI,D,"£2,340,000"
302,epl,2020,,James Ward-Prowse,SOU,M,"£2,340,000"
303,epl,2020,304,Emerson Palmieri,CHE,D,"£2,288,000"
304,epl,2020,305,Lewis Baker,CHE,M,"£2,250,000"
305,epl,2020,,Billy Gilmour,CHE,M,"£2,250,000"
306,epl,2020,307,Adama Traore,WLV,F,"£2,236,000"
307,epl,2020,308,Tom Heaton,AVA,GK,"£2,184,000"
308,epl,2020,,Charly Musonda,CHE,F,"£2,184,000"
309,epl,2020,310,Ryan Fraser,NEW,M,"£2,173,600"
310,epl,2020,311,Raul Jimenez,WLV,F,"£2,144,000"
311,epl,2020,312,Tosin Adarabioyo,FUL,D,"£2,110,000"
312,epl,2020,313,Jeff Hendrick,NEW,M,"£2,100,000"
313,epl,2020,314,Florin Andone,BRH,F,"£2,080,000"
314,epl,2020,,Harry Arter,BOU,M,"£2,080,000"
315,epl,2020,,Fabian Balbuena,WHU,D,"£2,080,000"
316,epl,2020,,Ashley Barnes,BUR,F,"£2,080,000"
317,epl,2020,,Josh Brownhill,BUR,M,"£2,080,000"
318,epl,2020,,Étienne Capoue,WAT,M,"£2,080,000"
319,epl,2020,,Martin Dubravka,NEW,GK,"£2,080,000"
320,epl,2020,,Shane Duffy,BRH,D,"£2,080,000"
321,epl,2020,,Ryan Fredericks,WHU,D,"£2,080,000"
322,epl,2020,,Dwight Gayle,NEW,F,"£2,080,000"
323,epl,2020,,Ben Gibson,BUR,D,"£2,080,000"
324,epl,2020,,Matteo Guendouzi,ARS,M,"£2,080,000"
325,epl,2020,,Frederic Guilbert,AVA,D,"£2,080,000"
326,epl,2020,,Angus Gunn,SOU,GK,"£2,080,000"
327,epl,2020,,Wayne Hennessey,CRY,GK,"£2,080,000"
328,epl,2020,,Ki-Jana Hoever,WLV,D,"£2,080,000"
329,epl,2020,,Rob Holding,ARS,D,"£2,080,000"
330,epl,2020,,Robin Koch,LEE,D,"£2,080,000"
331,epl,2020,,Jamaal Lascelles,NEW,D,"£2,080,000"
332,epl,2020,,Mario Lemina,SOU,M,"£2,080,000"
333,epl,2020,,Arthur Masuaku,WHU,D,"£2,080,000"
334,epl,2020,,William Saliba,ARS,D,"£2,080,000"
335,epl,2020,,Mbwana Samatta,AVA,F,"£2,080,000"
336,epl,2020,,Fabian Schar,NEW,D,"£2,080,000"
337,epl,2020,,Oliver Skipp,TOT,M,"£2,080,000"
338,epl,2020,,Kurt Zouma,CHE,D,"£2,080,000"
339,epl,2020,340,Oskar Buur,WLV,D,"£2,000,000"
340,epl,2020,,Branislav Ivanovic,WBA,D,"£2,000,000"
341,epl,2020,,Jamal Lewis,NEW,D,"£2,000,000"
342,epl,2020,,Allan Saint-Maximin,NEW,M,"£2,000,000"
343,epl,2020,,Joel Veltman,BRH,D,"£2,000,000"
344,epl,2020,345,Jack Cork,BUR,M,"£1,976,000"
345,epl,2020,,Florian Lejeune,NEW,D,"£1,976,000"
346,epl,2020,,Philippe Sandler,MCI,D,"£1,976,000"
347,epl,2020,348,Ivan Cavaleiro,FUL,F,"£1,950,000"
348,epl,2020,,Anthony Knockaert,FUL,M,"£1,950,000"
349,epl,2020,350,Jonny Castro,WLV,D,"£1,907,000"
350,epl,2020,351,Rayan Aït Nouri,WLV,D,"£1,900,000"
351,epl,2020,352,Patrick Bamford,LEE,F,"£1,820,000"
352,epl,2020,,Marcus Bettinelli,FUL,GK,"£1,820,000"
353,epl,2020,,Robbie Brady,BUR,M,"£1,820,000"
354,epl,2020,,Jack Butland,CRY,GK,"£1,820,000"
355,epl,2020,,Willy Caballero,CHE,GK,"£1,820,000"
356,epl,2020,,Nathaniel Chalobah,WAT,M,"£1,820,000"
357,epl,2020,,Ciaran Clark,NEW,D,"£1,820,000"
358,epl,2020,,Lewis Cook,BOU,M,"£1,820,000"
359,epl,2020,,Vladimir Coufal,WHU,D,"£1,820,000"
360,epl,2020,,Paul Dummett,NEW,D,"£1,820,000"
361,epl,2020,,Dan Gosling,BOU,M,"£1,820,000"
362,epl,2020,,Tariq Lamptey,BRH,D,"£1,820,000"
363,epl,2020,,Javier Manquillo,NEW,D,"£1,820,000"
364,epl,2020,,Fernando Marçal,WLV,D,"£1,820,000"
365,epl,2020,,Wesley Moraes,AVA,F,"£1,820,000"
366,epl,2020,,Steve Mounie,HDD,F,"£1,820,000"
367,epl,2020,,Jonny Otto,WLV,D,"£1,820,000"
368,epl,2020,,Nick Pope,BUR,GK,"£1,820,000"
369,epl,2020,,Darren Randolph,WHU,GK,"£1,820,000"
370,epl,2020,,Bobby Reid,FUL,F,"£1,820,000"
371,epl,2020,,Jay Rodriguez,BUR,F,"£1,820,000"
372,epl,2020,,Mathew Ryan,BRH,GK,"£1,820,000"
373,epl,2020,,Henri Saivet,NEW,M,"£1,820,000"
374,epl,2020,,Adam Smith,BOU,D,"£1,820,000"
375,epl,2020,,Junior Stanislas,BOU,F,"£1,820,000"
376,epl,2020,,Dale Stephens,BUR,M,"£1,820,000"
377,epl,2020,,Matt Targett,AVA,D,"£1,820,000"
378,epl,2020,,Leandro Trossard,BRH,M,"£1,820,000"
379,epl,2020,,Matej Vydra,BUR,F,"£1,820,000"
380,epl,2020,,Joel Ward,CRY,D,"£1,820,000"
381,epl,2020,382,Youri Tielemans,LEI,M,"£1,718,000"
382,epl,2020,383,Douglas Luiz,AVA,M,"£1,709,396"
383,epl,2020,384,Sander Berge,SHU,M,"£1,700,000"
384,epl,2020,385,Jordan Ayew,CRY,F,"£1,690,000"
385,epl,2020,,Helder Costa,LEE,M,"£1,690,000"
386,epl,2020,,Mahmoud Hassan,AVA,M,"£1,690,000"
387,epl,2020,,Sam Johnstone,WBA,GK,"£1,690,000"
388,epl,2020,389,Gaetano Berardi,LEE,D,"£1,680,000"
389,epl,2020,390,Kiko Casilla,LEE,GK,"£1,670,000"
390,epl,2020,391,Matty James,LEI,M,"£1,664,000"
391,epl,2020,,Alfie Mawson,FUL,D,"£1,664,000"
392,epl,2020,,Neil Taylor,AVA,D,"£1,664,000"
393,epl,2020,394,Ashley Westwood,BUR,M,"£1,612,000"
394,epl,2020,395,Anwar El Ghazi,AVA,M,"£1,610,000"
395,epl,2020,396,Jack Clarke,TOT,F,"£1,600,000"
396,epl,2020,,Alexis Mac Allister,BRH,M,"£1,600,000"
397,epl,2020,398,Che Adams,SOU,F,"£1,560,000"
398,epl,2020,,Elliot Anderson,NEW,M,"£1,560,000"
399,epl,2020,,Christian Atsu,NEW,M,"£1,560,000"
400,epl,2020,,Nathan Baxter,CHE,GK,"£1,560,000"
401,epl,2020,,Joe Bryan,FUL,D,"£1,560,000"
402,epl,2020,,Sam Byram,NOR,D,"£1,560,000"
403,epl,2020,,Tom Cairney,FUL,M,"£1,560,000"
404,epl,2020,,Adama Diakhaby,HDD,F,"£1,560,000"
405,epl,2020,,Eberech Eze,CRY,M,"£1,560,000"
406,epl,2020,,Ben Foster,WAT,GK,"£1,560,000"
407,epl,2020,,Lee Grant,MUN,GK,"£1,560,000"
408,epl,2020,,Johann Berg Gudmundsson,BUR,M,"£1,560,000"
409,epl,2020,,Conor Hourihane,AVA,M,"£1,560,000"
410,epl,2020,,Will Hughes,WAT,M,"£1,560,000"
411,epl,2020,,Christian Kabasele,WAT,D,"£1,560,000"
412,epl,2020,,Lloyd Kelly,BOU,D,"£1,560,000"
413,epl,2020,,Solly March,BRH,M,"£1,560,000"
414,epl,2020,,Glenn Murray,NTG,F,"£1,560,000"
415,epl,2020,,Marvelous Nakamba,AVA,M,"£1,560,000"
416,epl,2020,,Joshua Onomah,FUL,M,"£1,560,000"
