,league,season,rank,player,team,position,salary
0,epl,2024,1,Erling Haaland,MCI,F,"£27,300,000"
1,epl,2024,2,Kevin De Bruyne,MCI,M,"£20,800,000"
2,epl,2024,3,Carlos Casimiro,MUN,M,"£18,200,000"
3,epl,2024,,Mohamed Salah,LIV,F,"£18,200,000"
4,epl,2024,5,Bruno Fernandes,MUN,M,"£15,600,000"
5,epl,2024,,Jack Grealish,MCI,M,"£15,600,000"
6,epl,2024,,Marcus Rashford,MUN,F,"£15,600,000"
7,epl,2024,,Bernardo Silva,MCI,M,"£15,600,000"
8,epl,2024,9,Omar Marmoush,MCI,F,"£15,340,000"
9,epl,2024,10,Kai Havertz,ARS,M,"£14,560,000"
10,epl,2024,11,Gabriel Jesus,ARS,F,"£13,780,000"
11,epl,2024,12,Reece James,CHE,D,"£13,000,000"
12,epl,2024,,Mason Mount,MUN,M,"£13,000,000"
13,epl,2024,,John Stones,MCI,D,"£13,000,000"
14,epl,2024,15,Declan Rice,ARS,D,"£12,480,000"
15,epl,2024,,Martin Ødegaard,ARS,M,"£12,480,000"
16,epl,2024,17,Ilkay Gundogan,MCI,M,"£11,960,000"
17,epl,2024,18,Phil Foden,MCI,M,"£11,700,000"
18,epl,2024,19,Rodrigo Hernández Cascante,MCI,M,"£11,440,000"
19,epl,2024,,Virgil Van Dijk,LIV,D,"£11,440,000"
20,epl,2024,21,Wesley Fofana,CHE,D,"£10,400,000"
21,epl,2024,,Josko Gvardiol,MCI,D,"£10,400,000"
22,epl,2024,,Thomas Partey,ARS,M,"£10,400,000"
23,epl,2024,24,Christopher Nkunku,CHE,F,"£10,140,000"
24,epl,2024,,Bukayo Saka,ARS,F,"£10,140,000"
25,epl,2024,,Matthijs de Ligt,MUN,D,"£10,140,000"
26,epl,2024,27,William Saliba,ARS,D,"£9,880,000"
27,epl,2024,,Heung-Min Son,TOT,F,"£9,880,000"
28,epl,2024,29,Harry Maguire,MUN,D,"£9,875,000"
29,epl,2024,30,Manuel Akanji,MCI,D,"£9,360,000"
30,epl,2024,,Trent Alexander-Arnold,LIV,D,"£9,360,000"
31,epl,2024,,Ruben Dias,MCI,D,"£9,360,000"
32,epl,2024,,Enzo Fernández,CHE,M,"£9,360,000"
33,epl,2024,,Gabriel Martinelli,ARS,F,"£9,360,000"
34,epl,2024,35,Marc Cucurella,CHE,M,"£9,100,000"
35,epl,2024,,Kyle Walker,MCI,D,"£9,100,000"
36,epl,2024,37,Joao Felix,CHE,F,"£8,840,000"
37,epl,2024,,James Maddison,TOT,M,"£8,840,000"
38,epl,2024,39,Cristian Romero,TOT,D,"£8,580,000"
39,epl,2024,,Timo Werner,TOT,F,"£8,580,000"
40,epl,2024,41,Raheem Sterling,CHE,M,"£8,450,000"
41,epl,2024,42,Nathan Ake,MCI,D,"£8,320,000"
42,epl,2024,,Bruno Guimarães,NEW,M,"£8,320,000"
43,epl,2024,,Pedro Neto,CHE,F,"£8,320,000"
44,epl,2024,,Andrew Robertson,LIV,D,"£8,320,000"
45,epl,2024,46,Alisson Becker,LIV,GK,"£7,800,000"
46,epl,2024,,Jared Bowen,WHU,F,"£7,800,000"
47,epl,2024,,Moises Caicedo,CHE,M,"£7,800,000"
48,epl,2024,,Joelinton Cassio Apolinário de Lira,NEW,F,"£7,800,000"
49,epl,2024,,Federico Chiesa,LIV,F,"£7,800,000"
50,epl,2024,,Christian Eriksen,MUN,M,"£7,800,000"
51,epl,2024,,Anthony Gordon,NEW,F,"£7,800,000"
52,epl,2024,,Ryan Gravenberch,LIV,M,"£7,800,000"
53,epl,2024,,Boubacar Kamara,AVA,M,"£7,800,000"
54,epl,2024,,Lloyd Kelly,NEW,D,"£7,800,000"
55,epl,2024,,Mateo Kovacic,MCI,M,"£7,800,000"
56,epl,2024,,Alexis Mac Allister,LIV,M,"£7,800,000"
57,epl,2024,,Emiliano Martinez,AVA,GK,"£7,800,000"
58,epl,2024,,Lucas Paquetá,WHU,M,"£7,800,000"
59,epl,2024,,Kalvin Phillips,MCI,M,"£7,800,000"
60,epl,2024,,Jadon Sancho,MUN,F,"£7,800,000"
61,epl,2024,,Luke Shaw,MUN,D,"£7,800,000"
62,epl,2024,,Youri Tielemans,AVA,M,"£7,800,000"
63,epl,2024,,Ben White,ARS,D,"£7,800,000"
64,epl,2024,,Oleksandr Zinchenko,ARS,M,"£7,800,000"
65,epl,2024,66,Diogo Jota,LIV,F,"£7,280,000"
66,epl,2024,,Donyell Malen,AVA,F,"£7,280,000"
67,epl,2024,,Darwin Núñez,LIV,F,"£7,280,000"
68,epl,2024,,Amadou Onana,AVA,M,"£7,280,000"
69,epl,2024,,Jamie Vardy,LEI,F,"£7,280,000"
70,epl,2024,71,Noussair Mazraoui,MUN,D,"£7,020,000"
71,epl,2024,72,Abdoulaye Doucouré,EVE,M,"£6,760,000"
72,epl,2024,,Bernd Leno,FUL,GK,"£6,760,000"
73,epl,2024,,Mikel Merino,ARS,M,"£6,760,000"
74,epl,2024,,Matheus Nunes,MCI,M,"£6,760,000"
75,epl,2024,,Cole Palmer,CHE,M,"£6,760,000"
76,epl,2024,,Ollie Watkins,AVA,F,"£6,760,000"
77,epl,2024,78,Philippe Coutinho,AVA,M,"£6,500,000"
78,epl,2024,,Danny Ings,WHU,F,"£6,500,000"
