,league,season,rank,player,team,position,salary
41,epl,2013,,Kevin Mirallas,EVE,F,"£2,340,000"
42,epl,2013,,Ryan Shawcross,STK,D,"£2,340,000"
43,epl,2013,44,Kurt Zouma,CHE,D,"£2,200,000"
44,epl,2013,45,Aiden McGeady,EVE,F,"£2,184,000"
45,epl,2013,46,Vurnon Anita,NEW,D,"£1,820,000"
46,epl,2013,,Philippe Coutinho,LIV,M,"£1,820,000"
47,epl,2013,,Yoan Gouffran,NEW,M,"£1,820,000"
48,epl,2013,49,Leandro Bacuna,AVA,M,"£1,660,000"
49,epl,2013,50,César Azpilicueta,CHE,D,"£1,560,000"
50,epl,2013,,Francis Coquelin,ARS,M,"£1,560,000"
51,epl,2013,,Carl Jenkinson,ARS,D,"£1,560,000"
52,epl,2013,,Raheem Sterling,LIV,F,"£1,560,000"
53,epl,2013,54,Mathieu Debuchy,NEW,D,"£1,352,000"
54,epl,2013,55,Arouna Kone,EVE,F,"£1,300,000"
55,epl,2013,,Joe Ledley,CRY,M,"£1,300,000"
56,epl,2013,,James McCarthy,EVE,M,"£1,300,000"
57,epl,2013,,Nacho Monreal,ARS,D,"£1,300,000"
58,epl,2013,59,Nathan Ake,CHE,D,"£1,042,153"
59,epl,2013,60,Asmir Begovic,STK,GK,"£1,040,000"
60,epl,2013,,Paul Dummett,NEW,D,"£1,040,000"
61,epl,2013,,Massadio Haidara,NEW,D,"£1,040,000"
62,epl,2013,,Wayne Hennessey,CRY,GK,"£1,040,000"
63,epl,2013,,Joel Robles,EVE,GK,"£1,040,000"
64,epl,2013,,Yaya Sanogo,ARS,F,"£1,040,000"
65,epl,2013,66,Lucas Piazón,CHE,F,"£832,000"
66,epl,2013,67,Guillermo Varela,MUN,D,"£780,000"
67,epl,2013,,Jonny Williams,CRY,M,"£780,000"
68,epl,2013,69,Jed Steer,AVA,GK,"£735,000"
69,epl,2013,70,Curtis Good,NEW,D,"£624,000"
70,epl,2013,,Adam Smith,BOU,D,"£624,000"
71,epl,2013,72,Christian Atsu,CHE,F,"£520,000"
72,epl,2013,73,Nahki Wells,HDD,F,"£416,000"
73,epl,2013,74,Rohan Ince,BRH,M,"£364,000"
74,epl,2013,75,Steve Cook,BOU,D,"£312,000"
75,epl,2013,,Cristian Cuevas,CHE,D,"£312,000"
76,epl,2013,,Gedion Zelalem,ARS,M,"£312,000"
77,epl,2013,78,Nathaniel Chalobah,CHE,M,"£260,000"
78,epl,2013,,Jordon Ibe,LIV,M,"£260,000"
79,epl,2013,,Josh Sheehan,SWA,M,"£260,000"
80,epl,2013,81,Harry Bunn,HDD,F,"£208,000"
81,epl,2013,,Kenji Gorre,SWA,F,"£208,000"
82,epl,2013,,Christian Walton,BRH,GK,"£208,000"
83,epl,2013,84,Sullay Kaikai,CRY,M,"£156,000"
84,epl,2013,85,Harry Arter,BOU,M,"£104,000"
85,epl,2013,86,Harry Cornick,BOU,M,"£39,000"
86,epl,2013,1,M,,,30
87,epl,2013,2,D,,,25
88,epl,2013,3,F,,,20
89,epl,2013,4,GK,,,11
90,epl,2013,1,CHE,,,18
91,epl,2013,2,ARS,,,15
92,epl,2013,3,AVA,,,7
93,epl,2013,4,NEW,,,7
94,epl,2013,5,EVE,,,6
95,epl,2013,6,MUN,,,6
96,epl,2013,7,BOU,,,4
97,epl,2013,8,CRY,,,4
98,epl,2013,9,LIV,,,4
99,epl,2013,10,MCI,,,3
100,epl,2013,11,BRH,,,2
101,epl,2013,12,HDD,,,2
102,epl,2013,13,SWA,,,2
103,epl,2013,14,STK,,,2
104,epl,2013,15,TOT,,,2
105,epl,2013,16,LEI,,,1
106,epl,2013,17,WHU,,,1
107,epl,2013,1,M,,,30
108,epl,2013,2,D,,,25
109,epl,2013,3,F,,,20
110,epl,2013,4,GK,,,11
111,epl,2013,1,CHE,,,18
112,epl,2013,2,ARS,,,15
113,epl,2013,3,AVA,,,7
114,epl,2013,4,NEW,,,7
115,epl,2013,5,EVE,,,6
116,epl,2013,6,MUN,,,6
117,epl,2013,7,BOU,,,4
118,epl,2013,8,CRY,,,4
119,epl,2013,9,LIV,,,4
120,epl,2013,10,MCI,,,3
121,epl,2013,11,BRH,,,2
122,epl,2013,12,HDD,,,2
123,epl,2013,13,SWA,,,2
124,epl,2013,14,STK,,,2
125,epl,2013,15,TOT,,,2
126,epl,2013,16,LEI,,,1
127,epl,2013,17,WHU,,,1
