,league,season,rank,player,team,position,salary
0,epl,2022,1,Kevin De Bruyne,MCI,M,"£20,800,000"
1,epl,2022,2,David De Gea,MUN,GK,"£19,500,000"
2,epl,2022,,Erling Haaland,MCI,F,"£19,500,000"
3,epl,2022,4,Carlos Casimiro,MUN,M,"£18,200,000"
4,epl,2022,,Mohamed Salah,LIV,F,"£18,200,000"
5,epl,2022,6,Raphael Varane,MUN,D,"£17,680,000"
6,epl,2022,7,Romelu Lukaku,CHE,F,"£16,900,000"
7,epl,2022,,Raheem Sterling,CHE,M,"£16,900,000"
8,epl,2022,9,Jack Grealish,MCI,M,"£15,600,000"
9,epl,2022,10,Kalidou Koulibaly,CHE,D,"£15,340,000"
10,epl,2022,11,N'Golo Kante,CHE,M,"£15,080,000"
11,epl,2022,12,Gabriel Jesus,ARS,F,"£13,780,000"
12,epl,2022,13,Joao Cancelo,MCI,D,"£13,000,000"
13,epl,2022,,Reece James,CHE,D,"£13,000,000"
14,epl,2022,,Anthony Martial,MUN,F,"£13,000,000"
15,epl,2022,,Jadon Sancho,MUN,F,"£13,000,000"
16,epl,2022,,John Stones,MCI,D,"£13,000,000"
17,epl,2022,18,Bruno Fernandes,MUN,M,"£12,480,000"
18,epl,2022,19,Phil Foden,MCI,M,"£11,700,000"
19,epl,2022,20,Rodrigo Hernández Cascante,MCI,M,"£11,440,000"
20,epl,2022,,Virgil Van Dijk,LIV,D,"£11,440,000"
21,epl,2022,22,Wesley Fofana,CHE,D,"£10,400,000"
22,epl,2022,,Harry Kane,TOT,F,"£10,400,000"
23,epl,2022,,Jesse Lingard,NTG,M,"£10,400,000"
24,epl,2022,,Tanguy Ndombele,TOT,M,"£10,400,000"
25,epl,2022,,Thomas Partey,ARS,M,"£10,400,000"
26,epl,2022,,Marcus Rashford,MUN,F,"£10,400,000"
27,epl,2022,,Thiago Alcántara do Nascimento,LIV,M,"£10,400,000"
28,epl,2022,29,Heung-Min Son,TOT,F,"£9,880,000"
29,epl,2022,30,Harry Maguire,MUN,D,"£9,875,000"
30,epl,2022,31,Manuel Akanji,MCI,D,"£9,360,000"
31,epl,2022,,Trent Alexander-Arnold,LIV,D,"£9,360,000"
32,epl,2022,,César Azpilicueta,CHE,D,"£9,360,000"
33,epl,2022,,Ruben Dias,MCI,D,"£9,360,000"
34,epl,2022,,Roberto Firmino,LIV,F,"£9,360,000"
35,epl,2022,,Ivan Perisic,TOT,M,"£9,360,000"
36,epl,2022,,Fabinho Tavares,LIV,M,"£9,360,000"
37,epl,2022,38,Marc Cucurella,CHE,M,"£9,100,000"
38,epl,2022,39,Cristian Romero,TOT,D,"£8,580,000"
39,epl,2022,40,Pierre-Emerick Aubameyang,CHE,F,"£8,320,000"
40,epl,2022,,Riyad Mahrez,MCI,M,"£8,320,000"
41,epl,2022,,Kyle Walker,MCI,D,"£8,320,000"
42,epl,2022,43,Enzo Fernández,CHE,M,"£8,190,000"
43,epl,2022,44,Kepa Arrizabalaga,CHE,GK,"£7,800,000"
44,epl,2022,,Alisson Becker,LIV,GK,"£7,800,000"
45,epl,2022,,Christian Eriksen,MUN,M,"£7,800,000"
46,epl,2022,,Kai Havertz,CHE,M,"£7,800,000"
47,epl,2022,,Boubacar Kamara,AVA,M,"£7,800,000"
48,epl,2022,,Lucas Paquetá,WHU,M,"£7,800,000"
49,epl,2022,,Kalvin Phillips,MCI,M,"£7,800,000"
50,epl,2022,,Christian Pulisic,CHE,F,"£7,800,000"
51,epl,2022,,Luke Shaw,MUN,D,"£7,800,000"
52,epl,2022,,Bernardo Silva,MCI,M,"£7,800,000"
53,epl,2022,,Oleksandr Zinchenko,ARS,M,"£7,800,000"
54,epl,2022,55,Clément Lenglet,TOT,D,"£7,540,000"
55,epl,2022,56,Ilkay Gundogan,MCI,M,"£7,280,000"
56,epl,2022,,Jordan Henderson,LIV,M,"£7,280,000"
57,epl,2022,,Diogo Jota,LIV,F,"£7,280,000"
58,epl,2022,,Darwin Núñez,LIV,F,"£7,280,000"
59,epl,2022,,Nicolas Pepe,ARS,F,"£7,280,000"
60,epl,2022,,Jamie Vardy,LEI,F,"£7,280,000"
61,epl,2022,62,Wilfried Zaha,CRY,F,"£6,760,000"
62,epl,2022,63,Philippe Coutinho,AVA,M,"£6,500,000"
63,epl,2022,,Danny Ings,WHU,F,"£6,500,000"
64,epl,2022,,Kurt Zouma,WHU,D,"£6,500,000"
65,epl,2022,66,Alphonse Areola,WHU,GK,"£6,240,000"
66,epl,2022,,Lucas Digne,AVA,D,"£6,240,000"
67,epl,2022,,Abdoulaye Doucouré,EVE,M,"£6,240,000"
68,epl,2022,,Bruno Guimarães,NEW,M,"£6,240,000"
69,epl,2022,,Callum Hudson-Odoi,CHE,F,"£6,240,000"
70,epl,2022,,Alexander Isak,NEW,F,"£6,240,000"
71,epl,2022,,Alex Iwobi,EVE,F,"£6,240,000"
72,epl,2022,,Naby Keita,LIV,M,"£6,240,000"
73,epl,2022,,Aymeric Laporte,MCI,D,"£6,240,000"
74,epl,2022,,Victor Lindelof,MUN,D,"£6,240,000"
75,epl,2022,,Ruben Loftus-Cheek,CHE,M,"£6,240,000"
76,epl,2022,,Emiliano Martinez,AVA,GK,"£6,240,000"
77,epl,2022,,Lisandro Martínez,MUN,D,"£6,240,000"
78,epl,2022,,Yerry Mina,EVE,D,"£6,240,000"
79,epl,2022,,Alex Oxlade-Chamberlain,LIV,M,"£6,240,000"
80,epl,2022,,Malang Sarr,CHE,D,"£6,240,000"
81,epl,2022,,Ben White,ARS,D,"£6,240,000"
82,epl,2022,,Granit Xhaka,ARS,M,"£6,240,000"
83,epl,2022,,Frederico de Paula Santos,MUN,M,"£6,240,000"
84,epl,2022,,Donny van de Beek,MUN,M,"£6,240,000"
85,epl,2022,86,Martin Ødegaard,ARS,M,"£5,980,000"
86,epl,2022,87,Andre Gomes,EVE,M,"£5,835,000"
87,epl,2022,88,Tiemoué Bakayoko,CHE,M,"£5,720,000"
88,epl,2022,,Jorge Luiz Frello Filho,ARS,M,"£5,720,000"
89,epl,2022,,João Félix,CHE,F,"£5,720,000"
90,epl,2022,,Dejan Kulusevski,TOT,F,"£5,720,000"
91,epl,2022,,James Maddison,LEI,M,"£5,720,000"
92,epl,2022,,Arthur Melo,LIV,M,"£5,720,000"
93,epl,2022,,Thiago Silva,CHE,D,"£5,720,000"
94,epl,2022,,Kieran Tierney,ARS,D,"£5,720,000"
95,epl,2022,96,Antony dos Santo,MUN,F,"£5,460,000"
96,epl,2022,97,Dele Alli,EVE,M,"£5,200,000"
97,epl,2022,,Leon Bailey,AVA,F,"£5,200,000"
98,epl,2022,,Dominic Calvert-Lewin,EVE,F,"£5,200,000"
99,epl,2022,,Diego Carlos,AVA,D,"£5,200,000"
100,epl,2022,,Jonny Evans,LEI,D,"£5,200,000"
101,epl,2022,,Dean Henderson,MUN,GK,"£5,200,000"
102,epl,2022,,Pierre-Emile Hojbjerg,TOT,M,"£5,200,000"
