,league,season,rank,player,team,position,salary
125,epl,2023,,Hakim Ziyech,CHE,M,"£5,200,000"
126,epl,2023,,Edson Álvarez,WHU,M,"£5,200,000"
127,epl,2023,,Julian Álvarez,MCI,F,"£5,200,000"
128,epl,2023,129,Emerson Palmieri,WHU,D,"£4,940,000"
129,epl,2023,130,Benoit Badiashile,CHE,D,"£4,680,000"
130,epl,2023,,Sven Botman,NEW,D,"£4,680,000"
131,epl,2023,,Leander Dendoncker,AVA,M,"£4,680,000"
132,epl,2023,,Odsonne Edouard,CRY,F,"£4,680,000"
133,epl,2023,,Gonçalo Guedes,WLV,F,"£4,680,000"
134,epl,2023,,Jack Harrison,EVE,F,"£4,680,000"
135,epl,2023,,Jack Harrison,LEE,F,"£4,680,000"
136,epl,2023,,Mohammed Kudus,WHU,M,"£4,680,000"
137,epl,2023,,Adam Lallana,BRH,M,"£4,680,000"
138,epl,2023,,Pablo Sarabia,WLV,F,"£4,680,000"
139,epl,2023,,Tomas Soucek,WHU,M,"£4,680,000"
140,epl,2023,,Jurrien Timber,ARS,D,"£4,680,000"
141,epl,2023,,Leandro Trossard,ARS,F,"£4,680,000"
142,epl,2023,,Aaron Wan-Bissaka,MUN,D,"£4,680,000"
143,epl,2023,,Harry Winks,LEI,M,"£4,680,000"
144,epl,2023,,Willian da Silva,FUL,M,"£4,680,000"
145,epl,2023,,Richarlison de Andrade,TOT,F,"£4,680,000"
146,epl,2023,147,Baba Rahman,CHE,D,"£4,470,000"
147,epl,2023,148,Michail Antonio,WHU,M,"£4,420,000"
148,epl,2023,,Joelinton Cassio Apolinário de Lira,NEW,F,"£4,420,000"
149,epl,2023,,Diogo Dalot,MUN,D,"£4,420,000"
150,epl,2023,,Eric Dier,TOT,M,"£4,420,000"
151,epl,2023,,Radu Dragusin,TOT,D,"£4,420,000"
152,epl,2023,,Joe Gomez,LIV,D,"£4,420,000"
153,epl,2023,,Rasmus Højlund,MUN,F,"£4,420,000"
154,epl,2023,,Pedro Porro,TOT,D,"£4,420,000"
155,epl,2023,,David Raya,BRE,GK,"£4,420,000"
156,epl,2023,157,Joachim Andersen,CRY,D,"£4,160,000"
157,epl,2023,,Felipe Augusto de Almeida,NTG,D,"£4,160,000"
158,epl,2023,,Harvey Barnes,NEW,M,"£4,160,000"
159,epl,2023,,Ryan Bertrand,LEI,D,"£4,160,000"
160,epl,2023,,Matty Cash,AVA,D,"£4,160,000"
161,epl,2023,,Nathaniel Clyne,CRY,D,"£4,160,000"
162,epl,2023,,Ben Davies,TOT,D,"£4,160,000"
163,epl,2023,,Lewis Dunk,BRH,D,"£4,160,000"
164,epl,2023,,Morgan Gibbs-White,NTG,M,"£4,160,000"
165,epl,2023,,Idrissa Gueye,EVE,M,"£4,160,000"
166,epl,2023,,Callum Hudson-Odoi,NTG,F,"£4,160,000"
167,epl,2023,,Kelechi Iheanacho,LEI,F,"£4,160,000"
168,epl,2023,,Alex Iwobi,FUL,F,"£4,160,000"
169,epl,2023,,Michael Keane,EVE,D,"£4,160,000"
170,epl,2023,,Thilo Kehrer,WHU,D,"£4,160,000"
171,epl,2023,,Justin Kluivert,BOU,F,"£4,160,000"
172,epl,2023,,Kaoru Mitoma,BRH,F,"£4,160,000"
173,epl,2023,,João Palhinha,FUL,M,"£4,160,000"
174,epl,2023,,Ricardo Pereira,LEI,D,"£4,160,000"
175,epl,2023,,Nelson Semedo,WLV,D,"£4,160,000"
176,epl,2023,,Fabio Silva,WLV,F,"£4,160,000"
177,epl,2023,,Boubakary Soumaré,LEI,M,"£4,160,000"
178,epl,2023,,Joe Willock,NEW,M,"£4,160,000"
179,epl,2023,,Chris Wood,NTG,F,"£4,160,000"
180,epl,2023,181,Ben Godfrey,EVE,D,"£4,000,000"
181,epl,2023,182,Rodrigo Bentancur,TOT,M,"£3,900,000"
182,epl,2023,,Emiliano Buendía,AVA,F,"£3,900,000"
183,epl,2023,,Conor Coady,LEI,D,"£3,900,000"
184,epl,2023,,Patson Daka,LEI,F,"£3,900,000"
185,epl,2023,,Fraser Forster,TOT,GK,"£3,900,000"
186,epl,2023,,Ezri Konsa,AVA,D,"£3,900,000"
187,epl,2023,,Douglas Luiz,AVA,M,"£3,900,000"
188,epl,2023,,Tyrell Malacia,MUN,D,"£3,900,000"
189,epl,2023,,Onyinye Ndidi,LEI,M,"£3,900,000"
190,epl,2023,,Cole Palmer,CHE,M,"£3,900,000"
191,epl,2023,,Dennis Praet,LEI,M,"£3,900,000"
192,epl,2023,,Ibrahim Sangare,NTG,M,"£3,900,000"
193,epl,2023,,Jonjo Shelvey,NTG,M,"£3,900,000"
194,epl,2023,,Cedric Soares,ARS,D,"£3,900,000"
195,epl,2023,,Destiny Udogie,TOT,D,"£3,900,000"
196,epl,2023,,Guglielmo Vicario,TOT,GK,"£3,900,000"
197,epl,2023,198,Joe Aribo,SOU,M,"£3,640,000"
198,epl,2023,,Patrick Bamford,LEE,F,"£3,640,000"
199,epl,2023,,Issa Diop,FUL,D,"£3,640,000"
200,epl,2023,,Cheick Doucouré,CRY,M,"£3,640,000"
201,epl,2023,,Mason Holgate,EVE,D,"£3,640,000"
202,epl,2023,,Hee-chan Hwang,WLV,F,"£3,640,000"
203,epl,2023,,Brennan Johnson,TOT,M,"£3,640,000"
204,epl,2023,,Ibrahima Konate,LIV,D,"£3,640,000"
205,epl,2023,,Manuel Lanzini,WHU,M,"£3,640,000"
206,epl,2023,,Jefferson Lerma,CRY,M,"£3,640,000"
207,epl,2023,,Giovani Lo Celso,TOT,M,"£3,640,000"
208,epl,2023,,Angelo Ogbonna,WHU,D,"£3,640,000"
209,epl,2023,,Jacob Ramsey,AVA,M,"£3,640,000"
210,epl,2023,,Georginio Rutter,LEE,F,"£3,640,000"
211,epl,2023,,Pape Sarr,TOT,M,"£3,640,000"
212,epl,2023,,Jannik Vestergaard,LEI,D,"£3,640,000"
213,epl,2023,214,Sofyan Amrabat,MUN,M,"£3,380,000"
214,epl,2023,,Stuart Armstrong,SOU,M,"£3,380,000"
215,epl,2023,,Timothy Castagne,FUL,D,"£3,380,000"
216,epl,2023,,Maxwel Cornet,WHU,D,"£3,380,000"
217,epl,2023,,Lukasz Fabianski,WHU,GK,"£3,380,000"
218,epl,2023,,Pascal Gross,BRH,M,"£3,380,000"
219,epl,2023,,Nicolas Jackson,CHE,F,"£3,380,000"
220,epl,2023,,Luis Sinisterra,LEE,F,"£3,380,000"
221,epl,2023,,Adama Traore,FUL,F,"£3,380,000"
222,epl,2023,,Brandon Williams,MUN,D,"£3,380,000"
223,epl,2023,224,Nathaniel Phillips,LIV,D,"£3,360,000"
224,epl,2023,225,Sasa Lukic,FUL,M,"£3,276,000"
225,epl,2023,,Ismaila Sarr,WAT,F,"£3,276,000"
226,epl,2023,227,Tyler Adams,BOU,M,"£3,120,000"
227,epl,2023,,Miguel Almiron,NEW,M,"£3,120,000"
228,epl,2023,,Jan Bednarek,SOU,D,"£3,120,000"
229,epl,2023,,Matheus Cunha,WLV,F,"£3,120,000"
230,epl,2023,,Jonny Evans,MUN,D,"£3,120,000"
231,epl,2023,,Junior Firpo,LEE,D,"£3,120,000"
232,epl,2023,,Anthony Gordon,NEW,F,"£3,120,000"
233,epl,2023,,Scott McTominay,MUN,M,"£3,120,000"
234,epl,2023,,James Milner,BRH,M,"£3,120,000"
235,epl,2023,,Daniel Podence,WLV,F,"£3,120,000"
236,epl,2023,,Nick Pope,NEW,GK,"£3,120,000"
237,epl,2023,,Adrian San Miguel del Castillo,LIV,GK,"£3,120,000"
238,epl,2023,,Manor Solomon,TOT,F,"£3,120,000"
239,epl,2023,,Robert Sánchez,CHE,GK,"£3,120,000"
240,epl,2023,,Nicolò Zaniolo,AVA,M,"£3,120,000"
241,epl,2023,242,Jakub Kiwior,ARS,D,"£3,016,000"
242,epl,2023,,Vitaliy Mykolenko,EVE,D,"£3,016,000"
243,epl,2023,244,Luis Díaz,LIV,F,"£2,912,000"
244,epl,2023,245,Adam Armstrong,SOU,F,"£2,860,000"
245,epl,2023,,Saïd Benrahma,WHU,F,"£2,860,000"
246,epl,2023,,Yves Bissouma,TOT,M,"£2,860,000"
247,epl,2023,,Dan Burn,NEW,D,"£2,860,000"
248,epl,2023,,Seamus Coleman,EVE,D,"£2,860,000"
249,epl,2023,,Mahmoud Dahoud,BRH,M,"£2,860,000"
250,epl,2023,,Ibrahima Diallo,SOU,M,"£2,860,000"
251,epl,2023,,Mohamed Elneny,ARS,M,"£2,860,000"
252,epl,2023,,Emil Krafth,NEW,D,"£2,860,000"
253,epl,2023,,Ben Mee,BRE,D,"£2,860,000"
254,epl,2023,,Stefan Ortega,MCI,GK,"£2,860,000"
255,epl,2023,,Chris Richards,CRY,D,"£2,860,000"
256,epl,2023,,Jairo Riedewald,CRY,M,"£2,860,000"
257,epl,2023,,Ryan Sessegnon,TOT,M,"£2,860,000"
258,epl,2023,,Boubacar Traoré,WLV,M,"£2,860,000"
259,epl,2023,,Adam Webster,BRH,D,"£2,860,000"
260,epl,2023,,Danny Welbeck,BRH,F,"£2,860,000"
261,epl,2023,262,Sergio Reguilón,TOT,D,"£2,756,000"
262,epl,2023,263,Arnaut Danjuma,EVE,F,"£2,730,000"
263,epl,2023,264,Kenny Tete,FUL,D,"£2,650,000"
264,epl,2023,265,Nayef Aguerd,WHU,D,"£2,600,000"
265,epl,2023,,Taiwo Awoniyi,NTG,F,"£2,600,000"
266,epl,2023,,Oscar Bobb,MCI,M,"£2,600,000"
267,epl,2023,,David Brooks,BOU,M,"£2,600,000"
268,epl,2023,,Trevoh Chalobah,CHE,D,"£2,600,000"
269,epl,2023,,Calum Chambers,AVA,D,"£2,600,000"
270,epl,2023,,Hamza Choudhury,LEI,M,"£2,600,000"
271,epl,2023,,Ryan Christie,BOU,M,"£2,600,000"
272,epl,2023,,Carney Chukwuemeka,CHE,M,"£2,600,000"
273,epl,2023,,Aaron Cresswell,WHU,D,"£2,600,000"
274,epl,2023,,Matt Doherty,WLV,D,"£2,600,000"
275,epl,2023,,Jeremy Doku,MCI,F,"£2,600,000"
276,epl,2023,,Wataru Endo,LIV,M,"£2,600,000"
277,epl,2023,,Pervis Estupiñán,BRH,D,"£2,600,000"
278,epl,2023,,Wout Faes,LEI,D,"£2,600,000"
279,epl,2023,,Conor Gallagher,CHE,M,"£2,600,000"
280,epl,2023,,Alejandro Garnacho,MUN,F,"£2,600,000"
281,epl,2023,,Norberto Gomes,EVE,F,"£2,600,000"
282,epl,2023,,Sergio Gomez,MCI,D,"£2,600,000"
283,epl,2023,,Mason Greenwood,MUN,F,"£2,600,000"
284,epl,2023,,Marc Guehi,CRY,D,"£2,600,000"
285,epl,2023,,Daniel James,LEE,F,"£2,600,000"
286,epl,2023,,Mathias Jensen,BRE,M,"£2,600,000"
287,epl,2023,,Valentino Livramento,NEW,M,"£2,600,000"
288,epl,2023,,Albert Sambi Lokonga,ARS,M,"£2,600,000"
289,epl,2023,,Sean Longstaff,NEW,M,"£2,600,000"
290,epl,2023,,Noni Madueke,CHE,F,"£2,600,000"
291,epl,2023,,Solly March,BRH,M,"£2,600,000"
292,epl,2023,,Jean-Philippe Mateta,CRY,F,"£2,600,000"
293,epl,2023,,Neal Maupay,EVE,F,"£2,600,000"
294,epl,2023,,Konstantinos Mavropanos,WHU,D,"£2,600,000"
295,epl,2023,,Alex McCarthy,SOU,GK,"£2,600,000"
296,epl,2023,,Norberto Murara,BOU,GK,"£2,600,000"
297,epl,2023,,Pedro Neto,WLV,F,"£2,600,000"
298,epl,2023,,Robin Olsen,AVA,GK,"£2,600,000"
299,epl,2023,,Joao Pedro,BRH,F,"£2,600,000"
300,epl,2023,,Andreas Pereira,FUL,M,"£2,600,000"
301,epl,2023,,Antonee Robinson,FUL,D,"£2,600,000"
302,epl,2023,,Marc Roca,LEE,M,"£2,600,000"
303,epl,2023,,Jeffrey Schlupp,CRY,D,"£2,600,000"
304,epl,2023,,Antoine Semenyo,BOU,F,"£2,600,000"
305,epl,2023,,Marcos Senesi,BOU,D,"£2,600,000"
306,epl,2023,,Dominic Solanke,BOU,F,"£2,600,000"
307,epl,2023,,Pascal Struijk,LEE,D,"£2,600,000"
308,epl,2023,,James Tomkins,CRY,D,"£2,600,000"
309,epl,2023,,Konstantinos Tsimikas,LIV,D,"£2,600,000"
310,epl,2023,,Joel Veltman,BRH,D,"£2,600,000"
311,epl,2023,,Neco Williams,NTG,D,"£2,600,000"
312,epl,2023,,Harry Winks,TOT,M,"£2,600,000"
313,epl,2023,,Joe Worrall,NTG,D,"£2,600,000"
314,epl,2023,,Ilya Zabarnyi,BOU,D,"£2,600,000"
315,epl,2023,,Jan Paul van Hecke,BRH,D,"£2,600,000"
316,epl,2023,,Micky van de Ven,TOT,D,"£2,600,000"
317,epl,2023,318,Morgan Sanson,AVA,M,"£2,496,000"
318,epl,2023,319,Callum Wilson,NEW,F,"£2,400,000"
319,epl,2023,320,Fábio Vieira,ARS,M,"£2,360,000"
320,epl,2023,321,Brenden Aaronson,LEE,F,"£2,340,000"
321,epl,2023,,Marc Albrighton,LEI,M,"£2,340,000"
322,epl,2023,,Calvin Bassey,FUL,D,"£2,340,000"
323,epl,2023,,Philip Billing,BOU,M,"£2,340,000"
324,epl,2023,,Jack Cork,BUR,M,"£2,340,000"
325,epl,2023,,Stuart Dallas,LEE,M,"£2,340,000"
326,epl,2023,,Craig Dawson,WLV,D,"£2,340,000"
327,epl,2023,,Malo Gusto,CHE,D,"£2,340,000"
328,epl,2023,,Tom Heaton,MUN,GK,"£2,340,000"
329,epl,2023,,Rob Holding,CRY,D,"£2,340,000"
330,epl,2023,,Ui-jo Hwang,NTG,F,"£2,340,000"
331,epl,2023,,Cheikhou Kouyate,NTG,M,"£2,340,000"
332,epl,2023,,Roméo Lavia,CHE,M,"£2,340,000"
333,epl,2023,,Mario Lemina,WLV,M,"£2,340,000"
334,epl,2023,,Diego Llorente,LEE,D,"£2,340,000"
335,epl,2023,,Bryan Mbeumo,BRE,M,"£2,340,000"
336,epl,2023,,Daniel Munoz,CRY,D,"£2,340,000"
337,epl,2023,,Moussa Niakhaté,NTG,D,"£2,340,000"
338,epl,2023,,Matt Ritchie,NEW,M,"£2,340,000"
339,epl,2023,,Jack Stephens,SOU,D,"£2,340,000"
340,epl,2023,,Hamed Traorè,BOU,M,"£2,340,000"
341,epl,2023,,Lesley Ugochukwu,CHE,M,"£2,340,000"
342,epl,2023,,Odysseas Vlachodimos,NTG,GK,"£2,340,000"
343,epl,2023,,Igor de Paulo,BRH,D,"£2,340,000"
344,epl,2023,345,Ryan Fraser,NEW,F,"£2,173,600"
345,epl,2023,346,Emerson Royal,TOT,D,"£2,170,000"
346,epl,2023,347,Tosin Adarabioyo,FUL,D,"£2,110,000"
347,epl,2023,348,Jeff Hendrick,NEW,M,"£2,100,000"
348,epl,2023,349,Ola Aina,NTG,D/D,"£2,080,000"
349,epl,2023,,Kristoffer Ajer,BRE,D,"£2,080,000"
350,epl,2023,,Carlos Alcaraz,SOU,M,"£2,080,000"
351,epl,2023,,Ethan Ampadu,LEE,M,"£2,080,000"
352,epl,2023,,Stefan Bajcetic,LIV,M,"£2,080,000"
353,epl,2023,,Sander Berge,BUR,M,"£2,080,000"
354,epl,2023,,Willy Boly,NTG,D,"£2,080,000"
355,epl,2023,,Armando Broja,CHE,F,"£2,080,000"
356,epl,2023,,Josh Brownhill,BUR,M,"£2,080,000"
357,epl,2023,,Duje Caleta-Car,SOU,D,"£2,080,000"
358,epl,2023,,Fabio Carvalho,LIV,F,"£2,080,000"
359,epl,2023,,Lewis Cook,BOU,M,"£2,080,000"
360,epl,2023,,Emmanuel Dennis,NTG,F,"£2,080,000"
361,epl,2023,,Axel Disasi,CHE,D,"£2,080,000"
362,epl,2023,,Martin Dubravka,NEW,GK,"£2,080,000"
363,epl,2023,,Harvey Elliott,LIV,M,"£2,080,000"
364,epl,2023,,Matheus França,CRY,M,"£2,080,000"
365,epl,2023,,Ben Gibson,NOR,D,"£2,080,000"
366,epl,2023,,Bryan Gil,TOT,F,"£2,080,000"
367,epl,2023,,Ki-Jana Hoever,WLV,D,"£2,080,000"
368,epl,2023,,Sam Johnstone,CRY,GK,"£2,080,000"
369,epl,2023,,Robin Koch,LEE,D,"£2,080,000"
370,epl,2023,,Rasmus Kristensen,LEE,D,"£2,080,000"
371,epl,2023,,Jamaal Lascelles,NEW,D,"£2,080,000"
372,epl,2023,,Jamaal Lascelles,NEW,D,"£2,080,000"
373,epl,2023,,Kevin Mbabu,FUL,D,"£2,080,000"
374,epl,2023,,Tyrick Mitchell,CRY,D,"£2,080,000"
375,epl,2023,,Frank Onyeka,BRE,M,"£2,080,000"
376,epl,2023,,Giovanni Reyna,NTG,M,"£2,080,000"
377,epl,2023,,Jay Rodriguez,BUR,F,"£2,080,000"
378,epl,2023,,Fabian Schar,NEW,D,"£2,080,000"
379,epl,2023,,Alex Scott,BOU,,"£2,080,000"
380,epl,2023,,Oliver Skipp,TOT,M,"£2,080,000"
381,epl,2023,,Emile Smith Rowe,ARS,M,"£2,080,000"
382,epl,2023,,Harry Souttar,LEI,D,"£2,080,000"
383,epl,2023,,Djed Spence,TOT,D,"£2,080,000"
384,epl,2023,,Kamaldeen Sulemana,SOU,F,"£2,080,000"
385,epl,2023,,José Sá,WLV,GK,"£2,080,000"
386,epl,2023,,Matt Turner,NTG,GK,"£2,080,000"
387,epl,2023,,Carlos Vinícius,FUL,F,"£2,080,000"
388,epl,2023,,Danny Ward,LEI,GK,"£2,080,000"
389,epl,2023,,Deivid Washington,CHE,F,"£2,080,000"
390,epl,2023,,Ashley Young,EVE,D,"£2,080,000"
391,epl,2023,392,Romain Perraud,SOU,D,"£2,040,000"
392,epl,2023,393,Jamal Lewis,NEW,D,"£2,000,000"
393,epl,2023,394,Anthony Knockaert,FUL,M,"£1,950,000"
394,epl,2023,395,Jordan Ayew,CRY,F,"£1,820,000"
395,epl,2023,,Altay Bayindir,MUN,GK,"£1,820,000"
396,epl,2023,,Jean-Ricner Bellegarde,WLV,M,"£1,820,000"
397,epl,2023,,Jóhann Berg Guðmundsson,BUR,F,"£1,820,000"
398,epl,2023,,Marcus Bettinelli,CHE,GK,"£1,820,000"
399,epl,2023,,Jarrad Branthwaite,EVE,D,"£1,820,000"
400,epl,2023,,Rhian Brewster,SHU,F,"£1,820,000"
401,epl,2023,,Vladimir Coufal,WHU,D,"£1,820,000"
402,epl,2023,,Nicolás Dominguez,NTG,M,"£1,820,000"
403,epl,2023,,Paul Dummett,NEW,D,"£1,820,000"
404,epl,2023,,Ben Brereton Díaz,SHU,F,"£1,820,000"
405,epl,2023,,Romain Faivre,BOU,M,"£1,820,000"
406,epl,2023,,Ryan Fredericks,BOU,D,"£1,820,000"
407,epl,2023,,Ryan Giles,LUT,D,"£1,820,000"
408,epl,2023,,Rico Henry,BRE,D,"£1,820,000"
409,epl,2023,,Will Hughes,CRY,M,"£1,820,000"
410,epl,2023,,Sasa Kalajdzic,WLV,F,"£1,820,000"
411,epl,2023,,Tariq Lamptey,BRH,D,"£1,820,000"
412,epl,2023,,Jacob Larsen,BUR,F,"£1,820,000"
413,epl,2023,,Keane Lewis-Potter,BRE,F,"£1,820,000"
414,epl,2023,,Chris Mepham,BOU,D,"£1,820,000"
415,epl,2023,,Álex Moreno,AVA,D,"£1,820,000"
416,epl,2023,,Jacob Murphy,NEW,M,"£1,820,000"
