,league,season,rank,player,team,position,salary
0,nba,2016,1,LeBron James,CLE,SF,"$30,963,450"
1,nba,2016,2,Mike Conley,MEM,PG,"$26,540,100"
2,nba,2016,,DeMar DeRozan,TOR,SG,"$26,540,100"
3,nba,2016,,Kevin Durant,GSW,SF,"$26,540,100"
4,nba,2016,,James Harden,HOU,SG,"$26,540,100"
5,nba,2016,,Al Horford,BOS,C,"$26,540,100"
6,nba,2016,,Russell Westbrook,OKC,PG,"$26,540,100"
7,nba,2016,8,Dirk Nowitzki,DAL,PF,"$25,000,000"
8,nba,2016,9,Carmelo Anthony,NYK,SF,"$24,559,380"
9,nba,2016,10,Damian Lillard,POR,PG,"$24,328,425"
10,nba,2016,11,Chris Bosh,MIA,PF,"$23,741,060"
11,nba,2016,12,Dwyane Wade,CHI,SG,"$23,200,000"
12,nba,2016,13,Chris Paul,LAC,PG,"$23,199,328"
13,nba,2016,14,Dwight Howard,ATL,C,"$23,180,275"
14,nba,2016,15,Harrison Barnes,DAL,SF,"$22,116,750"
15,nba,2016,,Bradley Beal,WAS,SG,"$22,116,750"
16,nba,2016,,Anthony Davis,NOP,C,"$22,116,750"
17,nba,2016,,Andre Drummond,DET,C,"$22,116,750"
18,nba,2016,,Chandler Parsons,MEM,SF,"$22,116,750"
19,nba,2016,,Hassan Whiteside,MIA,C,"$22,116,750"
20,nba,2016,21,Derrick Rose,NYK,PG,"$21,323,252"
21,nba,2016,22,Marc Gasol,MEM,C,"$21,165,675"
22,nba,2016,,DeAndre Jordan,LAC,C,"$21,165,675"
23,nba,2016,,Brook Lopez,BKN,C,"$21,165,675"
24,nba,2016,,Kevin Love,CLE,C,"$21,165,675"
25,nba,2016,26,Nicolas Batum,CHA,SG,"$20,869,565"
26,nba,2016,27,LaMarcus Aldridge,SAS,PF,"$20,575,005"
27,nba,2016,28,Blake Griffin,LAC,PF,"$20,140,838"
28,nba,2016,29,Paul Millsap,ATL,PF,"$20,072,033"
29,nba,2016,30,Ryan Anderson,HOU,PF,"$18,735,363"
30,nba,2016,31,Allen Crabbe,POR,SG,"$18,500,000"
31,nba,2016,32,Paul George,IND,SF,"$18,314,532"
32,nba,2016,33,Jimmy Butler,CHI,SG,"$18,156,361"
33,nba,2016,34,Luol Deng,LAL,SF,"$18,000,000"
34,nba,2016,35,Kyrie Irving,CLE,PG,"$17,638,063"
35,nba,2016,,Kawhi Leonard,SAS,SF,"$17,638,063"
36,nba,2016,37,Tobias Harris,DET,PF,"$17,200,000"
37,nba,2016,38,Enes Freedom,OKC,C,"$17,145,838"
38,nba,2016,,Wesley Matthews,DAL,SG,"$17,145,838"
39,nba,2016,,Greg Monroe,MIL,C,"$17,145,838"
40,nba,2016,41,Bismack Biyombo,ORL,C,"$17,000,000"
41,nba,2016,,Evan Fournier,ORL,SG,"$17,000,000"
42,nba,2016,,Joakim Noah,NYK,C,"$17,000,000"
43,nba,2016,44,DeMarcus Cousins,NOP,C,"$16,957,900"
44,nba,2016,,John Wall,WAS,PG,"$16,957,900"
45,nba,2016,46,Klay Thompson,GSW,SG,"$16,663,575"
46,nba,2016,47,Evan Turner,POR,SF,"$16,393,443"
47,nba,2016,48,Gordon Hayward,UTA,SF,"$16,073,140"
48,nba,2016,49,Timofey Mozgov,LAL,C,"$16,000,000"
49,nba,2016,50,Ian Mahinmi,WAS,C,"$15,944,154"
50,nba,2016,51,Goran Dragic,MIA,PG,"$15,891,725"
51,nba,2016,52,Kent Bazemore,ATL,SF,"$15,730,338"
52,nba,2016,53,Pau Gasol,SAS,C,"$15,500,000"
53,nba,2016,54,Draymond Green,GSW,PF,"$15,330,435"
54,nba,2016,,Tristan Thompson,CLE,C,"$15,330,435"
55,nba,2016,56,Khris Middleton,MIL,SF,"$15,200,000"
56,nba,2016,57,Danilo Gallinari,DEN,SF,"$15,050,000"
57,nba,2016,58,Jeff Green,ORL,SF,"$15,000,000"
58,nba,2016,59,Reggie Jackson,DET,PG,"$14,956,522"
59,nba,2016,60,Tony Parker,SAS,PG,"$14,445,313"
60,nba,2016,61,Jonas Valanciunas,TOR,C,"$14,382,022"
61,nba,2016,62,DeMarre Carroll,TOR,SF,"$14,200,000"
62,nba,2016,63,Thaddeus Young,IND,PF,"$14,153,652"
63,nba,2016,64,Eric Bledsoe,PHX,PG,"$14,000,000"
64,nba,2016,,Manu Ginobili,SAS,SG,"$14,000,000"
65,nba,2016,,Rajon Rondo,CHI,PG,"$14,000,000"
66,nba,2016,67,Ricky Rubio,MIN,PG,"$13,575,000"
67,nba,2016,68,Rudy Gay,SAC,SF,"$13,333,333"
68,nba,2016,69,Jamal Crawford,LAC,SG,"$13,253,012"
69,nba,2016,70,Robin Lopez,CHI,C,"$13,219,250"
70,nba,2016,71,Michael Kidd-Gilchrist,CHA,SF,"$13,000,000"
71,nba,2016,72,J.R. Smith,CLE,SG,"$12,800,000"
72,nba,2016,73,Brandon Knight,PHX,PG,"$12,606,250"
73,nba,2016,74,Arron Afflalo,SAC,SG,"$12,500,000"
74,nba,2016,,Jordan Clarkson,LAL,SG,"$12,500,000"
75,nba,2016,,Miles Plumlee,CHA,C,"$12,500,000"
76,nba,2016,77,Tyson Chandler,PHX,C,"$12,415,000"
77,nba,2016,78,Eric Gordon,HOU,SG,"$12,385,364"
78,nba,2016,79,John Henson,MIL,PF,"$12,267,606"
79,nba,2016,80,Serge Ibaka,TOR,PF,"$12,250,000"
80,nba,2016,,Marvin Williams,CHA,PF,"$12,250,000"
81,nba,2016,82,Stephen Curry,GSW,PG,"$12,112,359"
82,nba,2016,83,Kenneth Faried,DEN,PF,"$12,078,652"
83,nba,2016,84,Marcin Gortat,WAS,C,"$12,000,000"
84,nba,2016,,Amir Johnson,BOS,PF,"$12,000,000"
85,nba,2016,,Kyle Lowry,TOR,PG,"$12,000,000"
86,nba,2016,,Kemba Walker,CHA,PG,"$12,000,000"
87,nba,2016,88,Nikola Vucevic,ORL,C,"$11,750,000"
88,nba,2016,89,Jeremy Lin,BKN,PG,"$11,483,254"
89,nba,2016,90,Jrue Holiday,NOP,PG,"$11,286,518"
90,nba,2016,91,Courtney Lee,NYK,SG,"$11,242,000"
91,nba,2016,92,Solomon Hill,NOP,SF,"$11,241,218"
92,nba,2016,93,Wilson Chandler,DEN,SF,"$11,233,146"
93,nba,2016,94,Andre Iguodala,GSW,SF,"$11,131,368"
94,nba,2016,95,Derrick Favors,UTA,PF,"$11,050,000"
95,nba,2016,96,Joe Johnson,UTA,SG,"$11,000,000"
96,nba,2016,,Austin Rivers,LAC,SG,"$11,000,000"
97,nba,2016,98,Jon Leuer,DET,PF,"$10,991,957"
98,nba,2016,99,Monta Ellis,IND,SG,"$10,763,500"
99,nba,2016,100,Tyreke Evans,SAC,SG,"$10,661,286"
100,nba,2016,101,Mirza Teletovic,MIL,PF,"$10,500,000"
101,nba,2016,102,Jared Dudley,PHX,SF,"$10,470,000"
102,nba,2016,103,Zach Randolph,MEM,PF,"$10,361,445"
103,nba,2016,104,Al Jefferson,IND,C,"$10,230,179"
104,nba,2016,105,Alec Burks,UTA,SG,"$10,154,495"
105,nba,2016,106,Danny Green,SAS,SG,"$10,000,000"
106,nba,2016,,Terrence Ross,ORL,SG,"$10,000,000"
107,nba,2016,108,Omer Asik,NOP,C,"$9,904,494"
108,nba,2016,109,Iman Shumpert,CLE,SG,"$9,662,921"
109,nba,2016,110,Matthew Dellavedova,MIL,PG,"$9,607,500"
110,nba,2016,111,Maurice Harkless,POR,SF,"$9,488,764"
111,nba,2016,112,Jerryd Bayless,PHI,PG,"$9,424,084"
