,league,season,rank,player,team,position,salary
0,nba,2022,1,Stephen Curry,GSW,PG,"$48,070,014"
1,nba,2022,2,LeBron James,LAL,PF,"$44,474,988"
2,nba,2022,3,Kevin Durant,PHX,SF,"$44,124,845"
3,nba,2022,4,Bradley Beal,WAS,SG,"$43,279,250"
4,nba,2022,5,Giannis Antetokounmpo,MIL,PF,"$42,492,492"
5,nba,2022,,Paul George,LAC,SG,"$42,492,492"
6,nba,2022,,Kawhi Leonard,LAC,SF,"$42,492,492"
7,nba,2022,,Damian Lillard,POR,PG,"$42,492,492"
8,nba,2022,9,Klay Thompson,GSW,SG,"$40,600,080"
9,nba,2022,10,Kyrie Irving,DAL,PG,"$39,060,807"
10,nba,2022,11,Rudy Gobert,MIN,C,"$38,172,414"
11,nba,2022,12,Anthony Davis,LAL,C,"$37,980,720"
12,nba,2022,13,Khris Middleton,MIL,SF,"$37,948,276"
13,nba,2022,14,Jimmy Butler,MIA,SF,"$37,653,300"
14,nba,2022,15,Tobias Harris,PHI,PF,"$37,633,050"
15,nba,2022,16,Luka Doncic,DAL,PG,"$37,096,500"
16,nba,2022,,Zach LaVine,CHI,SG,"$37,096,500"
17,nba,2022,,Trae Young,ATL,PG,"$37,096,500"
18,nba,2022,19,Pascal Siakam,TOR,PF,"$35,448,672"
19,nba,2022,,Ben Simmons,BKN,PG,"$35,448,672"
20,nba,2022,21,Myles Turner,IND,C,"$35,069,500"
21,nba,2022,22,Jrue Holiday,MIL,PG,"$34,319,480"
22,nba,2022,23,Devin Booker,PHX,SG,"$33,833,400"
23,nba,2022,,Kristaps Porzingis,WAS,PF,"$33,833,400"
24,nba,2022,,Karl-Anthony Towns,MIN,C,"$33,833,400"
25,nba,2022,26,Joel Embiid,PHI,C,"$33,616,770"
26,nba,2022,,Nikola Jokic,DEN,C,"$33,616,770"
27,nba,2022,,Andrew Wiggins,GSW,SF,"$33,616,770"
28,nba,2022,29,C.J. McCollum,NOP,SG,"$33,333,333"
29,nba,2022,30,James Harden,PHI,SG,"$33,000,000"
30,nba,2022,31,Brandon Ingram,NOP,SF,"$31,650,600"
31,nba,2022,,Jamal Murray,DEN,PG,"$31,650,600"
32,nba,2022,33,D'Angelo Russell,LAL,PG,"$31,377,750"
33,nba,2022,34,Deandre Ayton,PHX,C,"$30,913,750"
34,nba,2022,,Shai Gilgeous-Alexander,OKC,PG,"$30,913,750"
35,nba,2022,,Donovan Mitchell,CLE,SG,"$30,913,750"
36,nba,2022,,Michael Porter Jr.,DEN,SF,"$30,913,750"
37,nba,2022,38,Bam Adebayo,MIA,C,"$30,351,780"
38,nba,2022,,De'Aaron Fox,SAC,PG,"$30,351,780"
39,nba,2022,,Jayson Tatum,BOS,PF,"$30,351,780"
40,nba,2022,41,Gordon Hayward,CHA,SF,"$30,075,000"
41,nba,2022,42,Jaylen Brown,BOS,SF,"$29,776,785"
42,nba,2022,43,Jaren Jackson Jr.,MEM,PF,"$28,946,605"
43,nba,2022,44,Chris Paul,PHX,PG,"$28,400,000"
44,nba,2022,45,Kyle Lowry,MIA,PG,"$28,333,334"
45,nba,2022,46,Jalen Brunson,NYK,PG,"$27,733,332"
46,nba,2022,47,DeMar DeRozan,CHI,SF,"$27,300,000"
47,nba,2022,48,Al Horford,BOS,C,"$26,500,000"
48,nba,2022,49,Julius Randle,NYK,PF,"$26,136,000"
49,nba,2022,50,Draymond Green,GSW,PF,"$25,806,469"
50,nba,2022,51,John Collins,ATL,PF,"$23,500,000"
51,nba,2022,52,Mike Conley,MIN,PG,"$22,680,000"
52,nba,2022,53,Malcolm Brogdon,BOS,PG,"$22,600,000"
53,nba,2022,54,Anfernee Simons,POR,SG,"$22,321,429"
54,nba,2022,55,Nikola Vucevic,CHI,C,"$22,000,000"
