,league,season,rank,player,team,position,salary
0,nba,2024,1,Stephen Curry,GSW,PG,"$55,761,216"
1,nba,2024,2,Joel Embiid,PHI,C,"$51,415,938"
2,nba,2024,,Nikola Jokic,DEN,C,"$51,415,938"
3,nba,2024,4,Kevin Durant,PHX,SF,"$51,179,021"
4,nba,2024,5,Bradley Beal,PHX,SG,"$50,203,930"
5,nba,2024,6,Devin Booker,PHX,SG,"$49,205,800"
6,nba,2024,,Jaylen Brown,BOS,SF,"$49,205,800"
7,nba,2024,,Paul George,PHI,SG,"$49,205,800"
8,nba,2024,,Kawhi Leonard,LAC,SF,"$49,205,800"
9,nba,2024,,Karl-Anthony Towns,NYK,C,"$49,205,800"
10,nba,2024,11,Jimmy Butler,GSW,SF,"$48,798,677"
11,nba,2024,12,Giannis Antetokounmpo,MIL,PF,"$48,787,676"
12,nba,2024,,Damian Lillard,MIL,PG,"$48,787,676"
13,nba,2024,14,LeBron James,LAL,PF,"$48,728,845"
14,nba,2024,15,Zach LaVine,SAC,SG,"$44,531,940"
15,nba,2024,16,Rudy Gobert,MIN,C,"$43,827,586"
16,nba,2024,17,Anthony Davis,DAL,C,"$43,219,440"
17,nba,2024,18,Luka Doncic,LAL,PG,"$43,031,940"
18,nba,2024,,Trae Young,ATL,PG,"$43,031,940"
19,nba,2024,20,Fred VanVleet,HOU,PG,"$42,846,615"
20,nba,2024,21,Anthony Edwards,MIN,SG,"$42,176,400"
21,nba,2024,,Tyrese Haliburton,IND,PG,"$42,176,400"
22,nba,2024,,Lauri Markkanen,UTA,PF,"$42,176,400"
23,nba,2024,,Pascal Siakam,IND,PF,"$42,176,400"
24,nba,2024,25,Kyrie Irving,DAL,PG,"$40,000,000"
25,nba,2024,26,Domantas Sabonis,SAC,C,"$39,200,000"
26,nba,2024,27,Darius Garland,CLE,PG,"$36,725,670"
27,nba,2024,,Ja Morant,MEM,PG,"$36,725,670"
28,nba,2024,,Zion Williamson,NOP,PF,"$36,725,670"
29,nba,2024,30,OG Anunoby,NYK,SF,"$36,637,932"
30,nba,2024,31,Brandon Ingram,TOR,SF,"$36,016,200"
31,nba,2024,,Jamal Murray,DEN,PG,"$36,016,200"
32,nba,2024,33,Shai Gilgeous-Alexander,OKC,PG,"$35,859,950"
33,nba,2024,,Michael Porter Jr.,DEN,SF,"$35,859,950"
34,nba,2024,35,Donovan Mitchell,CLE,SG,"$35,410,310"
35,nba,2024,36,LaMelo Ball,CHA,PG,"$35,147,000"
36,nba,2024,,Tyrese Maxey,PHI,PG,"$35,147,000"
37,nba,2024,38,Bam Adebayo,MIA,C,"$34,848,340"
38,nba,2024,,De'Aaron Fox,SAS,PG,"$34,848,340"
39,nba,2024,,Jayson Tatum,BOS,PF,"$34,848,340"
40,nba,2024,41,Desmond Bane,MEM,SG,"$34,005,250"
41,nba,2024,42,Deandre Ayton,POR,C,"$34,005,126"
42,nba,2024,43,James Harden,LAC,SG,"$33,653,846"
43,nba,2024,44,C.J. McCollum,NOP,SG,"$33,333,333"
44,nba,2024,45,Julius Randle,MIN,PF,"$33,073,920"
45,nba,2024,46,Immanuel Quickley,TOR,PG,"$32,500,000"
46,nba,2024,47,Khris Middleton,WAS,SF,"$31,000,000"
47,nba,2024,48,Isaiah Hartenstein,OKC,C,"$30,000,000"
48,nba,2024,,Jrue Holiday,BOS,PG,"$30,000,000"
49,nba,2024,50,Jerami Grant,POR,PF,"$29,793,104"
50,nba,2024,51,Jordan Poole,WAS,SG,"$29,651,786"
51,nba,2024,52,Devin Vassell,SAS,SG,"$29,347,826"
52,nba,2024,53,Kristaps Porzingis,BOS,PF,"$29,268,293"
53,nba,2024,54,Tyler Herro,MIA,SG,"$29,000,000"
