,league,season,rank,player,team,position,salary
92,nba,2011,93,Mike Conley,MEM,PG,"$6,611,571"
93,nba,2011,94,Grant Hill,PHX,SF,"$6,500,000"
94,nba,2011,95,Andray Blatche,WAS,C,"$6,442,083"
95,nba,2011,96,Glen Davis,ORL,PF,"$6,300,000"
96,nba,2011,97,Tayshaun Prince,DET,SF,"$6,292,135"
97,nba,2011,98,Drew Gooden,MIL,PF,"$6,226,200"
98,nba,2011,,Al Harrington,DEN,PF,"$6,226,200"
99,nba,2011,100,Jermaine O'Neal,BOS,C,"$6,226,000"
100,nba,2011,101,Josh Childress,PHX,SF,"$6,000,000"
101,nba,2011,102,Francisco Garcia,SAC,SG,"$5,800,000"
102,nba,2011,103,Kyle Lowry,HOU,PG,"$5,750,000"
103,nba,2011,104,Blake Griffin,LAC,PF,"$5,731,080"
104,nba,2011,105,Luke Walton,CLE,SF,"$5,680,000"
105,nba,2011,106,O.J. Mayo,MEM,SG,"$5,632,636"
106,nba,2011,107,Derrick Rose,CHI,PG,"$5,629,082"
107,nba,2011,108,Channing Frye,PHX,PF,"$5,600,000"
108,nba,2011,109,John Wall,WAS,PG,"$5,530,080"
109,nba,2011,110,Wilson Chandler,DEN,SF,"$5,516,664"
110,nba,2011,111,Amir Johnson,TOR,PF,"$5,500,000"
111,nba,2011,112,Mike Miller,MIA,SG,"$5,400,000"
112,nba,2011,113,Jason Richardson,ORL,SG,"$5,395,000"
113,nba,2011,114,Martell Webster,MIN,SF,"$5,265,000"
114,nba,2011,115,Louis Williams,PHI,SG,"$5,176,000"
115,nba,2011,116,Kyrie Irving,CLE,PG,"$5,144,280"
116,nba,2011,117,Russell Westbrook,OKC,PG,"$5,082,415"
117,nba,2011,118,Michael Beasley,MIN,SF,"$5,040,426"
118,nba,2011,119,Jamal Crawford,POR,SG,"$5,000,000"
119,nba,2011,,Kyle Korver,CHI,SG,"$5,000,000"
120,nba,2011,,Jason Maxiell,DET,PF,"$5,000,000"
121,nba,2011,,Luc Richard Mbah a Moute,MIL,PF,"$5,000,000"
122,nba,2011,123,Evan Turner,PHI,SF,"$4,947,840"
123,nba,2011,124,Wesley Matthews,POR,SG,"$4,938,055"
124,nba,2011,125,Darko Milicic,MIN,PF,"$4,776,500"
125,nba,2011,126,Brad Miller,MIN,C,"$4,752,000"
126,nba,2011,127,Zaza Pachulia,ATL,C,"$4,750,000"
127,nba,2011,128,Ronnie Brewer,CHI,SF,"$4,710,000"
128,nba,2011,129,Kevin Love,MIN,C,"$4,609,704"
129,nba,2011,130,Linas Kleiza,TOR,SF,"$4,605,000"
130,nba,2011,131,James Harden,OKC,SG,"$4,604,760"
131,nba,2011,132,Derrick Williams,MIN,PF,"$4,602,720"
132,nba,2011,133,Nikola Pekovic,MIN,C,"$4,503,600"
133,nba,2011,134,Jonas Jerebko,DET,PF,"$4,500,000"
134,nba,2011,135,Derrick Favors,UTA,PF,"$4,443,360"
135,nba,2011,136,Daniel Gibson,CLE,SG,"$4,403,834"
136,nba,2011,137,Jose Barea,MIN,PG,"$4,300,000"
137,nba,2011,138,Ramon Sessions,LAL,PG,"$4,257,973"
138,nba,2011,139,Jared Dudley,PHX,SF,"$4,250,000"
139,nba,2011,,Randy Foye,LAC,SG,"$4,250,000"
140,nba,2011,141,Chris Andersen,DEN,PF,"$4,234,000"
141,nba,2011,142,Chuck Hayes,SAC,PF,"$4,225,610"
142,nba,2011,143,Danilo Gallinari,DEN,SF,"$4,190,182"
143,nba,2011,144,Tyreke Evans,SAC,SG,"$4,151,640"
144,nba,2011,145,Enes Freedom,UTA,C,"$4,133,280"
145,nba,2011,146,Jarrett Jack,NOH,PG,"$4,125,000"
146,nba,2011,147,Spencer Hawes,PHI,PF,"$4,051,023"
147,nba,2011,148,Richard Hamilton,CHI,SG,"$4,024,390"
148,nba,2011,149,Wesley Johnson,MIN,SF,"$4,006,080"
149,nba,2011,150,Steve Blake,LAL,PG,"$4,000,000"
150,nba,2011,,Mario Chalmers,MIA,PG,"$4,000,000"
151,nba,2011,,Jordan Farmar,NJN,PG,"$4,000,000"
152,nba,2011,,Ryan Gomes,LAC,SF,"$4,000,000"
153,nba,2011,,Anthony Morrow,NJN,SG,"$4,000,000"
154,nba,2011,,Travis Outlaw,NJN,SF,"$4,000,000"
155,nba,2011,,Hakim Warrick,PHX,PF,"$4,000,000"
156,nba,2011,157,Matt Carroll,CHA,SG,"$3,900,000"
157,nba,2011,158,Eric Gordon,NOH,SG,"$3,831,183"
158,nba,2011,159,Dorell Wright,GSW,SF,"$3,823,000"
159,nba,2011,160,Udonis Haslem,MIA,PF,"$3,780,000"
160,nba,2011,161,Mike Dunleavy,MIL,SF,"$3,750,000"
161,nba,2011,,Nazr Mohammed,OKC,C,"$3,750,000"
162,nba,2011,163,Tristan Thompson,CLE,C,"$3,726,600"
163,nba,2011,164,C.J. Miles,UTA,SF,"$3,700,000"
164,nba,2011,165,Nick Young,WAS,SG,"$3,695,857"
165,nba,2011,166,Luke Ridnour,MIN,PG,"$3,680,000"
166,nba,2011,167,Tiago Splitter,SAS,PF,"$3,672,000"
167,nba,2011,168,DeMarcus Cousins,SAC,C,"$3,627,720"
168,nba,2011,169,Joel Anthony,MIA,C,"$3,600,000"
169,nba,2011,170,Shannon Brown,PHX,PG,"$3,500,000"
170,nba,2011,,Carlos Delfino,MIL,SG,"$3,500,000"
171,nba,2011,,Chris Duhon,ORL,PG,"$3,500,000"
172,nba,2011,,Shaun Livingston,MIL,PG,"$3,500,000"
173,nba,2011,174,Ricky Rubio,MIN,PG,"$3,480,120"
174,nba,2011,175,Brandon Bass,BOS,PF,"$3,420,732"
175,nba,2011,176,C.J. Watson,CHI,PG,"$3,400,000"
176,nba,2011,177,Marco Belinelli,NOH,SG,"$3,377,604"
177,nba,2011,178,Timofey Mozgov,DEN,C,"$3,343,896"
178,nba,2011,179,Daequan Cook,OKC,SG,"$3,341,558"
179,nba,2011,180,Matt Bonner,SAS,C,"$3,315,000"
180,nba,2011,181,Thabo Sefolosha,OKC,SF,"$3,300,000"
181,nba,2011,182,Nick Collison,OKC,PF,"$3,272,997"
182,nba,2011,183,Will Bynum,DET,PG,"$3,250,000"
183,nba,2011,,Johan Petro,NJN,C,"$3,250,000"
184,nba,2011,185,Raja Bell,UTA,SG,"$3,240,000"
185,nba,2011,186,D.J. Augustin,CHA,PG,"$3,236,470"
186,nba,2011,187,Tony Allen,MEM,SG,"$3,150,000"
187,nba,2011,188,Stephen Curry,GSW,PG,"$3,117,120"
188,nba,2011,189,Brook Lopez,NJN,C,"$3,076,983"
189,nba,2011,190,Jan Vesely,WAS,SF,"$3,065,040"
190,nba,2011,191,Corey Brewer,DEN,SG,"$3,059,000"
191,nba,2011,192,Jerryd Bayless,TOR,PG,"$3,042,280"
192,nba,2011,193,Greg Monroe,DET,C,"$3,007,920"
193,nba,2011,194,Jason Thompson,SAC,PF,"$3,001,284"
194,nba,2011,195,Shane Battier,MIA,SF,"$3,000,000"
195,nba,2011,,Vince Carter,DAL,SG,"$3,000,000"
196,nba,2011,,Jeff Foster,IND,C,"$3,000,000"
197,nba,2011,,Josh McRoberts,LAL,PF,"$3,000,000"
198,nba,2011,,Travis Outlaw,SAC,SF,"$3,000,000"
199,nba,2011,,Chris Wilcox,BOS,PF,"$3,000,000"
200,nba,2011,,Shawne Williams,NJN,SF,"$3,000,000"
201,nba,2011,202,Brandon Rush,GSW,SG,"$2,956,658"
202,nba,2011,203,Anthony Randolph,MIN,PF,"$2,911,231"
203,nba,2011,204,Robin Lopez,PHX,C,"$2,862,602"
204,nba,2011,205,Jordan Hill,LAC,C,"$2,855,760"
205,nba,2011,206,Bismack Biyombo,CHA,C,"$2,798,040"
206,nba,2011,207,Al-Farouq Aminu,NOH,SF,"$2,755,560"
207,nba,2011,208,Eduardo Najera,CHA,PF,"$2,750,000"
208,nba,2011,209,Marreese Speights,MEM,PF,"$2,721,254"
209,nba,2011,210,Dahntay Jones,IND,SF,"$2,700,000"
210,nba,2011,211,Ekpe Udoh,GSW,C,"$2,652,041"
211,nba,2011,212,Roy Hibbert,IND,C,"$2,588,590"
212,nba,2011,213,Brandon Knight,DET,PG,"$2,563,320"
213,nba,2011,214,Ersan Ilyasova,MIL,PF,"$2,541,000"
214,nba,2011,215,Gordon Hayward,UTA,SF,"$2,532,960"
215,nba,2011,216,Aaron Gray,TOR,C,"$2,500,000"
216,nba,2011,,Kenyon Martin,LAC,PF,"$2,500,000"
217,nba,2011,,Jason Smith,NOH,PF,"$2,500,000"
218,nba,2011,,DeShawn Stevenson,NJN,SF,"$2,500,000"
219,nba,2011,220,Brandon Jennings,MIL,PG,"$2,493,720"
220,nba,2011,221,JaVale McGee,DEN,C,"$2,462,399"
221,nba,2011,222,Quentin Richardson,ORL,PF,"$2,446,200"
222,nba,2011,223,Paul George,IND,SG,"$2,406,240"
223,nba,2011,224,Louis Amundson,IND,PF,"$2,403,000"
224,nba,2011,225,J.R. Smith,NYK,SG,"$2,382,353"
225,nba,2011,226,Kemba Walker,CHA,PG,"$2,356,320"
226,nba,2011,227,J.J Hickson,POR,PF,"$2,354,536"
227,nba,2011,228,Derek Fisher,OKC,PG,"$2,329,545"
228,nba,2011,229,Cole Aldrich,OKC,C,"$2,286,000"
229,nba,2011,230,Gerald Henderson,CHA,SG,"$2,250,600"
230,nba,2011,231,Anthony Parker,CLE,SG,"$2,250,000"
231,nba,2011,232,Ben Wallace,DET,C,"$2,246,400"
232,nba,2011,233,Ryan Anderson,ORL,PF,"$2,244,600"
233,nba,2011,234,Jimmer Fredette,SAC,PG,"$2,238,360"
234,nba,2011,235,Courtney Lee,HOU,SG,"$2,225,092"
235,nba,2011,236,Kosta Koufos,DEN,C,"$2,203,792"
236,nba,2011,237,Xavier Henry,NOH,SG,"$2,171,640"
237,nba,2011,238,Nicolas Batum,POR,SF,"$2,155,364"
238,nba,2011,239,Josh Howard,UTA,SF,"$2,150,000"
239,nba,2011,240,Tyler Hansbrough,IND,PF,"$2,138,400"
240,nba,2011,241,Klay Thompson,GSW,SG,"$2,126,520"
241,nba,2011,242,DeMar DeRozan,TOR,SG,"$2,112,805"
242,nba,2011,243,Goran Dragic,HOU,PG,"$2,108,000"
243,nba,2011,244,George Hill,IND,PG,"$2,086,359"
244,nba,2011,245,Ed Davis,TOR,PF,"$2,063,040"
245,nba,2011,246,Anthony Tolliver,MIN,PF,"$2,050,000"
246,nba,2011,247,Darrell Arthur,MEM,PF,"$2,027,118"
247,nba,2011,248,Alec Burks,UTA,SG,"$2,020,200"
248,nba,2011,249,Reggie Williams,CHA,SF,"$2,012,195"
249,nba,2011,250,D.J. White,CHA,PF,"$2,001,167"
250,nba,2011,251,Chauncey Billups,LAC,PG,"$2,000,000"
251,nba,2011,,Dante Cunningham,MEM,PF,"$2,000,000"
252,nba,2011,,Earl Watson,UTA,PG,"$2,000,000"
253,nba,2011,254,Patrick Patterson,HOU,PF,"$1,959,960"
254,nba,2011,255,Austin Daye,DET,PF,"$1,929,840"
255,nba,2011,256,Markieff Morris,PHX,PF,"$1,919,160"
256,nba,2011,257,Matt Barnes,LAL,SF,"$1,900,000"
257,nba,2011,258,Larry Sanders,MIL,C,"$1,861,920"
258,nba,2011,259,Omer Asik,CHI,C,"$1,857,500"
259,nba,2011,260,James Johnson,TOR,PF,"$1,833,120"
260,nba,2011,261,Marcus Morris Sr.,HOU,PF,"$1,823,280"
261,nba,2011,262,Luke Babbitt,POR,SF,"$1,768,800"
262,nba,2011,263,Jrue Holiday,PHI,PG,"$1,741,440"
263,nba,2011,264,Kawhi Leonard,SAS,SF,"$1,731,960"
264,nba,2011,265,Kevin Seraphin,WAS,PF,"$1,680,360"
265,nba,2011,266,Ty Lawson,DEN,PG,"$1,654,440"
266,nba,2011,267,Nikola Vucevic,PHI,C,"$1,645,440"
267,nba,2011,268,Eric Bledsoe,LAC,PG,"$1,596,360"
268,nba,2011,269,Jeff Teague,ATL,PG,"$1,579,920"
269,nba,2011,270,Gustavo Ayon,NOH,PF,"$1,567,500"
270,nba,2011,271,Iman Shumpert,NYK,SG,"$1,563,120"
271,nba,2011,272,Avery Bradley,BOS,SG,"$1,524,480"
272,nba,2011,273,Eric Maynor,OKC,PG,"$1,516,680"
273,nba,2011,274,Jeff Ayres,IND,PF,"$1,500,000"
274,nba,2011,,Gary Forbes,TOR,SF,"$1,500,000"
275,nba,2011,,James Jones,MIA,SG,"$1,500,000"
276,nba,2011,,Sebastian Telfair,PHX,PG,"$1,500,000"
277,nba,2011,278,Chris Singleton,WAS,SF,"$1,485,000"
278,nba,2011,279,James Anderson,SAS,SG,"$1,463,520"
279,nba,2011,280,Darren Collison,IND,PG,"$1,455,960"
280,nba,2011,281,Tobias Harris,MIL,PF,"$1,418,160"
281,nba,2011,282,Willie Green,ATL,SF,"$1,352,181"
282,nba,2011,,Vladimir Radmanovic,ATL,SF,"$1,352,181"
283,nba,2011,,Brian Scalabrine,CHI,PF,"$1,352,181"
284,nba,2011,,Kurt Thomas,POR,PF,"$1,352,181"
285,nba,2011,286,Elliot Williams,POR,SG,"$1,348,800"
286,nba,2011,287,Omri Casspi,SAC,SF,"$1,341,960"
287,nba,2011,288,Nolan Smith,POR,PG,"$1,306,920"
288,nba,2011,289,Hamed Haddadi,MEM,C,"$1,300,000"
289,nba,2011,290,Trevor Booker,WAS,PF,"$1,294,920"
290,nba,2011,291,Serge Ibaka,OKC,PF,"$1,288,200"
291,nba,2011,,B.J. Mullens,CHA,PF,"$1,288,200"
292,nba,2011,293,Kenneth Faried,DEN,PF,"$1,254,720"
293,nba,2011,294,Rodrigue Beaubois,DAL,PG,"$1,236,720"
294,nba,2011,295,Reggie Evans,LAC,PF,"$1,229,255"
295,nba,2011,,Mike James,CHI,PG,"$1,229,255"
296,nba,2011,,Jamaal Tinsley,UTA,PG,"$1,229,255"
297,nba,2011,298,Brian Cook,DEN,PF,"$1,223,166"
298,nba,2011,,Jannero Pargo,ATL,PG,"$1,223,166"
299,nba,2011,300,Royal Ivey,OKC,PG,"$1,200,000"
300,nba,2011,301,Dominique Jones,DAL,SG,"$1,193,280"
301,nba,2011,302,Earl Clark,ORL,SF,"$1,160,000"
302,nba,2011,303,Reggie Jackson,OKC,PG,"$1,156,320"
303,nba,2011,304,Quincy Pondexter,MEM,SG,"$1,153,800"
304,nba,2011,305,Toney Douglas,NYK,SG,"$1,145,640"
305,nba,2011,306,Jordan Crawford,WAS,SG,"$1,120,440"
306,nba,2011,307,Greivis Vasquez,NOH,PG,"$1,113,600"
307,nba,2011,308,Christian Eyenga,CLE,PG,"$1,097,520"
308,nba,2011,,Lazar Hayward,OKC,PF,"$1,097,520"
309,nba,2011,310,Jordan Hamilton,DEN,SF,"$1,073,280"
310,nba,2011,311,MarShon Brooks,NJN,SG,"$1,063,865"
311,nba,2011,312,JaJuan Johnson,BOS,PF,"$1,042,320"
312,nba,2011,313,Norris Cole,MIA,PG,"$1,035,960"
313,nba,2011,314,Jimmy Butler,CHI,SG,"$1,020,960"
314,nba,2011,315,Jon Brockman,MIL,SF,"$1,000,000"
315,nba,2011,,Jermey Pargo,MEM,PG,"$1,000,000"
316,nba,2011,317,Steve Novak,NYK,SF,"$992,680"
317,nba,2011,,Von Wafer,ORL,PG,"$992,680"
318,nba,2011,,Shelden Williams,NJN,C,"$992,680"
319,nba,2011,320,DeJaun Blair,SAS,C,"$986,000"
320,nba,2011,321,Taj Gibson,CHI,PF,"$962,377"
321,nba,2011,322,Sam Young,MEM,SF,"$947,800"
322,nba,2011,323,Cory Joseph,SAS,PG,"$942,700"
323,nba,2011,324,Wayne Ellington,MIN,SG,"$929,151"
324,nba,2011,325,John Lucas III,CHI,PG,"$915,852"
325,nba,2011,,Brandan Wright,DAL,PF,"$915,852"
326,nba,2011,327,Chase Budinger,HOU,SF,"$884,293"
327,nba,2011,,Ian Mahinmi,DAL,C,"$884,293"
328,nba,2011,,Jodie Meeks,PHI,SG,"$884,293"
329,nba,2011,,A.J. Price,IND,PG,"$884,293"
330,nba,2011,331,Daniel Orton,ORL,C,"$883,370"
331,nba,2011,332,Tony Battie,PHI,PF,"$854,389"
332,nba,2011,,Mike Bibby,NYK,PG,"$854,389"
333,nba,2011,,Derrick Brown,CHA,PG,"$854,389"
334,nba,2011,,Jason Collins,ATL,C,"$854,389"
335,nba,2011,,Marquis Daniels,BOS,SF,"$854,389"
336,nba,2011,,Baron Davis,NYK,PG,"$854,389"
337,nba,2011,,Maurice Evans,WAS,SG,"$854,389"
338,nba,2011,,Alonzo Gee,CLE,SF,"$854,389"
339,nba,2011,,Jared Jeffries,NYK,PF,"$854,389"
340,nba,2011,,Tracy McGrady,ATL,SG,"$854,389"
341,nba,2011,,Troy Murphy,LAL,PF,"$854,389"
342,nba,2011,,Sasha Pavlovic,BOS,SG,"$854,389"
343,nba,2011,,Mickael Pietrus,BOS,SF,"$854,389"
344,nba,2011,,Ronnie Price,PHX,PG,"$854,389"
345,nba,2011,,Jerry Stackhouse,ATL,SF,"$854,389"
346,nba,2011,,Delonte West,DAL,PG,"$854,389"
347,nba,2011,348,Chandler Parsons,HOU,SF,"$850,000"
348,nba,2011,349,Solomon Alabi,TOR,C,"$830,000"
349,nba,2011,350,Michael Redd,PHX,SG,"$826,828"
350,nba,2011,351,Lance Stephenson,IND,SG,"$800,000"
351,nba,2011,352,Nate Robinson,GSW,PG,"$785,487"
352,nba,2011,353,Tyler Honeycutt,SAC,SF,"$775,000"
353,nba,2011,354,Yi Jianlian,DAL,PF,"$771,706"
354,nba,2011,355,Devin Ebanks,LAL,SF,"$762,195"
355,nba,2011,,Jeremy Evans,UTA,SF,"$762,195"
356,nba,2011,,Dexter Pittman,MIA,C,"$762,195"
357,nba,2011,,Hassan Whiteside,SAC,C,"$762,195"
358,nba,2011,359,Eddy Curry,MIA,C,"$711,748"
359,nba,2011,,T.J. Ford,SAS,PG,"$711,748"
360,nba,2011,,Juwan Howard,MIA,PF,"$711,748"
361,nba,2011,,Craig Smith,POR,PF,"$711,748"
362,nba,2011,363,Danny Green,SAS,SG,"$687,679"
363,nba,2011,,Damien Wilkins,DET,SG,"$687,679"
364,nba,2011,365,Joel Przybilla,POR,C,"$655,616"
365,nba,2011,366,Jeremy Tyler,GSW,PF,"$650,000"
366,nba,2011,367,Semih Erden,CLE,C,"$613,474"
367,nba,2011,,Landry Fields,NYK,SF,"$613,474"
368,nba,2011,,Luke Harangody,CLE,PF,"$613,474"
369,nba,2011,,Jeremy Lin,NYK,PG,"$613,474"
370,nba,2011,,Gary Neal,SAS,PG,"$613,474"
371,nba,2011,,Samardo Samuels,CLE,C,"$613,474"
372,nba,2011,,Greg Stiemsma,BOS,C,"$613,474"
373,nba,2011,374,Mike James,CHI,PG,"$574,517"
374,nba,2011,375,Josh Selby,MEM,PG,"$550,000"
375,nba,2011,376,Ishmael Smith,ORL,PG,"$522,472"
376,nba,2011,377,Malcolm Lee,MIN,SG,"$500,000"
377,nba,2011,378,LaVoy Allen,PHI,PF,"$473,604"
378,nba,2011,,Andrew Goudelock,LAL,PG,"$473,604"
379,nba,2011,,Justin Harper,ORL,SF,"$473,604"
380,nba,2011,,Charles Jenkins,GSW,PG,"$473,604"
381,nba,2011,,Ivan Johnson,ATL,PF,"$473,604"
382,nba,2011,,Travis Leslie,LAC,SG,"$473,604"
383,nba,2011,,Jon Leuer,MIL,PF,"$473,604"
384,nba,2011,,DeAndre Liggins,ORL,SG,"$473,604"
385,nba,2011,,Shelvin Mack,WAS,PG,"$473,604"
386,nba,2011,,Darius Morris,LAL,PG,"$473,604"
387,nba,2011,,Greg Smith,HOU,C,"$473,604"
388,nba,2011,,Julyan Stone,DEN,PG,"$473,604"
389,nba,2011,,Isaiah Thomas,SAC,PG,"$473,604"
390,nba,2011,,Trey Thompkins,LAC,PF,"$473,604"
391,nba,2011,,Jordan Williams,NJN,PF,"$473,604"
392,nba,2011,,Chris Wright,GSW,SF,"$473,604"
393,nba,2011,394,Kyrylo Fesenko,IND,C,"$435,000"
394,nba,2011,395,DeMarre Carroll,UTA,SF,"$432,572"
395,nba,2011,396,Andre Emmett,NJN,SG,"$415,742"
396,nba,2011,397,Josh Harrellson,NYK,PF,"$381,193"
397,nba,2011,,Terrel Harris,MIA,SG,"$381,193"
398,nba,2011,,Cory Higgins,CHA,SG,"$381,193"
399,nba,2011,,Jerome Jordan,NYK,C,"$381,193"
400,nba,2011,,Vernon Macklin,DET,C,"$381,193"
401,nba,2011,,E'Twaun Moore,BOS,SG,"$381,193"
402,nba,2011,403,Walker Russell Jr,DET,PG,"$374,300"
403,nba,2011,404,Carlos Arroyo,BOS,PG,"$358,292"
404,nba,2011,405,Gerald Green,NJN,SG,"$277,540"
405,nba,2011,406,Gilbert Arenas,MEM,SG,"$270,993"
406,nba,2011,407,Kelenna Azubuike,DAL,SF,"$270,738"
407,nba,2011,408,Patty Mills,SAS,PG,"$261,829"
408,nba,2011,409,Ryan Hollins,BOS,C,"$248,048"
409,nba,2011,410,Bobby Simmons,LAC,SF,"$242,467"
410,nba,2011,411,Boris Diaw,SAS,C,"$241,158"
411,nba,2011,412,Erick Dampier,ATL,C,"$221,136"
412,nba,2011,413,Mike James,CHI,PG,"$204,875"
413,nba,2011,414,Manny Harris,CLE,SG,"$202,842"
414,nba,2011,415,Terrence Williams,SAC,SG,"$186,036"
415,nba,2011,416,Carldell Johnson,NOH,SG,"$179,395"
416,nba,2011,417,Lance Thomas,NOH,SF,"$172,224"
417,nba,2011,418,Courtney Fortson,HOU,SG,"$118,401"
