,league,season,rank,player,team,position,salary
0,nba,2018,1,Stephen Curry,GSW,PG,"$37,457,154"
1,nba,2018,2,LeBron James,LAL,SF,"$35,654,150"
2,nba,2018,,Chris Paul,HOU,PG,"$35,654,150"
3,nba,2018,,Russell Westbrook,OKC,PG,"$35,654,150"
4,nba,2018,5,Kyle Lowry,TOR,PG,"$32,700,000"
5,nba,2018,6,Blake Griffin,DET,PF,"$32,088,932"
6,nba,2018,7,Gordon Hayward,BOS,SF,"$31,214,295"
7,nba,2018,8,Paul George,OKC,SF,"$30,560,700"
8,nba,2018,9,Mike Conley,MEM,PG,"$30,521,115"
9,nba,2018,10,James Harden,HOU,SG,"$30,421,854"
10,nba,2018,11,Kevin Durant,GSW,SF,"$30,000,000"
11,nba,2018,12,Paul Millsap,DEN,PF,"$29,230,769"
12,nba,2018,13,Al Horford,BOS,C,"$28,928,709"
13,nba,2018,14,Damian Lillard,POR,PG,"$27,977,689"
14,nba,2018,15,DeMar DeRozan,SAS,SG,"$27,739,975"
15,nba,2018,16,Otto Porter Jr.,CHI,SF,"$26,011,913"
16,nba,2018,17,Jrue Holiday,NOP,SG,"$25,976,111"
17,nba,2018,18,C.J. McCollum,POR,SG,"$25,759,766"
18,nba,2018,19,Joel Embiid,PHI,C,"$25,467,250"
19,nba,2018,,Nikola Jokic,DEN,C,"$25,467,250"
20,nba,2018,,Andrew Wiggins,MIN,SF,"$25,467,250"
21,nba,2018,22,Bradley Beal,WAS,SG,"$25,434,263"
22,nba,2018,,Anthony Davis,NOP,PF,"$25,434,263"
23,nba,2018,,Andre Drummond,DET,C,"$25,434,263"
24,nba,2018,,Hassan Whiteside,MIA,C,"$25,434,263"
25,nba,2018,26,Harrison Barnes,SAC,SF,"$24,793,702"
26,nba,2018,27,Steven Adams,OKC,C,"$24,157,303"
27,nba,2018,,Giannis Antetokounmpo,MIL,PF,"$24,157,303"
28,nba,2018,29,Marc Gasol,TOR,C,"$24,119,025"
29,nba,2018,,Kevin Love,CLE,C,"$24,119,025"
30,nba,2018,31,Chandler Parsons,MEM,SF,"$24,107,258"
31,nba,2018,32,Nicolas Batum,CHA,SF,"$24,000,000"
32,nba,2018,33,Rudy Gobert,UTA,C,"$23,491,573"
33,nba,2018,34,Kawhi Leonard,TOR,SF,"$23,114,066"
34,nba,2018,35,DeAndre Jordan,NYK,C,"$22,897,200"
35,nba,2018,36,LaMarcus Aldridge,SAS,PF,"$22,347,015"
36,nba,2018,37,Serge Ibaka,TOR,PF,"$21,666,667"
37,nba,2018,38,Aaron Gordon,ORL,PF,"$21,590,909"
38,nba,2018,39,Danilo Gallinari,LAC,SF,"$21,587,579"
39,nba,2018,40,Victor Oladipo,IND,SG,"$21,000,000"
40,nba,2018,41,Jimmy Butler,PHI,SG,"$20,445,779"
41,nba,2018,42,Ryan Anderson,MIA,PF,"$20,421,546"
42,nba,2018,43,Kyrie Irving,BOS,PG,"$20,099,188"
43,nba,2018,44,Jabari Parker,WAS,PF,"$20,000,000"
44,nba,2018,45,Zach LaVine,CHI,SG,"$19,500,000"
45,nba,2018,46,Tyler Johnson,PHX,SG,"$19,245,370"
46,nba,2018,47,Tim Hardaway Jr.,DAL,SG,"$19,200,127"
47,nba,2018,48,John Wall,WAS,PG,"$19,169,800"
48,nba,2018,49,George Hill,MIL,PG,"$19,000,000"
49,nba,2018,,Jeff Teague,MIN,PG,"$19,000,000"
50,nba,2018,51,Klay Thompson,GSW,SG,"$18,988,725"
51,nba,2018,52,Allen Crabbe,BKN,SG,"$18,500,000"
52,nba,2018,53,Goran Dragic,MIA,PG,"$18,109,175"
53,nba,2018,54,Kent Bazemore,ATL,SG,"$18,089,887"
54,nba,2018,55,Evan Turner,POR,SF,"$17,868,852"
55,nba,2018,56,Draymond Green,GSW,PF,"$17,469,565"
56,nba,2018,,Tristan Thompson,CLE,C,"$17,469,565"
57,nba,2018,58,Reggie Jackson,DET,PG,"$17,043,478"
58,nba,2018,59,Bismack Biyombo,CHA,C,"$17,000,000"
59,nba,2018,,Evan Fournier,ORL,SG,"$17,000,000"
60,nba,2018,61,Derrick Favors,UTA,PF,"$16,900,000"
61,nba,2018,62,Jonas Valanciunas,MEM,C,"$16,539,326"
62,nba,2018,63,Gary Harris,DEN,SG,"$16,517,857"
63,nba,2018,64,Andre Iguodala,GSW,SF,"$16,000,000"
64,nba,2018,,Timofey Mozgov,ORL,C,"$16,000,000"
65,nba,2018,66,Ian Mahinmi,WAS,C,"$15,944,154"
66,nba,2018,67,Dennis Schröder,OKC,PG,"$15,500,000"
67,nba,2018,68,DeMarre Carroll,BKN,SF,"$15,400,000"
68,nba,2018,69,Gorgui Dieng,MIN,C,"$15,170,787"
69,nba,2018,70,Trevor Ariza,WAS,SF,"$15,000,000"
70,nba,2018,,Eric Bledsoe,MIL,PG,"$15,000,000"
71,nba,2018,72,Ricky Rubio,UTA,PG,"$14,975,000"
72,nba,2018,73,Tobias Harris,PHI,PF,"$14,800,000"
73,nba,2018,74,J.R. Smith,CLE,SG,"$14,720,000"
74,nba,2018,75,James Johnson,MIA,PF,"$14,651,700"
75,nba,2018,76,Brandon Knight,CLE,PG,"$14,631,250"
76,nba,2018,77,Robin Lopez,CHI,C,"$14,357,750"
77,nba,2018,78,Marvin Williams,CHA,PF,"$14,087,500"
78,nba,2018,79,Taj Gibson,MIN,PF,"$14,000,000"
79,nba,2018,80,Clint Capela,HOU,C,"$13,793,103"
80,nba,2018,81,Thaddeus Young,IND,PF,"$13,764,045"
81,nba,2018,82,Cody Zeller,CHA,C,"$13,528,090"
82,nba,2018,83,Eric Gordon,HOU,SG,"$13,500,375"
83,nba,2018,84,Nikola Vucevic,ORL,C,"$13,250,000"
84,nba,2018,85,Joe Ingles,UTA,SF,"$13,045,455"
85,nba,2018,86,Michael Kidd-Gilchrist,CHA,SF,"$13,000,000"
86,nba,2018,,Khris Middleton,MIL,SF,"$13,000,000"
87,nba,2018,88,Mason Plumlee,DEN,C,"$12,917,808"
88,nba,2018,89,Wilson Chandler,LAC,SF,"$12,800,562"
89,nba,2018,90,Jordan Clarkson,CLE,SG,"$12,500,000"
90,nba,2018,,Nikola Mirotic,MIL,PF,"$12,500,000"
91,nba,2018,,Miles Plumlee,ATL,C,"$12,500,000"
92,nba,2018,93,Tyreke Evans,IND,SG,"$12,400,000"
93,nba,2018,94,Jusuf Nurkic,POR,C,"$12,361,111"
94,nba,2018,95,Courtney Lee,DAL,SG,"$12,253,780"
95,nba,2018,96,Solomon Hill,NOP,SF,"$12,252,928"
96,nba,2018,97,J.J. Redick,PHI,SG,"$12,250,000"
97,nba,2018,98,Kelly Olynyk,MIA,C,"$12,137,527"
98,nba,2018,99,Avery Bradley,MEM,SG,"$12,000,000"
99,nba,2018,,Kentavious Caldwell-Pope,LAL,SG,"$12,000,000"
100,nba,2018,,Kemba Walker,CHA,PG,"$12,000,000"
101,nba,2018,102,Will Barton,DEN,SG,"$11,830,358"
102,nba,2018,103,T.J. Warren,PHX,SF,"$11,750,000"
103,nba,2018,104,Marcus Smart,BOS,PG,"$11,660,716"
104,nba,2018,105,Patty Mills,SAS,PG,"$11,571,429"
105,nba,2018,106,Dion Waiters,MIA,SG,"$11,550,000"
106,nba,2018,107,Alec Burks,SAC,SG,"$11,536,515"
107,nba,2018,108,John Henson,CLE,PF,"$11,327,466"
