,league,season,rank,player,team,position,salary
0,nba,2021,1,Stephen Curry,GSW,PG,"$45,780,966"
1,nba,2021,2,James Harden,PHI,SG,"$44,310,840"
2,nba,2021,,John Wall,HOU,PG,"$44,310,840"
3,nba,2021,4,Russell Westbrook,LAL,PG,"$44,211,146"
4,nba,2021,5,Kevin Durant,BKN,SF,"$42,018,900"
5,nba,2021,6,LeBron James,LAL,PF,"$41,180,544"
6,nba,2021,7,Giannis Antetokounmpo,MIL,PF,"$39,344,900"
7,nba,2021,,Paul George,LAC,SG,"$39,344,900"
8,nba,2021,,Kawhi Leonard,LAC,SF,"$39,344,900"
9,nba,2021,,Damian Lillard,POR,PG,"$39,344,900"
10,nba,2021,11,Klay Thompson,GSW,SG,"$37,980,720"
11,nba,2021,12,Jimmy Butler,MIA,SF,"$36,016,200"
12,nba,2021,13,Tobias Harris,PHI,PF,"$35,995,950"
13,nba,2021,14,Khris Middleton,MIL,SF,"$35,500,000"
14,nba,2021,15,Anthony Davis,LAL,C,"$35,361,360"
15,nba,2021,16,Rudy Gobert,UTA,C,"$35,344,828"
16,nba,2021,17,Kyrie Irving,BKN,PG,"$35,328,700"
17,nba,2021,18,Bradley Beal,WAS,SG,"$33,724,200"
18,nba,2021,19,Pascal Siakam,TOR,PF,"$33,003,936"
19,nba,2021,,Ben Simmons,BKN,PG,"$33,003,936"
20,nba,2021,21,Devin Booker,PHX,SG,"$31,650,600"
21,nba,2021,,Kristaps Porzingis,WAS,PF,"$31,650,600"
22,nba,2021,,Karl-Anthony Towns,MIN,C,"$31,650,600"
23,nba,2021,24,Joel Embiid,PHI,C,"$31,579,390"
24,nba,2021,,Andrew Wiggins,GSW,SF,"$31,579,390"
25,nba,2021,26,Kevin Love,CLE,PF,"$31,258,256"
26,nba,2021,27,Jrue Holiday,MIL,PG,"$31,171,333"
27,nba,2021,28,Nikola Jokic,DEN,C,"$31,044,906"
28,nba,2021,29,C.J. McCollum,NOP,SG,"$30,864,198"
29,nba,2021,30,Chris Paul,PHX,PG,"$30,800,000"
30,nba,2021,31,D'Angelo Russell,MIN,PG,"$30,013,500"
31,nba,2021,32,Gordon Hayward,CHA,SF,"$29,925,000"
32,nba,2021,33,Brandon Ingram,NOP,SF,"$29,467,800"
33,nba,2021,,Jamal Murray,DEN,PG,"$29,467,800"
