,league,season,rank,player,team,position,salary
0,nba,2023,1,Stephen Curry,GSW,PG,"$51,915,615"
1,nba,2023,2,Kevin Durant,PHX,SF,"$47,649,433"
2,nba,2023,3,Joel Embiid,PHI,C,"$47,607,350"
3,nba,2023,,LeBron James,LAL,PF,"$47,607,350"
4,nba,2023,,Nikola Jokic,DEN,C,"$47,607,350"
5,nba,2023,6,Bradley Beal,PHX,SG,"$46,741,590"
6,nba,2023,7,Giannis Antetokounmpo,MIL,PF,"$45,640,084"
7,nba,2023,,Paul George,LAC,SG,"$45,640,084"
8,nba,2023,,Kawhi Leonard,LAC,SF,"$45,640,084"
9,nba,2023,,Damian Lillard,MIL,PG,"$45,640,084"
10,nba,2023,11,Jimmy Butler,MIA,SF,"$45,183,960"
11,nba,2023,12,Klay Thompson,GSW,SG,"$43,219,440"
12,nba,2023,13,Rudy Gobert,MIN,C,"$41,000,000"
13,nba,2023,14,Fred VanVleet,HOU,PG,"$40,806,300"
14,nba,2023,15,Anthony Davis,LAL,C,"$40,600,080"
15,nba,2023,16,Luka Doncic,DAL,PG,"$40,064,220"
16,nba,2023,,Zach LaVine,CHI,SG,"$40,064,220"
17,nba,2023,,Trae Young,ATL,PG,"$40,064,220"
18,nba,2023,19,Tobias Harris,PHI,PF,"$39,270,150"
19,nba,2023,20,Kyrie Irving,DAL,PG,"$38,037,037"
20,nba,2023,21,Pascal Siakam,IND,PF,"$37,893,408"
21,nba,2023,,Ben Simmons,BKN,PG,"$37,893,408"
22,nba,2023,23,Jrue Holiday,BOS,PG,"$37,620,347"
23,nba,2023,24,Devin Booker,PHX,SG,"$36,016,200"
24,nba,2023,,Kristaps Porzingis,BOS,PF,"$36,016,200"
25,nba,2023,,Karl-Anthony Towns,MIN,C,"$36,016,200"
26,nba,2023,27,C.J. McCollum,NOP,SG,"$35,802,469"
27,nba,2023,28,James Harden,LAC,SG,"$35,680,595"
28,nba,2023,29,Darius Garland,CLE,PG,"$34,005,250"
29,nba,2023,,Ja Morant,MEM,PG,"$34,005,250"
30,nba,2023,,Zion Williamson,NOP,PF,"$34,005,250"
31,nba,2023,32,Brandon Ingram,NOP,SF,"$33,833,400"
32,nba,2023,,Jamal Murray,DEN,PG,"$33,833,400"
33,nba,2023,34,Shai Gilgeous-Alexander,OKC,PG,"$33,386,850"
34,nba,2023,,Michael Porter Jr.,DEN,SF,"$33,386,850"
35,nba,2023,36,Gordon Hayward,OKC,SF,"$33,319,397"
36,nba,2023,37,Donovan Mitchell,CLE,SG,"$33,162,030"
37,nba,2023,38,Bam Adebayo,MIA,C,"$32,600,060"
38,nba,2023,,De'Aaron Fox,SAC,PG,"$32,600,060"
39,nba,2023,,Jayson Tatum,BOS,PF,"$32,600,060"
40,nba,2023,41,Deandre Ayton,POR,C,"$32,459,438"
41,nba,2023,42,Jaylen Brown,BOS,SF,"$31,830,357"
42,nba,2023,43,Chris Paul,GSW,PG,"$30,800,000"
43,nba,2023,44,Khris Middleton,MIL,SF,"$29,320,988"
44,nba,2023,45,Domantas Sabonis,SAC,PF,"$29,300,000"
45,nba,2023,46,DeMar DeRozan,CHI,SF,"$28,600,000"
46,nba,2023,47,Jerami Grant,POR,PF,"$27,586,207"
47,nba,2023,48,Jordan Poole,WAS,SG,"$27,455,357"
48,nba,2023,49,Jaren Jackson Jr.,MEM,PF,"$27,102,202"
49,nba,2023,50,Tyler Herro,MIA,SG,"$27,000,000"
50,nba,2023,51,Julius Randle,NYK,PF,"$26,943,840"
51,nba,2023,52,Jalen Brunson,NYK,PG,"$26,346,666"
52,nba,2023,53,Kyle Kuzma,WAS,PF,"$25,568,182"
53,nba,2023,54,John Collins,UTA,PF,"$25,340,000"
54,nba,2023,55,Brook Lopez,MIL,C,"$25,000,000"
55,nba,2023,56,Cameron Johnson,BKN,SF,"$24,456,522"
56,nba,2023,57,Mike Conley,MIN,PG,"$24,360,000"
57,nba,2023,58,Andrew Wiggins,GSW,SF,"$24,330,357"
58,nba,2023,59,Anfernee Simons,POR,SG,"$24,107,143"
59,nba,2023,60,R.J. Barrett,TOR,SG,"$23,883,929"
60,nba,2023,61,Jordan Clarkson,UTA,SG,"$23,487,629"
61,nba,2023,62,Terry Rozier,MIA,PG,"$23,205,221"
62,nba,2023,63,Dillon Brooks,HOU,SF,"$22,627,671"
63,nba,2023,64,Malcolm Brogdon,POR,PG,"$22,500,000"
64,nba,2023,65,Draymond Green,GSW,PF,"$22,321,429"
65,nba,2023,66,Bruce Brown Jr.,TOR,SG,"$22,000,000"
66,nba,2023,67,Mikal Bridges,BKN,SF,"$21,700,000"
67,nba,2023,68,Aaron Gordon,DEN,PF,"$21,266,182"
68,nba,2023,69,Myles Turner,IND,C,"$20,975,000"
69,nba,2023,70,Clint Capela,ATL,C,"$20,616,000"
70,nba,2023,71,Lonzo Ball,CHI,PG,"$20,465,117"
71,nba,2023,72,De'Andre Hunter,ATL,SF,"$20,089,286"
72,nba,2023,73,Jarrett Allen,CLE,C,"$20,000,000"
73,nba,2023,,Bojan Bogdanovic,NYK,SF,"$20,000,000"
74,nba,2023,,Keldon Johnson,SAS,SF,"$20,000,000"
75,nba,2023,76,Buddy Hield,PHI,SG,"$19,845,098"
76,nba,2023,77,Jakob Poeltl,TOR,C,"$19,500,000"
77,nba,2023,78,Evan Fournier,DET,SG,"$18,857,143"
78,nba,2023,,Derrick White,BOS,PG,"$18,857,143"
79,nba,2023,80,Marcus Smart,MEM,PG,"$18,833,713"
80,nba,2023,81,Bogdan Bogdanovic,ATL,SG,"$18,700,000"
81,nba,2023,82,OG Anunoby,NYK,SF,"$18,642,857"
82,nba,2023,83,Gary Trent Jr.,TOR,SG,"$18,560,000"
83,nba,2023,84,Nikola Vucevic,CHI,C,"$18,518,519"
84,nba,2023,85,Dejounte Murray,ATL,PG,"$18,214,000"
85,nba,2023,86,Duncan Robinson,MIA,SF,"$18,154,000"
86,nba,2023,87,Norman Powell,LAC,SG,"$18,000,000"
87,nba,2023,88,Tim Hardaway Jr.,DAL,SG,"$17,897,728"
88,nba,2023,89,Collin Sexton,UTA,PG,"$17,525,000"
89,nba,2023,90,Jonathan Isaac,ORL,PF,"$17,400,000"
90,nba,2023,91,D'Angelo Russell,LAL,PG,"$17,307,693"
91,nba,2023,92,Lauri Markkanen,UTA,PF,"$17,259,999"
92,nba,2023,93,Harrison Barnes,SAC,PF,"$17,000,000"
93,nba,2023,,Davis Bertans,CHA,PF,"$17,000,000"
94,nba,2023,,Markelle Fultz,ORL,PG,"$17,000,000"
95,nba,2023,96,Jusuf Nurkic,PHX,C,"$16,875,000"
